cycles_old,cycles_new,instructions_old,instructions_new,branches_old,branches_new,branch_misses_old,branch_misses_new,comm,dso,symbol
1638667797,1595767135,1670898194,1742897490,278454124,308049190,3868598,4092865,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass@plt"
258039916,296247481,173614155,231831976,35962625,42400833,685296,734716,"g4run","libG4particles.so","G4SigmaMinus::Definition"
3491227,0,0,0,0,0,0,0,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
17455934,6969776,13064202,0,2379140,1426969,91658,73333,"g4run","libG4particles.so","G4AntiNeutrinoE::Definition"
13957053,10455508,25311203,17927897,1475729,3733802,20371,16286,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
798220900,831640517,825319224,693188139,119824811,125134284,1921596,1620518,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::IsInTable@plt"
8741455988,8979979683,5903265577,5342649913,1091707099,1007897060,35322206,38316629,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetBindingEnergy"
3485808,6974305,0,0,0,0,20535,31120,"g4run","libG4particles.so","G4Neutron::Definition@plt"
17451174,17338987,3193079,6600551,983711,0,102466,63756,"g4run","libG4particles.so","G4IonTable::GetNucleusMass@plt"
45902851299,43266779683,46103157235,42568274157,7242683086,6807991152,86750892,81016915,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
268475146,309971480,237348613,355520825,45811132,42190150,927398,793166,"g4run","libG4particles.so","G4SigmaPlus::Definition"
10462691,6950317,0,0,558446,0,39205,34162,"g4run","libG4particles.so","G4KaonZero::Definition@plt"
421757866,378444528,369636870,325904680,49334837,57451019,746560,660129,"g4run","libG4particles.so","G4IonTable::GetLightIon@plt"
146807375033,138558194874,140149077059,136190231050,23883745665,22309209633,318877218,304208422,"g4run","libG4particles.so","G4Proton::Definition"
6978973,3487120,19649575,19711239,1517330,1035992,61480,65716,"g4run","libG4particles.so","G4KaonZero::KaonZero"
6981690,6981233,3299970,0,0,520920,7291,15511,"g4run","libG4particles.so","G4IonTable::Contains"
13955492,20890266,12655927,3117693,1001465,526788,30071,45997,"g4run","libG4particles.so","CLHEP::MixMaxRng::generate@plt"
0,23107603,0,0,0,0,0,0,"g4run","libG4particles.so","G4NuclideTable::GenerateNuclide"
13809371,20867382,0,0,0,0,35872,12027,"g4run","libG4particles.so","G4NeutrinoTau::Definition"
13949975,20910085,3207107,6483229,1495519,1382931,62921,70639,"g4run","libG4particles.so","G4VDecayChannel::ClearDaughtersName"
0,3488616,0,0,0,0,0,14509,"g4run","libG4particles.so","G4IonTable::IsAntiIon"
1386700699,1093178795,879505171,786070739,137176346,100263549,5886437,5733690,"g4run","libG4particles.so","G4Gamma::Gamma"
0,3492012,0,0,0,0,0,0,"g4run","libG4particles.so","G4PionPlus::PionPlusDefinition"
6982034,17453379,19296009,22185326,4372154,2645717,104911,75331,"g4run","libG4particles.so","G4Proton::Proton"
3491582,6983124,0,0,0,0,9202,0,"g4run","libG4particles.so","G4IonTable::CreateIon"
14350101829,15616053425,12277145867,14254955629,1958943293,2231668821,35087061,39090322,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::IsInTable"
219613483,242653042,153448026,184222147,41382588,35690911,801503,792856,"g4run","libG4particles.so","G4XiMinus::Definition"
208929604,319984012,177597312,174712664,35088655,26054707,1072269,776943,"g4run","libG4particles.so","G4OmegaMinus::Definition"
96511007396,95357456551,108671557906,104709948813,13863311130,13574459143,124542820,117619949,"g4run","libG4particles.so","G4ParticleDefinition::GetProcessManager"
3490760,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4ParticleTable::particleTableMutex@plt"
6981371,0,10385795,0,0,0,7017,0,"g4run","libG4particles.so","G4IonTable::GetIon@plt"
0,3490712,0,0,0,0,0,0,"g4run","libG4particles.so","G4ParticleTable::RemoveAllParticles"
20429653397,24100012076,23538108679,26622848099,2899599518,3462921516,29809007,41996802,"g4run","libG4particles.so","G4PDefManager::offset"
3489524,10222274,2962816,0,0,0,7822,7228,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_erase"
24429768,17370145,6459142,10112877,1451690,2436493,118706,53545,"g4run","libG4particles.so","G4VDecayChannel::FillDaughters"
115290802533,121299410636,109045357318,114525413399,17803131195,18279216522,280270132,281456568,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex"
3482174,3484817,0,6080041,0,0,0,6792,"g4run","libG4particles.so","operator new@plt"
258110776,289108437,206467248,239262184,34513335,34407091,950510,1051699,"g4run","libG4particles.so","G4Alpha::Definition"
23216238330,15095012785,19425512528,11911769171,3086874698,1930374642,44467852,29489965,"g4run","libG4particles.so","G4ParticleTable::GetParticleTable"
6979586,3487124,16983234,12522250,2691140,951329,52210,72408,"g4run","libG4particles.so","G4Neutron::Neutron"
17455298,10472323,0,3248769,984570,477282,64548,74115,"g4run","libG4particles.so","G4KaonZeroLong::Definition"
6982172,0,3396856,0,0,0,8301,0,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
327617671,389831139,179580589,224701429,44129331,43149072,1411432,1392204,"g4run","libG4particles.so","G4Deuteron::Definition"
4369106488,5410603243,3491106320,4380841582,595799891,720156040,11142417,12954675,"g4run","libG4particles.so","G4IonTable::GetLightIon"
94211593,107554072,19519908,13160037,3561974,3402203,404096,387268,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::DecayIt"
7212103907,8664060263,5234414338,7009216148,874956743,1087771819,14669683,12408980,"g4run","libG4particles.so","G4ParticleTable::GetIonTable"
3147845,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4GenericIon::Definition"
0,3319393,0,0,0,0,0,0,"g4run","[unknown]","0xffffffffc015bba9"
0,10017123,0,0,0,0,0,12402,"g4run","libcrypto.so.1.1","getrn"
0,3490543,0,0,0,0,0,0,"g4run","[nvidia]","_nv033603rm"
0,3491778,0,0,0,0,0,0,"g4run","[nvidia]","_nv020709rm"
3491203,0,0,0,0,0,0,0,"g4run","[nvidia]","0x0000000000431be4"
10461138,31368155,0,3356556,519295,596329,30578,25027,"g4run","[nvidia]","_nv032935rm"
0,3465967,0,0,0,0,0,0,"g4run","[nvidia]","os_get_current_thread"
0,3491401,0,0,0,0,0,0,"g4run","[nvidia]","_nv013071rm"
3474082,10353481,0,0,0,0,0,0,"g4run","[nvidia]","_nv026126rm"
0,3487938,0,0,0,0,0,0,"g4run","[nvidia]","_nv034939rm"
0,3491832,0,0,0,0,0,0,"g4run","[nvidia]","0x00000000000d8323"
3491254,0,3277347,0,0,0,0,0,"g4run","[nvidia]","_nv022233rm"
3491273,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv032940rm"
3491534,0,0,0,0,0,0,0,"g4run","[nvidia]","rm_run_rc_callback"
0,3372373,0,0,0,0,0,0,"g4run","[nvidia]","_nv013074rm"
0,3480186,0,0,0,0,0,0,"g4run","[nvidia]","0x0000000000431a3b"
0,3491454,0,0,0,0,0,0,"g4run","[nvidia]","_nv022199rm"
3491925,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv035715rm"
0,3330702,0,0,0,0,0,0,"g4run","[nvidia]","_nv040299rm"
0,3491548,0,0,0,0,0,7625,"g4run","[nvidia]","_nv039548rm"
3490300,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv039583rm"
3490325,0,0,0,0,0,10332,0,"g4run","[nvidia]","nvidia_isr"
3491227,0,0,0,0,0,6151,0,"g4run","[nvidia]","_nv028327rm"
3473273,0,0,0,0,0,0,0,"g4run","[nvidia]","0x00000000004319b2"
3490930,0,3775017,0,0,0,0,0,"g4run","[nvidia]","_nv022093rm"
3491557,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv028739rm"
3490938,6981136,0,0,536055,1026625,9470,0,"g4run","[nvidia]","_nv022234rm"
3490032,0,0,0,0,0,0,0,"g4run","[nvidia]","0x0000000000000625"
0,3490022,0,0,0,0,0,0,"g4run","[nvidia]","os_get_cpu_number"
0,3491516,0,0,0,0,0,0,"g4run","[nvidia]","_nv026021rm"
3491918,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv022203rm"
0,3491514,0,0,0,0,0,0,"g4run","[nvidia]","_nv016750rm"
3489152,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv025979rm"
0,3339952,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UIparameter::G4UIparameter"
0,3491507,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UIcmdWithABool::~G4UIcmdWithABool"
457505,0,573724,0,0,0,16440,0,"g4run","libG4intercoms.so","G4UIcommandTree::AddNewCommand"
0,226794,0,296823,0,0,0,0,"g4run","libG4intercoms.so","G4UIcommand::G4UIcommand"
3222050,0,0,0,3021998,0,8989,0,"g4run","libG4intercoms.so","G4strstreambuf::overflow"
56163,0,0,0,4530,0,0,0,"g4run","libG4intercoms.so","G4UIcommandTree::FindPath"
21159934,224164,0,235581,1043501,0,0,0,"g4run","libG4intercoms.so","G4UIcommandTree::RemoveCommand"
0,6983653,0,5517035,0,0,0,10316,"g4run","libG4intercoms.so","G4UIcommand::~G4UIcommand"
0,63098,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UImanager::fUImanager"
376832,3778392,5459025,117498,0,0,9592,10466,"g4run","libG4intercoms.so","G4UIparameter::~G4UIparameter"
3490591,3489501,12704338,0,0,3618907,30379,42283,"g4run","libstdc++.so.6.0.30","std::ostream::sentry::sentry"
36185779,22608394,45563680,46838778,18194785,10770459,4022,31646,"g4run","libstdc++.so.6.0.30","strlen@plt"
186130052,122403411,318181142,287544376,62750866,69602900,73893,33875,"g4run","libstdc++.so.6.0.30","std::locale::~locale"
38678999,62650408,42473484,39753132,7301635,6233484,274705,232560,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace"
130505983,125255214,215495434,82072700,44044620,30831393,30570,94834,"g4run","libstdc++.so.6.0.30","std::getline<char, std::char_traits<char>, std::allocator<char> >"
65433228954,56121233746,59058483601,51135854976,9874765033,8661103018,171954385,139997710,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
6949373,6955238,0,0,2023192,0,0,7350,"g4run","libstdc++.so.6.0.30","std::__convert_to_v<double>@plt"
35248344,28600774,87005865,105628864,21929144,11731604,56351,5821,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_dispose_callbacks"
0,6904896,0,218007,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_erase"
0,9981109,0,11832009,0,2223780,0,11309,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate"
201408639,113191439,238869799,181620971,62726910,39591798,315650,109690,"g4run","libstdc++.so.6.0.30","std::locale::_S_initialize"
0,14928916,0,0,0,1431248,0,14302,"g4run","libstdc++.so.6.0.30","std::__ostream_insert<char, std::char_traits<char> >"
10157539,3486819,4573244,11090974,0,2488892,0,5638,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose"
10290282,10280921,23221077,15341077,0,8163981,17793,19110,"g4run","libstdc++.so.6.0.30","std::string::push_back@plt"
13554987,0,9948811,0,984254,0,5532,0,"g4run","libstdc++.so.6.0.30","pthread_once@plt"
17456503,24440796,94394839,63109742,6132124,5939674,7864,1830,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::xsgetn"
13955422,6917039,24014819,13673323,1957775,1655176,116873,107173,"g4run","libstdc++.so.6.0.30","operator delete[]"
17730983,11365650,25860742,11706339,4073405,3917454,8728,0,"g4run","libstdc++.so.6.0.30","std::use_facet<std::ctype<char> >@plt"
3133665,0,5087584,0,0,0,8571,0,"g4run","libstdc++.so.6.0.30","std::__basic_file<char>::xsgetn"
6773669,3450385,4686680,0,1926589,1480318,0,0,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_init@plt"
0,3428559,0,11078232,0,2260470,0,8613,"g4run","libstdc++.so.6.0.30","std::string::_Rep::_S_create@plt"
3470524,0,0,0,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate@plt"
6556021,10287590,18803093,4852876,2378941,1144933,0,37533,"g4run","libstdc++.so.6.0.30","std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt"
90435530,126949006,91533294,62222525,11519029,10610545,449603,337703,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_insert_and_rebalance"
3486630,3426731,0,0,0,1252943,0,0,"g4run","libstdc++.so.6.0.30","std::codecvt<char, char, __mbstate_t>::do_always_noconv"
6468088,9838180,12674710,0,7239956,0,40972,94426,"g4run","libstdc++.so.6.0.30","std::locale::locale"
130304981,110005987,209594382,71560191,36139944,18581537,148694,44975,"g4run","libstdc++.so.6.0.30","std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >"
515400713,311179497,584369282,550608232,123818688,132194550,250680,581189,"g4run","libstdc++.so.6.0.30","std::locale::id::_M_id"
6802251,6746585,9985318,0,2170985,1280013,0,0,"g4run","libstdc++.so.6.0.30","std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt"
454016746,371271501,255315561,159550818,66735732,53244815,2183254,1676108,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
3489437,0,0,0,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_rebalance_for_erase"
23794061,10620087,45113401,30017608,7869132,4399860,42264,35510,"g4run","libstdc++.so.6.0.30","memcpy@plt"
3490605,6935760,0,0,0,0,31605,29034,"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put"
0,3278658,0,0,0,0,0,12548,"g4run","libstdc++.so.6.0.30","std::ostream::operator<<"
1444027217,1123065799,803400698,825040521,144986660,132814360,6400582,4679187,"g4run","libstdc++.so.6.0.30","operator delete"
6979374,10426360,3558228,3251569,1847520,3716361,16216,16568,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_increment"
20940009,17437447,10029671,9944804,1371393,2411939,35140,89150,"g4run","libstdc++.so.6.0.30","operator new[]"
32305467,47514455,82607304,112838578,15471497,15633938,0,57455,"g4run","libstdc++.so.6.0.30","std::ios_base::~ios_base"
605902520,454176225,1105630447,1122254479,217827213,234403229,1206330,594274,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__vmi_class_type_info::__do_dyncast"
3489083,20866964,3097867,6892879,4111546,2540033,31559,230881,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
24437362,31423834,52033883,114832256,25836696,23666118,1697,3579,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::xsgetn"
91864365,60043551,100638936,50442056,13476163,8407968,32266,79426,"g4run","libstdc++.so.6.0.30","std::locale::id::_M_id@plt"
3488693,3042349,5160440,12234263,2245500,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append@plt"
6942695,6837888,22283638,5227560,2809315,1990810,20171,5405,"g4run","libstdc++.so.6.0.30","__strtod_l@plt"
257273476,171888458,237168066,141917284,41080582,69987248,353261,260649,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find"
15555398,19284728,24296911,43709947,2031559,11961144,7564,3319,"g4run","libstdc++.so.6.0.30","std::locale::~locale@plt"
93341897,79723803,99236918,87948910,24320831,27582925,114483,82643,"g4run","libstdc++.so.6.0.30","std::locale::operator="
72178838478,60719200151,67271198131,56296485583,11255569735,9476874075,186704254,151038765,"g4run","libstdc++.so.6.0.30","__dynamic_cast"
495396244,278885331,308265086,130513778,45616419,26410582,3411211,1369694,"g4run","libstdc++.so.6.0.30","operator delete@plt"
198233096,291509624,336736901,354551436,98152003,81360457,73597,44116,"g4run","libstdc++.so.6.0.30","std::operator>><char, std::char_traits<char>, std::allocator<char> >"
0,10150599,0,2642059,0,1267360,0,0,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_dispose_callbacks@plt"
153520965,90449298,105291621,86349883,13386083,12060047,594658,458652,"g4run","libstdc++.so.6.0.30","free@plt"
23836544,21974359,34323660,27130583,8838598,5782402,5471,89127,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >::basic_istringstream"
58004196,68699895,172184182,136729163,33483058,25706750,124035,61516,"g4run","libstdc++.so.6.0.30","std::string::_Rep::_S_create"
69829406,104455839,77684032,97726776,13152969,28148090,357974,303367,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
0,7190308,0,5361260,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::has_facet<std::ctype<char> >@plt"
582463557,637491160,374211861,366284552,60600409,59758097,2871498,2826446,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
250588790,229623542,182074162,214931628,38101777,33164493,962753,685101,"g4run","libstdc++.so.6.0.30","strcmp@plt"
3091144517,2809576977,2114447952,1990068592,335539738,302365967,13279521,10881911,"g4run","libstdc++.so.6.0.30","operator new"
139689627,126928263,248812841,366855847,78614831,55790249,178668,193258,"g4run","libstdc++.so.6.0.30","std::__convert_to_v<double>"
561694131,516767519,639403443,610459848,130469721,158428573,940232,916224,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
0,6927540,0,5052043,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::basic_ios<char, std::char_traits<char> >::_M_cache_locale@plt"
5717363,0,0,0,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string"
6918143,16738940,5459445,9898029,983559,957720,39989,0,"g4run","libstdc++.so.6.0.30","std::locale::operator=@plt"
9957876,2970431,23837037,16719990,3014250,284360,11668,18390,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::xsputn"
156446076,161068336,251579399,236057089,39024641,52747937,119197,132131,"g4run","libstdc++.so.6.0.30","std::has_facet<std::ctype<char> >"
42679568,31524813,99354235,50411552,9056831,12717064,21354,7876,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_call_callbacks"
98432863,85254662,121180278,122446236,38522954,37876220,144889,99078,"g4run","libstdc++.so.6.0.30","std::string::_Rep::_M_clone"
10285677,14044998,6740969,15468188,2449391,9574615,0,6057,"g4run","libstdc++.so.6.0.30","std::string::_Rep::_M_destroy"
58622735,71576958,72637939,141927394,10979867,10348965,0,220238,"g4run","libstdc++.so.6.0.30","std::istream::operator>>"
3499898,0,0,0,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<double>"
152855478,126282395,323005665,243106889,51618868,66753288,199214,290804,"g4run","libstdc++.so.6.0.30","std::istreambuf_iterator<char, std::char_traits<char> >::_M_get"
9777226,6469736,30350398,28365589,8101552,6633055,21598,179047,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of"
