cycles,comm,dso,symbol
37274790,"egrep","libc.so.6","malloc"
37271512,"status","bash","yyparse"
36829418,"amixer","libasound.so.2.0.0","0x0000000000033c54"
36655247,"sensors","libc.so.6","_int_free"
36561779,"tail","ld-linux-x86-64.so.2","strcmp"
36516910,"amixer","libc.so.6","getenv"
35952288,"awk","ld-linux-x86-64.so.2","_dl_relocate_object"
35936987,"amixer","libasound.so.2.0.0","0x00000000000319f4"
35253718,"g4run","libc.so.6","__GI___lll_lock_wake"
34844580,"g4run","libstdc++.so.6.0.30","pthread_once@plt"
34794438,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMCharacterDataImpl::DOMCharacterDataImpl"
34779572,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::xsgetn"
34766977,"g4run","libpythia8.so","std::vector<Pythia8::DecayChannel, std::allocator<Pythia8::DecayChannel> >::_M_realloc_insert<Pythia8::DecayChannel>"
34677638,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
34642917,"g4run","libG4processes.so","G4KineticTrack::~G4KineticTrack"
34631070,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
34598084,"awk","ld-linux-x86-64.so.2","do_lookup_x"
34559076,"status","bash","discard_unwind_frame"
34558756,"g4run","libG4processes.so","G4VEmissionProbability::SampleEnergy@plt"
34487670,"g4run","libicuuc.so.71.1","ucnv_fromUnicode_UTF8"
34445544,"g4run","libG4geometry.so","G4BoundingEnvelope::FindScaleFactor"
34415757,"g4run","libG4processes.so","G4Alpha::Definition@plt"
34372259,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
34329092,"g4run","libG4processes.so","G4IonFluctuations::Factor@plt"
34285871,"g4run","libG4processes.so","G4CascadeInterpolator<9>::getBin@plt"
34237507,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
34235691,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity"
34226447,"g4run","libG4geometry.so","G4BoundingEnvelope::CheckBoundingBox"
34218488,"g4run","libG4processes.so","G4Triton::Definition@plt"
34189563,"g4run","libG4processes.so","std::vector<int, std::allocator<int> >::reserve@plt"
34159816,"g4run","libG4processes.so","G4DiffractiveExcitation::GaussianPt"
34122682,"g4run","libG4geometry.so","std::vector<HepGeom::Point3D<double>, std::allocator<HepGeom::Point3D<double> > >::_M_default_append"
33997041,"g4run","libG4processes.so","G4FTFModel::SamplingNucleonKinematics"
33989569,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SetMinimalStringMass@plt"
33951849,"g4run","libG4processes.so","G4DynamicParticle::G4DynamicParticle@plt"
33945829,"g4run","libstdc++.so.6.0.30","std::locale::~locale@plt"
33926192,"g4run","libG4processes.so","G4MuBetheBlochModel::MaxSecondaryEnergy"
33916566,"g4run","libpythia8.so","Pythia8::Settings::mode"
33889123,"bc","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
33857697,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModifiedPrepare"
33854610,"awk","libc.so.6","_int_malloc"
33829146,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getCrossSection"
33822271,"sed","ld-linux-x86-64.so.2","_dl_relocate_object"
33813124,"g4run","libc.so.6","__GI_strtoll"
33790616,"g4run","libG4geometry.so","hypot@plt"
33769137,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getCrossSection"
33751379,"g4run","libG4processes.so","G4NuclearRadii::RadiusKNGG"
33736875,"sed","ld-linux-x86-64.so.2","do_lookup_x"
33734993,"g4run","libG4processes.so","G4He3::Definition@plt"
33650658,"amixer","libc.so.6","__strchrnul_avx2"
33619430,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
33619297,"egrep","ld-linux-x86-64.so.2","check_match"
33616346,"g4run","libG4processes.so","G4VLongitudinalStringDecay::FindParticle"
33583142,"g4run","libG4processes.so","G4BGGPionElasticXS::CoulombFactorPiPlus"
33575855,"g4run","libG4processes.so","std::vector<G4Parton*, std::allocator<G4Parton*> >::_M_realloc_insert<G4Parton* const&>"
33574731,"g4run","libG4processes.so","G4HadronElastic::SampleInvariantT"
33482548,"amixer","ld-linux-x86-64.so.2","__GI___tunables_init"
33480816,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQCD"
33373263,"g4run","libG4processes.so","G4InteractionContent::G4InteractionContent"
33366356,"g4run","libG4particles.so","CLHEP::HepRandom::getTheEngine@plt"
33357175,"g4run","libG4geometry.so","G4Trap::CalculateExtent"
33315462,"g4run","libG4processes.so","G4InuclParamAngDst::GetCosTheta"
33298935,"amixer","libasound.so.2.0.0","0x00000000000323e4"
33186247,"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon"
33116191,"amixer","ld-linux-x86-64.so.2","memset"
33091360,"amixer","ld-linux-x86-64.so.2","_dl_cache_libcmp"
33063745,"g4run","libpythia8.so","Pythia8::Sigma2gg2ggamma::sigmaKin"
33038664,"g4run","libG4processes.so","G4Fragment::SetExcEnergyAndMomentum@plt"
33018137,"g4run","libG4processes.so","G4AntiDeuteron::Definition@plt"
32956066,"fgrep","libc.so.6","__strcpy_avx2"
32946840,"g4run","libG4processes.so","G4EmCorrections::EffectiveChargeCorrection"
32861953,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::DecayIt"
32856061,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants_doChargeExchange"
32833617,"status","libc.so.6","__strcpy_avx2"
32670872,"amixer","libasound.so.2.0.0","0x00000000000319ea"
32420955,"g4run","libG4geometry.so","G4Torus::DistanceToOut"
32376005,"g4run","libG4processes.so","G4DecayProducts::~G4DecayProducts@plt"
32366605,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
32330924,"g4run","libG4processes.so","G4BinaryCascade::BuildTargetList"
32321018,"g4run","libG4track.so","G4ParticleChangeForDecay::UpdateStepForPostStep"
32223286,"cut","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
32146387,"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString"
32078554,"sensors","libc.so.6","_int_malloc"
32006908,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection"
31707593,"grep","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
31683579,"g4run","libG4error_propagation.so","operator new@plt"
31678536,"amixer","ld-linux-x86-64.so.2","mmap64"
31669200,"amixer","libc.so.6","_itoa_word"
31660399,"g4run","libpythia8.so","Pythia8::Sigma2gg2gammagamma::sigmaKin"
31577856,"gnome-terminal-","libglib-2.0.so.0.7200.3","g_array_append_vals"
31511609,"egrep","bash","mbschr"
31346966,"grep","ld-linux-x86-64.so.2","__GI___tunables_init"
31196603,"X","nvidia_drv.so","0x00000000000b0692"
31169793,"amixer","libasound.so.2.0.0","0x0000000000033c6d"
31149728,"amixer","libc.so.6","__memmove_avx_unaligned"
30625229,"g4run","libG4processes.so","G4eCoulombScatteringModel::ComputeCrossSectionPerAtom"
30453160,"egrep","ld-linux-x86-64.so.2","_dl_runtime_resolve_xsavec"
29438196,"amixer","libasound.so.2.0.0","snd_config_iterator_first"
29402006,"egrep","libc.so.6","__mbrtowc"
29400212,"amixer","libasound.so.2.0.0","0x00000000000319e5"
28864414,"status","bash","export_environment_candidate"
28397229,"amixer","libasound.so.2.0.0","0x0000000000032081"
27900310,"g4run","libpythia8.so","Pythia8::ParticleData::initWidths"
27882586,"g4run","libpythia8.so","std::ios_base::~ios_base@plt"
27839293,"g4run","libpythia8.so","memcmp@plt"
27837355,"amixer","libasound.so.2.0.0","0x0000000000033c65"
27835935,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::findNamePoint"
27832897,"g4run","libG4processes.so","G4HadronBuilder::Barion"
27829120,"amixer","libasound.so.2.0.0","0x00000000000320d3"
27822874,"g4run","libstdc++.so.6.0.30","std::istream::read"
27816862,"g4run","libpythia8.so","std::istream::operator>>@plt"
27795270,"amixer","libasound.so.2.0.0","snd_config_iterator_next@plt"
27793096,"g4run","libG4particles.so","G4MuonPlus::Definition"
27778006,"amixer","libc.so.6","__strdup"
27762479,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_call_callbacks"
27761918,"g4run","libG4processes.so","G4VParticipants::SetProjectileNucleus"
27760354,"g4run","libstdc++.so.6.0.30","operator new[]"
27736817,"g4run","libG4geometry.so","G4CutTubs::CalculateExtent"
27712616,"status","bash","dequote_string"
27640131,"g4run","libpythia8.so","Pythia8::ResonanceWidths::init"
27593471,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
27592834,"g4run","libG4processes.so","G4FTFParameters::Reset"
27582800,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrImpl::getValue"
27542633,"g4run","libG4particles.so","G4DynamicParticle::~G4DynamicParticle@plt"
27517584,"g4run","libG4particles.so","G4ParticleTable::FindParticle"
27506817,"status","ld-linux-x86-64.so.2","strcmp"
27500896,"g4run","libc.so.6","strtod"
27495921,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getCrossSection"
27472301,"g4run","libstdc++.so.6.0.30","std::istream::sentry::sentry@plt"
27447429,"perf","perf","record__pushfn"
27432867,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>"
27431468,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
27395635,"g4run","libG4processes.so","G4CrossSectionPatch::CrossSection"
27377124,"g4run","libG4processes.so","G4FTFModel::StoreInvolvedNucleon"
27370956,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::getCrossSection"
27370557,"g4run","libpythia8.so","Pythia8::Settings::flag"
27341343,"g4run","libG4processes.so","std::swap<G4Nucleon>"
27314189,"g4run","libstdc++.so.6.0.30","std::use_facet<std::ctype<char> >@plt"
27291296,"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment"
27286208,"g4run","libstdc++.so.6.0.30","std::locale::operator=@plt"
27279370,"g4run","libG4processes.so","aRPAllocator@plt"
27262992,"amixer","libasound.so.2.0.0","0x0000000000032058"
27250360,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_erase"
27248988,"perf","libc.so.6","__GI___libc_write"
27220894,"g4run","libG4processes.so","G4KineticTrack::IntegrandFunction1"
27202472,"amixer","ld-linux-x86-64.so.2","_dl_check_map_versions"
27178966,"g4run","libG4processes.so","G4Fancy3DNucleus::G4Fancy3DNucleus"
27157831,"g4run","libG4physicslists.so","std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>"
27151061,"g4run","libG4particles.so","G4IonTable::GetIonMass"
27146683,"g4run","libG4geometry.so","G4SmartVoxelHeader::CollectEquivalentNodes"
27094559,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::transform"
27091887,"g4run","libG4processes.so","G4FTFModel::CheckKinematics"
27075744,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::ChooseStringEnds"
27073044,"g4run","libG4processes.so","G4CascadeCoalescence::fillCluster@plt"
27052257,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pTnext"
27033761,"tail","ld-linux-x86-64.so.2","_dl_relocate_object"
27031266,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
27021994,"perf","perf","perf_mmap__read_init"
27012720,"cut","ld-linux-x86-64.so.2","__GI___tunables_init"
27012028,"g4run","libG4processes.so","G4PreCompoundHe3::CoalescenceFactor"
26985282,"g4run","libG4processes.so","G4Neutron::Neutron@plt"
26982840,"g4run","libG4processes.so","G4KineticTrack::IntegrandFunction2"
26969052,"g4run","libG4processes.so","G4BinaryCascade::Absorb"
26956197,"amixer","libc.so.6","_IO_file_underflow@@GLIBC_2.2.5"
26902329,"amixer","libasound.so.2.0.0","0x0000000000033c59"
26896293,"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon@plt"
26882290,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getMultiplicity"
26858637,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getMultiplicity"
26857422,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupParticle"
26837788,"g4run","libG4processes.so","G4HadronNucleonXsc::HyperonNucleonXscNS"
26836255,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::SampleInvariantT"
26827628,"g4run","libG4processes.so","G4VEmModel::GetCurrentIsotope"
26799965,"amixer","ld-linux-x86-64.so.2","_dl_name_match_p"
26783242,"g4run","libG4processes.so","G4PhotonEvaporation::EmittedFragment"
26777582,"g4run","libstdc++.so.6.0.30","std::locale::facet::_S_get_c_locale"
26759022,"g4run","libG4processes.so","G4DecayProducts::PopProducts@plt"
26756610,"g4run","libG4processes.so","G4LundStringFragmentation::GetLightConeZ"
26755034,"amixer","libasound.so.2.0.0","0x0000000000033cdd"
26746454,"status","libc.so.6","malloc_consolidate"
26733656,"g4run","libG4processes.so","G4VKineticNucleon::~G4VKineticNucleon"
26658023,"grep","libc.so.6","__gconv_transform_utf8_internal"
26657310,"X","nvidia_drv.so","0x00000000000b07ef"
26633039,"g4run","libG4global.so","memset@plt"
26623058,"g4run","libc.so.6","__GI_____strtoll_l_internal"
26583077,"g4run","libG4processes.so","G4AntiAlpha::Definition@plt"
26548285,"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon@plt"
26542425,"tail","ld-linux-x86-64.so.2","do_lookup_x"
26505336,"fgrep","bash","mbschr"
26505161,"g4run","libG4particles.so","pthread_mutex_lock@plt"
26496121,"status","libc.so.6","pthread_sigmask@GLIBC_2.2.5"
26494745,"fgrep","libc.so.6","malloc"
26486512,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SampleQuarkPt"
26473903,"g4run","libG4processes.so","G4RKPropagation::Transport"
26456326,"g4run","libG4processes.so","G4FTFModel::ExciteParticipants"
26449807,"g4run","libG4processes.so","G4EquilibriumEvaporator::getAF"
26421881,"g4run","libpythia8.so","exp@plt"
26360718,"g4run","libG4processes.so","G4Decay::PostStepDoIt"
26355418,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, __gnu_cxx::__ops::_Iter_less_iter>"
26353006,"g4run","libG4global.so","operator new@plt"
26326052,"g4run","libG4particles.so","G4AntiLambda::Definition"
26317207,"bc","ld-linux-x86-64.so.2","do_lookup_x"
26311451,"grep","libc.so.6","_int_malloc"
26295342,"g4run","libG4processes.so","G4HadronBuilder::Build"
26285058,"g4run","libG4processes.so","G4Exp@plt"
26269975,"g4run","libG4processes.so","G4ICRU73QOModel::GetShellEnergy"
26123945,"g4run","libG4geometry.so","G4MagInt_Driver::OneGoodStep"
26088967,"g4run","libG4processes.so","G4DiffractiveExcitation::CreateStrings"
26058687,"status","bash","run_pending_traps"
26044988,"amixer","libasound.so.2.0.0","0x000000000003246c"
26034389,"g4run","libG4global.so","G4Pow::GetInstance@plt"
26029063,"g4run","libG4processes.so","G4NucleiModel::absorptionCrossSection@plt"
25909632,"amixer","libasound.so.2.0.0","0x00000000000323d8"
25855204,"g4run","libG4processes.so","G4Fancy3DNucleus::BindingEnergy"
25769906,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirManyBody"
25749967,"amixer","libasound.so.2.0.0","0x00000000000320bf"
25658029,"amixer","libasound.so.2.0.0","0x00000000000319dc"
25650242,"g4run","libG4processes.so","G4EmCorrections::SetupKinematics"
25645612,"g4run","libG4processes.so","G4BraggModel::ElectronicStoppingPower"
25335604,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetElementCrossSection"
25271316,"g4run","libG4particles.so","G4Deuteron::Deuteron"
25035656,"egrep","ld-linux-x86-64.so.2","handle_amd"
24659675,"X","nvidia_drv.so","0x00000000000b0697"
24522012,"amixer","libc.so.6","_IO_old_init"
24493777,"amixer","libc.so.6","__vsnprintf_internal"
24206759,"g4run","libG4geometry.so","__dynamic_cast@plt"
24188991,"chrome","chrome","0x0000000003f63dbc"
24111210,"amixer","libasound.so.2.0.0","0x0000000000032044"
24093009,"fgrep","bash","hash_search"
24026579,"amixer","libasound.so.2.0.0","snd_config_iterator_end"
23587768,"g4run","libG4processes.so","G4ProcessTable::Insert"
23332836,"amixer","libc.so.6","_IO_str_init_static_internal"
23101525,"g4run","libG4vis_management.so","std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector"
23033983,"amixer","libc.so.6","_IO_setb"
22976242,"sleep","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
22560336,"amixer","libc.so.6","__GI_____strtoll_l_internal"
22419922,"g4run","libG4processes.so","G4ProcessManager::CreateGPILvectors"
22283752,"amixer","libasound.so.2.0.0","0x000000000003207f"
22069613,"amixer","libasound.so.2.0.0","snd_config_iterator_next"
21959520,"head","ld-linux-x86-64.so.2","_dl_relocate_object"
21813791,"tail","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
21541772,"status","libc.so.6","__strchr_avx2"
21351580,"nproc","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
21052752,"X","nvidia_drv.so","0x00000000000b07ad"
20974402,"head","ld-linux-x86-64.so.2","do_lookup_x"
20972402,"amixer","libc.so.6","_IO_no_init"
20926416,"g4run","libG4processes.so","G4MuonVDNuclearModel::MakeSamplingTable"
20925815,"g4run","libpythia8.so","Pythia8::ParticleData::nextId"
20925132,"g4run","libpythia8.so","Pythia8::ParticleData::resOpenFrac"
20918025,"g4run","libG4clhep.so","engine"
20900348,"g4run","libG4processes.so","pthread_mutex_lock@plt"
20896493,"g4run","libpythia8.so","std::basic_ios<char, std::char_traits<char> >::init@plt"
20895552,"g4run","libstdc++.so.6.0.30","std::__convert_to_v<double>@plt"
20893202,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLReader::skipSpaces"
20891620,"g4run","libstdc++.so.6.0.30","std::string::push_back@plt"
20880580,"g4run","libG4geometry.so","G4GeomTools::CheckSnip"
20878866,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getMultiplicity"
20875397,"g4run","libG4geometry.so","G4MagInt_Driver::RenewStepperAndAdjust"
20859518,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_dispose_callbacks"
