cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,comm,dso,symbol
38696251655,31968229072,8416852581,894469456,18667663787,3743150280,"g4run","libG4processes.so","G4NeutronCaptureXS::IsIsoApplicable"
38533206524,35020745910,5258696607,756810030,21935655578,1410264952,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
38415043362,36944692544,1450320008,930696594,9658771282,212578351,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
38351754267,43644365212,4344114642,451476732,25000593466,1645733947,"g4run","g4run","ffunkti"
38321400357,35126621021,6213709977,726934168,22109037603,2778062055,"g4run","libG4geometry.so","G4TouchableHistory::G4TouchableHistory"
38213169136,26532461406,8074229669,1759394996,17279828571,3082254127,"g4run","libG4processes.so","G4ModifiedTsai::SampleCosTheta"
38125169792,43547958279,6463731179,506584786,29596240738,2180093295,"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeTransportCrossSectionPerAtom"
37866093167,31246014917,8202145083,829186224,21873908725,3442782179,"g4run","libG4geometry.so","G4PVPlacement::GetRegularStructureId"
37857723415,42589412001,4798771995,545245200,25244658243,2256163385,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone2"
37439822531,30418738916,7236563147,888293067,19993343935,3136391960,"g4run","libG4physicslists.so","G4VEmProcess::CurrentSetup"
37346421075,36616651128,8081964471,558611678,25750188162,2751666523,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack"
37009707443,33492224702,4656233798,743379338,19048636250,1079352820,"g4run","libc.so.6","__strcmp_avx2"
36989504736,42710568753,4062971410,324767860,24652241060,2112000247,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn"
36823538840,32787673666,6388147147,770073300,20659831834,2797367700,"g4run","libG4geometry.so","aNavigLevelRepAllocator"
36530231095,37337261701,7545488307,478746615,22964022566,3424591526,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
36439747566,49141527340,4751881859,248371187,30809021005,1345403089,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
36166269202,40870263455,4022737038,379513203,25000245461,1837418609,"g4run","libG4geometry.so","G4Box::DistanceToIn"
35739102005,41032849273,5639206391,598970925,24509559575,3797949419,"g4run","libG4processes.so","G4NeutronElasticXS::IsIsoApplicable"
34476134513,32822765532,5268158170,630535676,19016246888,1233602014,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
33876470868,29696740389,6634570750,1110026917,13369659748,2032854883,"g4run","libG4track.so","G4ParticleChange::UpdateStepForPostStep"
33862810116,28819583854,5264923716,883333244,13501298705,1593516050,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
33854680123,32999339748,5833917345,709345296,21139862820,2389978111,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterialCutsCouple"
33440266263,33890888798,6191639779,575109256,20225139314,2913235153,"g4run","libG4geometry.so","G4SafetyHelper::ComputeSafety"
33373245490,33083361124,6375668666,889714907,21252994958,3141884168,"g4run","libG4processes.so","G4VMscModel::GetRange"
32883355831,27541675612,6671583385,682046908,17778651383,3247794410,"g4run","libG4processes.so","G4UrbanMscModel::StartTracking"
32848363081,29416267750,5387329013,776407058,19230253321,2297166752,"g4run","libG4geometry.so","G4NavigationHistoryPool::GetInstance"
32668893882,30517969571,6767821858,634838916,21248666140,2255179062,"g4run","libG4event.so","G4StackManager::PopNextTrack"
32633444817,36748076940,5859466713,475013931,25742884197,2151061381,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTrueStepLength"
32262695924,31564088689,5670631513,602968571,20297478630,1580979857,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
32262202569,30346890524,4837201772,691016266,19384393433,2064167997,"g4run","libG4geometry.so","G4NavigationHistory::~G4NavigationHistory"
32171703354,34491785529,5636952542,603158693,21741554801,2751706535,"g4run","libG4geometry.so","G4Trap::DistanceToOut"
32130903554,30549214716,4535115027,531390017,18144721933,1200377448,"g4run","libG4processes.so","G4CascadeChannelTables::instance"
31935325051,36814944044,4269971224,269030377,24367216761,2500138685,"g4run","libG4geometry.so","G4UnionSolid::Inside"
31777694773,42186085724,2663388433,434808703,23828533103,418728148,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
31507511746,31940463058,5409659244,655901399,20380702528,2333673422,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupTarget"
31199014935,27863313370,4228392355,532731124,14460025183,801446748,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
30758464051,34155367041,4834733505,397264080,19779103964,2436296081,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState"
30722522869,26993325210,5107461172,559587068,15123587306,1248689793,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
30232146979,35862571233,4642345418,469712478,20793838104,3090782886,"g4run","libG4processes.so","G4NeutronElasticXS::IsElementApplicable"
30155531931,22861508758,6601386768,998184842,16466759843,2612348482,"g4run","libG4geometry.so","G4Navigator::SetupHierarchy"
30109239366,27087811424,5483352050,491818570,16625448973,2732068077,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelHeader"
29625240871,24236212271,3152047546,931070908,13851740669,604349256,"g4run","libG4processes.so","G4CollisionOutput::reset"
29520599488,25128852937,5860131544,732348012,16353070057,2793318554,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToOut"
29402463648,25449081029,5975401475,716792482,15885615046,2737611247,"g4run","libG4physicslists.so","G4GammaGeneralProcess::StartTracking"
29166411382,27733213939,5267166685,653972823,17554138838,2662691593,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
28676146289,25062720701,4860092811,525135162,16652010970,2210345757,"g4run","libG4geometry.so","G4Tubs::DistanceToIn"
28513905829,14821298789,4311813680,1344772951,9345800007,1450896933,"g4run","libG4processes.so","G4UrbanMscModel::ComputeCrossSectionPerAtom"
28337483363,27196952240,4600667261,421577330,18566059366,1996471199,"g4run","libG4geometry.so","G4Box::DistanceToOut"
28252199041,28143383588,4775134286,413158872,18516012604,1672336440,"g4run","libG4processes.so","G4WentzelVIModel::SampleScattering"
27919671378,21798572935,5581894538,1123693960,14701876571,2120794473,"g4run","libG4track.so","G4VParticleChange::AddSecondary"
27713042642,25715257421,5277795063,447975944,15373567171,2615718713,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode"
27406897363,21823709568,5230145167,818469954,10092296964,635877074,"g4run","libG4processes.so","G4NucleiModel::passFermi"
27310741014,21044642393,4774819260,795775830,12132190257,1831014392,"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForPostStep"
27049401507,26710909227,3983800007,370504290,15614322399,908490077,"g4run","libG4processes.so","G4InuclElementaryParticle::getParticleMass"
27010726275,28855622647,4949727412,323641676,16675680572,2342054776,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile"
27007507271,26324510130,4454144717,312841991,14758918092,1013647001,"g4run","libG4processes.so","G4NucleiModel::inverseMeanFreePath"
26877046011,25668295537,4172365323,541606851,14953011616,2645166227,"g4run","libG4processes.so","G4NeutronInelasticXS::GetIsoCrossSection"
26537921838,25064355870,3937945195,513824741,13729283927,1391551810,"g4run","libG4global.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
26253424908,28238643773,3580346509,318440638,19093423289,935430405,"g4run","libG4processes.so","G4TwoBodyAngularDist::passVerbose"
26159371266,25709518003,2588767796,353216458,16218796033,603279146,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
25814730652,24275727436,4687102475,553065472,15770389356,2071629016,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTransportXSectionPerVolume"
25765434179,28832389794,2188269739,348739919,17457583373,834397295,"g4run","libG4geometry.so","G4PolyconeSide::Normal"
25646913249,33652624981,1721191321,166154447,18941772915,725011127,"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToIn"
25521726160,19549203427,5406701964,926426195,13228068734,2090545400,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
25498444234,21894140294,5367873055,547745024,14240423824,2452274698,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OnStartTracking"
25386645861,24302233845,2817453109,421795633,14784302799,692850092,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade"
25148980854,23360997128,4245068520,606660170,15148138254,1887022983,"g4run","libG4geometry.so","G4Polycone::Inside"
25001815064,21039774760,5474693839,482305922,13246735957,2363240989,"g4run","libG4processes.so","G4VEmProcess::StartTracking"
24843392426,21212767768,3916532886,360973817,12758497560,989596752,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
24751708766,25773622999,3107935253,396302949,14722141086,1066271134,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass"
24675698510,21546710198,4061319214,516318506,14120751399,1850715709,"g4run","libG4geometry.so","aTouchableHistoryAllocator"
24651639598,30580371609,3789107911,273226059,20123267477,1374046663,"g4run","libG4processes.so","G4VMscModel::GetDEDX"
24637203499,29838876419,3418884759,254089696,17827233008,1936299688,"g4run","libG4track.so","G4ParticleChange::Initialize"
24606079796,34411104535,2356721003,253923914,18935928093,393798551,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
24560715535,28368030539,2727938183,392578959,17231537227,776010691,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
24342311975,24265281565,3871322878,338639581,14673530103,803341447,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomCOS_SIN"
24333780071,19828970647,5225922664,523136754,12117114767,2241341477,"g4run","libG4processes.so","G4HadronicProcess::StartTracking"
24277294292,22567551778,4588258129,362961150,14284307920,2198906694,"g4run","libG4geometry.so","G4Box::DistanceToIn"
24200782573,23039684159,3494528983,635683143,10930510686,1174115878,"g4run","libm.so.6","__ieee754_acos_fma"
24050402025,26376037506,3085729194,270438157,13734066373,560487816,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
23930482004,24293646688,3874280364,406314593,15277858357,1760495415,"g4run","libG4geometry.so","G4Tubs::DistanceToIn"
23874242515,19958927408,3525936729,728036925,10806200535,502437995,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
23832119507,18395584884,4767563863,940300020,9574460361,1332701961,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetExchangeT"
23449608835,19931286256,4663152936,476656039,13662060594,1925984002,"g4run","libG4geometry.so","G4Trap::Inside"
23016299420,21766033571,3022016385,457147907,14005692822,890775843,"g4run","libG4particles.so","G4Electron::Definition"
22862634010,20085766930,4384571736,528635900,13845430023,1738150440,"g4run","libG4particles.so","G4ParticleTable::GetParticleTable"
22817122332,22690825299,3573544070,404994806,13572356950,914051748,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState"
22532622037,17875348973,4731483752,617100700,12523690652,1808550241,"g4run","libG4processes.so","G4PairProductionRelModel::SampleSecondaries"
22471447730,24282037498,3617715725,234310321,13268069935,1076564965,"g4run","libG4processes.so","G4CascadeNPChannel::findCrossSection"
22357782211,19770255980,4492926416,487210648,12963363307,1966835452,"g4run","libG4processes.so","G4VProcess::StartTracking"
22076604444,18647902508,3905998218,534437545,10186721071,1084945169,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
21983366525,20113022473,2555099034,271461289,10771737269,698092148,"g4run","libG4processes.so","G4MollerBhabhaModel::SampleSecondaries"
21035428835,20862626788,3583251352,411034874,13899250536,1629805448,"g4run","libG4geometry.so","G4Trap::DistanceToOut"
20967695057,17175236820,3683295434,627293185,9583288665,985722059,"g4run","libG4processes.so","G4LorentzConvertor::rotate"
20758844893,27646010111,3013442,145888,14244078585,645700,"g4run","libG4processes.so","G4MuPairProductionModel::ComputeDMicroscopicCrossSection"
20641183987,18718415353,2672378150,365517722,9658004020,784990114,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
20629813046,25930371996,2692491465,230493287,16506473053,780742198,"g4run","libm.so.6","__sin_fma"
20613502772,23120225940,3212362340,400894022,14196605882,1972187128,"g4run","libG4processes.so","G4Decay::GetMeanFreePath"
20383801786,20409169994,2573077090,276680372,14084434698,646526146,"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose"
20315403096,19314248972,3058519518,406708259,12208842971,1319168940,"g4run","libG4geometry.so","G4TouchableHistory::~G4TouchableHistory"
20271646647,17859255718,3136381531,532988250,11278581720,1496182119,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTruePathLengthLimit"
20143990676,17688874794,3491818159,354799392,10716309761,1252754347,"g4run","libG4clhep.so","CLHEP::MixMaxRng::MULWU@plt"
19275306780,13770122619,3991346855,466904233,9359610001,1765117994,"g4run","libc.so.6","__memset_avx2_unaligned"
19271624831,18055398784,3688097341,302144026,11237015359,1786086527,"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToIn"
19134001586,17062820163,3109353289,363266334,10979803912,1309896811,"g4run","libG4geometry.so","G4NavigationLevel::~G4NavigationLevel"
18923298666,24018910394,1268996906,114734161,13092369148,568277597,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdgesExact"
18776630647,18604804735,2148408156,274018975,11171162338,438990890,"g4run","libG4processes.so","G4InuclElementaryParticle::~G4InuclElementaryParticle"
18593944340,19754839810,1988113691,193589843,11741967323,890606367,"g4run","libG4geometry.so","G4VCSGfaceted::SurfaceNormal"
18442526831,17589764098,2699250338,337632163,10778256385,733195530,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable"
18396238413,14793310753,3196177388,504805981,9560516950,1237815340,"g4run","libc.so.6","__memmove_avx_unaligned"
18335799255,20848419375,2840423847,340580196,14084229019,970678823,"g4run","libG4particles.so","G4PDefManager::offset"
18261752894,19464791386,2586750042,372857033,11344187972,841685577,"g4run","libm.so.6","exp@@GLIBC_2.29"
18008112434,17164979228,3941732668,370439933,10696377751,1896580467,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass"
17857815074,23173872918,1281664582,106916731,13188440334,610209513,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToOut"
17591460169,23858267203,2127096689,103145856,12373862369,1236716880,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn"
17399870409,17116474655,1974874048,253966890,10406186732,415942558,"g4run","libG4processes.so","G4CascadParticle::operator="
17072055864,16866338745,2776188071,332341253,10950568296,1145135946,"g4run","libG4geometry.so","G4PropagatorInField::GimmeTrajectoryVectorAndForgetIt"
16722730320,17448756019,2454673087,400446246,11127841085,749705768,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV"
