cycles_old,cycles_new,comm,dso,symbol
0,6162260,"CompositorTileW","chrome","0x0000000003e92bc4"
0,6407126,"CompositorTileW","chrome","0x000000000279e618"
0,6140024,"CompositorTileW","chrome","0x0000000005faf0a9"
0,6406716,"CompositorTileW","chrome","0x00000000026fea47"
0,6929923,"CompositorTileW","chrome","0x00000000036144c4"
0,6967895,"CompositorTileW","chrome","0x000000000381a7e1"
0,933687,"CompositorTileW","chrome","0x00000000026fdded"
0,6704339,"CompositorTileW","chrome","0x0000000002f7370c"
0,818839,"CompositorTileW","chrome","0x0000000003e92bc8"
0,6463249,"CompositorTileW","chrome","0x0000000003f77908"
0,6513545,"CompositorTileW","chrome","0x000000000381a7e5"
0,6882285,"CompositorTileW","chrome","0x00000000042ad744"
0,6545186,"CompositorTileW","chrome","0x0000000003adf2f5"
0,6652327,"CompositorTileW","chrome","0x0000000005f4e6cc"
0,6703681,"CompositorTileW","chrome","0x00000000042ad787"
0,6424111,"CompositorTileW","chrome","0x00000000034b2596"
0,6960502,"CompositorTileW","chrome","0x0000000006038855"
0,6804301,"CompositorTileW","chrome","0x00000000032d5563"
0,32340519,"CompositorTileW","chrome","0x0000000006038ca1"
0,402768,"CompositorTileW","chrome","0x0000000002f73b0a"
0,6430889,"CompositorTileW","chrome","0x0000000004b4e351"
0,49764739,"CompositorTileW","chrome","0x0000000004532770"
0,6662329,"CompositorTileW","chrome","0x000000000381a443"
0,435825,"CompositorTileW","chrome","0x0000000006039af0"
0,6899699,"CompositorTileW","chrome","0x0000000004b4e314"
0,39031682,"CompositorTileW","chrome","0x0000000006038ca7"
0,6232384,"CompositorTileW","chrome","0x0000000006038ce9"
0,6517448,"CompositorTileW","chrome","0x00000000034acefd"
0,6741470,"CompositorTileW","chrome","0x00000000052b17d1"
0,6767625,"CompositorTileW","chrome","0x0000000003adf226"
1254139,0,"CompositorTileW","chrome","0x0000000003adf9bf"
0,6951237,"CompositorTileW","chrome","0x000000000303f6f4"
0,5924373,"CompositorTileW","chrome","0x0000000002f75b86"
0,6957916,"CompositorTileW","chrome","0x00000000026fe0bc"
0,6965489,"CompositorTileW","chrome","0x000000000408752c"
0,6333697,"CompositorTileW","chrome","0x00000000038817e4"
0,1824868,"CompositorTileW","chrome","0x00000000042adb07"
0,13869123,"CompositorTileW","chrome","0x0000000005d73900"
0,33941487,"CompositorTileW","chrome","0x0000000006038c94"
0,6437454,"CompositorTileW","chrome","0x0000000003e95b3b"
0,40589434,"CompositorTileW","chrome","0x0000000006038c98"
0,6387098,"CompositorTileW","chrome","0x000000000451e0c4"
0,6785395,"CompositorTileW","chrome","0x0000000003f779db"
0,6814780,"CompositorTileW","chrome","0x00000000039e20bc"
0,6915740,"CompositorTileW","chrome","0x00000000034b3590"
0,6967727,"CompositorTileW","chrome","0x0000000005f4ed0c"
0,6951609,"CompositorTileW","chrome","0x00000000027b7880"
0,6959567,"CompositorTileW","chrome","0x00000000055e8eda"
0,6969534,"CompositorTileW","chrome","0x0000000003adf92f"
0,6184765,"CompositorTileW","chrome","0x0000000003e90c10"
0,6624569,"CompositorTileW","chrome","0x000000000279e96d"
0,19966739,"CompositorTileW","chrome","0x0000000004087c3b"
0,6823781,"CompositorTileW","chrome","0x000000000303f667"
0,6852384,"CompositorTileW","chrome","0x000000000304134d"
0,6953245,"CompositorTileW","chrome","0x0000000005faf0ea"
0,5725380,"CompositorTileW","chrome","0x00000000055e8ede"
0,6404382,"CompositorTileW","chrome","0x00000000027b7886"
0,6920096,"CompositorTileW","chrome","0x0000000004b4e43a"
0,1134063,"CompositorTileW","chrome","0x0000000004f726df"
0,622846,"CompositorTileW","chrome","0x0000000004b4e47d"
0,974027,"CompositorTileW","chrome","0x00000000039e233f"
0,6756075,"CompositorTileW","chrome","0x0000000004b4e43e"
0,13481497,"CompositorTileW","chrome","0x0000000005d8ab10"
0,6965843,"CompositorTileW","chrome","0x00000000026fdbb8"
0,6931919,"CompositorTileW","chrome","0x0000000002ff65d1"
0,6408768,"CompositorTileW","chrome","0x00000000045331a6"
0,6891306,"CompositorTileW","chrome","0x00000000092df3f7"
0,6951743,"CompositorTileW","chrome","0x0000000005faf09e"
0,6763245,"CompositorTileW","chrome","0x00000000042ad47f"
0,6827473,"CompositorTileW","chrome","0x0000000003e6bf04"
0,6955625,"CompositorTileW","chrome","0x00000000032df089"
0,224620,"CompositorTileW","chrome","0x0000000004f7310d"
0,12950522,"CompositorTileW","chrome","0x0000000006038cab"
0,738993,"CompositorTileW","chrome","0x00000000032d5ccd"
0,6805202,"CompositorTileW","chrome","0x000000000381a44a"
0,6484933,"CompositorTileW","chrome","0x0000000002bea28b"
0,6844117,"CompositorTileW","chrome","0x000000000381a40b"
0,6966646,"CompositorTileW","chrome","0x0000000002e78f66"
0,6703326,"CompositorTileW","chrome","0x0000000002e78f26"
0,6937340,"CompositorTileW","chrome","0x000000000290cdc0"
0,23277985,"CompositorTileW","chrome","0x0000000006038caf"
0,6745246,"CompositorTileW","chrome","0x00000000039e24a7"
0,6520088,"CompositorTileW","chrome","0x0000000003e95c16"
0,6688069,"CompositorTileW","chrome","0x000000000303f6ba"
0,6948000,"CompositorTileW","chrome","0x000000000290fca4"
0,6942994,"CompositorTileW","chrome","0x0000000003e9f9a3"
0,6969265,"CompositorTileW","chrome","0x000000000415e751"
0,6463121,"CompositorTileW","chrome","0x000000000401a494"
0,6800295,"CompositorTileW","chrome","0x000000000303f6fc"
0,6901943,"CompositorTileW","chrome","0x00000000039e2ec5"
0,6917004,"CompositorTileW","chrome","0x0000000002f758f0"
0,26031042,"CompositorTileW","chrome","0x0000000006038c9c"
0,6962277,"CompositorTileW","chrome","0x0000000002f71dd9"
0,6959025,"CompositorTileW","chrome","0x00000000057708f0"
5866829,0,"CompositorTileW","chrome","0x0000000005b6a437"
0,6513590,"CompositorTileW","chrome","0x00000000034b35af"
0,6249818,"CompositorTileW","chrome","0x0000000003041e01"
0,6401867,"CompositorTileW","chrome","0x00000000032dd787"
0,6876169,"CompositorTileW","chrome","0x0000000004b4e515"
0,1316929,"CompositorTileW","chrome","0x00000000036dc7d5"
0,6790892,"CompositorTileW","chrome","0x000000000343dd7c"
0,6526086,"CompositorTileW","chrome","0x00000000034b1a72"
0,6457572,"CompositorTileW","chrome","0x0000000003e92588"
0,6908394,"CompositorTileW","chrome","0x0000000003e90f6f"
0,6957383,"CompositorTileW","chrome","0x0000000005d7fd70"
0,6771016,"CompositorTileW","chrome","0x00000000034b23b1"
0,6823111,"CompositorTileW","chrome","0x0000000003e9f0f6"
0,6968287,"CompositorTileW","chrome","0x0000000003e92548"
0,1333269,"CompositorTileW","chrome","0x0000000005faf133"
0,2079470,"CompositorTileW","chrome","0x000000000290ca24"
0,6719660,"CompositorTileW","chrome","0x0000000002a80ba5"
0,6782445,"CompositorTileW","chrome","0x0000000002f71d09"
0,13506753,"CompositorTileW","chrome","0x00000000092ae8b4"
0,1712350,"CompositorTileW","chrome","0x0000000003041b39"
0,13105296,"CompositorTileW","chrome","0x0000000003614510"
0,14497122,"CompositorTileW","chrome","0x00000000055e8f29"
0,6961761,"CompositorTileW","chrome","0x00000000026fde7b"
0,6906431,"CompositorTileW","chrome","0x0000000005faf139"
0,6676029,"CompositorTileW","chrome","0x0000000003e6b2af"
0,13483969,"CompositorTileW","chrome","0x0000000002a80b93"
0,6358982,"CompositorTileW","chrome","0x00000000037a595e"
0,12778152,"CompositorTileW","chrome","0x0000000004b4e1f7"
0,296484,"CompositorTileW","chrome","0x0000000005fafb56"
0,6958439,"CompositorTileW","chrome","0x00000000027283ca"
0,13050238,"CompositorTileW","chrome","0x0000000002a80b96"
0,6949234,"CompositorTileW","chrome","0x00000000032d5370"
0,6715758,"CompositorTileW","chrome","0x0000000006038af0"
0,6926309,"CompositorTileW","chrome","0x0000000003e9558c"
0,6418254,"CompositorTileW","chrome","0x0000000002a80b57"
0,6968097,"CompositorTileW","chrome","0x00000000037a5dac"
0,6686099,"CompositorTileW","chrome","0x00000000040382b2"
0,6968864,"CompositorTileW","chrome","0x0000000003f22a47"
0,14589010,"CompositorTileW","chrome","0x0000000006038af4"
0,6969955,"CompositorTileW","chrome","0x00000000032d5334"
0,907175,"CompositorTileW","chrome","0x0000000008b2d2df"
0,6888803,"CompositorTileW","chrome","0x0000000006038ab8"
0,6622010,"CompositorTileW","chrome","0x00000000028e082c"
0,6787366,"CompositorTileW","chrome","0x00000000037f92e5"
0,6300252,"CompositorTileW","chrome","0x00000000034addad"
0,6963114,"CompositorTileW","chrome","0x0000000006038a20"
0,6924138,"CompositorTileW","chrome","0x00000000032d5a41"
0,6735091,"CompositorTileW","chrome","0x00000000028e082e"
0,6396664,"CompositorTileW","chrome","0x00000000052b1860"
3379666,0,"CompositorTileW","chrome","0x000000000387d841"
0,6306659,"CompositorTileW","chrome","0x000000000303f742"
0,6697962,"CompositorTileW","chrome","0x0000000002f73901"
0,13516698,"CompositorTileW","chrome","0x0000000006038a24"
186098,0,"CompositorTileW","chrome","0x00000000027b7960"
0,6403805,"CompositorTileW","chrome","0x00000000039e249a"
0,6913796,"CompositorTileW","chrome","0x0000000006038a27"
156312,0,"CompositorTileW","chrome","0x0000000003ea000a"
0,6927654,"CompositorTileW","chrome","0x00000000027b7923"
0,6295925,"CompositorTileW","chrome","0x00000000039e241a"
0,6094214,"CompositorTileW","chrome","0x000000000303f434"
0,6717364,"CompositorTileW","chrome","0x0000000003881836"
0,588367,"CompositorTileW","chrome","0x0000000002cbc2e6"
0,6789040,"CompositorTileW","chrome","0x000000000392cc9e"
0,4263010,"CompositorTileW","chrome","0x0000000004b4e51d"
0,13366308,"CompositorTileW","chrome","mallopt"
0,5965499,"CompositorTileW","chrome","0x000000000392cc5f"
0,6690742,"CompositorTileW","chrome","0x0000000006006f65"
0,6956813,"CompositorTileW","chrome","0x0000000002cc516b"
0,1932847,"CompositorTileW","chrome","0x0000000003a3cb99"
0,2376504,"CompositorTileW","chrome","0x0000000003040544"
0,6963866,"CompositorTileW","chrome","0x0000000003a3d790"
0,6430573,"CompositorTileW","chrome","0x00000000038b60a3"
3399596,0,"CompositorTileW","chrome","0x000000000604291b"
0,6531374,"CompositorTileW","chrome","0x0000000003e94817"
0,6306695,"CompositorTileW","chrome","0x00000000038b60a5"
0,6440731,"CompositorTileW","chrome","0x0000000008b2cd87"
0,6647841,"CompositorTileW","chrome","0x0000000003e95937"
0,738561,"CompositorTileW","chrome","0x0000000002e78dc0"
0,6205545,"CompositorTileW","chrome","0x0000000002e78dc1"
0,6133063,"CompositorTileW","chrome","0x0000000004b4e1fe"
0,6939990,"CompositorTileW","chrome","0x00000000034ae33c"
0,6598611,"CompositorTileW","chrome","0x0000000002a80b5b"
0,6782485,"CompositorTileW","chrome","0x0000000002a80b9f"
0,16739626,"CompositorTileW","chrome","0x0000000002a80b5f"
0,6424874,"CompositorTileW","chrome","0x0000000003e07b66"
0,6209720,"CompositorTileW","chrome","0x00000000031e2bfd"
0,6967313,"CompositorTileW","chrome","0x0000000003f77ad1"
0,275080,"CompositorTileW","chrome","0x0000000003e91a23"
0,6208674,"CompositorTileW","chrome","0x000000000331a590"
0,6880406,"CompositorTileW","chrome","0x0000000004b4e16d"
0,6949954,"CompositorTileW","chrome","0x0000000002f96314"
0,6962539,"CompositorTileW","chrome","0x00000000055ef9f0"
0,6970304,"CompositorTileW","chrome","0x0000000003f77ad4"
0,6731002,"CompositorTileW","chrome","0x0000000004087e33"
0,6877661,"CompositorTileW","chrome","0x0000000004b4e3b6"
0,6919238,"CompositorTileW","chrome","0x00000000032dd821"
0,6935529,"CompositorTileW","chrome","0x00000000042ad9d3"
0,6911191,"CompositorTileW","chrome","0x00000000026fb347"
0,125045658,"CompositorTileW","chrome","0x0000000006038a6a"
0,2484960,"CompositorTileW","chrome","0x0000000003f778c8"
0,6829901,"CompositorTileW","chrome","0x00000000039e2577"
0,6637609,"CompositorTileW","chrome","0x000000000857c276"
0,129128901,"CompositorTileW","chrome","0x0000000006038a6c"
0,6954437,"CompositorTileW","chrome","0x0000000006038a2b"
0,1890076,"CompositorTileW","chrome","0x0000000004b4e678"
0,6963821,"CompositorTileW","chrome","0x00000000032d5a0c"
0,6888974,"CompositorTileW","chrome","0x0000000003f77d98"
0,6505774,"CompositorTileW","chrome","0x0000000006038a2e"
0,6964598,"CompositorTileW","chrome","0x00000000039e2268"
0,6801658,"CompositorTileW","chrome","0x00000000055e76fc"
0,6918127,"CompositorTileW","chrome","0x0000000002f727a4"
0,6962456,"CompositorTileW","chrome","0x00000000034b624a"
0,6670429,"CompositorTileW","chrome","0x0000000005d6ecd0"
0,656961,"CompositorTileW","chrome","0x0000000002a80cc8"
0,6666601,"CompositorTileW","chrome","0x0000000002f75905"
0,6768580,"CompositorTileW","chrome","0x0000000002b8de26"
0,6892453,"CompositorTileW","chrome","0x0000000002f721c2"
0,6966589,"CompositorTileW","chrome","0x0000000005f4bf83"
0,2665943,"CompositorTileW","chrome","0x0000000002a80c30"
0,13639027,"CompositorTileW","chrome","0x0000000005f4bf87"
0,6651445,"CompositorTileW","chrome","0x000000000453358d"
0,6969442,"CompositorTileW","chrome","0x0000000002f73a7b"
0,5891659,"CompositorTileW","chrome","0x0000000004b4e284"
0,6392043,"CompositorTileW","chrome","0x000000000303f5e0"
0,6916805,"CompositorTileW","chrome","0x0000000002e78dcf"
0,6901338,"CompositorTileW","chrome","0x0000000002f75018"
0,6894038,"CompositorTileW","chrome","0x0000000004b4e248"
0,6567518,"CompositorTileW","chrome","0x00000000052b19d8"
0,6966114,"CompositorTileW","chrome","0x0000000003a9650b"
0,958386,"CompositorTileW","chrome","0x0000000004b4e209"
0,6004142,"CompositorTileW","chrome","0x0000000002cbbd52"
0,6960118,"CompositorTileW","chrome","0x000000000408741e"
0,6356564,"CompositorTileW","chrome","0x0000000003e926fd"
0,3485571,"CompositorTileW","chrome","0x0000000004b4e3bc"
0,13747941,"CompositorTileW","chrome","0x00000000026fef9a"
0,731799,"CompositorTileW","chrome","0x0000000005f54cb4"
0,6929728,"CompositorTileW","chrome","0x00000000039e22bf"
0,6661675,"CompositorTileW","chrome","0x00000000026fddb1"
0,6873239,"CompositorTileW","chrome","0x000000000303f511"
0,6955060,"CompositorTileW","chrome","0x0000000004087e3d"
0,12217444,"CompositorTileW","chrome","0x0000000002be9f51"
0,6623703,"CompositorTileW","chrome","0x00000000026fddb4"
0,6967690,"CompositorTileW","chrome","0x00000000032dd82c"
0,6453174,"CompositorTileW","chrome","0x0000000003a4278a"
0,6966560,"CompositorTileW","chrome","0x000000000857c27e"
0,6945122,"CompositorTileW","chrome","0x00000000040f4741"
0,6911397,"CompositorTileW","chrome","0x0000000005f4e6d0"
0,5043347,"CompositorTileW","chrome","0x0000000005f4e6d1"
0,6592654,"CompositorTileW","chrome","0x0000000002721c0e"
0,13759934,"CompositorTileW","chrome","0x0000000005d6c388"
0,6382493,"CompositorTileW","chrome","0x00000000040884ae"
0,6150607,"CompositorTileW","chrome","0x00000000055e7741"
0,6633353,"CompositorTileW","chrome","0x00000000055ee80a"
0,6965597,"CompositorTileW","chrome","0x00000000055e7782"
0,6352711,"CompositorTileW","chrome","0x0000000002a80ccb"
0,6825024,"CompositorTileW","chrome","0x0000000005f4e6d5"
0,6846954,"CompositorTileW","chrome","0x0000000005fa1d2e"
0,6899113,"CompositorTileW","chrome","0x00000000055e7784"
0,6741932,"CompositorTileW","chrome","0x00000000055e7785"
0,6967137,"CompositorTileW","libm.so.6","__ieee754_acos_fma"
0,22351453,"CompositorTileW","libm.so.6","__floorf_sse41"
0,2452441,"swapper","[unknown]","0x00007f81b4b28d45"
0,39091,"swapper","[nvidia]","0x0000000000020152"
0,631958,"swapper","[nvidia]","0x00000000000000a8"
0,509229,"swapper","[nvidia]","0x0000000000433670"
1165543,148198,"swapper","[nvidia]","_nv035636rm"
0,34842,"swapper","[nvidia]","0x000000000043369c"
0,122717,"swapper","[nvidia]","_nv022203rm"
143940,382989,"swapper","[nvidia]","_nv026083rm"
0,192791,"swapper","[nvidia]","_nv039544rm"
0,732911,"swapper","[kernel.vmlinux]","set_next_entity"
0,10204756,"swapper","[kernel.vmlinux]","file_free_rcu"
722246,0,"swapper","[kernel.vmlinux]","put_prev_task_idle"
1820063,10180786,"swapper","[kernel.vmlinux]","sched_ttwu_pending"
16074151,40710666,"swapper","[kernel.vmlinux]","enqueue_entity"
0,1114408,"swapper","[kernel.vmlinux]","ata_qc_complete_multiple"
6400033,0,"swapper","[kernel.vmlinux]","__sysvec_call_function_single"
0,529783,"swapper","[kernel.vmlinux]","end_bio_extent_writepage"
214502,1004081,"swapper","[kernel.vmlinux]","trace_hardirqs_on_prepare"
826551,6713823,"swapper","[kernel.vmlinux]","tracer_hardirqs_off"
0,292335,"swapper","[kernel.vmlinux]","tcp_v6_rcv"
1222646,0,"swapper","[kernel.vmlinux]","_raw_read_lock_irqsave"
18574762,39596493,"swapper","[kernel.vmlinux]","menu_reflect"
0,690667,"swapper","[kernel.vmlinux]","enqueue_task"
0,5346481,"swapper","[kernel.vmlinux]","tick_program_event"
54247,19730887,"swapper","[kernel.vmlinux]","hrtimer_get_next_event"
0,12530095,"swapper","[kernel.vmlinux]","dequeue_task_fair"
2024130,3805005,"swapper","[kernel.vmlinux]","clockevents_program_event"
6619886,0,"swapper","[kernel.vmlinux]","error_entry"
0,34154,"swapper","[kernel.vmlinux]","__netif_receive_skb_core.constprop.0"
0,25074058,"swapper","[kernel.vmlinux]","rcu_eqs_enter.constprop.0"
13377122,10877706,"swapper","[kernel.vmlinux]","__update_load_avg_cfs_rq"
621200,3399780,"swapper","[kernel.vmlinux]","cpumask_next_and"
8549056,11531153,"swapper","[kernel.vmlinux]","get_next_timer_interrupt"
1243125,2080623,"swapper","[kernel.vmlinux]","__do_softirq"
0,324427,"swapper","[kernel.vmlinux]","calc_timer_values"
0,376150,"swapper","[kernel.vmlinux]","__memset"
564749,0,"swapper","[kernel.vmlinux]","propagate_protected_usage"
977845,3133163,"swapper","[kernel.vmlinux]","__remove_hrtimer"
1308224,0,"swapper","[kernel.vmlinux]","key_put"
0,28246,"swapper","[kernel.vmlinux]","irqentry_exit"
65825379,79324623,"swapper","[kernel.vmlinux]","native_sched_clock"
0,2813699,"swapper","[kernel.vmlinux]","iommu_get_dma_domain"
946481,4177290,"swapper","[kernel.vmlinux]","update_blocked_averages"
34162945,74636361,"swapper","[kernel.vmlinux]","acpi_idle_enter"
387816,6730923,"swapper","[kernel.vmlinux]","tick_nohz_idle_enter"
2436990,3036583,"swapper","[kernel.vmlinux]","cpuidle_not_available"
0,3888947,"swapper","[kernel.vmlinux]","next_online_pgdat"
32658,6990483,"swapper","[kernel.vmlinux]","update_dl_rq_load_avg"
1752244,1494315,"swapper","[kernel.vmlinux]","rcu_idle_enter"
0,8521571,"swapper","[kernel.vmlinux]","_raw_spin_unlock"
0,13307806,"swapper","[kernel.vmlinux]","pm_qos_read_value"
656030,2033842,"swapper","[kernel.vmlinux]","__rcu_read_lock"
2387065,0,"swapper","[kernel.vmlinux]","proc_free_inode"
71464,0,"swapper","[kernel.vmlinux]","__mod_timer"
326132,8544210,"swapper","[kernel.vmlinux]","native_apic_mem_write"
977704,5304840,"swapper","[kernel.vmlinux]","lapic_next_event"
6051535,1078070,"swapper","[kernel.vmlinux]","trace_hardirqs_off_finish"
0,2625360,"swapper","[kernel.vmlinux]","update_process_times"
6676192,0,"swapper","[kernel.vmlinux]","__fprop_add_percpu_max"
0,307625,"swapper","[kernel.vmlinux]","udp_gro_receive"
74175,0,"swapper","[kernel.vmlinux]","timekeeping_max_deferment"
0,390022,"swapper","[kernel.vmlinux]","folio_end_writeback"
0,1467433,"swapper","[kernel.vmlinux]","pick_next_task_idle"
0,5512744,"swapper","[kernel.vmlinux]","tick_sched_do_timer"
