cycles_old,cycles_new,instructions_old,instructions_new,cache_references_old,cache_references_new,cache_misses_old,cache_misses_new,L1_dcache_loads_old,L1_dcache_loads_new,L1_dcache_load_misses_old,L1_dcache_load_misses_new,comm,dso,symbol
3489621,3488540,3570016,3189139,0,663613,0,0,3826616,2030049,0,0,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy"
69731370,55821245,42099109,19105014,7666874,4403574,2075069,2011768,11888239,13907952,3118737,1841901,"g4run","libG4particles.so","G4Ions::FloatLevelBase"
2311608346,2811479782,2463066483,2841465291,302730823,376320526,19554479,24416490,1469257763,1775606292,76489707,88841841,"g4run","libG4particles.so","G4KaonMinus::Definition"
2581217497,2615688641,2920948795,3153106844,314980737,307266606,44749294,47549940,1687020495,1729555464,75549713,70436957,"g4run","libG4particles.so","G4AntiKaonZero::Definition"
0,3487947,0,0,0,0,0,72499,0,0,0,0,"g4run","libG4particles.so","G4DynamicParticle::~G4DynamicParticle@plt"
3488926,0,3448387,0,0,0,74180,0,0,0,0,0,"g4run","libG4particles.so","G4Deuteron::Definition@plt"
0,3483364,0,3273772,0,720365,0,68556,0,0,0,197312,"g4run","libG4particles.so","G4NucleiProperties::BindingEnergy"
41976006034,38260683821,40164110317,37221469950,5575264187,5353955390,762704242,653306001,22304254120,20246170617,1027464311,967313773,"g4run","libG4particles.so","G4DynamicParticle::operator="
55562255479,58518542399,55239412731,57064792917,8399868427,8742774573,959017089,1126675605,34271416043,36604081726,2985160679,3044544735,"g4run","libG4particles.so","G4NucleiProperties::GetNuclearMass"
4308592586,3648346139,2894595079,2189751116,646038644,565273731,179142958,171792899,1528334579,1312045969,151815979,122247467,"g4run","libG4particles.so","G4NucleiProperties::GetBindingEnergy"
125112130687,121071776402,105491746297,97612866455,24724734519,23679308887,3440217507,3343689418,66253976153,60961987409,9025198542,8562238134,"g4run","libG4particles.so","G4IonTable::FindIon"
3485869,0,0,0,582277,0,70430,0,0,0,0,0,"g4run","libG4particles.so","G4DecayProducts::operator[]"
212567892,139222729,276488140,106942138,29931061,17790788,3256831,2652629,125634071,69178685,7475758,6119331,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass@plt"
24343353,20915790,0,9892348,1144288,1188868,299899,419197,0,4442681,291261,293712,"g4run","libG4particles.so","G4ParticleTable::FindParticle"
0,3489971,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","memcpy@plt"
48803836,52318940,6712706,16212694,6749443,5043300,4104747,2963976,9990162,11249938,965155,925807,"g4run","libG4particles.so","G4DecayProducts::PushProducts"
41509499940,35762179163,37228924255,31353867623,8626116510,7079917164,873392711,832485451,25841871725,22248192415,3021279864,2603199209,"g4run","libG4particles.so","G4ParticleDefinition::GetTrackingManager"
5513390996,4095545795,4607015284,3985136510,731134689,529483502,169456491,103959207,2935528984,2552112925,171221301,140353341,"g4run","libG4particles.so","G4PionMinus::Definition"
3489585,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4AntiNeutrinoE::Definition@plt"
2289029696,2021138567,2165947365,1969816527,273566103,262789854,39951798,34818414,1195365389,1136157714,91094952,87542057,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex@plt"
920018796,587167161,734167951,528209419,165405778,115102391,18166049,11985926,510087174,344265453,74711745,36989047,"g4run","libG4particles.so","G4IonTable::GetNucleusEncoding@plt"
10390027,17447345,0,12834017,3835442,1785048,558300,1712298,1952697,5918716,308705,271955,"g4run","libG4particles.so","G4KaonZeroShort::Definition"
4376344909,6159640404,3464408744,5325936587,797981207,1145533407,142996790,172028632,2247825047,3382056743,305406238,419094608,"g4run","libG4particles.so","G4IonTable::GetIon"
0,3487851,0,3389757,0,650675,0,0,0,0,0,0,"g4run","libG4particles.so","pDynamicParticleAllocator@plt"
13932548,13862724,3413405,6508693,4608487,2894595,1672090,1422188,10173917,3937661,960270,0,"g4run","libG4particles.so","G4MuonPlus::Definition"
27900328,13776279,9195241,12587072,3494929,1983027,1638720,896387,15290602,7880068,226263,207492,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
6977993,3489383,0,0,585001,0,39669,124021,0,1967035,0,0,"g4run","libG4particles.so","G4DalitzDecayChannel::DecayIt"
27854516,3489073,6166373,9482323,2828242,561752,568597,1101129,3899783,1925839,502397,0,"g4run","libG4particles.so","G4NeutrinoMu::Definition"
195142143,219508334,163188911,90123101,24658994,24588134,7872505,8569593,80489106,118677470,3865954,5079866,"g4run","libG4particles.so","G4AntiProton::Definition"
0,20799969,0,3111225,0,725105,0,641212,0,3917260,0,0,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
0,3489415,0,0,0,0,0,66197,0,1867664,0,0,"g4run","libG4particles.so","G4KaonZeroShort::Definition@plt"
10456951,0,0,0,510549,0,594118,0,1910496,0,227390,0,"g4run","libG4particles.so","pthread_mutex_lock@plt"
20899622,3489652,12933063,23139738,579185,1917974,191530,74454,6259024,17991524,970994,269536,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::IsInTable"
83696518,83622172,30858777,29855563,10346645,8118790,2222581,3005887,33760100,21819752,1628580,3056510,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
0,3489149,0,0,0,580963,0,0,0,0,0,0,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetBindingEnergy@plt"
278348034,236722760,161659396,138452107,46251412,34771126,6185991,5373889,128284641,86134258,11857142,12964607,"g4run","libG4particles.so","G4DecayTable::SelectADecayChannel"
4312496369,4942824154,4801009606,5171944235,531330041,604838018,59019153,67413965,2799193972,3165472138,134855241,151539407,"g4run","libG4particles.so","G4KaonZero::Definition"
219558279,195107021,148153002,198546140,20034536,21731752,6812237,8402978,106328574,71256221,3322960,5104869,"g4run","libG4particles.so","G4AntiAlpha::Definition"
23016299420,17062510287,21766033571,15881180630,3022016385,2403387272,457147907,349622015,14005692822,10083615843,890775843,620542726,"g4run","libG4particles.so","G4Electron::Definition"
3490537,3490697,0,0,0,0,0,0,1997300,1859423,247594,0,"g4run","libG4particles.so","G4Proton::ProtonDefinition"
4507944771,4516520823,3940467993,4103557610,653983635,655439766,173248269,159285978,2413412952,2461931631,147709679,151712479,"g4run","libG4particles.so","G4PionZero::Definition"
0,3488869,0,5047274,0,721022,0,0,0,0,0,0,"g4run","libG4particles.so","pthread_mutex_unlock@plt"
0,3485503,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4Neutron::NeutronDefinition"
27869393,31404820,9999950,22326119,2924891,1796881,799791,843862,8639842,5478971,2105608,1319448,"g4run","libG4particles.so","G4VDecayChannel::G4VDecayChannel"
3490567,3485082,0,0,0,0,0,66176,0,0,0,0,"g4run","libG4particles.so","G4Threading::IsWorkerThread@plt"
94159955,128943982,70580775,73295897,19415264,20823613,2125980,2442461,48962913,32416678,5987370,5814317,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::IsOKWithParentMass"
163897242,292822991,180924773,251472451,10573039,17884730,771171,1584959,92292772,166587548,2056243,6639756,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetIndex"
3486159,20099556,0,0,1068531,1823891,502359,448033,0,0,0,275611,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
55828272,31396509,26198118,26376019,5443044,4860010,2660055,3152009,19427504,5984729,303756,783350,"g4run","libG4particles.so","G4DecayProducts::Boost"
278807650,233331542,168897876,193046605,23049140,32315502,8408322,9042125,98821646,107457625,4822972,5540067,"g4run","libG4particles.so","G4AntiHe3::Definition"
2949382497,511928463,2670921686,420010776,374748819,76142383,60693929,29638349,1819360816,283117377,122346282,9950163,"g4run","libG4particles.so","G4Electron::Definition@plt"
0,3489318,0,2958977,0,516632,0,0,0,4801290,0,0,"g4run","libG4particles.so","G4Deuteron::Deuteron"
6977901,6978169,0,3278639,0,1905683,720420,370054,1885258,6039610,797847,498319,"g4run","libG4particles.so","G4CacheReference<double>::cache@plt"
3464828,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetMassExcess"
41850404,87138413,17346917,16488593,4835254,4299546,2686387,2682918,5867371,9692402,1723598,918716,"g4run","libG4particles.so","G4DecayProducts::PopProducts"
115100916,129072257,90514246,83042161,18444057,16131492,4361404,5140177,53685408,41704850,7408570,4517664,"g4run","libG4particles.so","G4VDecayChannel::IsOKWithParentMass"
48845460,45344589,49458395,53201928,1851705,2343980,1189397,817901,50452592,41633650,809106,446334,"g4run","libG4particles.so","G4AntiLambda::Definition"
0,3491291,0,0,0,0,0,0,0,0,0,219133,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetIndex@plt"
188100004,208315756,107994985,112010540,23570040,26702100,10338440,8423864,84147934,100195346,3741714,4713869,"g4run","libG4particles.so","G4AntiTriton::Definition"
0,13957874,0,0,0,0,0,72814,0,0,0,0,"g4run","libG4particles.so","G4AntiKaonZero::AntiKaonZero"
12492019377,12443170648,11144358248,10926906913,1950082209,1887065771,365782749,360608207,7146543825,7064331961,621271225,583130872,"g4run","libG4particles.so","G4Gamma::Definition"
10460928,3490386,3225618,3242432,0,0,245904,312151,1980767,3792388,535227,0,"g4run","libG4particles.so","G4IonTable::GetIonMass"
13943823,10470209,0,3101051,2466942,3112508,1084640,1345839,3904358,1960352,267278,418602,"g4run","libG4particles.so","G4NeutrinoE::Definition"
17443007,17445391,9865025,10725334,0,1253830,288927,141364,3902846,2430053,218972,0,"g4run","libG4particles.so","G4VDecayChannel::~G4VDecayChannel"
24751708766,23854668076,25773622999,24679079480,3107935253,2620655216,396302949,397759537,14722141086,13411884000,1066271134,890552658,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass"
6964825,0,6789531,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4NuclideTable::~G4NuclideTable"
27906858,17399730,6373089,9438303,2901187,580634,1692287,1339532,9747108,9701971,736467,0,"g4run","libG4particles.so","G4Positron::Definition"
222966824,198803487,163193608,149169920,25687504,23152878,6924837,6146157,101593983,96089015,2296639,4513077,"g4run","libG4particles.so","G4He3::Definition"
11372181877,10103385338,9714810061,8856331044,1504176514,1371708337,203674864,193150470,5658839998,5220670848,329422254,302046967,"g4run","libG4particles.so","G4DynamicParticle::SetMomentum"
20903555,24414840,0,4030574,510615,539090,126904,272451,2061920,2077379,523412,0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_insert_equal<std::pair<int const, G4ParticleDefinition const*> >"
27908752,10462142,0,6257099,2252056,1204287,1156314,704222,0,0,276512,210489,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
2959146,6697908,1153663,3361877,0,0,0,19841,0,0,18154,0,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
34886107,66346122,3310645,13279502,2658159,0,973058,505305,5932632,2076386,246271,986529,"g4run","libG4particles.so","G4IonTable::InsertWorker"
6978769,20923090,0,9805214,1157953,1747891,947715,1406393,4107943,0,239373,440197,"g4run","libG4particles.so","G4TauMinus::Definition"
3482406,11167956177,0,9169102414,0,2033070632,150818,328201825,0,5837732451,0,746276253,"g4run","libG4particles.so","G4IonTable::GetNucleusEncoding"
27900747,24363610,21163765,9528295,2902857,2903109,812495,957545,13765910,3956198,211686,761848,"g4run","libG4particles.so","G4DecayProducts::G4DecayProducts"
34476134513,32989476853,32822765532,32825590560,5268158170,5012120847,630535676,606188372,19016246888,18626225866,1233602014,1141226443,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
85318308669,82729358765,76115122443,73545322883,13436720802,13653598915,1673674736,1492982396,47135117243,46331477041,3794564207,4029867611,"g4run","libG4particles.so","G4DynamicParticle::~G4DynamicParticle"
8473052884,6126231152,8208892038,5815708893,1129241021,869988907,177366610,132678705,5083726735,3647861429,304587174,224000040,"g4run","libG4particles.so","G4Electron::Electron"
0,3489609,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4KL3DecayChannel::DecayIt"
79954440,76768876,25378961,12490447,9478087,6402461,5809738,3687416,7949925,11040719,713659,1056582,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::Pmx"
3488563,0,0,0,709841,0,76382,0,0,0,0,0,"g4run","libG4particles.so","G4IonTable::FindIsotope"
257957202,265012366,137309524,162368479,29921278,20395410,8600461,9584019,108740841,129479908,3177555,5103288,"g4run","libG4particles.so","G4AntiDeuteron::Definition"
1184207831,1282925821,883878797,818506315,252837100,229726256,45276519,68109314,610460397,531977687,81718283,66411363,"g4run","libG4particles.so","G4Gamma::Definition@plt"
1567374184,1781371095,1618279805,1734664392,174653941,191480009,29024688,28959358,955935925,1049717952,69121142,65653154,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass@plt"
223208554,212536720,198625543,153289063,26853831,30464395,5296443,3833494,102642082,112109485,5786752,6874214,"g4run","libG4particles.so","G4SigmaMinus::Definition"
3488918,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
20922335,10338054,3173508,19260107,2803748,3012433,1645133,1446519,3979379,0,544608,559986,"g4run","libG4particles.so","G4AntiNeutrinoE::Definition"
6978455,10465434,24134003,13029192,2041348,508661,189560,0,12883776,10365096,266148,515423,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
860768626,763528528,835958362,760359151,64860944,50082551,15257187,14401549,358456938,401450960,12653592,12205980,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::IsInTable@plt"
9021177351,8649579430,6026998032,5857542204,1301823419,1292915827,405311359,433234499,3480832677,3339130967,263523615,258062480,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetBindingEnergy"
3490444,3489146,0,0,1288134,658452,51598,74802,0,0,0,0,"g4run","libG4particles.so","G4Neutron::Definition@plt"
27902251,10427532,10042807,0,0,581020,580172,610738,1812426,5225862,313321,0,"g4run","libG4particles.so","G4IonTable::GetNucleusMass@plt"
43347345128,42172531711,42576066496,42237328701,6602847655,6048574849,792427951,759146040,26826646751,25200988972,2335739355,2105232134,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
316865893,254187187,282998620,296178740,36207797,40809389,6502046,5238428,186460343,186817683,8292042,12050173,"g4run","libG4particles.so","G4SigmaPlus::Definition"
10466617,10468009,3116207,3265878,0,560442,114806,274190,1996652,1963232,0,0,"g4run","libG4particles.so","G4KaonZero::Definition@plt"
435596644,411519133,347147914,349398700,88172054,92850284,8860013,7660174,286376426,250914057,31859407,26983983,"g4run","libG4particles.so","G4IonTable::GetLightIon@plt"
143307334173,136739502181,138223507450,130177167008,20536372555,19325536769,2157609912,1968945282,82272214290,77026499474,4706225895,4465710330,"g4run","libG4particles.so","G4Proton::Definition"
0,17446213,0,0,0,0,0,0,0,1786430,0,0,"g4run","libG4particles.so","G4IonTable::Contains"
10453565,13953392,15736603,13324767,0,643467,468171,342333,2056354,5918020,775280,0,"g4run","libG4particles.so","G4KaonZero::KaonZero"
20880188,13959015,3315363,6572029,1229235,1157345,756547,818181,5956045,1922134,309549,0,"g4run","libG4particles.so","CLHEP::MixMaxRng::generate@plt"
6955925,6977552,6330594,6713012,1747865,508016,341736,460084,6081707,11845075,0,247705,"g4run","libG4particles.so","G4VDecayChannel::ClearDaughtersName"
10464616,13945386,0,0,2453764,537830,860200,826195,1959110,2032744,799495,247407,"g4run","libG4particles.so","G4NeutrinoTau::Definition"
1296504651,2038903966,673719904,1301911374,221407724,332329305,71921006,78755456,470041402,915144023,53119997,116621688,"g4run","libG4particles.so","G4Gamma::Gamma"
17439483,31389248,21826374,27081786,2458939,1496093,612174,474871,18166283,6279921,0,554312,"g4run","libG4particles.so","G4Proton::Proton"
3489076,0,0,0,0,0,72811,0,0,0,0,0,"g4run","libG4particles.so","G4IonTable::CreateIon"
13463099022,11377601570,12819169393,11161373565,1636448318,1329403472,300805644,282069499,6870368648,5731172394,482758483,364635247,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::IsInTable"
0,8900337,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase"
222665883,250996687,217730834,140413992,26913079,28642517,5514071,5688478,150752353,84100609,7455064,6587690,"g4run","libG4particles.so","G4XiMinus::Definition"
6971143,6972402,0,11914083,630969,0,211268,337512,2012746,0,0,325,"g4run","libG4particles.so","G4Proton::Definition@plt"
271755482,282303410,207870899,231480242,22034875,31028070,5678560,6565140,102130280,142900722,7176520,7622426,"g4run","libG4particles.so","G4OmegaMinus::Definition"
96315636949,96126975750,104966727783,103441541300,15812742284,16173081274,1663429202,1595791352,67974786700,66668972030,5787721361,5707236113,"g4run","libG4particles.so","G4ParticleDefinition::GetProcessManager"
0,3490926,0,0,0,0,0,80475,0,0,0,0,"g4run","libG4particles.so","G4IonTable::AddProcessManager"
3490919,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4PrimaryVertex::G4PrimaryVertex"
0,3610457,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4PDefManager::FreeSlave"
0,10463088,0,6805734,0,1277393,0,78659,0,0,0,521318,"g4run","libG4particles.so","G4IonTable::GetIon@plt"
3483641,3470243,0,0,0,0,76930,142459,0,0,0,0,"g4run","libG4particles.so","G4ParticleTable::Insert"
3491202,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4SigmaZero::SigmaZero"
3490758,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle@plt"
3489216,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4VDecayChannel::ClearDaughtersName@plt"
18335799255,20820029210,20848419375,21998134341,2840423847,3299051104,340580196,414313295,14084229019,14012041401,970678823,1125477772,"g4run","libG4particles.so","G4PDefManager::offset"
0,3488642,0,0,0,0,0,0,0,0,0,0,"g4run","libG4particles.so","G4PrimaryVertex::~G4PrimaryVertex"
3491111,13097130,0,0,0,0,0,182988,0,0,131635,0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_erase"
13839821,24420023,9732183,3057195,675951,1188807,311995,474234,2083855,5933705,827549,1114433,"g4run","libG4particles.so","G4VDecayChannel::FillDaughters"
119057838869,109943200358,111692210099,105289999549,16387620175,14792738430,2737153012,2381149780,66036034227,61496971253,5424361523,4937447621,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex"
257833048,313455928,193217087,162799581,25443762,29154541,11382783,9763698,134977709,115084369,4870603,4371887,"g4run","libG4particles.so","G4Alpha::Definition"
0,3487926,0,0,0,618251,0,0,0,0,0,0,"g4run","libG4particles.so","std::vector<G4DynamicParticle*, std::allocator<G4DynamicParticle*> >::_M_realloc_insert<G4DynamicParticle* const&>@plt"
22862634010,17040119741,20085766930,13546869544,4384571736,2982688813,528635900,422257069,13845430023,9554845689,1738150440,1100431683,"g4run","libG4particles.so","G4ParticleTable::GetParticleTable"
17343741,20927564,12937400,13661672,1679628,285061,427744,571982,2055345,2216920,430751,237251,"g4run","libG4particles.so","G4Neutron::Neutron"
20918774,17334443,3183558,3177444,0,528635,727896,513967,0,0,0,412582,"g4run","libG4particles.so","G4KaonZeroLong::Definition"
3483505,3490327,0,0,550219,0,142779,323672,2008698,0,0,178326,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
10466633,0,6370994,0,0,0,306056,0,2218339,0,0,0,"g4run","libG4particles.so","G4AntiKaonZero::Definition@plt"
376081740,334641669,294639409,262307667,34270304,34262822,11140940,10750313,135702169,152175337,5819086,7027872,"g4run","libG4particles.so","G4Deuteron::Definition"
3598104411,3745351885,3136727860,2856011601,655108720,637861366,113310350,110082630,2075444758,1837965114,251114106,211701772,"g4run","libG4particles.so","G4IonTable::GetLightIon"
125013136,118563645,15693050,20761035,11802377,10965978,7650283,7419368,16976453,11386863,2454613,2924752,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::DecayIt"
6728077373,7763533368,5836877984,6632926469,1296972779,1465380723,218731585,187298470,3788371636,4584318022,464128232,539248350,"g4run","libG4particles.so","G4ParticleTable::GetIonTable"
3434556,0,0,0,0,0,68795,0,0,0,0,0,"g4run","[unknown]","0xffffffffc015bba9"
0,3492247,0,0,0,0,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UIcommand::G4UIpGetc"
0,3490355,0,0,0,0,0,0,0,147850,0,0,"g4run","libG4intercoms.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
131182,36394,0,33079,2201,0,1380,0,0,0,90,0,"g4run","libG4intercoms.so","G4UImanager::GetUIpointer"
3486464,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UIcommand::G4UIcommand"
6018137,3156180,4452138,12752987,254350,342750,0,0,3807641,11385761,264860,326309,"g4run","libG4intercoms.so","G4strstreambuf::overflow"
0,3068229,0,0,0,698682,0,0,0,57778,0,1390,"g4run","libG4intercoms.so","G4UIcommandTree::RemoveCommand"
12345020,0,62959,0,0,0,0,0,205450,0,3314,0,"g4run","libG4intercoms.so","G4UIcommand::~G4UIcommand"
0,60856,0,0,0,0,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UImanager::fUImanager"
0,106820,0,0,0,0,0,0,0,0,0,0,"g4run","libG4intercoms.so","G4UIcommand::RangeCheck"
8690502,3108845,14133964,5805080,0,0,1334,0,198979,77411,0,0,"g4run","libG4intercoms.so","G4UIparameter::~G4UIparameter"
3486647,0,0,0,0,0,137696,0,0,0,0,0,"g4run","[nvidia]","_nv035637rm"
3490646,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv022152rm"
17448793,24233885,9912157,10167227,0,0,116888,322859,4207242,2027529,0,0,"g4run","[nvidia]","_nv032935rm"
3471625,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv025984rm"
0,3490166,0,0,0,0,0,65447,0,0,0,0,"g4run","[nvidia]","_nv026114rm"
3490064,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv028740rm"
0,3478022,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv022199rm"
0,6981158,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","0x0000000000431a3b"
0,6982691,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv035715rm"
3489402,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv022207rm"
0,3490155,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv022229rm"
0,3491376,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","0x000000000002718c"
3490623,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv040299rm"
0,3491030,0,0,0,0,0,0,0,0,0,251705,"g4run","[nvidia]","_nv028327rm"
3489874,0,0,0,0,0,64116,0,0,0,0,0,"g4run","[nvidia]","0x0000000000853e82"
3490040,0,0,0,0,0,74014,0,0,0,0,0,"g4run","[nvidia]","_nv033098rm"
0,3490531,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","0x0000000000432c7b"
0,3491178,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv026019rm"
3490340,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","0x00000000000000a1"
3487876,0,0,0,0,0,0,0,0,0,0,0,"g4run","[nvidia]","_nv027151rm"
3163756,77979,0,7437052,92046,59219,48416,62642,0,0,21274,31151,"g4run","libstdc++.so.6.0.30","std::ostream::sentry::sentry"
6861130,6971369,0,0,0,116447,147376,15259,5838160,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_pbump"
27501064,18252443,48595545,27820049,487885,0,0,78256,27929810,2065684,416533,143967,"g4run","libstdc++.so.6.0.30","strlen@plt"
3231049,2999011,4536331,0,0,86789,187784,176450,3892464,0,0,37879,"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<long>"
207324079,211945107,264715875,256176643,2936886,3474667,148272,285105,157008289,133879420,578360,613184,"g4run","libstdc++.so.6.0.30","std::locale::~locale"
52429208,76596946,55535236,40488259,4375425,6380131,1862129,1651770,20445573,24358592,2659307,1689012,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace"
3491182,3479643,15350650,0,0,0,0,0,2120476,0,274901,0,"g4run","libstdc++.so.6.0.30","memchr@plt"
128999335,171476027,199393116,203065849,1834025,2900496,28547,102479,72937541,101917575,511864,448018,"g4run","libstdc++.so.6.0.30","std::getline<char, std::char_traits<char>, std::allocator<char> >"
62338857837,56892012252,56587123834,51280043737,7667788711,7223649858,1130869646,1022998364,33075781798,29690493518,1712405708,1632296755,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
6922193,19968995,11759124,6127809,0,0,0,0,2989246,0,0,0,"g4run","libstdc++.so.6.0.30","std::__convert_to_v<double>@plt"
74398387,70654165,50822973,75407828,821162,290422,0,54645,17966761,38584185,147996,150174,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_dispose_callbacks"
24649296,6982700,8218415,6710545,0,409798,208829,0,11115681,6693990,213741,22794,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate"
216635035,118881252,219543590,241494203,3370574,658937,186742,78560,173481052,166234488,514902,471902,"g4run","libstdc++.so.6.0.30","std::locale::_S_initialize"
0,3488506,0,13804897,0,129891,0,0,0,4311698,0,0,"g4run","libstdc++.so.6.0.30","std::string::push_back@plt"
3629604,0,4570659,0,58897,0,29820,0,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose"
9925934,3507657,8897821,0,552259,145870,185102,63383,2950915,0,27603,0,"g4run","libstdc++.so.6.0.30","std::__ostream_insert<char, std::char_traits<char> >"
