id,cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libicuuc.so.71.1",,,,,,
"all;g4run;libG4clhep.so;CLHEP::HepRotation::rotate",0,0,586488,67730,0,0
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::MULWU@plt",19596968731,17106321049,3446376751,325090265,10242085249,1230033383
"all;g4run;libG4clhep.so;HepGeom::Transform3D::operator()",0,0,0,9290,3063399,0
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::boostVector",50264752902,46014631628,8609899596,871869545,27108168634,2409960689
"all;g4run;libG4clhep.so;HepGeom::Transform3D::getDecomposition",0,6793553,0,0,0,0
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::iterate_raw_vec",6979090,9667309,0,0,1281160,0
"all;g4run;libG4clhep.so;CLHEP::Hep3Vector::setSpherical",3480512110,3064174657,514219070,98644662,1420981063,137259491
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::boost",164447193707,147909177067,26843013338,2828844024,77841504280,6677705971
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::flatArray",62637735507,56260015977,10844914920,923555371,33446667920,3765003844
"all;g4run;libG4clhep.so;log@plt",3490993,0,0,0,0,0
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::mod128",0,4550748,0,0,0,0
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::transform",20921138,6163248,0,351167,1989212,0
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::rapidity",17443381,3663881,2397451,901398,1961263,0
"all;g4run;libG4clhep.so;HepGeom::operator*",1916588563,1746588476,326886203,28212702,1166770715,150311200
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::operator*=",104560861,31782566,4763839,1133138,19493576,1312637
"all;g4run;libG4clhep.so;HepTool::Evaluator::evaluate",3491163,13348341,351312,20142,3043399,0
"all;g4run;libG4clhep.so;CLHEP::RandGaussQ::transformQuick",113716001727,98467099274,19274041879,1947134825,55657189917,6776569887
"all;g4run;libG4clhep.so;CLHEP::HepLorentzRotation::matrixMultiplication",0,6374494,0,196521,2110930,0
"all;g4run;libG4clhep.so;CLHEP::HepRotation::set",3490035,26142947,563496,777819,12298215,1019261
"all;g4run;libG4clhep.so;CLHEP::HepLorentzRotation::rotateY",8210799089,7436167050,1867837195,156171736,4884049679,799526121
"all;g4run;libG4clhep.so;CLHEP::HepLorentzRotation::rotateZ",8076776944,7582428873,1749803198,121144797,4869463649,763839793
"all;g4run;libG4clhep.so;CLHEP::HepRandom::getTheEngine",145916745305,133155949088,25922422995,2694070199,80487024807,10217996968
"all;g4run;libG4clhep.so;CLHEP::RandFlat::shootArray",41846328,30558885,1887116,0,21639883,0
"all;g4run;libG4clhep.so;CLHEP::HepRotation::rotateX",0,6707268,328438,0,0,0
"all;g4run;libG4clhep.so;CLHEP::HepRotation::rotateZ",3491917,0,0,0,0,0
"all;g4run;libG4clhep.so;CLHEP::HepRotation::rectify",0,13486747,641843,0,0,68255
"all;g4run;libG4clhep.so;sincos@plt",261106566,254761977,42054606,7221223,122389961,23608845
"all;g4run;libG4clhep.so;CLHEP::RandGamma::genGamma",191646796,160457011,28307038,2458884,58695447,8489422
"all;g4run;libG4clhep.so;CLHEP::HepRotation::rotateAxes",0,0,631911,0,0,25827
"all;g4run;libG4clhep.so;CLHEP::Hep3Vector::rotateUz",89229533000,74185244994,18176986294,2062219741,47544156642,6558918798
"all;g4run;libG4clhep.so;CLHEP::Hep3Vector::cosTheta",0,0,1343783,0,0,0
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::modadd",52322894971,46124568731,9185932489,877088292,27932764276,3257027123
"all;g4run;libG4clhep.so;CLHEP::RandGaussQ::transformSmall",3485632,6728197,642924,256071,7682154,0
"all;g4run;libG4clhep.so;HepTool::Evaluator::status",0,6683705,0,0,3051573,0
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::apply_bigskip",3488388,568295,0,0,3742298,0
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::generate@plt",2358993463,2042167714,384196880,34447471,1245413321,146743439
"all;g4run;libG4clhep.so;CLHEP::operator/",1551174665,1438315112,208187035,46570498,753021061,33369935
"all;g4run;libG4clhep.so;CLHEP::HepLorentzRotation::set",101125925,91147594,9932821,3275533,48442488,2129506
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::generate",192081466154,175003771651,33441178149,3371021333,103482065321,11601017158
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::iterate",401238185747,359056409280,72008423329,6928244905,219527153119,25580611643
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::MULWU",80147959742,70781719163,14370729116,1392499535,43342705205,5097023955
"all;g4run;libG4clhep.so;CLHEP::MixMaxRng::modadd@plt",13013024949,11957161431,2255260627,219295001,7007790001,818468861
"all;g4run;libG4clhep.so;CLHEP::RandGamma::shoot",3485119,3977981,2531245,139593,3851984,1054382
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::findBoostToCM",20872590,17979152,576898,370228,4188896,266993
"all;g4run;libG4clhep.so;CLHEP::HepLorentzVector::operator/=",24301703,13603555,617778,982712,8392338,443378
"all;g4run;libG4digits_hits.so",,,,,,
"all;g4run;libG4digits_hits.so;G4TouchableHistory::UpdateYourself",1525679875,1760077377,175117885,17766018,1074365718,52297731
"all;g4run;libG4digits_hits.so;G4NavigationLevel::~G4NavigationLevel@plt",10465596,0,0,75725,1967341,0
"all;g4run;libG4digits_hits.so;G4NavigationLevel::operator=@plt",3490788,8838180,1334564,72341,7220002,0
"all;g4run;libG4digits_hits.so;G4TouchableHistory::GetVolume",644725749448,602502660420,120608195181,13586740560,381191613039,51447971846
"all;g4run;libG4digits_hits.so;G4ScoringManager::GetScoringManagerIfExist",0,0,0,545,0,820
"all;g4run;libG4digits_hits.so;G4NavigationLevel::G4NavigationLevel@plt",6981196,3191759,0,71962,3992320,0
"all;g4run;libm.so.6",,,,,,
"all;g4run;libm.so.6;__fmod_finite@GLIBC_2.15",17428773,20086250,3412321,139941,4183998,1070483
"all;g4run;libm.so.6;with_errno",111994345,39417870,16720689,10426131,19564377,5487541
"all;g4run;libm.so.6;__fmod",3490557,0,671446,130722,1883926,269297
"all;g4run;libm.so.6;__round",10476087,0,0,415760,0,0
"all;g4run;libm.so.6;hypot@@GLIBC_2.35",355446247,256556604,38576899,6713013,197188623,16153753
"all;g4run;libm.so.6;__sin_fma",23465878949,27584531464,3458326633,261145120,17054199526,1072012686
"all;g4run;libm.so.6;__ieee754_acos_fma",23897663179,23302022806,3343243093,689049435,10962840431,1153432366
"all;g4run;libm.so.6;__sinh_finite@GLIBC_2.15",17432471,5867822,0,75031,1981027,0
"all;g4run;libm.so.6;pow@@GLIBC_2.29",5721480382,6252536129,616205967,123909492,2905475811,152594715
"all;g4run;libm.so.6;__strtod_nan@plt",9339939556,10429506316,1283767606,139260824,6103489107,617410883
"all;g4run;libm.so.6;__tan_fma",9530797308,10322955914,185198127,42695872,4259263176,89804089
"all;g4run;libm.so.6;__atan2",101815695742,110849291476,13900108456,1404282108,65078525288,6619951616
"all;g4run;libm.so.6;__cosh_finite@GLIBC_2.15",0,11762341,0,9968,2637589,0
"all;g4run;libm.so.6;__sqrt_finite@GLIBC_2.15",20923206,5885448,1788548,149920,0,482993
"all;g4run;libm.so.6;__acos",6680828648,5964646679,1035106992,202770458,2802891099,325086003
"all;g4run;libm.so.6;__ieee754_exp_fma",43859298319,44213952713,6542169847,1014203190,25024728463,2127981928
"all;g4run;libm.so.6;__ieee754_pow_fma",46131400357,55368190557,4579669932,717866875,26365087498,1021060973
"all;g4run;libm.so.6;__sinh",0,0,0,0,1945232,0
"all;g4run;libm.so.6;__ieee754_log_fma",36284287803,31208157338,6553794699,832105479,20183235878,2252731568
"all;g4run;libm.so.6;__cos_fma",185010651,261025049,535061,264894,77067485,442207
"all;g4run;libm.so.6;@plt",27962329,27623319,3162077,934536,19666424,961583
"all;g4run;libm.so.6;__log10",0,0,47104,0,0,0
"all;g4run;libm.so.6;__llrint",7276201012,5185823276,1316960417,254211785,3350164180,520072110
"all;g4run;libm.so.6;exp@@GLIBC_2.29",18121931739,19224243934,2547722834,395102525,10481171652,844720396
"all;g4run;libm.so.6;__ieee754_atan2_fma",1071181008010,1181869600947,147243460984,14621169214,689390418930,70083140510
"all;g4run;libm.so.6;__sqrt",20914639,6669850,1083471,187981,0,717934
"all;g4run;libm.so.6;__math_check_uflow",31160418,16605981,3994183,2818861,0,3328804
"all;g4run;libm.so.6;xflow",125246467,63063106,28356095,11961499,35081009,8182331
"all;g4run;libm.so.6;__math_uflow",111313920,66106255,29990865,15365844,23054929,6010712
"all;g4run;libm.so.6;log@@GLIBC_2.29",4155496331,3304566983,782996030,133217879,2132729863,229126285
"all;g4run;libm.so.6;__expm1",20932486,37916205,1134829,113285,10387888,0
"all;g4run;libm.so.6;__atan_fma",76739621,35527707,4668074,2041887,18163826,1579207
"all;g4run;libm.so.6;__sincos",578321940667,535590578171,113455571697,10676597621,334769209772,40000806011
"all;g4run;libG4persistency.so",,,,,,
"all;g4run;libG4persistency.so;G4GDMLRead::GenerateName",0,0,0,0,3104708,53865
"all;g4run;libG4persistency.so;G4GDMLReadDefine::RefRead",3491573,6783146,0,0,3068585,112262
"all;g4run;libG4persistency.so;G4VPhysicalVolume::SetName@plt",3491851,0,0,0,0,0
"all;g4run;libG4persistency.so;G4GDMLReadStructure::PhysvolRead",3492261,13222602,309020,9821,6086878,111892
"all;g4run;libG4persistency.so;std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::operator=",0,6561363,0,17583,0,41765
"all;g4run;libG4persistency.so;HepTool::Evaluator::status@plt",0,0,0,12419,0,0
"all;g4run;libG4persistency.so;std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector>",3490439,0,0,0,0,0
"all;g4run;libG4persistency.so;G4GDMLReadSolids::BoxRead",0,0,0,0,3024401,49107
"all;g4run;libG4persistency.so;G4GDMLEvaluator::EvaluateInteger@plt",0,0,327595,0,0,0
"all;g4run;libG4persistency.so;G4GDMLReadSolids::TubeRead",0,6696927,0,0,0,0
"all;g4run;libG4persistency.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt",0,6717936,0,14754,0,0
"all;g4run;libG4persistency.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",0,6634511,302669,9761,0,62118
"all;g4run;libG4persistency.so;G4GDMLEvaluator::Evaluate",0,0,650780,9266,6690855,47549
"all;g4run;libG4persistency.so;G4GDMLReadStructure::GetAssembly",0,6707787,0,0,0,0
"all;g4run;libG4persistency.so;__dynamic_cast@plt",0,6724696,0,0,0,0
"all;g4run;libG4persistency.so;G4GDMLRead::GeneratePhysvolName",0,6748264,0,7364,0,115009
"all;g4run;libG4persistency.so;G4GDMLReadMaterials::MixtureRead",0,0,0,0,0,119005
"all;g4run;libG4persistency.so;G4GDMLEvaluator::SolveBrackets",0,0,287134,0,6112913,0
"all;g4run;libG4persistency.so;G4GDMLReadStructure::Volume_contentRead",0,0,0,0,0,45798
"all;g4run;libG4persistency.so;G4GDMLReadDefine::VectorRead",6983192,6609474,0,9149,6119239,0
"all;g4run;libG4persistency.so;G4GDMLEvaluator::SolveBrackets@plt",0,0,330156,0,0,0
"all;g4run;libG4persistency.so;G4GDMLEvaluator::EvaluateInteger",0,6794112,323498,0,0,0
"all;g4run;libG4persistency.so;G4GDMLRead::Transcode",3490652,13447774,967778,35041,9177274,326830
"all;g4run;libG4persistency.so;G4GDMLEvaluator::Evaluate@plt",3491839,0,0,0,3066586,0
"all;g4run;libG4persistency.so;std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_realloc_insert<G4VPhysicalVolume* const&>",0,0,0,0,0,63235
"all;g4run;libG4persistency.so;operator new@plt",0,0,0,0,4405854,0
"all;g4run;libG4persistency.so;std::vector<double, std::allocator<double> >::_M_realloc_insert<double>",0,0,0,0,3559807,0
"all;g4run;libG4persistency.so;G4GDMLRead::StripNames",0,0,286082,0,0,0
"all;g4run;libG4persistency.so;std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> > >, std::_Select1st<std::pair<G4LogicalVolume* const, std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> > > >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> > > > >::_M_erase",0,0,122427,59835,0,0
"all;g4run;libG4persistency.so;G4GDMLReadSolids::SolidsRead",0,6756924,0,6911,0,0
"all;g4run;libG4persistency.so;xercesc_3_2::XMLString::release@plt",0,0,0,0,3086055,0
"all;g4run;libG4persistency.so;G4GDMLRead::AuxiliaryRead",0,6807489,0,0,0,0
"all;g4run;libG4persistency.so;G4GDMLReadSolids::TrapRead",3491702,6689510,0,0,0,0
"all;g4run;libG4persistency.so;G4GDMLReadStructure::VolumeRead",24440532,6755147,971302,142009,3030319,204432
"all;g4run;libG4persistency.so;std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>",55846837,116552077,1302070,38648,67191863,472000
"all;g4run;libG4vis_management.so",,,,,,
"all;g4run;libG4vis_management.so;operator delete@plt",0,0,0,0,0,75845
"all;g4run;libG4vis_management.so;std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>",159513,132337,234594,28397,9778000,175153
"all;g4run;libG4vis_management.so;std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::_M_realloc_insert<CLHEP::Hep3Vector const&>",0,0,0,116337,0,0
"all;g4run;libG4vis_management.so;std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::_M_realloc_insert<CLHEP::Hep3Vector>",0,3278962,0,52280,0,0
"all;g4run;libG4vis_management.so;std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>",48824910,65300076,6544237,880730,28622680,820102
"all;g4run;libG4vis_management.so;memmove@plt",3490967,0,0,73403,0,0
"all;g4run;libG4vis_management.so;std::operator+<char, std::char_traits<char>, std::allocator<char> >",0,0,0,3909,0,0
"all;g4run;libG4vis_management.so;operator new@plt",3488976,0,0,66728,0,0
"all;g4run;libG4vis_management.so;std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector",6983009,0,0,46262,0,0
"all;g4run;libG4vis_management.so;std::vector<HepGeom::Point3D<double>, std::allocator<HepGeom::Point3D<double> > >::_M_realloc_insert<HepGeom::Point3D<double> >",178051642,402785902,2885344,19892,162447065,1040483
"all;g4run;libG4event.so",,,,,,
"all;g4run;libG4event.so;G4EventManager::StackTracks@plt",38299928,32127859,12607199,1530974,21518536,3462841
"all;g4run;libG4event.so;G4StackManager::GetNUrgentTrack",36208538216,37742370330,8118825349,524424901,25699223227,2831435500
"all;g4run;libG4event.so;G4PrimaryTransformer::SetDecayProducts@plt",0,0,100437,0,0,0
"all;g4run;libG4event.so;G4EventManager::DoProcessing",98050591200,93909844753,20759347285,1885101222,64761968042,7612732214
"all;g4run;libG4event.so;G4PrimaryTransformer::GenerateSingleTrack",6981117,0,486243,182749,3518204,458214
"all;g4run;libG4event.so;G4PrimaryTransformer::CheckUnknown",0,0,0,0,0,42360
"all;g4run;libG4event.so;G4StackManager::DefaultClassification@plt",230098758,179658701,43675038,7606361,142336561,13125988
"all;g4run;libG4event.so;G4StackManager::PushOneTrack",51821445975,41523393305,8168543761,2069376942,26671527960,2940892068
"all;g4run;libG4event.so;G4TrackingManager::ProcessOneTrack@plt",24377652,13252651,4489178,564931,11276227,1127873
"all;g4run;libG4event.so;G4StackManager::PopNextTrack@plt",27910397,33844734,5670783,1064936,21152185,1378925
"all;g4run;libG4event.so;aTrackAllocator@plt",108130342,93836135,12551631,2692091,47612959,5845732
"all;g4run;libG4event.so;G4StackManager::DefaultClassification",5467817264,4109083457,854529357,235158199,2603034640,307696169
"all;g4run;libG4event.so;G4StackManager::PopNextTrack",32607271623,31204094851,6981540364,595610032,21426442413,2434522846
"all;g4run;libG4event.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",0,0,0,11127,0,0
"all;g4run;libG4event.so;G4StackManager::PushOneTrack@plt",13957589,9472954,4976312,1108067,17296967,240767
"all;g4run;libG4event.so;G4ParticleDefinition::GetTrackingManager@plt",27875499,19476613,1910697,678305,17444678,535318
"all;g4run;libG4event.so;G4Track::~G4Track@plt",142732691,139603036,33657319,5117359,119576363,15770605
"all;g4run;libG4event.so;G4StackManager::GetNUrgentTrack@plt",1501825786,1393716394,306010624,26380939,1011855256,99241388
"all;g4run;libG4event.so;G4PrimaryTransformer::GenerateTracks",3489643,3977975,0,0,0,0
"all;g4run;libG4event.so;G4EventManager::StackTracks",48850962528,40497661941,8236696856,1727792543,26059765123,2918300988
"all;g4run;libG4event.so;G4StackingMessenger::G4StackingMessenger",0,0,1702,0,0,0
"all;g4run;libG4tracking.so",,,,,,
"all;g4run;libG4tracking.so;G4ProcessManager::StartTracking@plt",93897414,111537871,23683479,2370073,78519910,7072867
"all;g4run;libG4tracking.so;aCountedObjectAllocator@plt",299695839,323763132,47220876,5764748,201951745,21559267
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAtRestDoItProcs",6931201676,6940331189,1039432048,121469428,4515459660,270854607
"all;g4run;libG4tracking.so;G4SteppingManager::ProcessSecondariesFromParticleChange",121940896901,117786885724,22151780433,2455785281,77944918535,8867644623
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePSDIP",419165128716,400398085154,73371417030,8547806939,250980066186,29650866704
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAlongStepDoItProcs@plt",20857657,21921791,3302310,849732,10100797,1516171
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAtRestDoItProcs@plt",69694457,51423128,5766946,671874,44445975,2389147
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePSDIP@plt",1365651069,1255984130,224682620,27598772,775215225,90135754
"all;g4run;libG4tracking.so;G4StepPoint::operator=@plt",2362123774,2023915018,438008027,48730321,1078030838,177387881
"all;g4run;libG4tracking.so;G4Step::InitializeStep",103252220224,93750630619,22743283107,2204968941,66276826311,9369292572
"all;g4run;libG4tracking.so;G4LogicalVolume::GetSensitiveDetector@plt",6954794,0,1068286,44801,0,0
"all;g4run;libG4tracking.so;G4Step::UpdateTrack",340726237352,337575673353,57515712682,6267366681,213512294921,23247935319
"all;g4run;libG4tracking.so;G4SteppingManager::Stepping",453756981804,421073752195,82319263543,9662159185,261007976419,33453111971
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePostStepDoItProcs@plt",160288207,216965927,35260858,2450332,120471593,17133323
"all;g4run;libG4tracking.so;G4SteppingManager::DefinePhysicalStepLength@plt",222958111,215903778,47276342,4826807,113016328,13766997
"all;g4run;libG4tracking.so;G4SteppingManager::GetProcessNumber@plt",435879821,331389569,78154773,6632719,238579891,31232354
"all;g4run;libG4tracking.so;G4Step::InitializeStep@plt",383558269,291325766,81297209,7284246,254008347,26148786
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePostStepDoItProcs",156339934964,155406220561,25380587810,2956995674,97856528278,10223975419
"all;g4run;libG4tracking.so;G4SteppingManager::DefinePhysicalStepLength",1051480262801,977568761274,194357455786,21730280872,611717009515,88366256303
"all;g4run;libG4tracking.so;G4Region::GetRegionalSteppingAction@plt",38385412,31779614,6086796,1162348,23358353,2496243
