cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
289142706,402059086,9177615,86910703,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
288912505,418009902,4601021,51818304,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
285477439,386687099,14257334,32978529,"g4run","libG4processes.so","G4LorentzConvertor::rotate"
284879605,560796983,3109986,61099668,"g4run","libG4geometry.so","G4DisplacedSolid::BoundingLimits"
282611694,383872704,15210206,19368039,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum"
280531748,416349012,13074466,23370744,"g4run","libG4processes.so","G4LightTargetCollider::AbsorptionOnDeuteron"
278482591,483510091,3059482,76928338,"g4run","libG4geometry.so","G4MagneticField::operator="
276366531,348955533,6984239,36159108,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
274288979,452580565,6454588,93905010,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
274213407,354794195,22011701,21906574,"g4run","libstdc++.so.6.0.30","__dynamic_cast"
271551455,344068397,5130523,34018377,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
270730499,417265857,4467206,76733607,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
268312457,462919378,3410464,73782517,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
265200974,324662171,5234244,32245400,"g4run","libG4global.so","G4Physics2DVector::CopyData"
263099152,376810687,6789216,66598648,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
262421646,503804163,3655067,81466772,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::GetTabValues"
261733099,454429645,3583281,71877464,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
261684124,399050996,4038541,80834250,"g4run","libG4geometry.so","0x00000000001f850a"
258878576,439723727,3931200,57064550,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::GetExchangeT"
256117162,381257064,3881717,54563828,"g4run","libG4tracking.so","0x000000000002f7fb"
255442507,392016671,3994527,70501766,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
255419050,361003200,5797414,65744183,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
253317507,399434229,1631250,85656175,"g4run","libG4event.so","0x0000000000068d20"
251954493,478094984,1430384,110204239,"g4run","libG4event.so","0x0000000000068e2c"
250501652,399184979,7073830,77679605,"g4run","libG4geometry.so","G4Trap::operator="
247741254,390403030,3953902,52743791,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
247006809,457105421,5234356,70413960,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
244982850,449060311,11713523,47165651,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::boostVector"
242195642,398488883,925606,87009836,"g4run","libG4event.so","0x0000000000068d28"
242137691,265802721,4553820,55922665,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
240762132,311980086,3751543,80588699,"g4run","libG4processes.so","G4ScreeningMottCrossSection::G4ScreeningMottCrossSection"
232398371,375401925,3946238,59415410,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
232362841,323250648,6615707,60135611,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
222625027,409527712,3636128,62422610,"g4run","libm.so.6","__ieee754_log_fma"
220481749,355112557,2873522,73848913,"g4run","libc.so.6","__memmove_avx_unaligned"
218266015,398031270,2233382,65696906,"g4run","libG4geometry.so","0x0000000000103cef"
217756915,344201138,4542195,42811334,"g4run","libG4geometry.so","G4PolyPhiFace::EarInit"
215581910,363278200,4441432,64211045,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
214974018,282468217,8087084,54237043,"g4run","libG4processes.so","G4NeutronCaptureXS::RetrieveVector"
213557360,382321954,4366935,51644332,"g4run","libG4particles.so","G4NucleiProperties::GetNuclearMass"
213529183,398241582,3400977,52450452,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
212818119,382641679,1280471,66898804,"g4run","libG4processes.so","G4PhotoElectricEffect::G4PhotoElectricEffect"
212156250,252110592,5737800,35562796,"g4run","libG4processes.so","G4PAIxSection::Initialize"
212102339,304560035,2320245,58829056,"g4run","libG4processes.so","__tcf_1"
210743507,348284513,6660003,28442975,"g4run","libG4track.so","G4ParticleChange::DumpInfo"
208938457,342640160,2391923,49616171,"g4run","libG4processes.so","G4eBremParametrizedModel::SampleSecondaries"
208644295,374359160,2538487,59407997,"g4run","libG4geometry.so","0x0000000000103d38"
207255854,343355758,4488601,98485022,"g4run","libG4processes.so","G4ProductionCutsTable::StoreCutsInfo"
205154591,308469660,5470078,33041649,"g4run","libG4processes.so","G4ParallelWorldProcess::~G4ParallelWorldProcess"
205133686,271889561,6745941,19815336,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print"
205097764,340247746,7428698,17834966,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_realloc_insert<G4InuclElementaryParticle>"
203715155,254517767,21775905,20918954,"g4run","libG4processes.so","G4LorentzConvertor::rotate"
203078401,389327402,3485914,39695119,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
202363259,309764916,8357520,9784406,"g4run","libG4processes.so","G4MultiBodyMomentumDist::~G4MultiBodyMomentumDist"
198886879,339161686,5031502,49647017,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
196792623,265336412,5909342,48379380,"g4run","libG4processes.so","G4PAIySection::RePartDielectricConst"
196740294,371226307,3800217,32972126,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
194699112,313782326,9523616,18360475,"g4run","libG4processes.so","G4CascadeParameters::DumpConfig"
193917187,308261267,12850286,17018863,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
192100149,271928599,14797404,13974087,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
191904992,358516513,2615443,55570954,"g4run","libG4geometry.so","G4VIntersectionLocator::LocateGlobalPointWithinVolumeAndCheck"
189816710,262196797,5465120,43365163,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::SampleSecondaries"
189118092,277384701,2462917,36535418,"g4run","libG4geometry.so","__cxa_atexit@plt"
187733796,227909905,9614860,23936880,"g4run","libG4processes.so","G4IntraNucleiCascader::copyWoundedNucleus"
184934566,266685081,4619138,30461964,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
181433423,272978911,1961695,49429557,"g4run","libG4processes.so","G4PEEffectFluoModel::CrossSectionPerVolume"
180073138,248055546,4797287,26259831,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeXSectionPerAtom"
180063121,259878240,5121506,48982538,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
174439556,252524329,5791816,31451558,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscVU"
174299345,284159540,2463506,62814979,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::PrintGeneratorInformation"
172539622,267980263,5711071,38520479,"g4run","libG4geometry.so","G4Tet::Initialize@plt"
169661550,221442819,2123805,39044063,"g4run","libG4tracking.so","G4Allocator<G4TouchableHistory>::~G4Allocator"
169555280,257469730,14058459,32347225,"g4run","libG4processes.so","G4RKPropagation::FieldTransport"
168951467,243910683,2883076,36512930,"g4run","libG4processes.so","G4ScoreSplittingProcess::StartTracking"
168900502,304051261,1409431,50732566,"g4run","libG4track.so","G4VParticleChange::~G4VParticleChange"
167471091,228206486,6877344,12409322,"g4run","libG4processes.so","G4IntraNucleiCascader::collide"
166770760,176633329,2888647,20882501,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticElementCrossSection"
165395657,295495027,2608020,37460907,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
165392550,256671709,3906863,38300460,"g4run","libG4geometry.so","0x0000000000103d0b"
165391092,267340581,4963795,38576919,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
165384808,256241065,4728572,48108137,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVReplica"
163984157,250262668,9988534,16931972,"g4run","libG4processes.so","G4IntraNucleiCascader::rescatter"
162596055,184896654,2840042,24178400,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIdEdx"
161910368,227562962,4916185,33249097,"g4run","libG4processes.so","G4LinLogLogInterpolation::Calculate"
161157787,216019004,10677489,17623428,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getMultiplicity"
159803665,228968932,4630867,25448503,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic"
159122549,244889238,3828686,17636146,"g4run","libG4processes.so","G4OpticalParametersMessenger::~G4OpticalParametersMessenger"
159087660,217790836,1452287,34892496,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
157658151,199834543,12165286,10142673,"g4run","libc.so.6","__strcmp_avx2"
157052894,225051182,4240125,18329542,"g4run","libG4processes.so","G4LossTableManager::Register"
157015117,200159269,3355668,38906658,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::operator*="
155622651,166193008,2702556,35021897,"g4run","libG4processes.so","G4OpticalParameters::GetWLSTimeProfile"
154942254,161859247,2972624,19460267,"g4run","libG4processes.so","G4Integrator<G4InitXscPAI, double (G4InitXscPAI::*)(double)>::Legendre10"
154885506,254284100,3175552,42784006,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
154225662,287687168,1776794,47772821,"g4run","libG4geometry.so","G4Navigator::GetGlobalExitNormal"
153550798,249765376,3296254,39655326,"g4run","libG4particles.so","G4NuclideTable::GetIsotope"
153542907,308595118,5235930,61294069,"g4run","libG4processes.so","G4RToEConvForGamma::ComputeValue"
153525427,247640020,3003718,42605490,"g4run","libG4geometry.so","G4VoxelSafety::ComputeSafety"
152148486,206208152,4677584,21443506,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeCrossSectionPerAtom"
151452279,249805226,3128206,42241535,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
148607625,220712605,4479157,37023631,"g4run","libG4track.so","G4ParticleChangeForLoss::G4ParticleChangeForLoss"
147953916,191293143,4821337,54319853,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2Gauss"
147953897,265267559,2302849,18107302,"g4run","libG4geometry.so","G4FieldTrack::SetChargeAndMoments"
147937419,216594391,4474622,40515065,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
145863955,269614955,2474483,19311186,"g4run","libG4geometry.so","G4MultiUnion::StreamInfo"
145848536,216939368,3161270,29114631,"g4run","libG4processes.so","G4LivermoreComptonModel::SampleSecondaries"
144439523,186515829,2582293,67952372,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
143734510,214207201,3473821,46463204,"g4run","libG4geometry.so","G4VoxelSafety::~G4VoxelSafety"
140984766,186125642,2605958,35163657,"g4run","libG4processes.so","G4NIELCalculator::AddEmModel"
140968086,185184082,2477987,36350684,"g4run","libG4event.so","std::vector<G4SingleParticleSource::part_prop_t*, std::allocator<G4SingleParticleSource::part_prop_t*> >::_M_fill_insert"
140240768,170191496,17834276,26539319,"g4run","libm.so.6","__ieee754_acos_fma"
139584633,273219897,2963815,28619023,"g4run","libG4geometry.so","G4PolyhedraSide::SurfaceTriangle"
136781364,260295764,3680233,24533265,"g4run","libG4processes.so","G4NeutronElasticXS::G4NeutronElasticXS"
136768665,264278475,1926664,49652446,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
136714228,232156210,5348348,17534355,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
134768766,224801423,2915441,29572420,"g4run","libG4particles.so","G4IonTable::FindIon"
132609296,196944005,2098569,25683681,"g4run","libG4geometry.so","G4LogicalCrystalVolume::G4LogicalCrystalVolume"
132580711,210426605,1779348,40459449,"g4run","libG4geometry.so","G4ModifiedMidpoint::G4ModifiedMidpoint"
130507718,213341924,3291070,42751773,"g4run","libG4geometry.so","G4Tubs::StreamInfo"
130502406,187574392,1000058,21436781,"g4run","libG4processes.so","G4PAIySection::CallError"
129803212,180254669,4271830,23538427,"g4run","libG4processes.so","G4CascadeInterface::Propagate"
129081239,223255792,5773601,14073152,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
129080862,157283908,2715129,24049087,"g4run","libG4processes.so","G4EmCalculator::PrintDEDXTable"
128434046,145408014,2094303,15561370,"g4run","libG4processes.so","G4PAIySection::GetStepEnergyLoss"
127017543,137022223,1801388,21080730,"g4run","libG4processes.so","G4OpticalParameters::GetProcessActivation"
124938803,218505909,1904309,25860153,"g4run","libG4particles.so","G4ParticleDefinition::operator!="
124234447,220237420,620915,38748693,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
121441891,180757566,4243862,36491170,"g4run","libG4processes.so","G4PairProductionRelModel::LPMFuncs::~LPMFuncs"
121426476,149139075,4046738,9273770,"g4run","libG4processes.so","G4CascadeDeexciteBase::G4CascadeDeexciteBase"
120049296,159558052,2471068,38879790,"g4run","libG4geometry.so","G4Cons::DistanceToOut"
120031518,218456236,2948132,58022306,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::G4LivermoreBremsstrahlungModel"
119334748,136096456,7249376,8825058,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
118643594,193699057,2818902,24804264,"g4run","libG4processes.so","0x00000000006ce62f"
116538846,148947010,1793496,29944857,"g4run","libG4geometry.so","G4PhysicalVolumeStore::DeRegister"
116529187,147820218,1293929,30844120,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::iterate@plt"
115858832,205559343,2041105,43673970,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
114464575,172966304,5215208,18394594,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateCosTheta"
113736726,165367384,4572237,13386951,"g4run","libG4processes.so","G4IntraNucleiCascader::copySecondaries"
113043430,138142756,5758625,23378998,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
112368948,184994534,1670935,31578966,"g4run","libG4geometry.so","G4TouchableHistory::operator delete"
110272969,148342609,5034956,8221690,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
110244950,170992129,5282010,14477384,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
109562486,87987303,4026648,19017309,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMGsPhis"
109551157,207443778,2293991,30569553,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ManyBodyDecayIt"
108137801,96374014,2917485,5584058,"g4run","libG4processes.so","G4CollisionOutput::operator="
107461658,200793005,1012930,43239717,"g4run","libG4geometry.so","0x0000000000103d6e"
107451511,141061621,3107175,2626421,"g4run","libG4processes.so","G4CascadeRecoilMaker::G4CascadeRecoilMaker"
106773816,155515375,1721550,18643474,"g4run","libG4particles.so","G4IonTable::FindIon"
106084116,141314233,2395459,11730952,"g4run","libG4processes.so","0x00000000008b6af6"
105375029,207891893,776182,41421158,"g4run","libG4processes.so","G4SBBremTable::~G4SBBremTable"
105297979,170783356,860197,34966742,"g4run","libG4processes.so","std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert"
103984467,178431883,2223121,26455175,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber"
103916664,161677207,2115595,20606250,"g4run","libG4processes.so","G4PionMinusField::~G4PionMinusField@plt"
101876178,160521026,2865295,17138431,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetLightFq2"
