cycles,instructions,l2_itlb_misses,l2_dtlb_misses,comm,dso,symbol
0,0,86,0,"g4run","libG4global.so","0x0000000000036eae"
0,0,86,0,"g4run","libpythia8.so","Pythia8::PartonLevel::wzDecayShowers"
0,0,83,359,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateMultiplicity"
0,0,83,0,"g4run","libG4processes.so","G4UrbanAdjointMscModel::G4UrbanAdjointMscModel@plt"
0,0,83,0,"g4run","libpythia8.so","Pythia8::PartonLevel::setupHardSys"
0,0,82,124,"g4run","libG4particles.so","std::vector<double, std::allocator<double> >::_M_fill_insert"
0,0,81,108,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
0,0,81,0,"g4run","libG4processes.so","G4DNARuddIonisationModel::G4DNARuddIonisationModel@plt"
0,0,81,0,"g4run","libc.so.6","__libc_alloca_cutoff"
0,0,81,0,"g4run","libc.so.6","__vsnprintf_internal"
0,0,79,118,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::~G4HadPhaseSpaceKopylov"
0,0,78,187,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
0,0,77,96,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::~G4CascadeFunctions()"
0,0,77,0,"g4run","libG4particles.so","G4DynamicParticle::operator delete"
0,0,76,0,"g4run","libG4processes.so","G4BinaryCascade::ApplyYourself"
0,0,75,237,"g4run","libG4processes.so","0x00000000009e2b74"
0,0,75,167,"g4run","libG4event.so","0x0000000000069d4a"
0,0,73,98,"g4run","libG4processes.so","0x0000000000b3f97c"
0,0,72,0,"g4run","libpythia8.so","std::vector<Pythia8::SpaceDipoleEnd, std::allocator<Pythia8::SpaceDipoleEnd> >::emplace_back<Pythia8::SpaceDipoleEnd>"
0,0,69,350,"g4run","libG4processes.so","G4StatMFParameters::GetGamma0"
0,0,68,0,"g4run","libG4particles.so","G4TauLeptonicDecayChannel::DecayIt"
0,0,67,89,"g4run","libG4processes.so","0x0000000000ab2a5f"
0,0,66,61,"g4run","libG4processes.so","operator<<"
0,0,66,0,"g4run","libG4global.so","G4ProfilerConfig<0ul>::GetPersistent<2>"
0,0,64,0,"g4run","libG4processes.so","G4Na22GEMChannel::~G4Na22GEMChannel"
0,0,64,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InteractionContent**, std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4InteractionContent const*, G4InteractionContent const*)> >"
0,0,63,0,"g4run","libG4global.so","0x0000000000036aae"
0,0,63,0,"g4run","libG4processes.so","0x000000000037da20"
0,0,63,0,"g4run","libpythia8.so","Pythia8::ProcessLevel::nextOne"
0,0,62,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::setIdColAcol"
0,0,60,98,"g4run","libG4processes.so","G4PenelopeOscillatorManager::GetOscillatorManager@plt"
0,0,60,0,"g4run","libG4geometry.so","G4AssemblyStore::Clean@plt"
0,0,60,0,"g4run","libG4global.so","0x0000000000037cdf"
0,0,59,251,"g4run","libG4event.so","G4EventManager::ProcessOneEvent"
0,0,59,219,"g4run","libG4processes.so","G4NuclearPolarization::~G4NuclearPolarization@plt"
0,0,59,0,"g4run","libc.so.6","__printf_fp"
0,0,57,282,"g4run","libc.so.6","@plt"
0,0,57,0,"g4run","libG4event.so","0x000000000006a41a"
0,0,57,0,"g4run","libG4global.so","G4coutDestination::ReceiveG4cerr@plt"
0,0,57,0,"g4run","libG4processes.so","G4Clebsch::TriangleCoeff"
0,0,57,0,"g4run","libG4processes.so","G4WendtFissionFragmentGenerator::ApplyYourself"
0,0,56,0,"g4run","libG4global.so","std::__basic_file<char>::~__basic_file@plt"
0,0,56,0,"g4run","libG4global.so","0x0000000000038eda"
0,0,55,0,"g4run","libG4particles.so","G4VDecayChannel::~G4VDecayChannel@plt"
0,0,55,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::decayKinematics"
0,0,54,553,"g4run","libG4processes.so","0x00000000009ed5c4"
0,0,54,0,"g4run","libG4processes.so","G4EquilibriumEvaporator::setVerboseLevel"
0,0,54,0,"g4run","libG4processes.so","G4UrbanMscModel::Initialise"
0,0,54,0,"g4run","libstdc++.so.6.0.30","std::ostream::sentry::sentry"
0,0,53,157,"g4run","libG4particles.so","G4TypeMutex<G4Cache<double> >"
0,0,53,0,"g4run","libG4geometry.so","0x00000000002705d9"
0,0,53,0,"g4run","libG4particles.so","G4MuonDecayChannelWithSpin::G4MuonDecayChannelWithSpin"
0,0,53,0,"g4run","libG4processes.so","Call<G4Pair<G4CollisionNNToNDelta1920, G4Pair<G4CollisionNNToNDelta1930, G4Pair<G4CollisionNNToNDelta1950, G4Terminator> > >, G4CollisionComposite::Register, G4CollisionNNToNDeltastar>::call"
0,0,53,0,"g4run","libG4processes.so","G4HadronicDeveloperParameters::DeveloperGet"
0,0,52,0,"g4run","libG4processes.so","G4Analyser::handleWatcherStatistics"
0,0,52,0,"g4run","libG4processes.so","G4ProcessVector::~G4ProcessVector@plt"
0,0,51,234,"g4run","libG4processes.so","G4ITTransportation::G4ITTransportation@plt"
0,0,51,221,"g4run","libstdc++.so.6.0.30","operator delete[]"
0,0,51,0,"g4run","libG4geometry.so","0x000000000015995e"
0,0,51,0,"g4run","libG4geometry.so","0x000000000018709a"
0,0,51,0,"g4run","libG4particles.so","G4AntiSigmacPlus::Definition@plt"
0,0,51,0,"g4run","libG4processes.so","G4Ne24GEMChannel::~G4Ne24GEMChannel"
0,0,51,0,"g4run","libG4processes.so","0x0000000000f1948f"
0,0,50,424,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode@plt"
0,0,50,0,"g4run","libG4processes.so","G4ANuElNucleusCcModel::~G4ANuElNucleusCcModel@plt"
0,0,50,0,"g4run","libG4processes.so","G4AutoDelete::Register<G4TwoBodyAngularDist>@plt"
0,0,50,0,"g4run","libG4processes.so","0x0000000000e4daef"
0,0,50,0,"g4run","libpythia8.so","Pythia8::Settings::flag"
0,0,49,134,"g4run","libG4particles.so","G4MesonConstructor::ConstructCharmMesons"
0,0,48,722,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
0,0,48,207,"g4run","libG4processes.so","0x000000000095fa5e"
0,0,48,0,"g4run","libG4processes.so","G4BinaryCascade::GetIonMass"
0,0,48,0,"g4run","libG4processes.so","G4DiffractiveExcitation::NewNucleonId"
0,0,48,0,"g4run","libc.so.6","__mpn_mul_1"
0,0,48,0,"g4run","libc.so.6","__uselocale"
0,0,47,193,"g4run","libG4processes.so","G4hRDEnergyLoss::~G4hRDEnergyLoss@plt"
0,0,47,0,"g4run","libG4particles.so","0x00000000000737e9"
0,0,47,0,"g4run","libG4particles.so","0x000000000007af14"
0,0,47,0,"g4run","libG4processes.so","G4DNARuddIonisationExtendedModel::S_1s@plt"
0,0,47,0,"g4run","libG4processes.so","0x00000000009246c3"
0,0,47,0,"g4run","libc.so.6","___vsnprintf"
0,0,46,183,"g4run","libG4processes.so","G4fissionEvent::G4fissionerr"
0,0,46,148,"g4run","libG4processes.so","G4INCL::NNToMultiPionsChannel::inter2Part@plt"
0,0,46,62,"g4run","libG4particles.so","G4KaonZero::Definition"
0,0,46,0,"g4run","libG4global.so","std::_Vector_base<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >::~_Vector_base@plt"
0,0,45,159,"g4run","libG4particles.so","G4ExcitedMesonConstructor::GetQuarkContents@plt"
0,0,45,0,"g4run","libG4processes.so","std::ctype<char>::_M_widen_init@plt"
0,0,45,0,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>"
0,0,45,0,"g4run","libG4processes.so","0x00000000008b6bbe"
0,0,45,0,"g4run","libG4processes.so","0x00000000008b6d5c"
0,0,45,0,"g4run","libG4processes.so","0x0000000000ef7d16"
0,0,44,263,"g4run","libG4processes.so","0x0000000000b39256"
0,0,44,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator/="
0,0,44,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGaussQ::transformSmall"
0,0,44,0,"g4run","libG4processes.so","G4CollisionNNToNNstar::G4CollisionNNToNNstar@plt"
0,0,44,0,"g4run","libc.so.6","_IO_old_init"
0,0,43,0,"g4run","libG4processes.so","G4BinaryCascade::BuildTargetList"
0,0,42,347,"g4run","libG4processes.so","G4PAIModelData::SampleAlongStepTransfer@plt"
0,0,42,99,"g4run","libG4processes.so","G4Na24GEMChannel::~G4Na24GEMChannel"
0,0,42,0,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeFileName"
0,0,42,0,"g4run","libG4processes.so","G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst"
0,0,42,0,"g4run","libG4processes.so","G4QGSParticipants::StoreInvolvedNucleon@plt"
0,0,42,0,"g4run","libG4processes.so","G4VXTRenergyLoss::XTRNSpectralDensity"
0,0,42,0,"g4run","libG4processes.so","0x00000000009fe29e"
0,0,42,0,"g4run","libG4processes.so","0x0000000000f1420a"
0,0,41,150,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, double*>, std::_Select1st<std::pair<G4String const, double*> >, std::less<G4String>, std::allocator<std::pair<G4String const, double*> > >::_M_erase"
0,0,41,96,"g4run","libG4processes.so","0x0000000000380f10"
0,0,41,0,"g4run","libG4global.so","std::ios_base::failure[abi:cxx11]::failure@plt"
0,0,41,0,"g4run","libG4particles.so","G4Allocator<G4ElectronOccupancy>::GetPoolType"
0,0,41,0,"g4run","libG4processes.so","G4Na21GEMChannel::~G4Na21GEMChannel"
0,0,41,0,"g4run","libG4processes.so","G4ParticleHPFSFissionFS::G4ParticleHPFSFissionFS@plt"
0,0,41,0,"g4run","libG4processes.so","G4VRestContinuousProcess::~G4VRestContinuousProcess@plt"
0,0,40,342,"g4run","libG4processes.so","G4HadronicParameters::SetEnableCRCoalescence"
0,0,40,212,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
0,0,40,0,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::DecayIt@plt"
0,0,40,0,"g4run","libG4processes.so","G4StatMFMacroNucleon::~G4StatMFMacroNucleon"
0,0,40,0,"g4run","libG4processes.so","G4UAtomicDeexcitation::GenerateParticles"
0,0,40,0,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
0,0,40,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >"
0,0,39,245,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandFlat::shoot"
0,0,38,0,"g4run","libG4processes.so","G4FTFModel::G4FTFModel"
0,0,38,0,"g4run","libG4processes.so","G4HadProjectile::Initialise"
0,0,38,0,"g4run","libG4processes.so","G4NuclearPolarizationStore::FindOrBuild"
0,0,37,139,"g4run","libG4processes.so","G4QMDCollision::CalKinematicsOfBinaryCollisions@plt"
0,0,37,61,"g4run","libG4processes.so","G4VRangeToEnergyConverter::GetMaxEnergyCut@plt"
0,0,37,0,"g4run","libG4global.so","0x0000000000038ed6"
0,0,36,193,"g4run","libG4processes.so","0x0000000000a1b3ea"
0,0,36,130,"g4run","libG4processes.so","G4StatMFParameters::GetCoulomb"
0,0,36,0,"g4run","libG4error_propagation.so","G4ErrorTrackLengthTarget::GetMeanFreePath"
0,0,36,0,"g4run","libG4particles.so","G4ExcitedBaryons::G4ExcitedBaryons"
0,0,36,0,"g4run","libG4processes.so","G4LowEPPolarizedComptonModel::SetNewPolarization@plt"
0,0,35,132,"g4run","libG4particles.so","G4MesonConstructor::ConstructBottomMesons@plt"
0,0,35,0,"g4run","libG4processes.so","G4Cytosine::Definition"
0,0,35,0,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile"
0,0,34,0,"g4run","libG4particles.so","std::unique_lock<std::mutex>::unlock"
0,0,33,171,"g4run","libG4processes.so","G4ElasticHNScattering::~G4ElasticHNScattering"
0,0,33,61,"g4run","libG4processes.so","std::vector<G4PiData*, std::allocator<G4PiData*> >::_M_fill_insert"
0,0,33,0,"g4run","libG4processes.so","std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>"
0,0,32,0,"g4run","libG4processes.so","0x000000000082fcc8"
0,0,31,0,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
0,0,31,0,"g4run","libG4processes.so","G4VStatMFMacroCluster::CalcInvLevelDensity"
0,0,31,0,"g4run","libc.so.6","_IO_str_init_static_internal"
0,0,30,0,"g4run","libG4geometry.so","0x00000000001946a1"
0,0,30,0,"g4run","libG4processes.so","0x000000000037d830"
0,0,29,0,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::SetBiasingFactor"
0,0,29,0,"g4run","libG4processes.so","0x00000000009ed323"
0,0,28,0,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SetMinimalStringMass"
0,0,27,0,"g4run","libG4event.so","0x0000000000068e34"
0,0,27,0,"g4run","libG4processes.so","G4FTFAnnihilation::UnpackBaryon"
0,0,27,0,"g4run","libG4processes.so","0x0000000000f1e803"
0,0,26,0,"g4run","libc.so.6","__strchrnul_avx2"
0,0,24,0,"g4run","libG4processes.so","G4ElasticHNScattering::G4ElasticHNScattering"
0,0,23,0,"g4run","libG4processes.so","G4INCL::CrossSectionsMultiPionsAndResonances::etaNToPiPiN@plt"
0,0,23,0,"g4run","libG4processes.so","std::_Rb_tree<G4INCL::AvatarType, std::pair<G4INCL::AvatarType const, int>, std::_Select1st<std::pair<G4INCL::AvatarType const, int> >, std::less<G4INCL::AvatarType>, std::allocator<std::pair<G4INCL::AvatarType const, int> > >::_M_get_insert_hint_unique_pos@plt"
0,0,23,0,"g4run","libG4processes.so","0x000000000082fcc5"
0,0,23,0,"g4run","libG4processes.so","0x00000000008b6cdb"
0,0,22,376,"g4run","libG4processes.so","0x0000000000b3818c"
0,0,21,37,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::cosTheta"
0,0,20,0,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::printXsec"
0,0,19,0,"g4run","libG4global.so","G4JTPolynomialSolver::QuadraticSyntheticDivision"
0,0,19,0,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::printXsec"
0,0,19,0,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::printXsec"
0,0,19,0,"g4run","libG4processes.so","G4ParticleHPList::Check@plt"
0,0,18,109,"g4run","libG4processes.so","G4ChargeExchangeProcess::GetElementCrossSection"
0,0,18,0,"g4run","libG4geometry.so","G4CutTubs::G4CutTubs"
0,0,18,0,"g4run","libG4global.so","std::_Rb_tree_decrement@plt"
0,0,18,0,"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_float<double>"
0,0,17,0,"g4run","libG4geometry.so","CLHEP::HepRotation::rotateY@plt"
0,0,17,0,"g4run","libG4processes.so","G4FTFModel::SamplingNucleonKinematics"
0,0,16,512,"g4run","libG4particles.so","G4KL3DecayChannel::G4KL3DecayChannel"
0,0,16,0,"g4run","libG4particles.so","G4PrimaryParticle::operator delete"
0,0,16,0,"g4run","libpythia8.so","Pythia8::BeamParticle::newValenceContent"
0,0,0,1218,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,917,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
0,0,0,914,"g4run","libG4geometry.so","0x00000000001c9ef8"
0,0,0,841,"g4run","libG4processes.so","G4BinaryCascade::FindCollisions"
0,0,0,541,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::calcMEcorr"
0,0,0,514,"g4run","libm.so.6","__cos_fma"
0,0,0,513,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle const&>@plt"
0,0,0,462,"g4run","libG4processes.so","G4AngularDistributionPP::CosTheta"
0,0,0,422,"g4run","libG4processes.so","0x0000000000936c12"
0,0,0,409,"g4run","libG4particles.so","G4AntiKaonZero::Definition@plt"
0,0,0,408,"g4run","libG4geometry.so","0x0000000000255317"
0,0,0,375,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
0,0,0,371,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIsotope"
0,0,0,364,"g4run","libG4tracking.so","0x000000000002f81f"
0,0,0,342,"g4run","libG4processes.so","G4ChipsKaonMinusInelasticXS::GetChipsCrossSection"
0,0,0,329,"g4run","libG4processes.so","G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt"
0,0,0,326,"g4run","libG4particles.so","G4KL3DecayChannel::DecayIt"
0,0,0,317,"g4run","libpythia8.so","Pythia8::Particle::~Particle"
0,0,0,308,"g4run","libG4processes.so","G4Fancy3DNucleus::CenterNucleons"
0,0,0,296,"g4run","libG4event.so","0x000000000006a41e"
0,0,0,281,"g4run","libG4processes.so","G4EmBiasingManager::ActivateSecondaryBiasing"
0,0,0,274,"g4run","libpythia8.so","Pythia8::BeamRemnants::addOld"
0,0,0,264,"g4run","libG4geometry.so","0x00000000001caa4b"
0,0,0,257,"g4run","libG4processes.so","G4PenelopeComptonModel::~G4PenelopeComptonModel@plt"
0,0,0,257,"g4run","libG4processes.so","0x0000000000a1ab5c"
0,0,0,256,"g4run","libpythia8.so","Pythia8::BeamParticle::remnantFlavours"
0,0,0,255,"g4run","libG4event.so","0x0000000000069d4c"
0,0,0,251,"g4run","libG4particles.so","G4Cache<double>::G4Cache"
0,0,0,250,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::DeRegister@plt"
0,0,0,247,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InteractionContent**, std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> > >, long, G4InteractionContent*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4InteractionContent const*, G4InteractionContent const*)> >"
0,0,0,245,"g4run","libpythia8.so","Pythia8::ParticleDecays::twoBody@plt"
0,0,0,236,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize"
0,0,0,229,"g4run","libG4geometry.so","G4MagInt_Driver::G4MagInt_Driver"
0,0,0,221,"g4run","libG4global.so","G4Pow::A13High@plt"
0,0,0,218,"g4run","libG4processes.so","G4CollisionNNToNDeltastar::~G4CollisionNNToNDeltastar@plt"
0,0,0,215,"g4run","libG4processes.so","std::ostream::operator<<@plt"
0,0,0,209,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
0,0,0,207,"g4run","libG4processes.so","G4StatMFParameters::GetEpsilon0"
0,0,0,201,"g4run","libG4processes.so","G4CascadeChannelTables::~G4CascadeChannelTables"
0,0,0,198,"g4run","libG4processes.so","0x000000000095fb4f"
0,0,0,197,"g4run","libG4tracking.so","G4TouchableHistory::G4TouchableHistory@plt"
0,0,0,195,"g4run","libG4particles.so","G4VUserPrimaryParticleInformation::~G4VUserPrimaryParticleInformation@plt"
0,0,0,193,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
0,0,0,193,"g4run","libG4processes.so","G4MuNeutrinoNucleusTotXsc::GetEnergyIndex@plt"
0,0,0,192,"g4run","libG4processes.so","0x0000000000a18d76"
0,0,0,191,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt"
0,0,0,184,"g4run","libG4processes.so","G4HadronElastic::G4HadronElastic@plt"
0,0,0,180,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,0,0,170,"g4run","libG4processes.so","G4BinaryCascade::StepParticlesOut"
0,0,0,170,"g4run","libG4processes.so","G4WaterStopping::AddData@plt"
0,0,0,166,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::transform"
0,0,0,165,"g4run","libG4geometry.so","G4FieldTrack::operator=@plt"
0,0,0,165,"g4run","libG4processes.so","MCGIDI_POP_release@plt"
0,0,0,162,"g4run","libG4processes.so","G4Element::GetNbOfShellElectrons@plt"
0,0,0,161,"g4run","libG4processes.so","G4FissionProductYieldDist::SampleNeutronEnergies@plt"
0,0,0,159,"g4run","libG4processes.so","G4WilsonAblationModel::G4WilsonAblationModel"
0,0,0,158,"g4run","libG4particles.so","G4IonTable::IsAntiIon"
0,0,0,158,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleGaussian"
0,0,0,157,"g4run","libG4processes.so","G4WilsonAbrasionModel::G4WilsonAbrasionModel"
0,0,0,156,"g4run","libpythia8.so","Pythia8::AlphaStrong::alphaS"
0,0,0,155,"g4run","libG4processes.so","G4BinaryCascade::GetFinalNucleusMomentum"
0,0,0,155,"g4run","libG4processes.so","0x0000000000f1ffb8"
0,0,0,153,"g4run","libG4processes.so","G4ElectronIonPair::SampleIonsAlongStep"
0,0,0,152,"g4run","libG4processes.so","0x0000000000b6ed68"
0,0,0,150,"g4run","libG4processes.so","G4INCL::NKbElasticChannel::~NKbElasticChannel@plt"
0,0,0,149,"g4run","libG4processes.so","0x0000000000b362bb"
0,0,0,148,"g4run","libG4processes.so","G4N16GEMChannel::~G4N16GEMChannel"
0,0,0,147,"g4run","libG4geometry.so","G4PVDivision::SetParameterisation@plt"
0,0,0,147,"g4run","libG4processes.so","G4FTFParameters::Reset"
0,0,0,146,"g4run","libG4processes.so","G4EmBiasingManager::ApplyDirectionalSplitting@plt"
0,0,0,141,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::matrixMultiplication"
0,0,0,141,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::G4ChipsPionPlusInelasticXS"
0,0,0,141,"g4run","libG4processes.so","0x000000000083fffc"
