cycles,instructions,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
0,0,590271,0,504992,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_insert_and_rebalance"
0,0,556181,0,0,"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection@plt"
0,0,511694,843223,884831,"g4run","libG4processes.so","G4DNAEventSet::CreateEvent@plt"
0,0,503135,1525689,0,"g4run","libG4processes.so","0x00000000009d26cd"
0,0,490235,1646794,0,"g4run","libG4processes.so","std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt"
0,0,488871,0,0,"g4run","libG4processes.so","0x00000000008b6fbc"
0,0,486111,0,0,"g4run","libG4particles.so","G4IonTable::Contains"
0,0,461233,0,0,"g4run","libG4particles.so","G4MuonMinus::Definition"
0,0,453467,0,0,"g4run","libG4particles.so","G4NeutrinoMu::Definition"
0,0,432199,0,0,"g4run","libG4geometry.so","G4LogicalSkinSurface::GetSurfaceTable"
0,0,428839,0,0,"g4run","libG4event.so","0x0000000000069d67"
0,0,404620,0,699839,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::GetChannel"
0,0,392279,1489600,0,"g4run","libG4tracking.so","0x000000000002fff6"
0,0,392142,0,399930,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >"
0,0,378856,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIncidentEnergy"
0,0,374921,726605,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::Interact"
0,0,339165,905906,0,"g4run","libG4processes.so","G4BinaryCascade::FillVoidNucleusProducts"
0,0,336623,1697136,0,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::SetBiasingFactor"
0,0,328382,0,0,"g4run","libG4processes.so","0x00000000009fe29e"
0,0,326217,0,0,"g4run","libG4processes.so","G4Evaporation::SetGEMVIChannel@plt"
0,0,319120,793202,0,"g4run","libG4processes.so","G4KDTreeResult::~G4KDTreeResult@plt"
0,0,315405,1628484,651884,"g4run","libG4processes.so","G4INCL::CoulombNonRelativistic::getCoulombRadius@plt"
0,0,312515,0,0,"g4run","libG4processes.so","std::vector<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > >, std::allocator<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > > > >::~vector@plt"
0,0,306891,0,0,"g4run","libG4processes.so","0x0000000000a2a78a"
0,0,302463,0,0,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
0,0,298742,842782,0,"g4run","libG4particles.so","G4KaonZero::Definition"
0,0,297528,0,0,"g4run","libG4processes.so","0x0000000000a2d70f"
0,0,294957,0,0,"g4run","libG4processes.so","G4PenelopeOscillatorManager::GetOscillatorManager@plt"
0,0,293324,0,0,"g4run","libG4processes.so","G4Clebsch::GenerateIso3"
0,0,293117,0,0,"g4run","libG4processes.so","G4UrbanAdjointMscModel::G4UrbanAdjointMscModel@plt"
0,0,290704,0,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::CalculateCrossSection"
0,0,287028,1564506,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsArray"
0,0,285807,2439120,0,"g4run","libG4processes.so","0x00000000008b6e67"
0,0,281460,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::BetaKopylov"
0,0,280842,0,0,"g4run","libG4processes.so","G4ESTARStopping::AddData"
0,0,275956,744568,158233,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
0,0,275126,768437,0,"g4run","libG4processes.so","G4LossTableBuilder::InitialiseBaseMaterials"
0,0,271264,0,0,"g4run","libG4processes.so","G4Analyser::printResultsNtuple"
0,0,270951,0,0,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonCaptureRate"
0,0,264737,2368898,218227,"g4run","libG4processes.so","G4ElectronIonPair::Initialise"
0,0,262121,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
0,0,261933,0,0,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
0,0,261628,0,0,"g4run","libG4particles.so","G4MuonPlus::Definition"
0,0,255384,5369422,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintFiniteRiseTime"
0,0,254507,1481156,360389,"g4run","libG4geometry.so","0x00000000002704c5"
0,0,246704,0,0,"g4run","libc.so.6","__vfprintf_internal"
0,0,242810,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Quark_Diquark_lastSplitting"
0,0,229986,0,0,"g4run","libG4processes.so","G4PairProductionRelModel::InitialiseElementData@plt"
0,0,227399,1610236,0,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
0,0,222260,0,0,"g4run","libG4processes.so","0x0000000000f1ffb6"
0,0,220690,0,0,"g4run","libG4particles.so","G4TextPPReporter::GeneratePropertyTable@plt"
