instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
0,0,1328239,0,0,819689,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
0,0,1325409,0,0,0,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomGauss"
0,0,1318083,0,0,0,"g4run","libG4processes.so","0x000000000083e107"
0,0,1316508,0,0,0,"g4run","libpythia8.so","Pythia8::StringRegion::setUp"
0,0,1302884,0,0,432353,"g4run","libG4tracking.so","0x000000000002f7ac"
0,0,1285909,450585,806447,0,"g4run","libG4processes.so","G4InuclNuclei::G4InuclNuclei"
0,0,1277765,0,0,590537,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::GetIsoCrossSection"
0,0,1277011,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::decay"
0,0,1275849,300179,799725,0,"g4run","libG4processes.so","memset@plt"
0,0,1271442,148623,0,0,"g4run","libG4processes.so","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::str@plt"
0,0,1263257,0,0,0,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
0,0,1261581,118123,0,0,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
0,0,1260350,156664,0,0,"g4run","libG4processes.so","G4VUserTrackInformation::G4VUserTrackInformation@plt"
0,0,1252077,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions"
0,0,1242454,0,0,0,"g4run","libG4processes.so","0x0000000000833d8c"
0,0,1241594,0,0,596744,"g4run","libG4processes.so","0x0000000000a63153"
0,0,1241212,0,0,0,"g4run","libG4processes.so","0x000000000037d4f0"
0,0,1237765,135286,0,0,"g4run","libG4particles.so","0x0000000000081551"
0,0,1234786,0,0,0,"g4run","libG4event.so","0x000000000006a41a"
0,0,1230414,63015,712772,347284,"g4run","libG4geometry.so","G4Trd::SurfaceNormal"
0,0,1228806,0,0,0,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel@plt"
0,0,1228335,114002,1087204,1897846,"g4run","libG4processes.so","0x000000000082eb1c"
0,0,1223317,0,0,0,"g4run","libG4processes.so","epsilon@plt"
0,0,1221355,0,0,0,"g4run","libG4processes.so","G4BaryonWidth::G4BaryonWidth"
0,0,1219835,0,0,0,"g4run","libG4processes.so","0x000000000037bb60"
0,0,1219172,0,0,823091,"g4run","libpythia8.so","Pythia8::BeamParticle::xMax"
0,0,1219129,0,859609,0,"g4run","libG4processes.so","G4VTransitionRadiation::GetMeanFreePath"
0,0,1218896,0,0,0,"g4run","libG4processes.so","G4ParticleHPT2AInelasticFS::G4ParticleHPT2AInelasticFS@plt"
0,0,1217331,267786,735311,0,"g4run","libG4geometry.so","0x0000000000187269"
0,0,1213350,0,0,0,"g4run","libG4particles.so","G4VDecayChannel::~G4VDecayChannel@plt"
0,0,1210539,274834,0,0,"g4run","libG4processes.so","0x0000000000838c37"
0,0,1209301,327333,0,842904,"g4run","libG4processes.so","0x0000000000a31fb8"
0,0,1205252,153471,985750,0,"g4run","libG4processes.so","G4HadronicParameters::~G4HadronicParameters"
0,0,1202989,168349,0,0,"g4run","libG4processes.so","G4BinaryCascade::ApplyYourself"
0,0,1200390,0,760328,0,"g4run","libG4processes.so","0x000000000083efbf"
0,0,1199020,337578,0,0,"g4run","libG4processes.so","0x0000000000b3f918"
0,0,1198826,0,0,0,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering@plt"
0,0,1198677,0,0,0,"g4run","libG4event.so","0x0000000000068e20"
0,0,1197183,141509,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_get_insert_hint_unique_pos"
0,0,1196720,153723,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
0,0,1193602,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::print"
0,0,1191221,0,0,0,"g4run","libG4track.so","0x000000000000f48b"
0,0,1188228,0,0,0,"g4run","libG4processes.so","0x0000000000a01fce"
0,0,1186649,0,0,0,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
0,0,1185756,0,0,793130,"g4run","libpythia8.so","Pythia8::operator-"
0,0,1181974,0,0,0,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
0,0,1181402,0,1717224,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
0,0,1179547,0,1035668,0,"g4run","libG4processes.so","G4OpticalParameters::GetBoundaryInvokeSD"
0,0,1177845,0,756792,0,"g4run","libG4processes.so","G4VBiasingOperator::ReportOperationApplied@plt"
0,0,1176655,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::prepare"
0,0,1172608,154177,739041,789157,"g4run","libpythia8.so","Pythia8::Vec4::mCalc"
0,0,1169449,0,0,0,"g4run","libG4processes.so","0x0000000000b3f8f8"
0,0,1167833,0,0,0,"g4run","libG4processes.so","G4CascadeChannelTables::~G4CascadeChannelTables"
0,0,1162543,0,0,0,"g4run","libG4geometry.so","0x00000000001c1d3f"
0,0,1160559,0,847950,0,"g4run","libG4processes.so","G4Analyser::setWatchers"
0,0,1159891,996588,860153,0,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::AddNGammaMode"
0,0,1158853,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetEnableHyperNuclei"
0,0,1158780,0,0,413189,"g4run","libG4processes.so","G4VXTRenergyLoss::OneInterfaceXTRdEdx"
0,0,1157588,0,1988515,0,"g4run","libG4particles.so","0x000000000006cd39"
0,0,1156922,0,0,0,"g4run","libG4processes.so","0x00000000008e52b7"
0,0,1155890,105042,0,268272,"g4run","libG4processes.so","std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron* const&>"
0,0,1145611,454504,866975,0,"g4run","libG4processes.so","G4FTFParamCollPionProj::G4FTFParamCollPionProj"
0,0,1144991,0,0,0,"g4run","libG4processes.so","0x000000000037c570"
0,0,1144934,0,0,0,"g4run","libG4processes.so","0x000000000037f650"
0,0,1142439,52932,760287,615862,"g4run","libG4processes.so","0x00000000009475de"
0,0,1139423,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::rapidity"
0,0,1139391,0,0,0,"g4run","libG4processes.so","0x000000000083ee2f"
0,0,1138876,122924,0,0,"g4run","libG4global.so","std::_Vector_base<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >::~_Vector_base@plt"
0,0,1138083,0,0,0,"g4run","libG4geometry.so","G4LogicalSurface::G4LogicalSurface@plt"
0,0,1136005,0,0,0,"g4run","libG4event.so","0x0000000000069da5"
0,0,1132825,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,1130253,0,911362,0,"g4run","libG4processes.so","G4CascadeChannelTables::instance"
0,0,1129715,0,1660896,431400,"g4run","libG4processes.so","0x0000000000770c89"
0,0,1126577,0,720502,135534,"g4run","libG4geometry.so","0x0000000000103cea"
0,0,1124409,0,0,0,"g4run","libG4processes.so","G4PhotoElectricAngularGeneratorPolarized::CrossSectionMajorantFunction@plt"
0,0,1123737,0,0,647733,"g4run","libG4processes.so","G4ParallelWorldProcess::~G4ParallelWorldProcess"
0,0,1122902,154705,0,0,"g4run","libc.so.6","__memset_avx2_unaligned_erms"
0,0,1122883,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::G4ChipsPionPlusInelasticXS"
0,0,1121748,285622,0,686251,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::~G4CascadeData"
0,0,1121198,0,0,0,"g4run","libG4processes.so","G4BetheBlochModel::ComputeDEDXPerVolume@plt"
0,0,1114277,0,852011,0,"g4run","libG4processes.so","std::vector<int, std::allocator<int> >::_M_range_insert<int const*>"
0,0,1111362,0,0,0,"g4run","libG4processes.so","0x0000000000b3f8f2"
0,0,1108918,319884,0,0,"g4run","libG4processes.so","0x0000000000a0d408"
0,0,1106791,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::printTable"
0,0,1103345,0,0,1275531,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,0,1102779,0,0,0,"g4run","libG4processes.so","0x0000000000a2a7fc"
0,0,1102000,0,0,0,"g4run","libG4geometry.so","std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord const&>"
0,0,1088114,0,0,0,"g4run","libG4geometry.so","0x0000000000125058"
0,0,1087453,0,0,0,"g4run","libG4processes.so","G4ParticleHPFSFissionFS::G4ParticleHPFSFissionFS@plt"
0,0,1087246,0,0,0,"g4run","libG4processes.so","0x0000000000a0cc66"
0,0,1087068,0,0,0,"g4run","libG4processes.so","0x000000000094595b"
0,0,1084142,0,0,0,"g4run","libG4processes.so","0x0000000000f69b37"
0,0,1080533,0,2746967,0,"g4run","libG4processes.so","0x00000000008c4d86"
0,0,1079225,443142,0,0,"g4run","libG4processes.so","G4QMDCollision::CalKinematicsOfBinaryCollisions@plt"
0,0,1072649,0,0,0,"g4run","libG4geometry.so","0x000000000019473a"
0,0,1058840,122801,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsXsc"
0,0,1051145,706419,1669952,296075,"g4run","libG4particles.so","G4AntiAlpha::Definition"
0,0,1043802,0,0,0,"g4run","libG4processes.so","G4TwoBodyAngularDist::passVerbose"
0,0,1031290,0,0,0,"g4run","libG4global.so","0x0000000000036aa4"
0,0,1008313,0,0,0,"g4run","libG4processes.so","G4UrbanAdjointMscModel::G4UrbanAdjointMscModel@plt"
0,0,1004388,0,0,0,"g4run","libG4particles.so","std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase"
0,0,985083,0,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::GetReflectedSolidPtr"
0,0,863468,158040,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
0,0,822640,0,0,0,"g4run","libG4processes.so","0x00000000009d26ca"
0,0,759105,164755,0,0,"g4run","libG4processes.so","0x00000000008e2f7a"
0,0,0,1544368,0,0,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
0,0,0,687365,1358299,0,"g4run","libm.so.6","__math_uflow"
0,0,0,674135,896956,0,"g4run","libG4processes.so","G4DNAGenericIonsManager::G4DNAGenericIonsManager@plt"
0,0,0,654859,1847434,682772,"g4run","libG4processes.so","G4StatMFMacroBiNucleon::CalcMeanMultiplicity"
0,0,0,599284,0,0,"g4run","libG4processes.so","G4GamP2NPipAngDst::~G4GamP2NPipAngDst"
0,0,0,554383,766495,0,"g4run","libG4processes.so","0x0000000000a2a7f5"
0,0,0,537029,922573,0,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
0,0,0,491125,0,302027,"g4run","libG4particles.so","G4PionRadiativeDecayChannel::DecayIt"
0,0,0,483598,2404133,0,"g4run","libG4processes.so","nfu_free@plt"
0,0,0,477108,868729,0,"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection@plt"
0,0,0,474612,0,0,"g4run","libG4processes.so","G4INCL::CoulombNonRelativistic::getCoulombRadius@plt"
0,0,0,462679,0,364482,"g4run","libstdc++.so.6.0.30","free@plt"
0,0,0,443010,0,0,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
0,0,0,433692,746340,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,414148,822023,0,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
0,0,0,405790,0,0,"g4run","libG4processes.so","G4BinaryCascade::Propagate"
0,0,0,392819,780153,0,"g4run","libG4processes.so","G4OpticalParameters::GetCerenkovMaxPhotonsPerStep"
0,0,0,389632,780411,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor@plt"
0,0,0,385284,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleIntegerGaussian"
0,0,0,369851,763486,0,"g4run","libG4particles.so","G4DynamicParticle::operator delete"
0,0,0,362604,760438,0,"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate"
0,0,0,360540,0,0,"g4run","libc.so.6","__GI___printf_fp_l"
0,0,0,359513,0,0,"g4run","libG4processes.so","G4CascadeParameters::Initialize"
0,0,0,349190,1714279,0,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
0,0,0,345461,746722,0,"g4run","libG4processes.so","std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt"
0,0,0,334836,0,0,"g4run","libm.so.6","with_errno"
0,0,0,332169,0,0,"g4run","libG4processes.so","0x000000000083271f"
0,0,0,331154,0,0,"g4run","libG4processes.so","0x00000000009d3334"
0,0,0,325924,0,0,"g4run","libG4processes.so","G4InuclNuclei::copy"
0,0,0,317013,0,0,"g4run","libG4global.so","G4coutDestination::ReceiveG4cerr_"
0,0,0,312884,0,0,"g4run","libG4processes.so","G4HadronicParametersMessenger::G4HadronicParametersMessenger"
0,0,0,310961,2331118,466436,"g4run","libG4processes.so","0x0000000000a0fedb"
0,0,0,308847,770640,0,"g4run","libG4processes.so","G4KineticTrack::Decay"
0,0,0,306635,807519,510530,"g4run","libG4processes.so","G4FTFParameters::Reset@plt"
0,0,0,300289,1776123,577851,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::PostStepDoIt"
0,0,0,299908,0,401192,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
0,0,0,299261,0,0,"g4run","libm.so.6","__atan_fma"
0,0,0,289240,0,704726,"g4run","libG4processes.so","G4BinaryCascade::UpdateTracksAndCollisions"
0,0,0,280630,0,0,"g4run","libG4particles.so","G4MuonMinus::Definition"
0,0,0,279353,962619,0,"g4run","libG4processes.so","0x00000000009d2eba"
0,0,0,279250,1646172,2232861,"g4run","libG4processes.so","G4Solver<G4StatMFMacroMultiplicity>::Brent"
0,0,0,278065,0,0,"g4run","libG4geometry.so","0x00000000001823df"
0,0,0,277017,861618,0,"g4run","libG4processes.so","G4CascadeChannelTables::G4CascadeChannelTables"
0,0,0,276346,0,0,"g4run","libG4particles.so","G4IonTable::GetIonName"
0,0,0,268466,0,0,"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_float<double>"
0,0,0,263030,863674,0,"g4run","libG4processes.so","G4DiffuseElasticV2::SampleTableThetaCMS"
0,0,0,260982,0,0,"g4run","libG4processes.so","G4LENDCrossSection::DumpLENDTargetInfo@plt"
0,0,0,259840,0,0,"g4run","libc.so.6","__uselocale"
0,0,0,259115,0,0,"g4run","libG4processes.so","G4FTFModel::GetStrings"
0,0,0,257291,0,508216,"g4run","libG4processes.so","0x00000000008c2946"
0,0,0,256645,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::EvaluateWattConstants"
0,0,0,253399,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceNBodyAsai::GenerateMultiBody"
0,0,0,252853,831535,0,"g4run","libG4processes.so","G4Reggeons::Chi_pomeron"
0,0,0,245912,750366,577591,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt"
0,0,0,244186,0,0,"g4run","libc.so.6","__mpn_extract_double"
0,0,0,243752,0,587305,"g4run","libG4processes.so","0x00000000008b6fbc"
0,0,0,242690,0,0,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio@plt"
0,0,0,241256,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::ShiftParameters"
0,0,0,237476,0,0,"g4run","libG4physicslists.so","G4PrecoProtonBuilder::G4PrecoProtonBuilder"
0,0,0,235531,0,0,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetWilsonProbabilityForProtonDissociation"
0,0,0,227475,0,0,"g4run","libG4processes.so","0x00000000008e42e8"
0,0,0,222385,0,0,"g4run","libG4processes.so","0x00000000007ddfb5"
0,0,0,221167,0,0,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
0,0,0,206907,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::SelectIsotope"
0,0,0,197031,0,0,"g4run","libG4processes.so","0x0000000000e61e44"
0,0,0,196423,0,0,"g4run","libG4processes.so","G4MoleculeCounter::GetRecordedMolecules@plt"
0,0,0,195740,0,0,"g4run","libG4processes.so","G4DiffuseElasticV2::InitialiseOnFly"
0,0,0,195337,835044,0,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<15, 19>::~G4NumIntTwoBodyAngDst"
0,0,0,194747,737726,0,"g4run","libG4processes.so","G4VITStepModel::GetReactionProcess@plt"
0,0,0,193264,0,316612,"g4run","libG4processes.so","0x000000000094947a"
0,0,0,191853,0,0,"g4run","libG4processes.so","0x0000000000a0d3cd"
0,0,0,189826,0,0,"g4run","libG4particles.so","0x00000000000631a6"
0,0,0,187101,0,228788,"g4run","libG4processes.so","G4RKFieldIntegrator::GetProtonPotential"
0,0,0,185112,0,0,"g4run","libG4global.so","strlen@plt"
0,0,0,183097,0,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::CalculateCrossSection"
0,0,0,181479,0,0,"g4run","libG4processes.so","G4StatMFFragment::GetFragment"
0,0,0,181427,1914867,0,"g4run","libG4particles.so","G4DecayProducts::~G4DecayProducts"
0,0,0,181080,0,0,"g4run","libG4processes.so","G4CascadeColliderBase::G4CascadeColliderBase"
0,0,0,179902,0,0,"g4run","libG4processes.so","0x000000000037b6c0"
0,0,0,178393,0,0,"g4run","libG4processes.so","0x0000000000a80eb8"
0,0,0,176379,0,0,"g4run","libG4processes.so","0x0000000000a1ce5c"
0,0,0,176224,0,0,"g4run","libG4processes.so","G4HadronElastic::G4HadronElastic@plt"
0,0,0,174315,791544,0,"g4run","libG4processes.so","0x0000000000833f67"
0,0,0,170924,877325,0,"g4run","libG4processes.so","G4PenelopeOscillator::G4PenelopeOscillator@plt"
0,0,0,170211,0,0,"g4run","libG4processes.so","0x0000000000a2a78a"
0,0,0,169995,991584,0,"g4run","libG4processes.so","G4ParticleHPList::Check@plt"
0,0,0,169211,0,0,"g4run","libG4processes.so","std::vector<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*, std::allocator<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*> >::_M_fill_insert@plt"
0,0,0,168882,0,0,"g4run","libG4physicslists.so","G4ProtonBuilder::G4ProtonBuilder"
0,0,0,168504,829776,0,"g4run","libG4particles.so","G4DecayProducts::operator="
0,0,0,168287,0,0,"g4run","libG4processes.so","CLHEP::Hep3Vector::transform@plt"
0,0,0,168098,0,0,"g4run","libG4processes.so","G4RKFieldIntegrator::GetAntiprotonPotential"
0,0,0,167587,0,0,"g4run","libG4particles.so","G4Positron::Definition"
0,0,0,166336,0,0,"g4run","libG4processes.so","0x0000000000f1ffb8"
0,0,0,166223,0,0,"g4run","libG4processes.so","0x0000000000a0d401"
0,0,0,165895,0,0,"g4run","libG4particles.so","G4UnknownParticle::Definition"
0,0,0,165296,0,0,"g4run","libG4processes.so","G4CollisionComposite::BufferedCrossSection"
0,0,0,165275,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSectionSum"
0,0,0,165094,1499444,251791,"g4run","libG4particles.so","0x00000000000631aa"
0,0,0,164851,0,0,"g4run","libG4processes.so","G4UCNBoundaryProcess::BoundaryProcessVerbose"
0,0,0,164431,0,0,"g4run","libG4particles.so","std::vector<G4DynamicParticle*, std::allocator<G4DynamicParticle*> >::_M_realloc_insert<G4DynamicParticle* const&>@plt"
0,0,0,163957,0,0,"g4run","libG4particles.so","G4KaonZeroLong::Definition"
0,0,0,163747,0,0,"g4run","libG4processes.so","0x0000000000a00c5a"
0,0,0,163745,0,0,"g4run","libG4event.so","0x0000000000068d74"
0,0,0,163742,737492,466649,"g4run","libG4processes.so","0x0000000000f18edc"
0,0,0,163510,0,0,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt"
0,0,0,163498,0,0,"g4run","libG4particles.so","0x000000000007ae39"
0,0,0,163238,751988,0,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
0,0,0,163210,0,0,"g4run","libG4geometry.so","0x0000000000212269"
0,0,0,162967,0,0,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::DecayAvatar>::getInstance@plt"
0,0,0,162712,0,0,"g4run","libc.so.6","pthread_mutex_unlock@@GLIBC_2.2.5"
0,0,0,162494,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
0,0,0,162264,0,0,"g4run","libG4processes.so","0x00000000008c4c3f"
0,0,0,162024,0,637484,"g4run","libG4processes.so","0x0000000000b3f9aa"
0,0,0,161741,0,0,"g4run","libG4event.so","G4EventManager::ProcessOneEvent"
0,0,0,159494,0,0,"g4run","libG4processes.so","G4NucleiModel::fillZoneRadii"
0,0,0,157588,0,382202,"g4run","libG4processes.so","G4NuclNucl3BodyMomDst::~G4NuclNucl3BodyMomDst"
0,0,0,155404,0,302188,"g4run","libG4processes.so","std::vector<G4VStatMFMacroCluster*, std::allocator<G4VStatMFMacroCluster*> >::_M_realloc_insert<G4VStatMFMacroCluster*>"
0,0,0,155124,1872712,0,"g4run","libG4particles.so","0x000000000005b2cd"
0,0,0,154248,0,1182164,"g4run","libG4processes.so","0x0000000000a45da4"
0,0,0,154019,0,0,"g4run","libG4particles.so","G4NeutrinoTau::Definition"
0,0,0,153504,0,0,"g4run","libG4processes.so","G4NucleiProperties::GetBindingEnergy@plt"
