cycles,instructions,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,comm,dso,symbol
35577285,80337747,125897,4663,21487,151,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectTranslation"
35573987,63973033,110299,3177,33514,221,"g4run","libG4geometry.so","0x00000000000e516c"
35571007,66146583,466053,3197,176345,847,"g4run","libG4processes.so","G4SeltzerBergerModel::G4SeltzerBergerModel"
34871549,37866521,778534,7812,269951,10083,"g4run","libm.so.6","log@@GLIBC_2.29"
34871243,30592919,312547,26359,267202,11819,"g4run","libG4processes.so","G4LorentzConvertor::fillKinematics"
34171679,45522251,890218,14603,249965,1360,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
33494748,40812900,700690,2890,186078,637,"g4run","libG4geometry.so","_G4cerr_p@plt"
33494620,56085063,365203,2809,160407,442,"g4run","libQt5Qml.so.5.15.5","std::vector<double, std::allocator<double> >::reserve"
33491894,50192915,106000,3677,55519,300,"g4run","libG4geometry.so","0x000000000021226e"
33482017,42624861,790002,3337,449065,1494,"g4run","libG4particles.so","G4Alpha::Definition@plt"
33481848,60125550,1051654,6943,310856,306,"g4run","libG4processes.so","G4VEmProcess::BuildLambdaTable"
33480707,40521007,599583,4046,246131,876,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity"
33473520,50846939,813081,3644,283754,559,"g4run","libG4processes.so","std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert"
33471141,50754195,0,5197,0,1883,"g4run","libG4processes.so","G4GammaTransition::SampleDirection"
32800058,38804266,594695,3421,228460,116,"g4run","libG4processes.so","G4AutoDelete::Register<G4CascadeParameters>"
32791328,48452335,398061,2315,179051,559,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, G4DNAMolecularReactionData const*>, std::_Select1st<std::pair<double const, G4DNAMolecularReactionData const*> >, std::less<double>, std::allocator<std::pair<double const, G4DNAMolecularReactionData const*> > >::_M_get_insert_unique_pos@plt"
32080997,64524798,1735652,13143,236716,1003,"g4run","libG4geometry.so","0x00000000001c9a6c"
32080369,50160730,437491,1693,300154,241,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
32078349,57069986,653461,6163,134200,851,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
31405820,48884189,69283,2770,6436,1058,"g4run","libG4processes.so","G4StatMFMicroPartition::CoulombFreeEnergy"
31403019,48943091,422764,6276,80048,363,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
31401496,49176434,1032905,6035,354704,2396,"g4run","libG4processes.so","G4NucleiModel::passFermi"
31398826,33083675,976144,4436,231649,113,"g4run","libG4track.so","G4StepPoint::G4StepPoint"
31389478,25489977,513811,24478,106016,5283,"g4run","libG4processes.so","G4PairProductionRelModel::GetLPMFunctions"
31388006,38760213,411822,1002,84847,529,"g4run","libG4processes.so","G4CascadeDeexciteBase::~G4CascadeDeexciteBase"
31387517,39011406,347105,11764,305276,6286,"g4run","libG4processes.so","G4Fissioner::deExcite"
31382463,48423784,501140,12789,207928,2325,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF"
31377060,37962619,326680,10407,71159,2055,"g4run","libG4processes.so","G4TransparentRegXTRadiator::GetStackFactor"
30706778,36259653,780733,8182,251840,2274,"g4run","libG4geometry.so","G4BooleanSolid::GetListOfPrimitives"
30700261,51204413,444825,9784,171014,2970,"g4run","libG4global.so","G4Physics2DVector::Retrieve"
30697444,47710967,115700,6615,72926,763,"g4run","libG4processes.so","G4LorentzConvertor::toTheTargetRestFrame"
30015831,52060504,269349,3332,58326,138,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
30008776,21248616,660212,12080,175262,2810,"g4run","libG4event.so","0x0000000000069d87"
30004325,76476300,301995,3899,372176,2448,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::G4CascadeFinalStateAlgorithm"
30003948,60881544,1093382,2177,228009,446,"g4run","libG4geometry.so","G4MultiUnion::operator="
29998797,59881647,426534,24687,242771,11521,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::Register"
29998159,49478695,488969,8038,191659,1286,"g4run","libG4processes.so","G4IonsShenCrossSection::calEcmValue"
29306782,51047912,738721,6912,195344,354,"g4run","libG4track.so","0x000000000001155f"
29305706,46673157,838602,10660,128817,932,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution"
29297030,25858272,494353,2730,157866,138,"g4run","libG4geometry.so","0x00000000000f76ab"
29296588,19680723,663491,26679,291686,21569,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
29291375,22239865,578330,30313,226918,8111,"g4run","libG4processes.so","G4O16GEMProbability::G4O16GEMProbability"
28620199,40434885,194505,12295,136634,6449,"g4run","libG4particles.so","G4KaonPlus::Definition"
28610902,48727695,532580,2591,169768,669,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
28610519,53285115,872906,3314,157575,282,"g4run","libG4tracking.so","0x000000000002f83f"
28608563,34255411,397714,5402,125525,2138,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
28608371,26568545,342006,29539,143928,5325,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcEntropy"
28608114,35905339,621193,10338,296057,7601,"g4run","libG4processes.so","G4CascadeCheckBalance::ekinOkay"
28603190,37437507,1053145,3266,315467,2680,"g4run","libG4processes.so","0x00000000008363e3"
28602148,33796978,213661,10093,133503,6021,"g4run","libG4particles.so","G4AntiDMesonZero::Definition"
28602014,30077544,655151,7439,193980,3491,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection"
28598656,31899302,607879,6586,182897,1462,"g4run","libG4processes.so","G4VTransitionRadiation::DumpInfo"
28586520,34063047,151488,7391,41722,231,"g4run","libG4geometry.so","0x00000000001f840f"
27904756,39406252,215342,3050,34424,465,"g4run","libG4geometry.so","G4UniformElectricField::G4UniformElectricField@plt"
27900583,39114587,257915,2014,116350,355,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
27900438,41270007,812023,7227,84399,2952,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetTabValues"
27898366,36740007,650348,8701,217855,1785,"g4run","libG4processes.so","G4OpticalParameters::~G4OpticalParameters"
27885756,34234956,385896,8331,63440,566,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
27221543,34472237,451969,7525,119056,2628,"g4run","libG4processes.so","G4DiffuseElasticV2::~G4DiffuseElasticV2@plt"
27219228,26324000,288496,3098,204473,304,"g4run","libG4processes.so","0x000000000037ba40"
27214032,22089449,564722,21619,210765,16650,"g4run","libG4processes.so","G4HadronicException::~G4HadronicException"
27206956,24855642,363458,12090,206872,1736,"g4run","libG4processes.so","G4TransparentRegXTRadiator::DumpInfo"
27204551,32987059,525567,20249,151380,1033,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle*, std::allocator<G4InuclElementaryParticle*> >::_M_fill_insert"
27201922,34191782,449303,2145,179986,643,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
27197927,32869094,686465,22744,402814,19217,"g4run","libG4global.so","G4PhysicsModelCatalog::Initialize"
27195635,39426103,1213382,5944,157546,687,"g4run","libG4processes.so","0x00000000006c9043"
26516284,36052661,418669,739,104877,171,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
26511083,23139950,226589,14710,93104,8573,"g4run","libG4processes.so","G4UPiNuclearCrossSection::BuildPhysicsTable"
26506496,29201135,660704,1552,369017,312,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
26494912,28750657,339843,21259,176864,4714,"g4run","libG4processes.so","G4StatMFMacroChemicalPotential::CalcChemicalPotentialNu"
26491653,28850625,231204,11223,189255,6254,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates"
25821604,34096475,221611,12695,259999,2414,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getCrossSectionSum"
25820073,37477053,205057,7247,78775,156,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway@plt"
25815520,38075234,740425,3294,248671,871,"g4run","libG4tracking.so","0x000000000002f82a"
25809018,33303551,454327,13774,189459,3118,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionQGS_FTF"
25805950,24475448,346767,17830,77635,17127,"g4run","libG4global.so","G4JTPolynomialSolver::FindRoots"
25792437,40433074,788150,2114,154302,485,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
25149390,49437904,411516,9078,167173,3045,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::GetFactory"
25130540,37239441,325617,2285,208768,161,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()@plt"
25126503,33564829,608459,11220,95280,438,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
25122428,30589598,320447,12446,190015,2298,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetAtomicMass"
25121225,38042608,239415,930,206997,230,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
25113872,57711504,80789,818,30418,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getMultiplicity"
25110481,64474513,830186,4506,158709,1121,"g4run","libG4geometry.so","G4TessellatedSolid::~G4TessellatedSolid@plt"
24430708,54735115,10426,194,0,226,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
24428905,22952915,609121,3205,146710,632,"g4run","libG4geometry.so","field_utils::relativeError"
24425926,27603574,373389,6480,307026,2115,"g4run","libG4particles.so","0x000000000006bd68"
24425798,33463737,777444,3290,352550,1936,"g4run","libG4processes.so","0x00000000008363e9"
24425282,54772088,114311,3574,41657,292,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInNoVoxels"
24423899,31814579,273986,4066,71198,103,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::InitialiseForElement"
24419287,34990365,165050,772,184960,0,"g4run","libG4processes.so","0x0000000000838e4f"
24418589,47753924,165950,700,89911,105,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
24417975,33821176,572978,5697,241246,653,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
24414645,19510375,260336,1047,99962,138,"g4run","libG4processes.so","G4CascadeData<31, 6, 24, 4, 4, 4, 4, 0, 0>::print"
24411667,26116272,428660,8235,259225,4305,"g4run","libG4track.so","G4VelocityTable::GetVelocityTable"
24407435,18970587,245313,1854,162577,915,"g4run","libG4processes.so","G4FTFParameters::GetProcProb@plt"
24394873,25222294,180733,1179,88387,46,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity"
24394807,33450445,569273,13309,92282,532,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
23733085,43585619,251793,8977,241113,4144,"g4run","libG4particles.so","G4PionPlus::Definition"
23730575,28419240,375326,1914,163453,249,"g4run","libG4processes.so","G4PAIySection::NormShift"
23715241,26540890,414303,19129,179377,6346,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::Initialize"
23713323,46392653,500528,1846,130996,366,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
23712036,29406746,384237,6477,86434,6455,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetExchangeT"
23702149,47636697,373503,5960,130236,2485,"g4run","libG4processes.so","G4TransitionRadiation::AngleIntegralDistribution"
23202728,24277321,195403,2578,185618,359,"g4run","libG4processes.so","G4CascadeNPChannel::~G4CascadeNPChannel"
23037675,30420092,378695,3958,77575,459,"g4run","libG4geometry.so","std::_Rb_tree_decrement@plt"
23029325,26977130,337841,2971,94063,682,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry"
23029198,26294964,605869,2781,158761,301,"g4run","libG4geometry.so","0x00000000000e4a28"
23028361,35149350,316272,2860,273851,396,"g4run","libG4processes.so","0x000000000037c9d0"
23023620,20594631,212215,9349,194304,2065,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
23012886,29552499,353258,1755,103292,94,"g4run","libG4processes.so","0x000000000083492a"
23005542,35247963,167594,4366,206350,562,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print"
22335275,32238105,448760,5226,208005,128,"g4run","libG4processes.so","G4NucleiModel::choosePointAlongTraj"
22333101,21225494,477011,4733,197805,660,"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron"
22332053,18085935,411602,13937,172369,611,"g4run","libG4processes.so","G4VXTRenergyLoss::BuildEnergyTable"
22331227,39956387,386479,5737,75169,569,"g4run","libG4processes.so","0x0000000000f69b7f"
22329963,26986832,607802,2466,187929,698,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
22328529,37666897,883091,2737,299616,564,"g4run","libG4processes.so","G4PolarizedIonisationModel::SampleSecondaries"
22322533,38803805,401939,4268,109556,955,"g4run","libG4particles.so","G4Gamma::GammaDefinition@plt"
22319580,28817400,272663,9879,137946,1042,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
22318956,31389015,455100,1465,162290,667,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
22315727,34700915,27496,1296,0,324,"g4run","libG4processes.so","G4MuonMinusCapture::G4MuonMinusCapture"
22313442,27143467,376434,1794,163012,98,"g4run","libG4processes.so","0x00000000008388fb"
22308179,31264815,849586,8223,66796,310,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
21643933,24937099,322157,15908,89399,1605,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
21642210,19728066,180458,5909,107214,676,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print"
21635632,31117624,286282,2881,201783,347,"g4run","libG4track.so","0x00000000000137d8"
21632325,27906179,702253,5800,61561,321,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
21626495,12251952,260419,10954,159763,14962,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade"
21626036,29769845,368934,1163,103566,133,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
21625870,32530476,689237,8992,212222,902,"g4run","libG4processes.so","G4NeutronElectronElXsc::GetElementCrossSection"
21624369,32635438,621016,5982,96421,282,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
21621784,32512401,590339,2932,226682,151,"g4run","libG4processes.so","0x0000000000f2e138"
21619671,27079255,570597,25223,308313,1365,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
21616694,30038783,98404,2542,17395,0,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetChipsCrossSection"
21616415,35279720,1067372,2863,406092,117,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::CalculateCrossSection"
20943411,35690689,568207,3233,127691,384,"g4run","libG4event.so","0x0000000000068e44"
20936478,23973880,505859,7888,81746,6416,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
20933698,35890034,381990,3631,218657,0,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
20933117,16919496,625909,5171,171680,490,"g4run","libG4processes.so","0x000000000093aa4c"
20930170,23262027,269641,1878,130618,478,"g4run","libG4processes.so","0x000000000037b330"
20929493,22825285,418351,947,116997,156,"g4run","libG4global.so","0x000000000005499e"
20927577,38145506,210403,460,231707,174,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
20927257,20404247,573542,13215,119405,1735,"g4run","libG4processes.so","G4StatMFChannel::CreateFragment"
20921621,23126550,264911,5715,153638,3959,"g4run","libG4particles.so","G4Gamma::Definition"
20921398,31413915,232661,737,37395,196,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
20914297,33450915,1067161,3985,65692,552,"g4run","libG4processes.so","0x00000000006c9047"
20243617,17239405,442611,5952,241633,2948,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache"
20237311,16007675,461896,17636,251097,13909,"g4run","libc.so.6","__memcmp_avx2_movbe"
20235158,34243371,181244,2661,179204,868,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
20234579,58517040,756199,4998,124096,228,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
20230468,32841129,283671,2071,154583,4156,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
19543647,32208221,330637,8686,68622,507,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
