cycles_ukP,comm,dso,symbol
17455948,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
17455219,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetCrossSectionForProjectile"
17455174,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetTransitionRandom"
17454867,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::Configure"
17454793,"g4run","libG4processes.so","0x0000000000f69b64"
17454741,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
17454170,"g4run","libG4processes.so","0x0000000000a5962d"
17454015,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
17423169,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
16760584,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
16760156,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
16760035,"g4run","libG4processes.so","0x000000000037f6a0"
16760001,"g4run","libG4processes.so","0x0000000000838e4b"
16759032,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
16758832,"g4run","libG4particles.so","strlen@plt"
16758424,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::ProcessDescription"
16758350,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseA"
16758313,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CalculateCrossSection"
16757737,"g4run","libG4processes.so","G4ScreeningMottCrossSection::DifferentialXSection"
16757226,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
16756870,"g4run","libG4processes.so","0x000000000037cf50"
16756315,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
16756055,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTrackLength"
16062356,"g4run","libG4geometry.so","0x00000000000e4a28"
16061484,"g4run","libG4processes.so","0x0000000000f69b7f"
16059398,"g4run","libG4event.so","0x0000000000068e24"
16059372,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
16059269,"g4run","libG4processes.so","0x0000000000f183b8"
16057709,"g4run","libG4processes.so","G4InuclParamAngDst::GetCosTheta"
16056662,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel"
15364239,"g4run","libG4geometry.so","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
15364055,"g4run","libG4processes.so","0x00000000008363e9"
15363669,"g4run","libG4event.so","0x0000000000068db8"
15363345,"g4run","libG4tracking.so","0x000000000002f83b"
15362570,"g4run","libG4tracking.so","0x000000000002f82a"
15362118,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
15361322,"g4run","libG4processes.so","0x0000000000a0cc68"
15360269,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
15358800,"g4run","libG4processes.so","0x000000000037e7c0"
14665593,"g4run","libG4processes.so","G4O15GEMProbability::G4O15GEMProbability"
14665317,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity"
14665152,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionInelastic"
14664857,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
14664798,"g4run","libG4tracking.so","0x000000000002f1d6"
14664553,"g4run","libG4processes.so","G4RKPropagation::G4RKPropagation"
14664177,"g4run","libG4processes.so","G4CascadeColliderBase::~G4CascadeColliderBase"
14663173,"g4run","libG4processes.so","G4LossTableBuilder::BuildRangeTable"
14663039,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
14662716,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInNoVoxels"
14662353,"g4run","libG4particles.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
14662096,"g4run","libG4processes.so","__tcf_0"
14660947,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
14660295,"g4run","libG4track.so","0x00000000000116cb"
14656693,"g4run","libG4processes.so","G4ITStepProcessor::GetAtRestIL@plt"
13966949,"g4run","libG4processes.so","0x00000000008388fb"
13966850,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
13966228,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::GenerateMultiBody"
13966219,"g4run","libG4event.so","0x000000000006a41d"
13966148,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print"
13965848,"g4run","libG4event.so","0x0000000000068d71"
13965769,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
13965594,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
13965556,"g4run","libG4processes.so","0x00000000009319da"
13965417,"g4run","libG4processes.so","0x00000000008b09fc"
13965159,"g4run","libG4processes.so","G4InuclNuclei::operator G4Fragment"
13964838,"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal"
13964606,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
13964445,"g4run","libG4processes.so","0x000000000037ec70"
13963625,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache"
13268230,"g4run","libG4geometry.so","field_utils::inverseCurvatureRadius"
13267849,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
13267248,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
13266972,"g4run","libG4geometry.so","G4CSGSolid::StreamInfo"
13266161,"g4run","libG4processes.so","0x000000000093aa4c"
13265996,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry"
13265369,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
12749373,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt"
12569848,"g4run","libG4processes.so","G4NeutronElectronElModel::~G4NeutronElectronElModel@plt"
12569733,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
12569539,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
12568932,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
12568545,"g4run","libG4processes.so","G4IonDEDXHandler::GetUpperEnergyEdge@plt"
12568415,"g4run","libG4processes.so","0x00000000008b6d6c"
12568064,"g4run","libG4processes.so","0x00000000008ad1af"
12567490,"g4run","libG4geometry.so","G4PolyconeSide::FindLineIntersect"
12567330,"g4run","libG4processes.so","std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>"
12567261,"g4run","libG4geometry.so","G4Paraboloid::G4Paraboloid"
12566243,"g4run","libG4processes.so","G4CollisionOutput::tuneSelectedPair"
11871946,"g4run","libG4track.so","0x00000000000137d8"
11871852,"g4run","libG4processes.so","G4VEnergyLossProcess::RetrievePhysicsTable"
11871790,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasComplexFZ"
11871654,"g4run","libG4processes.so","0x000000000037b9d0"
11870909,"g4run","libG4processes.so","0x0000000000838e4f"
11870590,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos"
11870400,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeSim"
11870370,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::CalculateCrossSection"
11869953,"g4run","libG4processes.so","G4SeltzerBergerModel::SetupForMaterial"
11869775,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei"
11869569,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
11868913,"g4run","libG4processes.so","0x00000000008b6d67"
11868686,"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil"
11868542,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::InitialiseForElement"
11868396,"g4run","libG4processes.so","G4ITSafetyHelper::InitialiseHelper@plt"
11867859,"g4run","libG4processes.so","G4PolarizedIonisationBhabhaXS::Initialize"
11637850,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
11314966,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1@plt"
11173975,"g4run","libG4event.so","0x0000000000069d5a"
11173596,"g4run","libG4processes.so","G4HadronicParameters::SetVerboseLevel"
11173491,"g4run","libG4processes.so","0x000000000083e8db"
11173459,"g4run","libG4processes.so","0x000000000083887d"
11173446,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton()::{lambda()#1}>"
11172874,"g4run","libG4processes.so","G4MuonMinusBoundDecay::ApplyYourself"
11172756,"g4run","libG4processes.so","G4HadronicException::what"
11172626,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
11172368,"g4run","libG4geometry.so","G4Trap::Clone"
11172355,"g4run","libG4processes.so","0x00000000009d3585"
11172147,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcChemicalPotentialMu"
11172067,"g4run","libG4processes.so","G4CascadeParameters::G4CascadeParameters"
11171844,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportProgress"
11171445,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcEnergy"
11170927,"g4run","libG4processes.so","0x00000000005f4429"
11170740,"g4run","libG4processes.so","0x00000000008b6d0e"
10480574,"g4run","libG4processes.so","G4NeutronCaptureXS::Initialise"
10475294,"g4run","libG4processes.so","G4SeltzerBergerModel::Initialise"
10474796,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants_doChargeExchange"
10474661,"g4run","libG4particles.so","G4BaryonConstructor::ConstructCharmBaryons"
10474589,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
10474554,"g4run","libG4processes.so","0x0000000000f67efd"
10474326,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
10474118,"g4run","libG4geometry.so","G4MagneticField::~G4MagneticField"
10473758,"g4run","libG4tracking.so","G4SteppingManager::InvokeAlongStepDoItProcs"
10473620,"g4run","libG4processes.so","G4StatMFMicroPartition::CalcPartitionProbability"
10473419,"g4run","libG4processes.so","G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt"
10473375,"g4run","libG4processes.so","std::vector<GIDI_settings_flux_order, std::allocator<GIDI_settings_flux_order> >::_M_realloc_insert<GIDI_settings_flux_order const&>@plt"
10473299,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune"
10473134,"g4run","libG4processes.so","0x0000000000f08353"
10472707,"g4run","libG4tracking.so","0x000000000002f9a9"
10470689,"g4run","libG4processes.so","G4EmCorrections::MottCorrection@plt"
9777629,"g4run","libG4processes.so","G4VDNAModel::~G4VDNAModel@plt"
9777082,"g4run","libG4processes.so","G4ProcessAttribute::G4ProcessAttribute@plt"
9776971,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection"
9776805,"g4run","libG4processes.so","G4Channeling::GetEF@plt"
9776766,"g4run","libG4processes.so","0x0000000000a5169e"
9776441,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
9776367,"g4run","libG4geometry.so","G4CutTubs::DistanceToOut"
9776357,"g4run","libG4global.so","0x000000000005499e"
9775979,"g4run","libG4tracking.so","0x000000000002f7a8"
9775665,"g4run","libG4track.so","G4ParticleChange::CheckIt"
9775353,"g4run","libG4tracking.so","G4AttValue::G4AttValue@plt"
9775246,"g4run","libG4processes.so","0x00000000008b6d17"
9775165,"g4run","libG4particles.so","0x000000000006c63d"
9774806,"g4run","libG4geometry.so","0x000000000018166d"
9774559,"g4run","libG4processes.so","0x00000000008394e6"
9774500,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
9774397,"g4run","libG4geometry.so","G4BooleanSolid::GetPolyhedron"
9773456,"g4run","libG4processes.so","std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base"
9773125,"g4run","libG4processes.so","G4VCrossSectionRatio::G4VCrossSectionRatio"
9079469,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseAandZ"
9078944,"g4run","libG4processes.so","0x000000000037e030"
9078870,"g4run","libG4processes.so","__1DSortOut::Sort@plt"
9078713,"g4run","libG4geometry.so","0x00000000000f72ba"
9078701,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
9078645,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
9078508,"g4run","libG4geometry.so","0x000000000016167d"
9078370,"g4run","libG4processes.so","0x0000000000f2e13e"
9078358,"g4run","libG4processes.so","G4BGGPionElasticXS::BuildPhysicsTable@plt"
9078235,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseZ"
9078158,"g4run","libG4processes.so","G4Solver<G4StatMFMacroChemicalPotential>::Brent"
9078156,"g4run","libG4processes.so","G4StatMFChannel::GetFragments"
9077830,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMGsPhis"
9077565,"g4run","libG4processes.so","G4PhysicsVector::Value"
9077391,"g4run","libG4geometry.so","G4VPhysicalVolume::GetRotation@plt"
9077309,"g4run","libG4processes.so","G4CascadeInterpolator<30>::printBins@plt"
9077239,"g4run","libG4processes.so","G4ASTARStopping::FindData"
9076983,"g4run","libG4event.so","0x0000000000069d40"
9076980,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma"
9076868,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
9076756,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
9076697,"g4run","libG4tracking.so","G4PropagatorInField::SetTrajectoryFilter@plt"
9076291,"g4run","libG4processes.so","G4CascadeCheckBalance::strangeOkay"
9075759,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
9075681,"g4run","libG4geometry.so","G4NormalNavigation::~G4NormalNavigation"
9075455,"g4run","libG4processes.so","G4TransitionRadiation::EnergyIntegralDistribution"
9074816,"g4run","libG4processes.so","0x00000000008394eb"
9074783,"g4run","libG4processes.so","G4VTransitionRadiation::Clear"
9074307,"g4run","libG4processes.so","G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt"
8380672,"g4run","libG4processes.so","G4eIonisationParameters::~G4eIonisationParameters@plt"
8380515,"g4run","libG4particles.so","G4AntiLambdacPlus::Definition"
8380386,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity"
8380244,"g4run","libG4processes.so","G4ForwardXrayTR::EnergyInterval@plt"
8380128,"g4run","libG4tracking.so","G4UserLimits::GetUserMinRange"
8380032,"g4run","libG4processes.so","0x00000000008b6d49"
8379578,"g4run","libG4particles.so","std::_Rb_tree_decrement@plt"
8379526,"g4run","libG4geometry.so","sincos@plt"
8379430,"g4run","libG4processes.so","0x000000000037f8b0"
8379407,"g4run","libG4processes.so","0x0000000000b3f9af"
8379222,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
8379088,"g4run","libG4geometry.so","G4Tubs::operator="
8378877,"g4run","libG4particles.so","G4SigmaMinus::Definition"
8378851,"g4run","libG4geometry.so","G4Trap::GetVertices"
8378735,"g4run","libG4processes.so","MCGIDI_reaction_parseFromTOM@plt"
8378628,"g4run","libG4geometry.so","G4BooleanSolid::GetCubicVolume"
8378324,"g4run","libG4global.so","G4JTPolynomialSolver::Quadratic"
8377751,"g4run","libG4particles.so","0x000000000006f808"
8375399,"g4run","libG4global.so","G4JTPolynomialSolver::FindRoots"
7685282,"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity"
7682406,"g4run","libG4particles.so","G4AntiProton::AntiProtonDefinition@plt"
7682180,"g4run","libG4geometry.so","0x0000000000160c48"
7681775,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
7681693,"g4run","libG4global.so","0x0000000000054997"
7681643,"g4run","libG4geometry.so","0x00000000000eac5d"
7681617,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy"
7681591,"g4run","libG4global.so","0x00000000000564c8"
7681414,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
7681122,"g4run","libG4processes.so","G4FTFParameters::InitForInteraction"
7681113,"g4run","libG4processes.so","G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP"
7681073,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry"
7680931,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTrackLength"
7680882,"g4run","libG4processes.so","0x0000000000b3f94f"
7680807,"g4run","libG4processes.so","std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt"
7680686,"g4run","libG4processes.so","0x0000000000f69b69"
7680684,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
7680673,"g4run","libG4processes.so","0x0000000000a0cc6d"
7680423,"g4run","libG4event.so","0x0000000000068ea2"
7680286,"g4run","libG4geometry.so","G4Box::SetZHalfLength"
7680128,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
7679757,"g4run","libG4particles.so","0x00000000000631a1"
7679641,"g4run","libG4event.so","0x0000000000068eab"
7679559,"g4run","libG4processes.so","0x000000000083a0e8"
7679537,"g4run","libG4tracking.so","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::find@plt"
