cycles,faults,minor_faults,major_faults,alignment_faults,comm,dso,symbol
2093220,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::ThresholdMomentum"
2093219,0,0,0,0,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::SetNewValue"
2092922,0,0,0,0,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
2092871,0,0,0,0,"g4run","libG4processes.so","0x000000000083e5ec"
2092777,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::forceFirst"
2092635,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
2092571,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasLinearPhotoAbs"
2092512,0,0,0,0,"g4run","libG4error_propagation.so","std::vector<int, std::allocator<int> >::_M_default_append"
2092259,0,0,0,0,"g4run","libG4processes.so","G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt"
2092197,0,0,0,0,"g4run","libG4event.so","0x0000000000068e48"
2092037,0,0,0,0,"g4run","libG4processes.so","0x00000000009f25ba"
2091948,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
2091800,0,0,0,0,"g4run","libG4event.so","G4SPSAngDistribution::SetAngDistType"
2091761,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetTabValues"
2091754,0,0,0,0,"g4run","libG4processes.so","0x0000000000f67e5a"
2091737,0,0,0,0,"g4run","libG4processes.so","0x000000000037f1d0"
2091726,0,0,0,0,"g4run","libG4particles.so","G4IonTable::size"
2091693,0,0,0,0,"g4run","libG4processes.so","G4EmBiasingManager::ApplyDirectionalSplitting@plt"
2091556,0,0,0,0,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
2091376,0,0,0,0,"g4run","libG4event.so","0x000000000006a404"
2091054,0,0,0,0,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial"
2090878,0,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::shoot"
2090852,0,0,0,0,"g4run","libm.so.6","xflow"
2090840,0,0,0,0,"g4run","libG4processes.so","0x0000000000a0cc6d"
2090797,0,0,0,0,"g4run","libG4processes.so","G4StatMFChannel::GetFragments"
2090552,0,0,0,0,"g4run","libG4event.so","0x0000000000068e30"
2090550,0,0,0,0,"g4run","libG4processes.so","G4eeToHadronsModel::ComputeCMCrossSectionPerElectron@plt"
2090309,0,0,0,0,"g4run","libG4particles.so","G4AntiAlpha::Definition"
2090070,0,0,0,0,"g4run","libG4processes.so","G4ExcitationHandler::G4ExcitationHandler@plt"
2089826,0,0,0,0,"g4run","libG4processes.so","0x0000000000a18d7b"
2089762,0,0,0,0,"g4run","libG4particles.so","G4Neutron::Definition"
2089212,0,0,0,0,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
2089071,0,0,0,0,"g4run","libG4processes.so","0x000000000037d9c0"
2089040,0,0,0,0,"g4run","libG4global.so","G4SimpleIntegration::Gauss"
2088572,0,0,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::SelectIsotope"
2087530,0,0,0,0,"g4run","libG4global.so","0x00000000000564cc"
2086934,0,0,0,0,"g4run","libG4geometry.so","G4Mag_SpinEqRhs::EvaluateRhsGivenB"
1396995,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::printXsec"
1396992,0,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::iterate_raw_vec"
1396979,0,0,0,0,"g4run","libG4geometry.so","0x0000000000187094"
1396960,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::GetIsoCrossSection"
1396955,0,0,0,0,"g4run","libG4geometry.so","memset@plt"
1396944,0,0,0,0,"g4run","libG4particles.so","0x00000000000631ac"
1396940,0,0,0,0,"g4run","libG4processes.so","G4INCL::NNToNLK2piChannel::operator delete@plt"
1396938,0,0,0,0,"g4run","libG4processes.so","0x000000000037dc80"
1396937,0,0,0,0,"g4run","libG4geometry.so","0x000000000018709f"
1396932,0,0,0,0,"g4run","libG4processes.so","0x000000000083918f"
1396932,0,0,0,0,"g4run","libG4processes.so","0x0000000000873765"
1396927,0,0,0,0,"g4run","libG4processes.so","G4CacheReference<CLHEP::Hep3Vector*>::Destroy"
1396913,0,0,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::Create2QuarkAntiQuarkStrings"
1396910,0,0,0,0,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
1396907,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
1396867,0,0,0,0,"g4run","libG4processes.so","G4INCL::ParticleList::rotateMomentum@plt"
1396866,0,0,0,0,"g4run","libG4processes.so","G4Clebsch::WignerLittleD"
1396862,0,0,0,0,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal@plt"
1396856,0,0,0,0,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
1396854,0,0,0,0,"g4run","libG4processes.so","G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP"
1396854,0,0,0,0,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
1396841,0,0,0,0,"g4run","libG4particles.so","G4DecayTable::G4DecayTable"
1396840,0,0,0,0,"g4run","libG4processes.so","0x00000000009d2e1b"
1396839,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::G4BinaryCascade"
1396838,0,0,0,0,"g4run","libG4processes.so","0x0000000000833f69"
1396835,0,0,0,0,"g4run","libG4processes.so","G4INCL::Nucleus::emitInsidePions@plt"
1396820,0,0,0,0,"g4run","libG4processes.so","G4MuonicAtomDecay::FillResult"
1396814,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::CalculateCrossSection"
1396810,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7cd"
1396809,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::GetSpherePoint"
1396807,0,0,0,0,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTrueStepLength"
1396802,0,0,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::GetCubicVolume"
1396792,0,0,0,0,"g4run","libG4processes.so","0x00000000009d2e16"
1396790,0,0,0,0,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<15, 19>::~G4NumIntTwoBodyAngDst"
1396779,0,0,0,0,"g4run","libG4geometry.so","0x0000000000212428"
1396772,0,0,0,0,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
1396771,0,0,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintStackPhotons"
1396763,0,0,0,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture"
1396753,0,0,0,0,"g4run","libG4particles.so","G4AntiDoubleHyperH4::Definition"
1396751,0,0,0,0,"g4run","libG4processes.so","G4RKPropagation::Transport"
1396733,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::IsIsoApplicable"
1396729,0,0,0,0,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
1396725,0,0,0,0,"g4run","libG4processes.so","0x0000000000a3f6af"
1396723,0,0,0,0,"g4run","libG4processes.so","0x0000000000a5169e"
1396714,0,0,0,0,"g4run","libG4processes.so","nfu_free@plt"
1396708,0,0,0,0,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPi0Pi0Pi0@plt"
1396707,0,0,0,0,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
1396705,0,0,0,0,"g4run","libG4geometry.so","0x0000000000270937"
1396701,0,0,0,0,"g4run","libG4processes.so","0x00000000009edb09"
1396697,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396696,0,0,0,0,"g4run","libG4processes.so","G4ProductionCutsTable::UpdateCoupleTable"
1396689,0,0,0,0,"g4run","libG4processes.so","0x000000000037bc80"
1396681,0,0,0,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4CascadeParameters>::Insert()::{lambda()#1}>"
1396671,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d26"
1396669,0,0,0,0,"g4run","libG4processes.so","G4ExcitationHandler::SetDeexChannelsType"
1396662,0,0,0,0,"g4run","libG4event.so","0x0000000000068db1"
1396655,0,0,0,0,"g4run","libG4geometry.so","0x000000000027093c"
1396651,0,0,0,0,"g4run","libG4processes.so","0x000000000037b7b0"
1396648,0,0,0,0,"g4run","libG4processes.so","G4SeltzerBergerModel::~G4SeltzerBergerModel"
1396647,0,0,0,0,"g4run","libG4particles.so","G4KL3DecayChannel::G4KL3DecayChannel"
1396634,0,0,0,0,"g4run","libG4processes.so","0x0000000000f183bc"
1396633,0,0,0,0,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
1396613,0,0,0,0,"g4run","libG4processes.so","0x00000000008e2ff6"
1396581,0,0,0,0,"g4run","libG4processes.so","G4GammaNuclAngDst::G4GammaNuclAngDst"
1396564,0,0,0,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
1396564,0,0,0,0,"g4run","libG4processes.so","0x000000000083d846"
1396551,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c9d8a"
1396548,0,0,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIsotope"
1396532,0,0,0,0,"g4run","libG4processes.so","0x00000000008c4d8f"
1396529,0,0,0,0,"g4run","libG4particles.so","0x000000000006bd6f"
1396510,0,0,0,0,"g4run","libG4geometry.so","field_utils::absoluteError@plt"
1396504,0,0,0,0,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry"
1396485,0,0,0,0,"g4run","libG4processes.so","G4GIDI_target::getOthersFinalState@plt"
1396480,0,0,0,0,"g4run","libG4processes.so","0x0000000000a05db6"
1396471,0,0,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleIntegerGaussian"
1396452,0,0,0,0,"g4run","libm.so.6","@plt"
1396447,0,0,0,0,"g4run","libG4processes.so","0x00000000009d33e3"
1396404,0,0,0,0,"g4run","libG4particles.so","0x000000000006f81f"
1396371,0,0,0,0,"g4run","libG4processes.so","G4DNAMesh::GetBoundingBox@plt"
1396366,0,0,0,0,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
1396357,0,0,0,0,"g4run","libG4geometry.so","0x00000000001818be"
1396353,0,0,0,0,"g4run","libG4processes.so","0x0000000000a48fcd"
1396341,0,0,0,0,"g4run","libG4processes.so","0x00000000008e1944"
1396338,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396331,0,0,0,0,"g4run","libm.so.6","__math_uflow"
1396318,0,0,0,0,"g4run","libG4event.so","0x0000000000068ea0"
1396317,0,0,0,0,"g4run","libG4processes.so","G4CollisionComposite::BufferedCrossSection"
1396270,0,0,0,0,"g4run","libG4processes.so","G4CRCoalescence::G4CRCoalescence@plt"
1396266,0,0,0,0,"g4run","libG4processes.so","0x00000000008c294d"
1396249,0,0,0,0,"g4run","libG4processes.so","0x0000000000a516cb"
1396244,0,0,0,0,"g4run","libG4particles.so","0x00000000000737ef"
1396229,0,0,0,0,"g4run","libG4processes.so","G4FTFParameters::InitForInteraction"
1396214,0,0,0,0,"g4run","libG4processes.so","G4Reggeons::ncPomerons"
1396209,0,0,0,0,"g4run","libG4processes.so","G4INCL::CrossSections::NDeltaToNLK@plt"
1396181,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
1396140,0,0,0,0,"g4run","libG4processes.so","G4ParamExpTwoBodyAngDst<10>::GetCosTheta"
1396139,0,0,0,0,"g4run","libG4processes.so","0x0000000000a59b4d"
1396132,0,0,0,0,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
1396127,0,0,0,0,"g4run","libG4processes.so","0x0000000000f2e132"
1396086,0,0,0,0,"g4run","libG4particles.so","G4MesonConstructor::ConstructCharmMesons"
1396080,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
1396065,0,0,0,0,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
1396050,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::ThresholdEnergy"
1396050,0,0,0,0,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom@plt"
1396044,0,0,0,0,"g4run","libG4event.so","0x0000000000068e3c"
1396042,0,0,0,0,"g4run","libG4geometry.so","G4Cons::GetPointOnSurface"
1395998,0,0,0,0,"g4run","libG4particles.so","0x000000000006f806"
1395995,0,0,0,0,"g4run","libG4processes.so","0x000000000037e660"
1395880,0,0,0,0,"g4run","libG4event.so","0x0000000000069d4d"
1395879,0,0,0,0,"g4run","libG4processes.so","G4VCrossSectionDataSet::ComputeCrossSection"
1395872,0,0,0,0,"g4run","libG4processes.so","G4MuonicAtomDecay::DumpState"
1395863,0,0,0,0,"g4run","libG4processes.so","G4UrbanMscModel::InitialiseModelCache"
1395843,0,0,0,0,"g4run","libG4processes.so","G4DNABornIonisationModel1::CrossSectionPerVolume"
1395780,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
1395659,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7c7"
1395592,0,0,0,0,"g4run","libG4processes.so","G4StatMFFragment::GetInvLevelDensity"
1395573,0,0,0,0,"g4run","libG4processes.so","0x000000000083fefe"
1395555,0,0,0,0,"g4run","libG4processes.so","G4NeutronKiller::SetKinEnergyLimit@plt"
1395533,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c9d86"
1395448,0,0,0,0,"g4run","libG4processes.so","G4INCL::InteractionAvatar::~InteractionAvatar@plt"
1395381,0,0,0,0,"g4run","libG4processes.so","std::ostream::operator<<@plt"
1395378,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
1395341,0,0,0,0,"g4run","libG4processes.so","G4CrossSectionFactory<G4ChipsPionPlusElasticXS, 0>::Instantiate"
1395279,0,0,0,0,"g4run","libG4processes.so","G4AntiProton::AntiProtonDefinition@plt"
1395232,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon@plt"
1395106,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
1395075,0,0,0,0,"g4run","libG4processes.so","0x0000000000833f67"
1395021,0,0,0,0,"g4run","libG4global.so","0x00000000000564ce"
1395007,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1394927,0,0,0,0,"g4run","libG4processes.so","0x000000000083fd17"
1394896,0,0,0,0,"g4run","libG4track.so","0x000000000000c62c"
1394889,0,0,0,0,"g4run","libG4processes.so","G4INCL::Random::shoot@plt"
1394875,0,0,0,0,"g4run","libG4global.so","G4JTPolynomialSolver::RealPolynomialIteration"
1394832,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity"
1394818,0,0,0,0,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
1394809,0,0,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetMieVerboseLevel"
1394793,0,0,0,0,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
1394790,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace"
1394737,0,0,0,0,"g4run","libG4processes.so","0x0000000000380f80"
1394599,0,0,0,0,"g4run","libG4processes.so","G4Clebsch::ClebschGordanCoeff"
1394574,0,0,0,0,"g4run","libG4processes.so","0x0000000000f087a4"
1394567,0,0,0,0,"g4run","libG4tracking.so","0x000000000002fff6"
1394419,0,0,0,0,"g4run","libG4processes.so","0x0000000000f18edc"
1394381,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1394071,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1394036,0,0,0,0,"g4run","libG4processes.so","G4StatMFFragment::GetEnergy"
1394003,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c23ba"
1393974,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6fbc"
1393938,0,0,0,0,"g4run","libG4geometry.so","G4Box::GetExtent"
1393889,0,0,0,0,"g4run","libG4geometry.so","0x00000000000f7287"
1393852,0,0,0,0,"g4run","g4run","CLHEP::MixMaxRng::flat"
1393839,0,0,0,0,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::TestAngleTable"
1393828,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print"
1393824,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
1393777,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorEM"
1393739,0,0,0,0,"g4run","libG4processes.so","0x0000000000a516c6"
1393613,0,0,0,0,"g4run","libc.so.6","__GI___pthread_mutex_unlock_usercnt"
1393222,0,0,0,0,"g4run","libG4processes.so","std::map<int, G4ParticleDefinition*, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::~map"
1393133,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6e5e"
1393077,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt"
1393034,0,0,0,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::sigmaPT2scatter"
1392967,0,0,0,0,"g4run","libG4processes.so","G4CacheReference<CLHEP::HepLorentzVector*>::Destroy"
1392864,0,0,0,0,"g4run","libG4geometry.so","G4Torus::ApproxSurfaceNormal"
1392831,0,0,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::G4GetFission"
1392596,0,0,0,0,"g4run","libG4processes.so","__cxa_begin_catch@plt"
1392494,0,0,0,0,"g4run","libG4processes.so","G4DiffractiveExcitation::NewNucleonId"
1392460,0,0,0,0,"g4run","libG4particles.so","G4AntiTriton::Definition"
1392313,0,0,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate"
1392138,0,0,0,0,"g4run","libG4processes.so","0x000000000037bb60"
1391789,0,0,0,0,"g4run","libG4geometry.so","G4Tubs::Clone"
1391680,0,0,0,0,"g4run","libG4geometry.so","G4TwistTubsHypeSide::SetCorners@plt"
1391566,0,0,0,0,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::GetChannel"
1391480,0,0,0,0,"g4run","libpythia8.so","Pythia8::AlphaEM::alphaEM"
1391051,0,0,0,0,"g4run","libG4processes.so","G4InuclNuclei::G4InuclNuclei"
1390930,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment"
1390745,0,0,0,0,"g4run","libG4particles.so","G4AntiLambdacPlus::Definition"
1390281,0,0,0,0,"g4run","libG4processes.so","0x000000000083e8d3"
1387720,0,0,0,0,"g4run","libG4track.so","0x000000000000f483"
1385765,0,0,0,0,"g4run","libG4geometry.so","0x0000000000207b0e"
699150,0,0,0,0,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find"
698588,0,0,0,0,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
698558,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::setupQCDdip"
698555,0,0,0,0,"g4run","libG4processes.so","0x000000000096dc38"
698549,0,0,0,0,"g4run","libG4processes.so","G4INCL::CoulombNonRelativistic::getCoulombRadius@plt"
698545,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt"
698528,0,0,0,0,"g4run","libstdc++.so.6.0.30","malloc@plt"
698527,0,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
698520,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::Propagate"
698520,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getMultiplicity"
698513,0,0,0,0,"g4run","libpythia8.so","Pythia8::PDF::xfVal"
698508,0,0,0,0,"g4run","libG4geometry.so","G4ClassicalRK4::DumbStepper"
698507,0,0,0,0,"g4run","libG4processes.so","G4INCL::NNToMultiPionsChannel::pn_pnPipPi0Pi0Pim@plt"
698503,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::Absorb"
698502,0,0,0,0,"g4run","libG4particles.so","0x00000000000631a6"
698501,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::~G4CascadeFunctions"
698501,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f8ff"
698501,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModified@plt"
698498,0,0,0,0,"g4run","libG4geometry.so","G4Trd::SurfaceNormal"
698497,0,0,0,0,"g4run","libG4processes.so","xDataTOME_getInterpolation@plt"
698494,0,0,0,0,"g4run","libG4processes.so","std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
698493,0,0,0,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateMultiplicity"
698493,0,0,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::ChooseNucleons"
698492,0,0,0,0,"g4run","libpythia8.so","Pythia8::Particle::motherList"
698491,0,0,0,0,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::ExciteParticipants"
698489,0,0,0,0,"g4run","libG4processes.so","0x00000000009319dc"
698486,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2Process::set2KinMPI"
698485,0,0,0,0,"g4run","libG4geometry.so","0x00000000001cc61e"
698485,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f9ca"
698484,0,0,0,0,"g4run","libG4particles.so","0x00000000000631ed"
698484,0,0,0,0,"g4run","libG4processes.so","0x0000000000a31fb6"
698479,0,0,0,0,"g4run","libG4particles.so","G4IonTable::GetIonName"
698477,0,0,0,0,"g4run","libG4processes.so","G4AntiXibMinus::Definition@plt"
698476,0,0,0,0,"g4run","libG4geometry.so","G4CrystalUnitCell::GetBasis@plt"
698474,0,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::cosTheta"
698474,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
698474,0,0,0,0,"g4run","libG4processes.so","G4PhysicsVector::Value"
698473,0,0,0,0,"g4run","libG4processes.so","G4MuNeutrinoNucleusTotXsc::GetEnergyIndex@plt"
698473,0,0,0,0,"g4run","libG4processes.so","std::vector<G4CascadeParameters*, std::allocator<G4CascadeParameters*> >::_M_fill_insert"
698472,0,0,0,0,"g4run","libG4event.so","0x0000000000068d76"
698472,0,0,0,0,"g4run","libG4geometry.so","G4FieldManager::SetDetectorField@plt"
698472,0,0,0,0,"g4run","libG4processes.so","0x00000000009d26cd"
698470,0,0,0,0,"g4run","libG4tracking.so","std::_Rb_tree_insert_and_rebalance@plt"
698469,0,0,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::FillEnergySteps"
698461,0,0,0,0,"g4run","libG4processes.so","G4ResonanceNames::~G4ResonanceNames"
698461,0,0,0,0,"g4run","libG4processes.so","0x000000000083608c"
698460,0,0,0,0,"g4run","libG4geometry.so","0x00000000001925fe"
698459,0,0,0,0,"g4run","libc.so.6","unlink_chunk.constprop.0"
698458,0,0,0,0,"g4run","libpythia8.so","Pythia8::Rndm::flat@plt"
698457,0,0,0,0,"g4run","libG4geometry.so","0x0000000000255317"
698457,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698455,0,0,0,0,"g4run","libG4processes.so","0x00000000009319da"
698453,0,0,0,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Register"
698453,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaKin"
698452,0,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
698451,0,0,0,0,"g4run","libG4global.so","strlen@plt"
698451,0,0,0,0,"g4run","libG4processes.so","MCGIDI_reaction_getProjectileMass_MeV@plt"
698451,0,0,0,0,"g4run","libG4processes.so","std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]@plt"
698449,0,0,0,0,"g4run","libG4processes.so","CLHEP::HepLorentzVector::boost@plt"
698447,0,0,0,0,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini"
698447,0,0,0,0,"g4run","libG4processes.so","G4Solver<G4StatMFMacroMultiplicity>::Brent"
698446,0,0,0,0,"g4run","libG4processes.so","0x0000000000ef7772"
698444,0,0,0,0,"g4run","libG4geometry.so","0x000000000018353b"
698444,0,0,0,0,"g4run","libG4geometry.so","0x0000000000187269"
698444,0,0,0,0,"g4run","libG4processes.so","0x000000000037d0d0"
698443,0,0,0,0,"g4run","libG4particles.so","G4DecayProducts::~G4DecayProducts"
698441,0,0,0,0,"g4run","libG4processes.so","G4WilsonAblationModel::G4WilsonAblationModel"
698439,0,0,0,0,"g4run","libG4tracking.so","G4Track::~G4Track@plt"
698435,0,0,0,0,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
698435,0,0,0,0,"g4run","libG4processes.so","0x000000000083809a"
698435,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7aa"
698434,0,0,0,0,"g4run","libG4particles.so","G4XiMinus::Definition"
698431,0,0,0,0,"g4run","libG4event.so","0x0000000000069d75"
698431,0,0,0,0,"g4run","libG4processes.so","0x0000000000833cb8"
