id,cycles_ukP
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos",150861504
"all;g4run;libG4processes;G4StatMFMicroPartition::CalcPartitionProbability",4189654
"all;g4run;libG4processes;G4VStateDependent::G4VStateDependent@plt",3491048
"all;g4run;libG4processes;G4NeutronCaptureXS::Initialise",5587747
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection",13960645
"all;g4run;libG4processes;G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt",6284958
"all;g4run;libG4processes;G4NucleiModel::~G4NucleiModel",17456910
"all;g4run;libG4processes;G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt",698248
"all;g4run;libG4processes;G4O15GEMProbability::G4O15GEMProbability",6284817
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscVU",654973783
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscNS",20707426745
"all;g4run;libG4processes;G4NeutronCaptureXS::RetrieveVector",58653075
"all;g4run;libG4processes;std::vector<bool, std::allocator<bool> >::_M_fill_insert",661347813
"all;g4run;libG4processes;G4MoleculeTable::PrepareMolecularConfiguration@plt",33518330
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeCrossSectionPerAtom",60053646
"all;g4run;libG4processes;G4ElementaryParticleCollider::fillOutgoingMasses",4190797
"all;g4run;libG4processes;G4CascadeCoalescence::tryClusters",25836453
"all;g4run;libG4processes;0x00000000009ed5c4",698444
"all;g4run;libG4processes;0x000000000096ef25",2793354
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",4885768
"all;g4run;libG4processes;G4CascadParticle::getPathToTheNextZone",29327192
"all;g4run;libG4processes;G4WilsonAblationModel::SelectSecondariesByEvaporation",698544
"all;g4run;libG4processes;G4FissionProductYieldDist::G4GetFission",2094854
"all;g4run;libG4processes;G4BinaryCascade::CheckChargeAndBaryonNumber",5586892
"all;g4run;libG4processes;G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP",1396392
"all;g4run;libG4processes;G4UrbanMscModel::InitialiseModelCache",3491762
"all;g4run;libG4processes;G4MuonMinusCapture::ProcessDescription",6981965
"all;g4run;libG4processes;G4CascadeCheckBalance::baryonOkay",27234863
"all;g4run;libG4processes;G4NucleiModel::choosePointAlongTraj",33520183
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestGetPhysicalInteractionLength",11869997
"all;g4run;libG4processes;G4RToEConvForGamma::G4RToEConvForGamma",7681025
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::IsAtRestRequired",274475235
"all;g4run;libG4processes;G4OpticalParameters::GetScintVerboseLevel",50978790
"all;g4run;libG4processes;G4HadPhaseSpaceNBodyAsai::GenerateMultiBody",698440
"all;g4run;libG4processes;G4N14GEMChannel::~G4N14GEMChannel",1396388
"all;g4run;libG4processes;G4InuclNuclei::G4InuclNuclei",2094794
"all;g4run;libG4processes;G4TransparentRegXTRadiator::ProcessDescription",2793169
"all;g4run;libG4processes;0x0000000000838e4b",6285221
"all;g4run;libG4processes;G4Solver<G4StatMFMacroChemicalPotential>::Brent",6284285
"all;g4run;libG4processes;G4LivermoreComptonModel::SampleSecondaries",69826515
"all;g4run;libG4processes;std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",2095239
"all;g4run;libG4processes;G4VEnergyLossProcess::RetrievePhysicsTable",6982623
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::CopyStep",469934568
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print",44687730
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateOutgoingPartTypes",2095313
"all;g4run;libG4processes;0x0000000000838e4f",11871901
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirManyBody",13966493
"all;g4run;libG4processes;G4CascadeDeexciteBase::makeFragment",340055680
"all;g4run;libG4processes;std::_Rb_tree<double, std::pair<double const, G4DNAMolecularReactionData const*>, std::_Select1st<std::pair<double const, G4DNAMolecularReactionData const*> >, std::less<double>, std::allocator<std::pair<double const, G4DNAMolecularReactionData const*> > >::_M_get_insert_unique_pos@plt",50275599
"all;g4run;libG4processes;G4NeutronElectronElXsc::GetElementCrossSection",15362181
"all;g4run;libG4processes;G4PAIySection::IntegralPlasmon",127796727
"all;g4run;libG4processes;G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF",28631322
"all;g4run;libG4processes;0x0000000000a3f6af",1396857
"all;g4run;libG4processes;G4GammaNuclearXS::FindDirectoryPath",2793679
"all;g4run;libG4processes;G4HETCFragment::G4HETCFragment@plt",148735892
"all;g4run;libG4processes;G4CollisionOutput::operator=",303045491
"all;g4run;libG4processes;G4ScoreSplittingProcess::CopyStepStart",6284906
"all;g4run;libG4processes;G4EMDissociationSpectrum::GetGeneralE2Spectrum",39797544
"all;g4run;libG4processes;0x0000000000833f67",697722
"all;g4run;libG4processes;G4SBBremTable::G4SBBremTable",15363526
"all;g4run;libvtkFiltersFlowPaths-9",
"all;g4run;libvtkFiltersFlowPaths-9;std::vector<double, std::allocator<double> >::_M_fill_insert",698479
"all;g4run;libG4particles",
"all;g4run;libG4particles;G4Upsilon::Definition",698366
"all;g4run;libG4particles;strlen@plt",6983494
"all;g4run;libG4particles;0x000000000006f81f",4887775
"all;g4run;libG4particles;G4Alpha::Definition@plt",25137415
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNGammaMode",2093889
"all;g4run;libG4particles;0x0000000000081551",698430
"all;g4run;libG4particles;0x000000000006c63d",12568979
"all;g4run;libG4particles;G4KaonPlus::Definition",100563517
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",35609961
"all;g4run;libG4particles;CLHEP::MixMaxRng::iterate@plt",6284943
"all;g4run;libG4particles;0x0000000000081554",697982
"all;g4run;libG4particles;G4DecayTable::~G4DecayTable",698415
"all;g4run;libG4particles;G4PionPlus::Definition",90085466
"all;g4run;libG4particles;G4DecayProducts::~G4DecayProducts",698248
"all;g4run;libG4particles;G4ExcitedMesonConstructor::AddKStar2PiMode@plt",25837660
"all;g4run;libG4particles;G4DynamicParticle::Set4Momentum",1360815520
"all;g4run;libG4particles;G4XibZero::Definition",2793853
"all;g4run;libG4particles;0x000000000006f806",6983235
"all;g4run;libG4particles;G4MesonConstructor::~G4MesonConstructor",11870268
"all;g4run;libG4particles;G4VIsotopeTable::G4VIsotopeTable",698419
"all;g4run;libG4particles;0x000000000006f808",4887394
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",698371
"all;g4run;libG4particles;G4AntiHyperTriton::Definition",1396926
"all;g4run;libG4particles;G4IonTable::GetIonName",698271
"all;g4run;libG4particles;0x000000000006cd3a",22345944
"all;g4run;libG4particles;G4Gamma::GammaDefinition@plt",25836068
"all;g4run;libG4particles;G4AntiLambdacPlus::Definition",4888188
"all;g4run;libG4particles;G4IonTable::FindIonInMaster",11173484
"all;g4run;libG4particles;G4DynamicParticle::G4DynamicParticle",1396745
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy",92171574
"all;g4run;libG4particles;G4KaonMinus::Definition",63553060
"all;g4run;libG4particles;0x00000000000631aa",2793020
"all;g4run;libG4particles;0x00000000000631ad",3492207
"all;g4run;libG4particles;G4DynamicParticle::operator=",76099456
"all;g4run;libG4particles;G4NucleiProperties::GetNuclearMass",699681827
"all;g4run;libG4particles;G4IonTable::FindIon",55165751
"all;g4run;libG4particles;std::_Rb_tree_decrement@plt",9776342
"all;g4run;libG4particles;G4PionMinus::Definition",117317793
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ManyBodyDecayIt",302512453
"all;g4run;libG4particles;G4DecayProducts::operator=",698453
"all;g4run;libG4particles;G4IonTable::GetIon",21644485
"all;g4run;libG4particles;G4MesonConstructor::ConstructLightMesons",78912781
"all;g4run;libG4particles;0x00000000000737e7",698492
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ThreeBodyDecayIt",2792630
"all;g4run;libG4particles;G4MuonDecayChannel::DecayIt",698406
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::IsInTable",194122343
"all;g4run;libG4particles;0x00000000000737e9",696930
"all;g4run;libG4particles;G4LambdacPlus::Definition",1696837471
"all;g4run;libG4particles;G4AntiAlpha::Definition",698456
"all;g4run;libG4particles;G4Electron::Definition",71921749
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",87281548
"all;g4run;libG4particles;G4MesonConstructor::ConstructCharmMesons",698464
"all;g4run;libG4particles;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos@plt",698372
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::IsOKWithParentMass",698404
"all;g4run;libG4particles;0x000000000006f80c",1927281475
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetIndex",1537600137
"all;g4run;libG4particles;G4Electron::Definition@plt",21646887
"all;g4run;libG4particles;G4NuclideTable::GetIsotope",419663882
"all;g4run;libG4particles;G4BaryonConstructor::ConstructStrangeBaryons",2095329
"all;g4run;libG4particles;G4ExcitedSigmaConstructor::AddLambdaStarPiMode@plt",57261067
"all;g4run;libG4particles;G4JPsi::Definition",63551748
"all;g4run;libG4particles;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt",8380549
"all;g4run;libG4particles;G4ParticleDefinition::DumpTable",863893163
"all;g4run;libG4particles;G4AntiTriton::Definition",4189317
"all;g4run;libG4particles;G4Gamma::Definition",17457411
"all;g4run;libG4particles;0x000000000006bd68",42050405
"all;g4run;libG4particles;0x0000000000081316",205291476
"all;g4run;libG4particles;G4AntiOmegacZero::Definition",698450
"all;g4run;libG4particles;G4DynamicParticle::SetMomentum",167585449
"all;g4run;libG4particles;G4AntiNeutrinoTau::Definition",356810100
"all;g4run;libG4particles;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",698467
"all;g4run;libG4particles;G4TauMinus::Definition",698504
"all;g4run;libG4particles;G4DynamicParticle::SetDefinition",177359945
"all;g4run;libG4particles;G4ParticlesWorkspace::InitialiseWorkspace",13266580
"all;g4run;libG4particles;G4AntiDMesonZero::Definition",45539292
"all;g4run;libG4particles;G4HyperTriton::HyperTritonDefinition",2095113
"all;g4run;libG4particles;G4PionRadiativeDecayChannel::DecayIt",3491676
"all;g4run;libG4particles;0x000000000006c848",42592656
"all;g4run;libG4particles;G4SigmaMinus::Definition",4190476
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetNuclearMass",249525909
"all;g4run;libG4particles;G4AntiDoubleHyperH4::Definition",2095280
"all;g4run;libG4particles;0x00000000000737eb",2095148
"all;g4run;libG4particles;G4DecayTable::G4DecayTable",1396800
"all;g4run;libG4particles;G4ParticleDefinition::operator!=",83793051
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetAtomicMass",698401
"all;g4run;libG4particles;0x00000000000737ef",4190270
"all;g4run;libG4particles;G4ExcitedMesonConstructor::GetQuarkContents@plt",698377
"all;g4run;libG4particles;G4SigmaPlus::Definition",3490915
"all;g4run;libG4particles;G4ChargedGeantino::Definition",163403417
"all;g4run;libG4particles;G4Proton::Definition",698475
"all;g4run;libG4particles;G4OmegacZero::Definition",1909415168
"all;g4run;libG4particles;G4IonTable::GetNucleusByEncoding",102197844
"all;g4run;libG4particles;G4XiMinus::Definition",1396869
"all;g4run;libG4particles;G4AntiProton::AntiProtonDefinition@plt",4888450
"all;g4run;libG4particles;G4IonTable::AddProcessManager",698509
"all;g4run;libG4particles;0x000000000008127d",3492061
"all;g4run;libG4particles;G4DynamicParticle::AllocateElectronOccupancy",202498088
"all;g4run;libG4particles;0x00000000000631a1",9775463
"all;g4run;libG4particles;G4DecayTableMessenger::~G4DecayTableMessenger@plt",16758023
"all;g4run;libG4particles;0x000000000006bd6f",1395793
"all;g4run;libG4particles;0x00000000000631a6",698294
"all;g4run;libG4particles;G4Alpha::Definition",2793306
"all;g4run;libG4particles;0x00000000000631a8",6284078
"all;g4run;libG4particles;0x000000000008131f",100553379
"all;g4run;libG4particles;G4ParticleDefinition::GetSubInstanceManager",5587502
"all;g4run;libG4particles;0x000000000006c82a",2793184
"all;g4run;libG4particles;G4ParticleDefinition::G4ParticleDefinition",697578
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::DecayIt",1396818
"all;g4run;libG4particles;G4BaryonConstructor::ConstructCharmBaryons",4190983
"all;g4run;libG4particles;G4GenericIon::Definition",1396717
"all;g4run;libG4particles;G4ExcitedBaryonConstructor::ConstructAntiParticle",1396916
"all;g4run;libG4particles;G4SigmabZero::Definition",1396587
