id,cycles,instructions,l2_itlb_misses,l2_dtlb_misses
"all;g4run;libG4processes;G4BetheBlochModel::G4BetheBlochModel",1396667,0,0,0
"all;g4run;libG4processes;G4PAIySection::SumOverIntervaldEdx",6974855,6319408,72,576
"all;g4run;libG4processes;G4NeutronElectronElModel::~G4NeutronElectronElModel@plt",16748192,18526879,75,2721
"all;g4run;libG4processes;G4EquilibriumEvaporator::~G4EquilibriumEvaporator",14651710,19938875,0,6441
"all;g4run;libG4processes;0x00000000008e196b",1396777,1183465,0,113
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade",2095362,3393286,0,898
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetFunctions",290303470,490320324,1252,8688
"all;g4run;libG4processes;G4WilsonAbrasionModel::G4WilsonAbrasionModel",0,0,0,157
"all;g4run;libG4processes;G4NeutrinoElectronProcess::PostStepDoIt",3491127,4665456,826,2011
"all;g4run;libG4processes;G4StatMFChannel::GetFragments",6284148,8717056,121,402
"all;g4run;libG4processes;G4IntraNucleiCascader::newCascade",160193510,248225202,4965,14406
"all;g4run;libG4processes;G4Clebsch::GenerateIso3",697712,0,247,361
"all;g4run;libG4processes;0x000000000037e7c0",16051089,25325254,543,894
"all;g4run;libG4processes;G4ParamExpTwoBodyAngDst<10>::GetCosTheta",3484630,2273505,753,542
"all;g4run;libG4processes;0x00000000008019bd",16751450,26720738,378,5440
"all;g4run;libG4processes;G4SBBremTable::ReadCompressedFile",256790463,338938690,897,11852
"all;g4run;libG4processes;0x00000000008aec9a",1396460,5456017,23,258
"all;g4run;libG4processes;G4InuclParticle::setMomentum",698507,1060546,57,563
"all;g4run;libG4processes;G4ResonanceNames::G4ResonanceNames",698448,0,0,0
"all;g4run;libG4processes;G4CollisionNNToNNstar::G4CollisionNNToNNstar",2793136,0,142,137
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos",258932976,438762252,3557,44870
"all;g4run;libG4processes;G4VRangeToEnergyConverter::GetMaxEnergyCut@plt",0,0,37,61
"all;g4run;libG4processes;G4StatMFMicroPartition::CalcPartitionProbability",11163630,18901333,1012,2395
"all;g4run;libG4processes;G4VStateDependent::G4VStateDependent@plt",5581507,12796426,66,436
"all;g4run;libG4processes;G4NeutronCaptureXS::Initialise",11866334,20117311,440,3810
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection",13955845,14148426,1502,6644
"all;g4run;libG4processes;std::vector<G4DynamicParticle*, std::allocator<G4DynamicParticle*> >::_M_realloc_insert<G4DynamicParticle*>@plt",695500,0,0,134
"all;g4run;libG4processes;std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector",0,691845,245,813
"all;g4run;libG4processes;G4UCNMaterialPropertiesTable::GetMRProbability@plt",0,2351232,0,139
"all;g4run;libG4processes;G4INCL::NNToNNOmegaChannel::NNToNNOmegaChannel@plt",0,3086640,0,0
"all;g4run;libG4processes;G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt",9076940,10233487,1461,2491
"all;g4run;libG4processes;G4NucleiModel::~G4NucleiModel",11869716,25618653,132,1460
"all;g4run;libG4processes;G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt",0,0,0,329
"all;g4run;libG4processes;G4O15GEMProbability::G4O15GEMProbability",16746041,16518565,7934,16450
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscVU",480873580,713496364,10053,71693
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscNS",15307617531,24948699027,234459,2516887
"all;g4run;libG4processes;0x00000000009f4295",698440,0,0,0
"all;g4run;libG4processes;G4NeutronCaptureXS::RetrieveVector",216300580,226763398,4726,72175
"all;g4run;libG4processes;0x000000000094595b",0,1110036,0,0
"all;g4run;libG4processes;0x00000000009f4299",698512,0,0,0
"all;g4run;libG4processes;std::vector<bool, std::allocator<bool> >::_M_fill_insert",1301101624,2109168194,30021,131871
"all;g4run;libG4processes;G4HadronicParameters::SetEnableIntegralElasticXS",0,1446812,0,0
"all;g4run;libG4processes;G4MoleculeTable::PrepareMolecularConfiguration@plt",23036157,34449859,695,2452
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeCrossSectionPerAtom",170273767,202028144,5762,26749
"all;g4run;libG4processes;G4ElementaryParticleCollider::fillOutgoingMasses",0,0,0,127
"all;g4run;libG4processes;G4CascadeCoalescence::tryClusters",25836755,14494379,4820,6430
"all;g4run;libG4processes;0x00000000009ed5c4",0,0,54,553
"all;g4run;libG4processes;0x0000000000f18e3a",0,996748,0,0
"all;g4run;libG4processes;0x000000000096ef25",2092470,2375123,522,1016
"all;g4run;libG4processes;G4PSTARStopping::~G4PSTARStopping",1395784,1059721,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",6276805,15507483,0,74
"all;g4run;libG4processes;G4CascadParticle::getPathToTheNextZone",8375411,8844212,222,4440
"all;g4run;libG4processes;0x00000000008b6bbe",0,0,45,0
"all;g4run;libG4processes;G4WilsonAblationModel::SelectSecondariesByEvaporation",1395334,0,2342,1688
"all;g4run;libG4processes;G4FissionProductYieldDist::G4GetFission",4189107,0,1376,2378
"all;g4run;libG4processes;G4BinaryCascade::CheckChargeAndBaryonNumber",2093987,3476804,94,358
"all;g4run;libG4processes;G4UrbanMscModel::InitialiseModelCache",698666,4477054,92,418
"all;g4run;libG4processes;G4MuonMinusCapture::ProcessDescription",6281240,15148482,191,157
"all;g4run;libG4processes;G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP",11169396,15417661,846,5059
"all;g4run;libG4processes;G4CascadeCheckBalance::baryonOkay",24415257,20301957,5858,8338
"all;g4run;libG4processes;G4NucleiModel::choosePointAlongTraj",38380593,44618640,125,6139
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestGetPhysicalInteractionLength",13259080,24970899,42,4522
"all;g4run;libG4processes;G4RToEConvForGamma::G4RToEConvForGamma",19546329,39606709,196,4628
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::IsAtRestRequired",279109275,465075393,6108,53371
"all;g4run;libG4processes;G4OpticalParameters::GetScintVerboseLevel",79694821,89231617,1394,6279
"all;g4run;libG4processes;G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::~G4CascadeData",698168,0,0,397
"all;g4run;libG4processes;G4HadPhaseSpaceNBodyAsai::GenerateMultiBody",1395802,0,491,146
"all;g4run;libG4processes;G4InuclNuclei::G4InuclNuclei",0,1030524,159,898
"all;g4run;libG4processes;G4N14GEMChannel::~G4N14GEMChannel",698427,1037377,1273,986
"all;g4run;libG4processes;G4INCL::InteractionAvatar::~InteractionAvatar@plt",698429,1032281,0,98
"all;g4run;libG4processes;G4TransparentRegXTRadiator::ProcessDescription",6282401,8215145,0,227
"all;g4run;libG4processes;0x0000000000838e4b",25124273,46440006,197,2421
"all;g4run;libG4processes;G4HadProjectile::Initialise",0,0,38,0
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::SetFirstParton",1396523,0,0,0
"all;g4run;libG4processes;G4Solver<G4StatMFMacroChemicalPotential>::Brent",5585858,3403065,2808,6568
"all;g4run;libG4processes;G4LivermoreComptonModel::SampleSecondaries",165389480,216796776,8297,24761
"all;g4run;libG4processes;std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",2790539,1098376,74,1744
"all;g4run;libG4processes;G4VEnergyLossProcess::RetrievePhysicsTable",7670427,5635149,1619,1230
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::CopyStep",826989602,1225910845,34600,102784
"all;g4run;libG4processes;0x0000000000a3f6aa",698271,3349887,47,66
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print",23723398,28873094,288,5573
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateOutgoingPartTypes",1396999,0,0,155
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirManyBody",20234745,31618616,103,0
"all;g4run;libG4processes;0x0000000000838e4f",31404653,61523838,78,2479
"all;g4run;libG4processes;G4CascadeDeexciteBase::makeFragment",242161081,356090331,2407,12602
"all;g4run;libG4processes;std::_Rb_tree<double, std::pair<double const, G4DNAMolecularReactionData const*>, std::_Select1st<std::pair<double const, G4DNAMolecularReactionData const*> >, std::less<double>, std::allocator<std::pair<double const, G4DNAMolecularReactionData const*> > >::_M_get_insert_unique_pos@plt",33491322,45284274,1017,4008
"all;g4run;libG4processes;G4NeutronElectronElXsc::GetElementCrossSection",38371797,52286252,838,9209
"all;g4run;libG4processes;G4PAIySection::IntegralPlasmon",282012703,391961399,2479,47386
"all;g4run;libG4processes;G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF",50936643,69833005,2415,22199
"all;g4run;libG4processes;G4NuclearPolarization::~G4NuclearPolarization@plt",0,0,59,219
"all;g4run;libG4processes;0x0000000000a3f6af",696627,4317857,0,0
"all;g4run;libG4processes;G4GammaNuclearXS::FindDirectoryPath",10469588,11000162,5389,5049
"all;g4run;libG4processes;G4HETCFragment::G4HETCFragment@plt",96313782,145357358,2873,6930
"all;g4run;libG4processes;G4CollisionOutput::operator=",289675624,403230479,7419,99758
"all;g4run;libG4processes;G4ScoreSplittingProcess::CopyStepStart",17449721,15585043,119,6340
"all;g4run;libG4processes;G4EMDissociationSpectrum::GetGeneralE2Spectrum",131168623,195295251,6721,32156
"all;g4run;libG4processes;0x0000000000833f67",1396831,2138591,54,0
"all;g4run;libG4processes;G4SBBremTable::G4SBBremTable",31399336,67301154,296,2696
"all;g4run;libG4processes;G4NuclearPolarizationStore::FindOrBuild",0,0,38,0
"all;g4run;libvtkFiltersFlowPaths-9",,,,
"all;g4run;libvtkFiltersFlowPaths-9;std::vector<double, std::allocator<double> >::_M_fill_insert",1396288,0,793,1296
"all;g4run;libG4particles",,,,
"all;g4run;libG4particles;G4Neutron::Definition",4190296,3227029,1052,188
"all;g4run;libG4particles;G4PrimaryParticle::operator delete",0,0,16,0
"all;g4run;libG4particles;G4Upsilon::Definition",1396673,0,267,129
"all;g4run;libG4particles;0x0000000000092e25",0,1138911,0,0
"all;g4run;libG4particles;strlen@plt",7678937,20183516,584,2210
"all;g4run;libG4particles;0x000000000006f81f",1396911,2307158,365,567
"all;g4run;libG4particles;G4UnknownParticle::Definition",0,1121814,149,236
"all;g4run;libG4particles;G4MuonMinus::Definition",698399,0,262,0
"all;g4run;libG4particles;0x000000000005b2a8",697677,0,0,0
"all;g4run;libG4particles;G4Alpha::Definition@plt",57230776,74942682,830,6001
"all;g4run;libG4particles;G4VDecayChannel::~G4VDecayChannel@plt",0,0,55,0
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNGammaMode",2094349,1125012,967,1892
"all;g4run;libG4particles;G4ParticleTable::G4ParticleTable@plt",0,0,124,0
"all;g4run;libG4particles;0x0000000000081551",2094851,3424809,0,112
"all;g4run;libG4particles;0x000000000006c63d",11864913,17615711,129,519
"all;g4run;libG4particles;G4KaonPlus::Definition",30713697,56828901,8135,10172
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",43969328,40708531,2628,12722
"all;g4run;libG4particles;CLHEP::MixMaxRng::iterate@plt",9769729,14201949,508,3057
"all;g4run;libG4particles;G4DecayTable::~G4DecayTable",2095356,2250529,646,1762
"all;g4run;libG4particles;G4PionPlus::Definition",51633063,63085118,4887,11640
"all;g4run;libG4particles;G4KL3DecayChannel::G4KL3DecayChannel",0,0,16,512
"all;g4run;libG4particles;G4DecayProducts::~G4DecayProducts",1393066,998561,594,913
"all;g4run;libG4particles;G4ExcitedMesonConstructor::AddKStar2PiMode@plt",21641843,31504305,832,2870
"all;g4run;libG4particles;G4DynamicParticle::Set4Momentum",906640728,1265854668,36127,76833
"all;g4run;libG4particles;0x000000000006f806",4184907,2274092,313,2209
"all;g4run;libG4particles;G4MesonConstructor::~G4MesonConstructor",6977909,18818013,346,3295
"all;g4run;libG4particles;G4XibZero::Definition",6978804,4413012,3701,255
"all;g4run;libG4particles;G4VIsotopeTable::G4VIsotopeTable",0,0,0,209
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find",1395932,0,122,860
"all;g4run;libG4particles;0x000000000006f808",4189702,8751621,425,995
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",698356,1080499,1032,1259
"all;g4run;libG4particles;G4AntiHyperTriton::Definition",6275153,2034419,2083,723
"all;g4run;libG4particles;G4IonTable::GetIonName",696377,0,0,104
"all;g4run;libG4particles;0x000000000006cd3a",13952451,19791510,962,1446
"all;g4run;libG4particles;G4Gamma::GammaDefinition@plt",20231303,40010710,1748,4510
"all;g4run;libG4particles;G4AntiLambdacPlus::Definition",2093476,3196171,2822,441
"all;g4run;libG4particles;G4IonTable::FindIonInMaster",11870043,4043525,589,37636
"all;g4run;libG4particles;G4MuonDecayChannelWithSpin::~G4MuonDecayChannelWithSpin",0,0,0,139
"all;g4run;libG4particles;G4BMesonZero::BMesonZeroDefinition@plt",0,0,119,0
"all;g4run;libG4particles;0x000000000007ae0f",698447,0,30,102
"all;g4run;libG4particles;G4DynamicParticle::G4DynamicParticle",0,1159014,0,96
"all;g4run;libG4particles;G4ExcitedMesonConstructor::GetCharge@plt",698359,0,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy",77406521,104574404,6106,35600
"all;g4run;libG4particles;G4KaonMinus::Definition",17452899,18341623,187,1276
"all;g4run;libG4particles;0x00000000000631aa",0,1164890,56,255
"all;g4run;libG4particles;0x00000000000631ac",2790593,1160503,43,0
"all;g4run;libG4particles;G4IonConstructor::ConstructLightIons",0,1168993,0,0
"all;g4run;libG4particles;0x00000000000631ad",4885125,5774181,373,652
"all;g4run;libG4particles;G4DynamicParticle::operator=",62093609,70747165,1605,4862
"all;g4run;libG4particles;G4Cache<double>::G4Cache",0,0,0,251
"all;g4run;libG4particles;G4NucleiProperties::GetNuclearMass",653472465,1047924605,24037,87537
"all;g4run;libG4particles;G4IonTable::FindIon",39079131,58919019,2914,11708
"all;g4run;libG4particles;std::_Rb_tree_decrement@plt",9762740,2268325,1561,2196
"all;g4run;libG4particles;G4MuonDecayChannelWithSpin::G4MuonDecayChannelWithSpin",0,0,53,0
"all;g4run;libG4particles;G4PionMinus::Definition",95622081,90516646,8055,18392
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ManyBodyDecayIt",318238582,525990188,31841,68343
"all;g4run;libG4particles;G4TauLeptonicDecayChannel::DecayIt",0,0,68,0
"all;g4run;libG4particles;G4DecayProducts::operator=",698343,1069820,903,403
"all;g4run;libG4particles;G4IonTable::size",2094369,0,0,1917
"all;g4run;libG4particles;G4IonTable::GetIon",25124705,44453540,1433,3278
"all;g4run;libG4particles;G4MesonConstructor::ConstructLightMesons",34196629,50353305,3809,7852
"all;g4run;libG4particles;G4IonTable::GetNucleusMass",697552,0,856,857
"all;g4run;libG4particles;G4MuonPlus::Definition",1396823,0,87,0
"all;g4run;libG4particles;G4NeutrinoMu::Definition",0,0,169,0
"all;g4run;libG4particles;0x00000000000631ed",1395484,1163835,0,0
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ThreeBodyDecayIt",5573963,0,2032,4588
"all;g4run;libG4particles;G4MuonDecayChannel::DecayIt",1396834,0,451,3490
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::IsInTable",184245719,332726998,8134,23522
"all;g4run;libG4particles;0x00000000000737e9",0,0,47,0
"all;g4run;libG4particles;0x00000000000631ef",0,1052518,0,0
"all;g4run;libG4particles;G4DecayTable::SelectADecayChannel",698420,0,102,346
"all;g4run;libG4particles;G4LambdacPlus::Definition",1176369953,1828787803,29696,100357
"all;g4run;libG4particles;G4KaonZero::Definition",0,0,46,62
"all;g4run;libG4particles;G4AntiAlpha::Definition",2793633,3951537,3323,448
"all;g4run;libG4particles;G4Electron::Definition",45337964,78699964,735,9326
"all;g4run;libG4particles;0x000000000005b2cd",0,0,140,123
"all;g4run;libG4particles;G4VUserPrimaryParticleInformation::~G4VUserPrimaryParticleInformation@plt",0,0,0,195
"all;g4run;libG4particles;G4ExcitedBaryons::G4ExcitedBaryons",0,0,36,0
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",85127720,150654479,11520,23712
"all;g4run;libG4particles;G4MesonConstructor::ConstructCharmMesons",0,0,49,134
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNPiMode",0,0,221,0
"all;g4run;libG4particles;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos@plt",695212,1135703,747,1226
"all;g4run;libG4particles;0x000000000006f80c",1670756111,2702309108,123980,413998
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetIndex",1401288728,2231208592,84074,277075
"all;g4run;libG4particles;G4DecayProducts::Boost",2095046,1221327,604,1227
"all;g4run;libG4particles;G4Electron::Definition@plt",16039922,17743399,449,2310
"all;g4run;libG4particles;G4NuclideTable::GetIsotope",420135426,787617806,17433,63422
"all;g4run;libG4particles;G4BaryonConstructor::ConstructStrangeBaryons",6975155,9136476,242,313
"all;g4run;libG4particles;G4AntiXibZero::AntiXibZeroDefinition@plt",0,0,0,112
"all;g4run;libG4particles;G4JPsi::Definition",13258206,26702114,179,633
"all;g4run;libG4particles;G4ExcitedSigmaConstructor::AddLambdaStarPiMode@plt",109045937,167530126,3880,11670
"all;g4run;libG4particles;G4VDecayChannel::IsOKWithParentMass",0,0,184,116
"all;g4run;libG4particles;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt",7679638,7771462,394,1184
"all;g4run;libG4particles;G4MesonConstructor::ConstructBottomMesons@plt",0,0,35,132
"all;g4run;libG4particles;G4ParticleDefinition::DumpTable",1716061628,2771441863,57713,203731
"all;g4run;libG4particles;G4TextPPReporter::GeneratePropertyTable@plt",0,1241952,0,126
"all;g4run;libG4particles;G4AntiTriton::Definition",3490839,4386362,757,2747
"all;g4run;libG4particles;0x000000000006bd68",27219222,38072333,1989,4009
"all;g4run;libG4particles;G4Gamma::Definition",24426853,26044120,3437,7599
"all;g4run;libG4particles;0x0000000000081316",200277586,320530051,14338,33903
"all;g4run;libG4particles;G4NeutrinoE::Definition",0,0,96,172
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetNuclearMass",0,1136885,45,965
