id,instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses
"all;g4run;libG4processes;G4PreCompoundNeutron::GetRj",21333057,11223643,0,25368
"all;g4run;libG4processes;0x00000000003caeb4",22021834,9917991,827638,71925
"all;g4run;libG4processes;G4FissionLevelDensityParameter::LevelDensityParameter",0,0,94672,0
"all;g4run;libG4processes;G4VKineticNucleon::G4VKineticNucleon",3014301,4168121,0,4191
"all;g4run;libG4processes;G4HadronNucleonXsc::KaonNucleonXscNS",5110831,5479958,125472,38133
"all;g4run;libG4processes;G4VEnergyLossProcess::PostStepGetPhysicalInteractionLength",101766865612,62121239349,5479722425,423553091
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleSecondaries",6227783531,4299538203,303569457,41597763
"all;g4run;libG4processes;G4CascadeCheckBalance::energyOkay",324710508,202628062,5718083,2329041
"all;g4run;libG4processes;0x00000000003b7634",7529111,6603031,805401,94740
"all;g4run;libG4processes;0x00000000003ce484",7676885,3941719,0,60381
"all;g4run;libG4processes;G4InuclNuclei::fill",0,0,0,14047
"all;g4run;libG4processes;G4NuclearShellModelDensity::~G4NuclearShellModelDensity",0,636097,91784,5995
"all;g4run;libG4processes;G4ComponentGGHadronNucleusXsc::GetElasticElementCrossSection",16313015,8715548,162602,71705
"all;g4run;libG4processes;0x00000000003d2430",18223096,11113641,137858,128797
"all;g4run;libG4processes;G4MesonAbsorption::GetTimeToAbsorption",19679163,15671750,541346,29772
"all;g4run;libG4processes;0x00000000003ca444",598209361,346254135,9502786,1345983
"all;g4run;libG4processes;G4GEMCoulombBarrier::GetCoulombBarrier",583663010,284830248,11538592,107987
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::getOutgoingParticleTypes",0,696978,44155,5199
"all;g4run;libG4processes;G4ExcitationHandler::SortSecondaryFragment",12940776,11028961,509983,123962
"all;g4run;libG4processes;0x00000000003bd810",215112212,92933641,1514215,973436
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_realloc_insert<G4InuclElementaryParticle const&>",0,0,59408,4495
"all;g4run;libG4processes;G4BetheBlochModel::CorrectionsAlongStep",0,682446,77294,22142
"all;g4run;libG4processes;G4VDecayChannel::GetDaughter",8070280,5512407,385794,42022
"all;g4run;libG4processes;0x00000000003d2434",114831205,69190085,1160828,866811
"all;g4run;libG4processes;G4InuclSpecialFunctions::FermiEnergy",215992500,142602703,13332183,3416480
"all;g4run;libG4processes;G4FragmentingString::LightConeDecay",1016606,545618,0,4563
"all;g4run;libG4processes;0x00000000003ceb90",9950808,2778541,229554,43438
"all;g4run;libG4processes;0x00000000003bd814",67921135,33677626,4376936,529122
"all;g4run;libG4processes;G4CascadeInterface::clear",152542386,99607015,3367414,1249418
"all;g4run;libG4processes;0x00000000003d2e94",0,603632,0,4801
"all;g4run;libG4processes;0x00000000003d1a20",7978330,2999213,49526,31444
"all;g4run;libG4processes;0x00000000003b86c0",8702944,6077013,308255,83457
"all;g4run;libG4processes;0x00000000003c9570",93533743,43483872,1371578,425326
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::GetLPMFunctions",398443611,211047864,3435279,451572
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda",6319343397,3970171475,463264650,23604408
"all;g4run;libG4processes;0x00000000003ceb94",5776489,3006512,163265,43598
"all;g4run;libG4processes;G4Fancy3DNucleus::GetNextNucleon",83179121,36565139,553841,54009
"all;g4run;libG4processes;G4FermiBreakUpVI::SampleDecay",805710,0,0,3157
"all;g4run;libG4processes;G4HadronicProcess::FillResult",1269071835,859724933,57201044,17967607
"all;g4run;libG4processes;0x00000000003d1a24",0,1159404,49046,14989
"all;g4run;libG4processes;G4BinaryCascade::Propagate",2151211,632319,52128,0
"all;g4run;libG4processes;0x00000000003b86c4",32424424,21109655,1715798,313351
"all;g4run;libG4processes;0x00000000003c9574",32563523,21171399,1508842,491619
"all;g4run;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, G4String>, std::_Select1st<std::pair<G4String const, G4String> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4String> > >::_M_erase",0,0,27697,0
"all;g4run;libG4processes;G4ScreeningMottCrossSection::SetupKinematic",406436321,194673887,8480995,1782063
"all;g4run;libG4processes;G4NuclearRadii::RadiusHNGG",117192474,50880058,3913957,1299009
"all;g4run;libG4processes;G4BinaryCascade::BuildTargetList",7393240,2897845,0,7435
"all;g4run;libG4processes;0x00000000003c5f50",927740,0,0,9683
"all;g4run;libG4processes;0x00000000003b4900",11325040,7098815,139182,29107
"all;g4run;libG4processes;0x00000000003b40e0",3034622,1858154,83883,19654
"all;g4run;libG4processes;G4Fancy3DNucleus::ChooseFermiMomenta",194190229,97687090,362577,57409
"all;g4run;libG4processes;G4InuclCollider::setVerboseLevel",0,0,0,3793
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles",3865708,1679910,100999,40901
"all;g4run;libG4processes;0x00000000003c5f54",4594221,4523136,589567,154335
"all;g4run;libG4processes;0x00000000003b4904",6057112,2969664,104968,8462
"all;g4run;libG4processes;0x00000000003b40e4",0,0,49279,37817
"all;g4run;libG4processes;G4HadronNucleonXsc::HyperonNucleonXscNS",0,605845,41241,19377
"all;g4run;libG4processes;0x00000000003bb6f0",5084989,0,0,24031
"all;g4run;libG4processes;G4KM_NucleonEqRhs::EvaluateRhsGivenB",61057938,25784002,280447,15657
"all;g4run;libG4processes;G4MuonMinusBoundDecay::ApplyYourself",1059446,0,34269,3114
"all;g4run;libG4processes;0x00000000003baa60",2209309,0,0,0
"all;g4run;libG4processes;G4Transportation::PostStepGetPhysicalInteractionLength",11806719470,7105547700,650934914,27949974
"all;g4run;libG4processes;0x00000000003bb6f4",0,540326,107752,59619
"all;g4run;libG4processes;G4LossTableBuilder::BuildDEDXTable",3366678,5498195,213636,5528
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity",0,0,0,8932
"all;g4run;libG4processes;0x00000000003b5440",4902745,2593469,297691,4853
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection",262291711,202444961,4733016,3121672
"all;g4run;libG4processes;G4CrossSectionDataStore::SampleZandA",12160200322,7297394347,803880300,73382587
"all;g4run;libG4processes;0x00000000003b5400",147623972,87723045,2072539,1775252
"all;g4run;libG4processes;G4InuclNuclei::clear",0,0,41217,32914
"all;g4run;libG4processes;G4AngularDistributionNP::CosTheta",1986451,1867151,0,34291
"all;g4run;libG4processes;G4LowEXsection::CrossSection",13693669,8552648,212249,37020
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity",15317956,11314009,717216,169955
"all;g4run;libG4processes;0x00000000003c6880",48647934,27393225,530161,704118
"all;g4run;libG4processes;G4HadFinalState::SetEnergyChange",373593071,194799696,44635025,3399342
"all;g4run;libG4processes;0x00000000003b5be4",0,542712,103829,18206
"all;g4run;libG4processes;0x00000000003b5444",127688380,64926932,4008810,485419
"all;g4run;libG4processes;G4NuclearRadii::ExplicitRadius",188357891,82610649,9115161,1297657
"all;g4run;libG4processes;0x00000000003bb0d0",39687852,26154290,1734436,128469
"all;g4run;libG4processes;0x00000000003b5404",130853230,72190047,2714196,1454339
"all;g4run;libG4processes;G4FTFModel::SamplingNucleonKinematics",6077133,4614518,87324,78026
"all;g4run;libG4processes;0x00000000003c6884",38662143,17788764,1617997,510190
"all;g4run;libG4processes;non-virtual thunk to G4CascadeNNChannel::findCrossSection(double, double const (&) [30]) const",171074894,114284739,1015982,1031460
"all;g4run;libG4processes;0x00000000003bb0d4",237621515,130115974,3460303,640662
"all;g4run;libG4processes;0x00000000003b4a30",0,578821,0,0
"all;g4run;libG4processes;G4ProcessManager::InsertAt",1302127,1043453,12117,0
"all;g4run;libG4processes;G4Decay::StartTracking",399076034,234385669,16608211,2171772
"all;g4run;libG4processes;0x00000000003b4a34",0,568758,0,0
"all;g4run;libG4processes;G4GammaTransition::SampleTransition",267363474,162618334,9138309,3191569
"all;g4run;libG4processes;G4SeltzerBergerModel::FindDirectoryPath",0,0,3768,0
"all;g4run;libG4processes;G4DecayKineticTracks::G4DecayKineticTracks",0,1254672,93703,21501
"all;g4run;libG4processes;G4EmCorrections::HighOrderCorrections",6152360,2931900,3526,775
"all;g4run;libG4processes;G4BetheBlochModel::SampleSecondaries",741365727,490594366,41575766,10122035
"all;g4run;libG4processes;0x00000000003b5b54",0,0,0,4620
"all;g4run;libG4processes;G4CascadeInterpolator<31>::getBin",60557401,27255806,117294,139551
"all;g4run;libG4processes;G4BGGPionElasticXS::IsIsoApplicable",206451775,107116097,7357539,435479
"all;g4run;libG4processes;G4BinaryCascade::UpdateTracksAndCollisions",0,0,44863,0
"all;g4run;libG4processes;0x00000000003d01b4",0,0,0,4336
"all;g4run;libG4processes;0x00000000003bc9c4",0,0,46238,5936
"all;g4run;libG4processes;G4EmCorrections::EffectiveChargeCorrection",992356,641623,45981,31032
"all;g4run;libG4processes;G4Absorber::WillBeAbsorbed",996755,1161695,0,9850
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >",81767757,65166965,43808,12158
"all;g4run;libG4processes;0x00000000003b9674",0,0,0,529
"all;g4run;libG4processes;G4Cache<std::map<G4ProcessManager const*, G4BiasingProcessSharedData*, std::less<G4ProcessManager const*>, std::allocator<std::pair<G4ProcessManager const* const, G4BiasingProcessSharedData*> > > >::~G4Cache@plt",0,0,0,714
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions",933135289,393318895,3189252,530395
"all;g4run;libG4processes;G4PreCompoundFragmentVector::ChooseFragment",6315603,2918649,0,0
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SampleQuarkFlavor",2056134,0,65044,20735
"all;g4run;libG4processes;0x00000000003c32f0",4151971,1113603,52431,3985
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2",0,0,0,5458
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMfunctions",129643759,57515303,65735,2215
"all;g4run;libG4processes;G4PairingCorrection::GetPairingCorrection",726481560,417738088,3123933,378618
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_get_insert_hint_unique_pos",0,0,48002,4237
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes",0,661628,0,4542
"all;g4run;libG4processes;0x00000000003c3880",878460,0,0,5292
"all;g4run;libG4processes;G4PionPlusField::G4PionPlusField",0,0,0,5596
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeCrossSectionPerAtom",1704966,1700373,0,545
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::operator=",1448787235,998087530,30530831,18009853
"all;g4run;libG4processes;0x00000000003b2ba4",0,609902,0,0
"all;g4run;libG4processes;0x00000000003c32f4",13181996,7455789,261416,57182
"all;g4run;libG4processes;std::vector<G4ProcTblElement*, std::allocator<G4ProcTblElement*> >::_M_realloc_insert<G4ProcTblElement* const&>",0,0,0,1975
"all;g4run;libG4processes;0x00000000003c3884",7962204,5854519,536084,192308
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer",12947317770,8622701116,1020187135,113048781
"all;g4run;libG4processes;0x00000000003c3804",0,601819,63676,0
"all;g4run;libG4processes;0x00000000003aeb20",1032730,0,104501,0
"all;g4run;libG4processes;0x00000000003cd7a4",1403155,0,0,0
"all;g4run;libG4processes;0x00000000003b2134",7898081,6391629,0,0
"all;g4run;libG4processes;G4WentzelVIModel::ComputeCrossSectionPerAtom",26876248,7658839,57119,0
"all;g4run;libG4processes;G4VCrossSectionDataSet::IsIsoApplicable",18819192553,13241831618,1494440297,179996166
"all;g4run;libG4processes;std::vector<std::pair<double, std::pair<double, double> >, std::allocator<std::pair<double, std::pair<double, double> > > >::_M_realloc_insert<std::pair<double, std::pair<double, double> > const&>",0,0,3622,0
"all;g4run;libG4processes;0x00000000003c4df0",37618211,32455633,2247866,176385
"all;g4run;libG4processes;G4ParticleDefinition::GetAntiQuarkContent",2934629954,1818921342,68720991,17878962
"all;g4run;libG4processes;0x00000000003c0610",1026807,976925,7482,0
"all;g4run;libG4processes;G4LundStringFragmentation::Loop_toFragmentString",10350087,8820630,213719,44249
"all;g4run;libG4processes;0x00000000003ce5b0",25513011,19668696,591080,120875
"all;g4run;libG4processes;0x00000000003b2b50",443533847,194667374,4090355,1772688
"all;g4run;libG4processes;G4VMultipleScattering::SetEmModel",0,0,0,2037
"all;g4run;libG4processes;0x00000000003aeb24",5161029,2377701,344118,127668
"all;g4run;libG4processes;0x00000000003bf234",0,599287,0,0
"all;g4run;libG4processes;G4MuPairProductionModel::ComputeCrossSectionPerAtom",5075126,4642976,6439,852
"all;g4run;libG4processes;G4InuclElementaryParticle::~G4InuclElementaryParticle",43073919,26461130,1366194,172378
"all;g4run;libG4processes;G4LossTableManager::BuildPhysicsTable",0,0,9614,642
"all;g4run;libG4processes;0x00000000003c4df4",12773519,12523084,1589198,136458
"all;g4run;libG4processes;0x00000000003cd790",18649879,9955602,173336,133567
"all;g4run;libG4processes;G4MuPairProduction::InitialiseEnergyLossProcess",0,0,541,0
"all;g4run;libG4processes;G4MuBetheBlochModel::SampleSecondaries",14844274,12118420,931625,202403
"all;g4run;libG4processes;0x00000000003c0614",28325349,16586760,753472,282484
"all;g4run;libG4processes;G4FTFModel::ComputeNucleusProperties",31653866,22250659,0,46605
"all;g4run;libG4processes;0x00000000003ce5b4",51497955,26514530,2842070,170486
"all;g4run;libG4processes;0x00000000003b2b54",60004492,29607264,1303020,405112
"all;g4run;libG4processes;G4IntraNucleiCascader::setupCascade",262510538,151868437,9320915,3482445
"all;g4run;libG4processes;0x00000000003c0300",3035783,1054796,45622,39303
"all;g4run;libG4processes;G4FTFModel::PutOnMassShell",10985657,5395411,40073,80487
"all;g4run;libG4processes;0x00000000003cd710",698511705,430546191,50357855,2420180
"all;g4run;libG4processes;0x00000000003d11b0",0,0,0,2842
"all;g4run;libG4processes;G4UniversalFluctuation::SetParticleAndCharge",0,593133,0,9444
"all;g4run;libG4processes;G4BetheBlochModel::MinEnergyCut",726491,2686853,167878,0
"all;g4run;libG4processes;G4CollisionManager::RemoveCollision",952126,613234,0,0
"all;g4run;libG4processes;G4EmCorrections::BarkasCorrection",168332235,77718450,514392,59316
"all;g4run;libG4processes;G4InteractionContent::GetInteractionTime",0,1206888,0,0
"all;g4run;libG4processes;0x00000000003cd794",63655285,25074978,454960,253962
"all;g4run;libG4processes;G4InuclNuclei::setExitationEnergy",259320107,148055815,14175082,3835786
"all;g4run;libG4processes;G4LorentzConvertor::backToTheLab",1048321297,515192818,16510958,8153902
"all;g4run;libG4processes;0x00000000003c0304",9634278,8453895,702137,265789
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralGaussian",17892671,10747783,52946,149517
"all;g4run;libG4processes;0x00000000003c19f0",49529015,29270044,544736,488085
"all;g4run;libG4processes;0x00000000003cd714",131543108,94684529,7878698,501307
"all;g4run;libG4processes;0x00000000003d11b4",1990858,645299,0,37919
"all;g4run;libG4processes;0x00000000003ac800",25093817,10940832,110451,147776
"all;g4run;libG4processes;G4PreCompoundFragmentVector::CalculateProbabilities",29662329,8986377,0,36531
"all;g4run;libG4processes;G4VMscModel::GetTransportMeanFreePath",51896145839,32801764696,2558397446,213756670
"all;g4run;libG4processes;G4InuclSpecialFunctions::bindingEnergyAsymptotic",0,546009,0,0
"all;g4run;libG4processes;G4ASTARStopping::Initialise",0,580265,0,0
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_erase",0,630070,52830,40619
"all;g4run;libG4processes;G4ICRU73QOModel::GetShellStrength",17261984,4562013,5485,291
"all;g4run;libG4processes;G4BetheBlochModel::GetChargeSquareRatio",0,473342,111017,3398
"all;g4run;libG4processes;0x00000000003c19f4",196238194,106709179,1452331,1234676
"all;g4run;libG4processes;G4Decay::GetMeanFreePath",6452639830,4029845599,303889644,9820204
"all;g4run;libG4processes;std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron*>",0,0,0,46578
"all;g4run;libG4processes;0x00000000003cd404",3180305,3451550,53707,78813
"all;g4run;libG4processes;0x00000000003ac804",65891133,34028506,1890247,613420
"all;g4run;libG4processes;0x00000000003b3714",0,1137944,0,0
"all;g4run;libG4processes;0x00000000003d2fc4",49497269,19841029,633704,514674
"all;g4run;libG4processes;0x00000000003af414",0,579604,0,0
"all;g4run;libG4processes;G4NeutronInelasticXS::IsoCrossSection",124882167226,70764931998,8758898817,130516280
"all;g4run;libG4processes;G4SigmaZeroField::~G4SigmaZeroField",1020952,0,0,0
"all;g4run;libG4processes;G4ElementaryParticleCollider::collide",8315983755,4295968122,90952765,66018928
"all;g4run;libG4processes;G4CascadeFinalStateGenerator::Configure",1291446021,552912704,26092110,7765377
"all;g4run;libG4processes;0x00000000003b3484",0,1137408,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getCrossSection",26021882,7381297,0,121711
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getOutgoingParticleTypes",1980463,0,46222,4947
"all;g4run;libG4processes;G4DecayKineticTracks::Decay",3928550,1865174,114957,36127
"all;g4run;libG4processes;G4WentzelVIModel::SampleScattering",7126099582,4338955741,206479040,26646864
"all;g4run;libG4processes;0x00000000003ca254",0,2384368,118159,5038
