id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libc",,,,,,
"all;g4run;libG4processes;0x0000000000a16ca9",0,0,1944,112238,0,0
"all;g4run;libG4processes;G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print",7677870,328445,52868,352972,50311,133
"all;g4run;libG4processes;G4CollisionOutput::getRecoilFragment",0,0,11220,0,4481,39
"all;g4run;libG4processes;G4PEEffectFluoModel::SampleSecondaries",2504691399,482744137,7911075,295322919,4537435,35338
"all;g4run;libG4processes;0x000000000095fb47",0,0,1961,0,1090,0
"all;g4run;libG4processes;G4XAqmElastic::CrossSection@plt",2090798,328797,18168,436800,8822,114
"all;g4run;libG4processes;G4StatMFParameters::Beta",4884723,3748715,6827,2465809,10296,137
"all;g4run;libG4processes;G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print",2792109,991727,21973,683766,12825,38
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",34186818,9499118,87431,4613468,52845,485
"all;g4run;libG4processes;G4ParallelWorldProcess::~G4ParallelWorldProcess",697938,0,1789,0,0,39
"all;g4run;libG4processes;G4ITModelProcessor::G4ITModelProcessor@plt",0,0,2607,0,0,0
"all;g4run;libG4processes;0x0000000000b3646a",2094697,182739,13248,249296,1594,76
"all;g4run;libG4processes;G4MultiBodyMomentumDist::GetInstance",17429755,5804413,44953,3367907,15115,348
"all;g4run;libG4processes;G4FissionProductYieldDist::SampleGammaEnergies",0,0,0,0,1136,0
"all;g4run;libG4processes;G4NeutronCaptureXS::GetElementCrossSection",23026233,4947141,48941,2455611,34029,238
"all;g4run;libG4processes;0x0000000000838c37",0,0,0,0,0,20
"all;g4run;libG4processes;G4GammaNuclAngDst::G4GammaNuclAngDst",0,0,13873,465211,7089,95
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt",0,161387,3731,105436,639,21
"all;g4run;libG4processes;0x00000000008395b4",9069040,1332546,1942,942301,5539,40
"all;g4run;libG4processes;G4ITMultiNavigator::GetGlobalExitNormal",747833575,184983508,2791005,111171033,1898841,12848
"all;g4run;libG4processes;G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize",0,0,2682,0,1753,0
"all;g4run;libG4processes;0x0000000000b3646e",698092,0,3966,0,0,0
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()",698442,0,4394,323739,0,38
"all;g4run;libG4processes;0x00000000009d26c4",698463,537779,2496,322773,0,20
"all;g4run;libG4processes;0x00000000008395b8",2094788,479544,6751,539770,2389,63
"all;g4run;libG4processes;0x00000000009d26c8",2793447,0,8953,107915,1644,0
"all;g4run;libG4processes;G4PenelopeRayleighModelMI::InitializeSamplingAlgorithm",1118805829,197023708,3382526,125316880,1959386,15419
"all;g4run;libG4processes;G4VCrossSectionDataSet::GetIsoCrossSection",80927779,20825751,401737,11030036,272324,1429
"all;g4run;libG4processes;0x000000000037e2e0",0,0,9192,228401,12243,19
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize",16042618,3973372,63466,1462648,55461,271
"all;g4run;libG4processes;0x00000000008e42e4",698490,188406,4097,546605,1244,0
"all;g4run;libG4processes;G4UrbanMscModel::ComputeGeomPathLength",3482553,324423,4296,304695,4461,0
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos",2789508,3215379,16314,945727,10926,116
"all;g4run;libG4processes;0x00000000008e42e8",695056,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity",4186809,1254369,2177,927444,9277,76
"all;g4run;libG4processes;std::__find_if<__gnu_cxx::__normal_iterator<G4VSplitableHadron**, std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> > >, __gnu_cxx::__ops::_Iter_equals_val<G4VSplitableHadron* const> >",698379,0,0,0,0,0
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel",11173457,687903,53304,309400,23259,97
"all;g4run;libG4processes;G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print",697677,176810,5548,0,1161,19
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::operator delete@plt",698438,573380,1866,789933,2573,19
"all;g4run;libG4processes;G4OpticalParameters::GetMieVerboseLevel",4183791,315009,11571,425768,16061,62
"all;g4run;libG4processes;G4CrossSectionDataStore::GetIsoCrossSection",62782435,14986142,309092,8951915,151915,1323
"all;g4run;libG4processes;0x0000000000a16cac",4885401,549667,11036,709065,2719,77
"all;g4run;libG4processes;G4ForwardXrayTR::EnergyInterval@plt",4882262,1988758,26472,764089,10282,115
"all;g4run;libG4processes;G4FissionProductYieldDist::MakeFileName",0,0,0,0,2399,0
"all;g4run;libG4processes;0x000000000037e250",2785979,521799,10321,343446,11433,57
"all;g4run;libG4processes;0x00000000008b6cfe",0,148773,2178,326982,0,0
"all;g4run;libG4processes;G4HadronicParameters::SetVerboseLevel",7679673,2222497,40039,964980,23425,194
"all;g4run;libG4processes;0x000000000083887d",11852067,2586927,21588,867089,14670,274
"all;g4run;libG4processes;G4ExcitationHandler::BreakItUp",41864453,11496179,122134,6740700,89543,642
"all;g4run;libG4processes;G4KineticTrackVector::Boost",0,0,0,240621,1426,20
"all;g4run;libG4processes;G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt",698016,145932,0,107708,1416,0
"all;g4run;libG4processes;G4CacheReference<G4NuclearPolarizationStore*>::Destroy",2283114955,545033070,4707036,349550337,3142170,32786
"all;g4run;libG4processes;std::vector<G4LossTableManager*, std::allocator<G4LossTableManager*> >::_M_fill_insert",7136201265,1621503539,25377551,1026252311,16251389,119694
"all;g4run;libG4processes;G4LossTableManager::EmSaturation",0,0,0,0,1400,0
"all;g4run;libG4processes;std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>",0,0,0,0,1593,0
"all;g4run;libG4processes;0x000000000037ec70",2094316,1504418,19787,534410,14167,78
"all;g4run;libG4processes;operator<<",0,0,2035,0,0,0
"all;g4run;libG4processes;G4BinaryCascade::FillVoidNucleusProducts",0,0,6477,0,1439,19
"all;g4run;libG4processes;G4INCL::Particle::getTotalBias@plt",698418,0,2374,0,1479,0
"all;g4run;libG4processes;G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >",695219,0,0,124694,0,0
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::~G4SingleDiffractiveExcitation",698076,0,0,0,0,0
"all;g4run;libG4processes;G4F19GEMProbability::G4F19GEMProbability",67676083,10457590,53104,5687016,31378,733
"all;g4run;libG4processes;G4FPYSamplingOps::EvaluateWattConstants",0,0,3814,0,0,22
"all;g4run;libG4processes;G4BinaryLightIonReaction::ApplyYourself",0,169752,0,0,0,0
"all;g4run;libG4processes;G4FTFParamCollMesonProj::G4FTFParamCollMesonProj",0,177752,2254,0,0,0
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt",2793456,327941,9669,229086,8353,76
"all;g4run;libG4processes;G4ParticleHPFissionBaseFS::G4ParticleHPFissionBaseFS@plt",0,0,0,0,1339,0
"all;g4run;libG4processes;G4PAIxSection::GetStepEnergyLoss",25109774,5195061,99353,2867603,72500,411
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::IsApplicable",0,0,0,144862,0,0
"all;g4run;libG4processes;G4VTransitionRadiation::GetMeanFreePath",698285,705887,1824,107244,2549,0
"all;g4run;libG4processes;0x000000000037f2a0",698390,0,2006,125125,2915,0
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution",32789644,7576621,72006,3467184,37943,326
"all;g4run;libG4processes;G4NucleiModel::fillZoneRadii",0,0,0,0,1471,0
"all;g4run;libG4processes;0x0000000000838c3c",6276926,1169142,8490,837944,5345,82
"all;g4run;libG4processes;G4SBBremTable::LoadSamplingTables",305061423,62802678,290322,39693498,165722,4554
"all;g4run;libG4processes;epsilon@plt",697894,0,0,112304,1717,19
"all;g4run;libG4processes;0x00000000009ed328",0,0,0,112033,0,0
"all;g4run;libG4processes;G4FPYNormalFragmentDist::G4FPYNormalFragmentDist",697651,0,0,0,0,0
"all;g4run;libG4processes;G4FTFParticipants::SortInteractionsIncT",698447,0,0,0,1420,0
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTheta0",9761215,1480338,42504,1328009,21926,98
"all;g4run;libG4processes;0x00000000008395bd",4887372,1395266,12179,666267,2705,79
"all;g4run;libG4processes;0x00000000009d26ca",0,0,0,0,1680,19
"all;g4run;libG4processes;0x0000000000f183b4",6278919,676820,32115,584632,17582,211
"all;g4run;libG4processes;std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>",0,570408,7471,0,1090,0
"all;g4run;libG4processes;0x00000000009d26cd",1396893,169614,5185,0,1305,0
"all;g4run;libG4processes;G4EmBiasingManager::ApplyDirectionalSplitting@plt",698197,0,0,0,0,0
"all;g4run;libG4processes;std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_default_append",698484,0,0,0,0,0
"all;g4run;libG4processes;0x0000000000f183b8",4182525,757159,36538,1008836,20310,77
"all;g4run;libG4processes;G4Pow::powA",4874026905,1261027762,12155659,816806523,7360726,69689
"all;g4run;libG4processes;G4RKPropagation::GetSphereIntersectionTimes",102530311,30410312,527217,16688380,366890,1557
"all;g4run;libG4processes;G4FPYNormalFragmentDist::GetFissionProduct",0,0,2171,0,2647,0
"all;g4run;libG4processes;0x0000000000380630",0,357743,17896,228948,5290,0
"all;g4run;libG4processes;G4FTFModel::Init",1391835,1255415,8282,967934,5031,38
"all;g4run;libG4processes;0x0000000000806bad",1396713,1261882,23159,697313,14190,58
"all;g4run;libG4processes;G4WilsonAblationModel::BreakItUp",0,0,2486,0,1069,0
"all;g4run;libG4processes;std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::_M_fill_insert",1140696086,228725820,1755679,141150619,1095628,15473
"all;g4run;libG4processes;G4InuclParamMomDst::GetMomentum",1396824,376805,2504,0,3065,19
"all;g4run;libG4processes;0x000000000083a0e8",30696916,5200314,31692,3327511,33430,242
"all;g4run;libG4processes;G4NuclWatcher::G4NuclWatcher",698496,187123,0,0,0,19
"all;g4run;libG4processes;G4CollisionOutput::setOnShell",9074535,3798694,82277,1602304,53488,344
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleXTR",10464637,2983050,41501,1744673,21563,194
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::~NNToNLK2piChannel@plt",54420755,14803553,142543,9402172,95292,782
"all;g4run;libG4processes;0x00000000008af1d6",698570,203739,3995,123793,1265,19
"all;g4run;libG4processes;0x00000000008b60a4",56490334,13358938,191276,8333388,163828,705
"all;g4run;libG4processes;0x00000000008e42ed",0,127709,0,191453,0,0
"all;g4run;libG4processes;G4NIELCalculator::ComputeNIEL",46005726,4396750,250537,3765826,121578,703
"all;g4run;libG4processes;G4RKPropagation::~G4RKPropagation",79535559,29426832,347693,18773809,184273,1299
"all;g4run;libG4processes;0x0000000000f67e5a",4885230,978925,10030,749194,12969,59
"all;g4run;libG4processes;G4SeltzerBergerModel::G4SeltzerBergerModel",23016289,4926754,56680,2988176,51791,453
"all;g4run;libG4processes;0x00000000008b60a8",0,158494,0,0,0,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::G4MultiBodyMomentumDist",354417143,94034530,923434,63699949,670864,5178
"all;g4run;libG4processes;0x00000000008b60a9",698121,0,2593,0,0,19
"all;g4run;libG4processes;0x0000000000a19c51",4884881,379058,24892,1124672,20087,39
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetQ2max",53708858,13664483,80769,9536429,30341,792
"all;g4run;libG4processes;G4PAIxSection::Initialize",163271859,39040233,997664,21057588,587514,3278
"all;g4run;libG4processes;G4ANuElNucleusCcModel::~G4ANuElNucleusCcModel@plt",0,0,0,0,1497,38
"all;g4run;libG4processes;0x0000000000a19c58",0,0,0,105939,1353,0
"all;g4run;libG4processes;0x000000000083e5e8",697608,0,0,100943,0,0
"all;g4run;libG4processes;G4GIDI_target::getOthersFinalState@plt",1396602,192629,6096,574243,4683,76
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeXSectionPerAtom",156293928,27822494,634387,22074073,408419,2419
"all;g4run;libG4processes;0x00000000008b6d45",7678412,1046189,48676,605612,19086,195
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronElastic",6268947,3572046,46192,1536747,23740,136
"all;g4run;libG4processes;0x00000000008b6d06",698367,0,9201,129203,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::~G4CascadeFunctions",698434,0,0,0,0,0
"all;g4run;libG4processes;G4NucleiModel::getFermiKinetic",13253086,2936423,45011,2044371,31728,155
"all;g4run;libG4processes;G4ScreeningMottCrossSection::G4ScreeningMottCrossSection",141615989,31343368,354032,18409032,171174,2021
"all;g4run;libG4processes;G4fissionEvent::G4SmpTerrell",0,0,2351,0,0,0
"all;g4run;libG4processes;0x00000000008b6d49",6278263,2710073,65190,1031626,32121,77
"all;g4run;libG4processes;G4CascadeParamMessenger::SetNewValue",126969851,22012646,684858,13890590,521996,2367
"all;g4run;libG4processes;G4AdjointCSManager::GetPostStepWeightCorrection@plt",0,0,2066,110560,0,19
"all;g4run;libG4processes;0x0000000000a2a783",692841,176766,2498,228008,1703,20
"all;g4run;libG4processes;G4VEmProcess::GetCurrentLambda",20918443,5255929,147527,2841842,84456,386
"all;g4run;libG4processes;0x0000000000a1cf58",0,0,1936,113380,0,0
"all;g4run;libG4processes;G4PEEffectFluoModel::Initialise",23021543,3388461,50435,2808975,26699,276
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeRelDXSectionPerAtom",2318920698,527845767,5717239,361726719,3437558,33151
"all;g4run;libG4processes;G4VRestContinuousProcess::~G4VRestContinuousProcess@plt",1392871,157903,5136,597900,2474,38
"all;g4run;libG4processes;G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt",5578311,1913663,22340,841350,24530,114
"all;g4run;libG4processes;G4O16GEMProbability::G4O16GEMProbability",36978084,5070661,206707,2148350,140017,616
"all;g4run;libG4processes;0x0000000000ef7c9a",0,0,2864,101336,0,0
"all;g4run;libG4processes;G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize",8368048,1065605,41167,255969,33191,133
"all;g4run;libG4processes;0x0000000000ef7c5a",0,202295,6343,304740,1044,58
"all;g4run;libG4processes;G4VXTRenergyLoss::GetRandomAngle",2786614,486713,8364,316005,5069,80
"all;g4run;libG4processes;G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::~G4CascadeData",0,201533,0,0,1867,19
"all;g4run;libG4processes;G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print",10464328,2657612,34149,1700725,30573,134
"all;g4run;libG4processes;G4HadronXSDataTable::Initialise",88614113,28647655,284844,14652436,187813,1430
"all;g4run;libG4processes;G4BinaryCascade::G4BinaryCascade",1392892,346478,9575,264183,7475,58
"all;g4run;libG4processes;0x0000000000f1ffb3",0,0,0,0,1338,0
"all;g4run;libG4processes;G4NucleiModel::generateNucleon",2092276,919080,22950,218085,7243,99
"all;g4run;libG4processes;G4EmBiasingManager::ApplySplitting",0,0,0,0,1330,0
"all;g4run;libG4processes;0x0000000000ef7c5e",0,175373,1650,0,0,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom",379589674,101957703,978611,68267678,588726,5814
"all;g4run;libG4processes;G4NeutronInelasticXS::Initialise",987250338,242153354,2932874,159299670,1708301,14172
"all;g4run;libG4processes;G4PolynomialPDF::G4PolynomialPDF@plt",0,0,2082,0,0,0
"all;g4run;libG4processes;0x0000000000f1ffb6",0,183395,0,0,0,0
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::AlongStepGetPhysicalInteractionLength",953036734,237435297,2487142,159593544,1430344,14816
"all;g4run;libG4processes;G4MuonicAtomDecay::FillResult",1396835,390424,13670,225791,4105,0
"all;g4run;libG4processes;0x0000000000f1ffb8",0,0,5652,0,0,0
"all;g4run;libG4processes;0x0000000000f183bc",698329,0,2140,0,2878,0
"all;g4run;libG4processes;0x0000000000a0041d",1395160,0,2485,0,2739,0
"all;g4run;libG4processes;G4BOptnCloning::~G4BOptnCloning@plt",18158804,5041875,67215,2153781,41344,293
"all;g4run;libG4processes;G4CollisionNNToDeltaDelta::G4CollisionNNToDeltaDelta",0,0,3005,0,0,0
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetHMaxT",0,0,0,113025,0,0
"all;g4run;libG4processes;ptwX_free@plt",0,0,1697,0,0,0
"all;g4run;libG4processes;std::istream::_M_extract<unsigned long>@plt",0,0,2204,0,0,0
"all;g4run;libG4processes;G4CascadeChannelTables::instance",0,167264,2473,126337,0,19
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::GetEnergyIndex",0,0,0,0,0,18
"all;g4run;libG4processes;0x000000000083a0ef",697509,351293,4473,434394,0,0
"all;g4run;libG4processes;G4INCL::CascadeAction::beforeAvatarAction@plt",2793234,1090577,6671,485086,7009,38
"all;g4run;libG4processes;G4IntraNucleiCascader::decayTrappedParticle",156991805,32021967,511049,23045638,301187,2078
"all;g4run;libG4processes;G4StatMFMacroNucleon::CalcEntropy",5584085,790518,11024,73757,16763,77
"all;g4run;libG4processes;G4CascadeSampler<31, 6>::findFinalStateIndex",698119,0,1621,131074,2825,0
"all;g4run;libG4processes;std::vector<G4MultiBodyMomentumDist*, std::allocator<G4MultiBodyMomentumDist*> >::_M_fill_insert",698403,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getCrossSectionSum",30000997,3996646,121557,1911306,105635,333
"all;g4run;libG4processes;G4RKPropagation::delete_FieldsAndMap",99785546,27319276,363466,24092728,176687,1729
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable",71854345,15411080,423456,9922021,221221,1369
"all;g4run;libG4processes;G4LegendrePolynomial::BuildUpToOrder",0,644808,6017,170865,5337,38
"all;g4run;libG4processes;G4LorentzConvertor::setTarget",2793380,556894,8174,466398,4735,39
"all;g4run;libG4processes;G4CascadeDeexciteBase::~G4CascadeDeexciteBase",26510288,7605471,137509,6008957,42227,466
"all;g4run;libG4processes;xDataTOM_releaseElement@plt",0,0,0,0,1429,0
"all;g4run;libG4processes;G4PreCompoundDeexcitation::deExcite",0,0,0,108329,1485,0
"all;g4run;libG4processes;G4NucleiModel::boundaryTransition",121386173,34896363,651975,23772838,347155,2388
"all;g4run;libG4processes;G4StatMFMacroMultiplicity::CalcChemicalPotentialMu",4189552,713525,60873,555943,41775,209
"all;g4run;libG4processes;0x0000000000a0d401",0,199200,0,0,1559,19
"all;g4run;libG4processes;G4VBiasingOperator::ReportOperationApplied@plt",698112,560875,2547,241773,0,59
"all;g4run;libG4processes;G4SBBremTable::InitSamplingTables",8366527,1470588,45850,1405472,12514,155
