id,cycles,ex_div_busy,ex_div_count
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestGetPhysicalInteractionLength",7677643,218,16
"all;g4run;libG4processes;G4RToEConvForGamma::G4RToEConvForGamma",19548645,3647,22
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::IsAtRestRequired",304330654,11986,821
"all;g4run;libG4processes;G4OpticalParameters::GetScintVerboseLevel",41872943,979,73
"all;g4run;libG4processes;G4KDTreeResult::~G4KDTreeResult@plt",698392,0,0
"all;g4run;libG4processes;G4InuclNuclei::G4InuclNuclei",2793520,0,0
"all;g4run;libG4processes;G4INCL::InteractionAvatar::~InteractionAvatar@plt",698425,0,16
"all;g4run;libG4processes;G4TransparentRegXTRadiator::ProcessDescription",2789831,0,0
"all;g4run;libG4processes;0x0000000000838e4b",11164255,937,17
"all;g4run;libG4processes;G4Solver<G4StatMFMacroChemicalPotential>::Brent",10467577,46,40
"all;g4run;libG4processes;G4LivermoreComptonModel::SampleSecondaries",122842146,2688,318
"all;g4run;libG4processes;std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",2095111,860,2408
"all;g4run;libG4processes;G4VEnergyLossProcess::RetrievePhysicsTable",4887033,43,0
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::CopyStep",628210521,22062,2940
"all;g4run;libG4processes;0x0000000000a3f6aa",2095177,0,17
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print",50259628,7832,606
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateOutgoingPartTypes",698449,0,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirManyBody",16752079,480,185
"all;g4run;libG4processes;0x0000000000838e4f",17453658,184,303
"all;g4run;libG4processes;G4CascadeDeexciteBase::makeFragment",336440852,6441,1088
"all;g4run;libG4processes;std::_Rb_tree<double, std::pair<double const, G4DNAMolecularReactionData const*>, std::_Select1st<std::pair<double const, G4DNAMolecularReactionData const*> >, std::less<double>, std::allocator<std::pair<double const, G4DNAMolecularReactionData const*> > >::_M_get_insert_unique_pos@plt",46762431,1981,222
"all;g4run;libG4processes;G4NeutronElectronElXsc::GetElementCrossSection",43968121,1079,25
"all;g4run;libG4processes;G4PAIySection::IntegralPlasmon",188469900,3816,963
"all;g4run;libG4processes;G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF",63514222,1373,553
"all;g4run;libG4processes;0x0000000000a3f6af",698481,0,0
"all;g4run;libG4processes;G4GammaNuclearXS::FindDirectoryPath",15352911,998,0
"all;g4run;libG4processes;G4HETCFragment::G4HETCFragment@plt",140996383,3232,642
"all;g4run;libG4processes;G4CollisionOutput::operator=",396475984,352372,46731
"all;g4run;libG4processes;G4ScoreSplittingProcess::CopyStepStart",4886402,0,39
"all;g4run;libG4processes;G4EMDissociationSpectrum::GetGeneralE2Spectrum",115168792,5700,139
"all;g4run;libG4processes;0x0000000000833f67",1393712,0,0
"all;g4run;libG4processes;G4SBBremTable::G4SBBremTable",16749658,65,18
"all;g4run;libvtkFiltersFlowPaths-9",,,
"all;g4run;libvtkFiltersFlowPaths-9;std::vector<double, std::allocator<double> >::_M_fill_insert",3490479,0,0
"all;g4run;libG4particles",,,
"all;g4run;libG4particles;G4Neutron::Definition",4887594,370,0
"all;g4run;libG4particles;G4Upsilon::Definition",2793392,0,0
"all;g4run;libG4particles;strlen@plt",14655488,0,96
"all;g4run;libG4particles;0x000000000006f81f",4885962,1021,0
"all;g4run;libG4particles;G4UnknownParticle::Definition",697452,0,0
"all;g4run;libG4particles;G4MuonMinus::Definition",2093170,0,0
"all;g4run;libG4particles;G4Alpha::Definition@plt",26527042,922,126
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNGammaMode",2093217,0,19
"all;g4run;libG4particles;0x0000000000081551",697940,0,0
"all;g4run;libG4particles;0x000000000006c63d",19546472,723,39
"all;g4run;libG4particles;G4KaonPlus::Definition",63523904,1174,112
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",53046976,23978,3006
"all;g4run;libG4particles;CLHEP::MixMaxRng::iterate@plt",13265120,222,88
"all;g4run;libG4particles;G4DecayTable::~G4DecayTable",2792311,0,0
"all;g4run;libG4particles;G4PionPlus::Definition",92837877,1157,204
"all;g4run;libG4particles;G4KL3DecayChannel::G4KL3DecayChannel",698442,51,0
"all;g4run;libG4particles;G4DecayProducts::~G4DecayProducts",2793680,0,0
"all;g4run;libG4particles;G4ExcitedMesonConstructor::AddKStar2PiMode@plt",33501017,3357,828
"all;g4run;libG4particles;G4DynamicParticle::Set4Momentum",1331086366,71219,9612
"all;g4run;libG4particles;0x000000000006f806",4189680,1742,183
"all;g4run;libG4particles;G4XibZero::Definition",6279711,416,0
"all;g4run;libG4particles;G4MesonConstructor::~G4MesonConstructor",14649111,0,18
"all;g4run;libG4particles;G4VIsotopeTable::G4VIsotopeTable",698338,0,0
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find",698442,58,0
"all;g4run;libG4particles;0x000000000006f808",7681556,376,48
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",2094666,0,0
"all;g4run;libG4particles;G4AntiHyperTriton::Definition",2787445,0,588
"all;g4run;libG4particles;0x000000000006cd3a",16751170,228,0
"all;g4run;libG4particles;G4Gamma::GammaDefinition@plt",35600805,559,99
"all;g4run;libG4particles;G4AntiLambdacPlus::Definition",4888102,45,0
"all;g4run;libG4particles;G4IonTable::FindIonInMaster",9073471,387,0
"all;g4run;libG4particles;G4DynamicParticle::G4DynamicParticle",698069,94,0
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy",98423429,74167,7491
"all;g4run;libG4particles;G4KaonMinus::Definition",32110707,821,70
"all;g4run;libG4particles;0x00000000000631aa",2094426,107,31
"all;g4run;libG4particles;0x00000000000631ac",1393864,0,0
"all;g4run;libG4particles;0x00000000000631ad",4190525,205,0
"all;g4run;libG4particles;G4DynamicParticle::operator=",75378871,1847,283
"all;g4run;libG4particles;G4NucleiProperties::GetNuclearMass",840403324,49762,6644
"all;g4run;libG4particles;G4IonTable::FindIon",64217195,3040,591
"all;g4run;libG4particles;std::_Rb_tree_decrement@plt",6982101,50,0
"all;g4run;libG4particles;0x000000000006caba",0,70,0
"all;g4run;libG4particles;G4PionMinus::Definition",108506088,1861,1122
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ManyBodyDecayIt",440425861,39565,6446
"all;g4run;libG4particles;G4IonTable::size",698499,0,0
"all;g4run;libG4particles;G4DecayProducts::operator=",1396558,0,0
"all;g4run;libG4particles;G4IonTable::GetIon",26517420,4487,180
"all;g4run;libG4particles;G4MesonConstructor::ConstructLightMesons",57224842,1296,44
"all;g4run;libG4particles;G4IonTable::GetNucleusMass",698087,0,0
"all;g4run;libG4particles;G4MuonPlus::Definition",698422,0,0
"all;g4run;libG4particles;G4DalitzDecayChannel::DecayIt",697834,0,0
"all;g4run;libG4particles;G4NeutrinoMu::Definition",698062,79,0
"all;g4run;libG4particles;0x00000000000737e7",0,483,0
"all;g4run;libG4particles;0x00000000000631ed",1395476,0,0
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ThreeBodyDecayIt",2093313,0,0
"all;g4run;libG4particles;G4MuonDecayChannel::DecayIt",698457,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::IsInTable",221252057,8141,892
"all;g4run;libG4particles;0x00000000000737e9",698142,0,0
"all;g4run;libG4particles;G4LambdacPlus::Definition",1737096550,43667,10395
"all;g4run;libG4particles;G4KaonZero::Definition",698558,0,0
"all;g4run;libG4particles;G4AntiAlpha::Definition",2094927,0,0
"all;g4run;libG4particles;G4Electron::Definition",80277814,4156,471
"all;g4run;libG4particles;0x000000000005b2cd",698506,0,0
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",112399058,10795,1710
"all;g4run;libG4particles;G4MesonConstructor::ConstructCharmMesons",698490,0,0
"all;g4run;libG4particles;0x000000000006f80c",2602802340,202266,34237
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetIndex",1911788265,198053,27097
"all;g4run;libG4particles;G4DecayProducts::Boost",1395732,50,0
"all;g4run;libG4particles;G4Electron::Definition@plt",20941900,1784,279
"all;g4run;libG4particles;G4NuclideTable::GetIsotope",567288783,33258,5937
"all;g4run;libG4particles;G4BaryonConstructor::ConstructStrangeBaryons",6283022,1222,0
"all;g4run;libG4particles;G4JPsi::Definition",27928931,1060,16
"all;g4run;libG4particles;G4ExcitedSigmaConstructor::AddLambdaStarPiMode@plt",76770313,4815,57
"all;g4run;libG4particles;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt",6981267,305,36
"all;g4run;libG4particles;G4ParticleDefinition::DumpTable",1342252644,70785,6585
"all;g4run;libG4particles;G4AntiTriton::Definition",6277764,10957,0
"all;g4run;libG4particles;G4MuonDecayChannel::G4MuonDecayChannel@plt",697222,0,0
"all;g4run;libG4particles;G4Gamma::Definition",25818239,1468,21
"all;g4run;libG4particles;0x000000000006bd68",40482732,3215,315
"all;g4run;libG4particles;0x0000000000081316",279878137,6326,653
"all;g4run;libG4particles;G4AntiOmegacZero::Definition",1396395,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetNuclearMass",2793525,1155,0
"all;g4run;libG4particles;G4DynamicParticle::SetMomentum",157046158,20382,2715
"all;g4run;libG4particles;G4AntiNeutrinoTau::Definition",376492151,12961,1325
"all;g4run;libG4particles;G4TauMinus::Definition",1394689,0,0
"all;g4run;libG4particles;G4DecayProducts::G4DecayProducts",698442,0,0
"all;g4run;libG4particles;G4DynamicParticle::SetDefinition",167529027,16497,799
"all;g4run;libG4particles;0x000000000005b2d6",2095221,0,0
"all;g4run;libG4particles;G4ParticlesWorkspace::InitialiseWorkspace",31407628,9475,5311
"all;g4run;libG4particles;G4AntiDMesonZero::Definition",50252323,6750,188
"all;g4run;libG4particles;G4HyperTriton::HyperTritonDefinition",2095198,0,0
"all;g4run;libG4particles;G4PionRadiativeDecayChannel::DecayIt",4887395,300,16
"all;g4run;libG4particles;G4IonConstructor::~G4IonConstructor",698446,0,0
"all;g4run;libG4particles;0x000000000006c848",53027039,4520,2522
"all;g4run;libG4particles;G4SigmaMinus::Definition",4188938,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetNuclearMass",333624631,29876,1206
"all;g4run;libG4particles;G4AntiDoubleHyperH4::Definition",4189105,59,0
"all;g4run;libG4particles;0x00000000000737eb",6977600,0,459
"all;g4run;libG4particles;G4DecayTable::G4DecayTable",3491630,0,0
"all;g4run;libG4particles;G4ParticleDefinition::operator!=",134706552,5952,344
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetAtomicMass",698459,0,0
"all;g4run;libG4particles;0x00000000000737ef",1392395,161,73
"all;g4run;libG4particles;G4ExcitedMesonConstructor::GetQuarkContents@plt",1396751,0,0
"all;g4run;libG4particles;G4SigmaPlus::Definition",9774190,0,0
"all;g4run;libG4particles;G4ChargedGeantino::Definition",134029252,10442,1081
"all;g4run;libG4particles;G4Proton::Definition",4188573,471,67
"all;g4run;libG4particles;G4XibZero::Definition@plt",698272,0,0
"all;g4run;libG4particles;G4NeutrinoTau::Definition",698387,0,0
"all;g4run;libG4particles;G4OmegacZero::Definition",1958789632,71090,10661
"all;g4run;libG4particles;G4IonTable::GetNucleusByEncoding",108191634,8229,1444
"all;g4run;libG4particles;std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase",1396189,0,0
"all;g4run;libG4particles;G4XiMinus::Definition",4887442,0,34
"all;g4run;libG4particles;0x000000000006cd35",698423,0,0
"all;g4run;libG4particles;G4AntiProton::AntiProtonDefinition@plt",6283506,322,28
"all;g4run;libG4particles;0x000000000008127d",4887851,1206,244
"all;g4run;libG4particles;0x000000000006cd39",0,0,18
"all;g4run;libG4particles;G4DynamicParticle::AllocateElectronOccupancy",226832151,20297,1962
"all;g4run;libG4particles;0x00000000000631a1",6281040,0,0
"all;g4run;libG4particles;G4DecayTableMessenger::~G4DecayTableMessenger@plt",34906784,793,81
"all;g4run;libG4particles;0x00000000000631a4",698413,0,0
"all;g4run;libG4particles;0x000000000006bd6f",2792749,327,0
"all;g4run;libG4particles;0x00000000000631a6",697912,0,0
"all;g4run;libG4particles;G4Alpha::Definition",5583830,58,60
"all;g4run;libG4particles;0x00000000000631a8",6282497,0,0
"all;g4run;libG4particles;0x000000000008131f",168226191,4515,790
"all;g4run;libG4particles;G4ParticleDefinition::GetSubInstanceManager",6978943,1061,0
"all;g4run;libG4particles;G4DynamicParticle::operator delete",698261,0,0
"all;g4run;libG4particles;G4KaonZeroLong::Definition",2092615,0,0
"all;g4run;libG4particles;0x000000000006c82a",5581130,130,59
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::DecayIt",698463,124,16
"all;g4run;libG4particles;G4BaryonConstructor::ConstructCharmBaryons",8378636,292,0
"all;g4run;libG4particles;G4GenericIon::Definition",6278721,0,0
"all;g4run;libG4particles;G4SigmabZero::Definition",4884431,0,0
