cycles,instructions,ic_fetch_stall_ic_stall_any,ic_fetch_stall_ic_stall_dq_empty,ic_fetch_stall_ic_stall_back_pressure,ic_cache_fill_sys,comm,dso,symbol
65577099,76220405,36882843,1963141,20714026,496257,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
65566800,110459991,30969455,1120867,13886087,331564,"g4run","libG4geometry.so","0x00000000001f850a"
64901193,92320659,37618699,966690,10993447,367467,"g4run","libG4track.so","0x00000000000116c7"
64748356,81676299,26265122,1200679,8907804,404556,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronInelastic"
64198815,78464310,36010165,2294345,13760007,1007331,"g4run","libG4processes.so","G4EquilibriumEvaporator::goodRemnant"
64198756,100126422,29423813,1273504,19714972,142885,"g4run","libG4geometry.so","G4PolyconeSide::G4PolyconeSide"
63847066,97109269,39623577,1049512,18602799,226536,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV"
63517710,85216183,35025151,3667682,14897218,3844786,"g4run","libG4processes.so","G4LorentzConvertor::fillKinematics"
63485483,129305702,48101377,944625,35095345,97752,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
63032812,105691195,32543154,1546799,5242803,514560,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::G4CascadeFinalStateAlgorithm"
62814871,76100945,27151385,1377354,13343725,235690,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()@plt"
62804713,99922442,35134849,1517957,16428814,147555,"g4run","libG4processes.so","G4PAIxSection::GetEnergyTransfer"
61413368,81965514,30687109,3607837,7228369,89465,"g4run","libG4particles.so","G4JPsi::Definition"
61405444,115734261,43396560,464590,36245734,12403,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
61383396,84392729,24551868,1131080,17878668,319142,"g4run","libG4track.so","G4StepPoint::operator="
60706292,130728327,38526387,492300,23116689,286123,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
60698820,69376235,27985094,2496262,5188221,2557818,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::Register"
60698803,135645734,40056795,823647,22913370,206342,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateZ"
60682684,103181689,34609214,3479038,8144165,266426,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
60013640,89889959,33053082,2681856,12673356,405107,"g4run","libQt5Qml.so.5.15.5","std::vector<double, std::allocator<double> >::reserve"
60010808,92076745,33682590,961079,15177342,130169,"g4run","libG4geometry.so","G4CSGSolid::StreamInfo"
60009752,79922915,28165129,1217615,10829634,1126157,"g4run","libG4track.so","0x00000000000137d6"
60001766,100477999,30206987,1592855,14456796,225800,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
59312979,82272087,33171208,1989004,10640966,331759,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, G4DNAMolecularReactionData const*>, std::_Select1st<std::pair<double const, G4DNAMolecularReactionData const*> >, std::less<double>, std::allocator<std::pair<double const, G4DNAMolecularReactionData const*> > >::_M_get_insert_unique_pos@plt"
59310425,106433317,38625020,901126,15641876,144633,"g4run","libG4processes.so","G4PolarizedIonisationModel::SampleSecondaries"
59294850,89963382,20173320,2419035,4502377,231539,"g4run","libG4processes.so","G4CascadeDeexciteBase::~G4CascadeDeexciteBase"
58632400,98457759,29356274,336450,31040681,27393,"g4run","libG4processes.so","G4StatMFParameters::Beta"
58613101,115462323,32205494,4082769,6410968,61565,"g4run","libG4particles.so","G4KaonMinus::Definition"
58608201,133972774,40966701,1091628,23067755,294760,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateY"
58602350,91633811,26868978,1288536,6459059,682380,"g4run","libG4processes.so","G4EmCalculator::GetKinEnergy"
57907432,150314792,36043164,624278,25229079,7691,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::ProcessDescription"
57227714,80685242,31173970,3564162,10162124,223575,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
57221118,77766476,13214708,1026650,11585210,264897,"g4run","libG4geometry.so","G4Box::SetZHalfLength"
56516276,112548351,29571301,2755202,11751423,424880,"g4run","libG4processes.so","0x000000000037c9d0"
56508297,60868451,17901910,1277554,8854114,255564,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
56504557,75368817,21578478,1048605,17124681,311353,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetGeneralE2Spectrum"
56500363,68886465,34546519,1255776,18469584,344551,"g4run","libG4geometry.so","G4BrentLocator::EstimateIntersectionPoint"
55847872,93698818,17309816,347468,15423129,66019,"g4run","libG4geometry.so","G4Box::Inside"
55833277,84213983,30539758,1780173,9831513,488604,"g4run","libG4processes.so","0x00000000006ce62f"
55126525,82518189,29956456,1121732,13505138,285352,"g4run","libG4tracking.so","G4VVisManager::GetConcreteInstance@plt"
54436840,89899875,26562609,2816895,5891724,1133957,"g4run","libG4particles.so","G4AntiDMesonZero::Definition"
54415293,87581173,24042180,754140,6831986,63195,"g4run","libG4geometry.so","G4PolyPhiFace::Between"
54413782,107149680,32139712,704471,13252586,248164,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4MagIntegratorStepper>::ComputeNewStepSize"
53735373,62470348,28888493,695004,15413566,219524,"g4run","libG4geometry.so","G4Navigator::ComputeStepLog"
52334827,72570030,25406260,1761366,6625601,1119637,"g4run","libG4processes.so","G4CollisionOutput::getTotalCharge"
52331930,87455114,36339003,1185692,17129514,328677,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetTabValues"
52317913,81884678,24718292,1146614,15680236,233516,"g4run","libG4geometry.so","0x0000000000270ba9"
51639036,86587914,21284584,2826567,5571160,564229,"g4run","libG4particles.so","0x000000000006bd68"
51637653,74611839,22604662,1694392,12258396,1018538,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection"
51629813,64413623,20485903,2518978,3302284,374347,"g4run","libG4processes.so","0x000000000037ba40"
50236337,93641418,40186544,1595210,17630299,54142,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
50232749,48003145,17188933,903419,2694122,1313471,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::print"
49542014,44290083,23797553,711954,7934405,269362,"g4run","libG4tracking.so","0x000000000002f7ad"
49522063,85581282,27810209,1410460,8847483,407369,"g4run","libG4processes.so","G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection"
48852207,54581270,22786434,818852,8226573,252346,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTime"
48844555,62169647,22460830,1277991,7079197,1585492,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
48844303,73987425,21325246,1339601,7908657,454810,"g4run","libG4processes.so","G4IonsShenCrossSection::calEcmValue"
48838697,55625256,26207027,500585,9375426,354574,"g4run","libG4particles.so","G4Alpha::Definition@plt"
48834721,7107697,42783382,792813,39048638,70941,"g4run","libG4particles.so","G4IonTable::FindIonInMaster"
48831461,73896062,19884921,1133528,13819590,128301,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
48809767,70106413,21903932,1503800,2473548,1500864,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle*, std::allocator<G4InuclElementaryParticle*> >::_M_fill_insert"
48161036,68283377,24370927,3489477,3672971,377117,"g4run","libG4processes.so","G4CascadeNPChannel::~G4CascadeNPChannel"
48135839,59548511,22780705,2703163,4243657,1400821,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetAtomicMass"
47811611,54392683,23040032,564417,8173580,296930,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep@plt"
47449119,75507366,20537421,1602646,2932878,35358,"g4run","libG4processes.so","0x0000000000a48fca"
47432996,56122492,30732053,1485167,9040523,492256,"g4run","libG4processes.so","G4NeutronCaptureXS::GetIsoCrossSection"
46755237,64933728,22071798,1141396,7324365,127168,"g4run","libm.so.6","__strtod_nan@plt"
46040901,59651733,23770600,395838,7942144,358222,"g4run","libG4processes.so","__tcf_0"
46035840,71089207,27114344,1178362,5994814,1519686,"g4run","libG4particles.so","G4IonTable::GetNucleusByEncoding"
46031305,50720853,22391999,1839275,6725825,484058,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleXTRdEdx"
45351002,80045116,31646351,1657034,4359126,2043023,"g4run","libG4processes.so","G4CascadeCheckBalance::ekinOkay"
45344320,39024895,22504946,1694992,4295076,1501212,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::Initialize"
44658980,68018012,19815926,997832,2395809,1079352,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print"
43965196,49092682,17604746,1606473,12759220,126933,"g4run","libG4processes.so","std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::~vector"
43962796,60614997,30397608,1090936,12702971,300668,"g4run","libG4geometry.so","0x000000000011f5e9"
43959597,61824707,23533260,931337,8588174,194510,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
43955676,62402886,26146036,792334,4948818,81358,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
43950689,74859716,22000854,1181503,16013609,191648,"g4run","libG4geometry.so","0x0000000000270ba8"
43948907,73888542,25364490,837452,12361027,292391,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
43271992,76222310,26027051,2029617,4776451,2180073,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
43271711,90610691,19144807,276580,18774627,43223,"g4run","libG4geometry.so","G4Box::DistanceToOut"
43271285,14857659,26255306,2998217,3778937,1730629,"g4run","libG4processes.so","G4HadronicException::~G4HadronicException"
43265326,45517796,28144933,2039185,2797245,2756735,"g4run","libG4processes.so","G4Fissioner::deExcite"
43264440,67625759,24573579,773633,8604978,205155,"g4run","libG4geometry.so","G4ElectroMagneticField::operator=@plt"
43263036,91283597,23970963,1337643,7899613,38893,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
43245073,54575530,29181136,1790464,4763204,1482387,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetSlope"
42569264,75584114,19315393,2007079,4766577,742208,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
42564133,79358061,23208039,1004268,21631514,49868,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
42561332,65486587,20136078,1287074,9812817,328121,"g4run","libG4processes.so","G4MuMinusCapturePrecompound::ApplyYourself"
41872932,60728334,25411219,1088445,9787781,630960,"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom"
41868800,45621434,20557430,781929,5300144,187132,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
41868226,55035132,18714073,1066024,10888766,1910152,"g4run","libG4processes.so","G4WatcherGun::setWatchers"
41865892,73337279,25175069,1259155,8714784,1134882,"g4run","libG4global.so","G4ThreadLocalSingleton<G4GeometryTolerance>::G4ThreadLocalSingleton"
41861026,75340011,28012946,1257104,9561923,268727,"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope"
41846219,46918430,19979706,1795968,2204500,1833330,"g4run","libG4processes.so","G4UPiNuclearCrossSection::BuildPhysicsTable"
41189288,73163198,20241882,1225471,5924526,186478,"g4run","libG4processes.so","G4INCL::CrossSectionsMultiPions::NNThreePi@plt"
41178216,51514004,16465961,1692682,2446717,193866,"g4run","libG4processes.so","0x000000000037b330"
41175811,56719966,22662273,1040791,9069563,170153,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
41163492,32516006,19026879,975273,6680593,119364,"g4run","libG4processes.so","0x00000000008388fb"
40479456,53215431,18968166,924191,2868661,614205,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
40476287,78185460,26702650,812774,11278992,246135,"g4run","libG4tracking.so","0x000000000002f82d"
40474203,57790279,21629146,1002499,12628954,576051,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::GetFactory"
40473765,56767239,17404180,398213,8610397,247558,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
40455298,65154553,16507126,319672,12954184,181652,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
39778004,43843365,20112799,1480257,7006512,1451134,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getCrossSectionSum"
39774915,49942856,20133325,1044096,8904114,1061899,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
39769577,75897571,23099842,3635606,4208856,479269,"g4run","libG4processes.so","G4NucleiModel::choosePointAlongTraj"
39768282,62083931,20828363,1034123,5528591,796689,"g4run","libG4processes.so","G4OpticalParameters::~G4OpticalParameters"
39765852,54792853,26189590,1126726,8200432,1289777,"g4run","libG4event.so","0x0000000000069d87"
39751486,46717235,18876979,245885,8684835,152607,"g4run","libG4processes.so","0x0000000000838e4b"
39083893,42336989,14996404,1096479,5237560,273196,"g4run","libG4particles.so","G4ExcitedMesonConstructor::AddKStar2PiMode@plt"
39077944,30744546,14758818,1325057,3743780,1473899,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadronNucleusQ2_2"
39077214,31322114,19358501,1209433,2973331,1393439,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
39064450,52106940,21008149,491288,8089711,460876,"g4run","libG4tracking.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
38389916,55829941,25964757,471546,5297867,204043,"g4run","libG4track.so","G4StepPoint::G4StepPoint"
38387394,72942223,22149310,2115862,11285977,287383,"g4run","libG4processes.so","G4FTFParameters::GetProcProb@plt"
38372570,57654306,14649765,610426,7246897,378580,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
37687372,68365397,24489061,1467173,11628071,145048,"g4run","libG4geometry.so","G4Trap::MakePlane"
37675221,51517918,19398812,677530,6450947,122102,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
37672056,44900571,13023043,1344528,6941780,356367,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
36997299,16585301,23009332,2632182,6382597,2005964,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
36992963,40046743,16128596,1110469,2625501,1432868,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
36988594,47382300,13841084,1155013,4505445,258456,"g4run","libG4processes.so","0x000000000037e7c0"
36986449,64099082,23336889,1263428,2197721,205464,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
36984852,37698175,28555838,1054067,4620216,743316,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
36983820,76160860,23670356,437199,12044634,39870,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
36979917,48081154,20197812,1045644,3617532,337894,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
36283386,59592420,25217595,988748,7655834,209527,"g4run","libG4processes.so","G4VEmProcess::ProcessDescription"
36283164,35948595,11877491,477140,4766537,384775,"g4run","libG4processes.so","G4TransparentRegXTRadiator::GetStackFactor"
36275285,51863642,19739143,1017344,10842454,191657,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
36263176,46738558,21767694,1349941,6365580,862976,"g4run","libG4processes.so","G4PhysicsTableHelper::RetrievePhysicsTable"
35584547,54307068,19865619,1853890,3727780,1752407,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
35584546,66674597,13852553,557620,4273784,221361,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt"
35579618,40823052,17553935,624801,10101133,89886,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
35573573,29327888,21732589,2664817,5459805,1756373,"g4run","libG4processes.so","G4HadronicException::Report"
34896956,40353395,17879446,827454,8846529,82722,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
34895238,67112486,16138405,735304,6891686,302519,"g4run","libG4tracking.so","G4TrajectoryPoint::G4TrajectoryPoint@plt"
34882217,32156251,17918227,567428,10928331,75577,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::G4LivermoreBremsstrahlungModel"
34193157,41344348,17940075,795090,7446232,140156,"g4run","libG4geometry.so","_G4cerr_p@plt"
34193031,45787846,25273361,746131,8434053,226419,"g4run","libG4tracking.so","0x000000000002f83f"
34188316,77177289,26323294,1331844,8080103,454826,"g4run","libG4processes.so","G4PhysicsVector::Value"
