cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far,comm,dso,symbol
0,0,2674,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc"
0,0,2657,0,3397,0,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::nn_nnPipPim@plt"
0,0,2641,0,0,0,"g4run","libG4processes.so","std::vector<G4BCAction*, std::allocator<G4BCAction*> >::_M_realloc_insert<G4BCAction*>"
0,0,2636,137036,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
0,0,2634,0,0,0,"g4run","libG4processes.so","0x000000000096ef2a"
0,0,2631,97819,1183,0,"g4run","libG4processes.so","0x000000000085761b"
0,0,2624,0,0,0,"g4run","libG4processes.so","xDataTOME_getInterpolation@plt"
0,0,2613,0,1348,0,"g4run","libG4processes.so","G4Clebsch::GenerateIso3"
0,0,2607,0,0,0,"g4run","libG4processes.so","G4ITModelProcessor::G4ITModelProcessor@plt"
0,0,2594,0,0,0,"g4run","libG4geometry.so","0x000000000026fe6d"
0,0,2589,0,1127,0,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetExchangeT"
0,0,2589,0,0,0,"g4run","libG4processes.so","G4AutoDelete::Register<G4TwoBodyAngularDist>@plt"
0,0,2557,146480,0,19,"g4run","libG4geometry.so","0x00000000001946a7"
0,0,2541,0,1507,0,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
0,0,2535,0,1548,0,"g4run","libG4processes.so","G4PAIxSection::ComputeLowEnergyCof@plt"
0,0,2531,223482,0,0,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToNNKKbChannel>::getObject@plt"
0,0,2526,0,1552,0,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
0,0,2520,0,1249,0,"g4run","libG4processes.so","0x0000000000a1abde"
0,0,2489,0,3221,0,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomInuclPowers"
0,0,2487,0,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
0,0,2486,0,1069,0,"g4run","libG4processes.so","G4WilsonAblationModel::BreakItUp"
0,0,2478,0,0,0,"g4run","libG4processes.so","0x0000000000f1ffea"
0,0,2450,208160,1247,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma@plt"
0,0,2449,0,0,0,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPi0Pi0Pi0@plt"
0,0,2430,0,4492,0,"g4run","libm.so.6","with_errno"
0,0,2412,0,0,0,"g4run","libG4processes.so","G4RKFieldIntegrator::GetProtonPotential"
0,0,2404,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<int const, std::vector<double, std::allocator<double> >*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<double, std::allocator<double> >*> > >::_M_erase"
0,0,2398,0,0,0,"g4run","libG4particles.so","G4DecayProducts::G4DecayProducts"
0,0,2379,0,4021,19,"g4run","libG4processes.so","G4UCNMaterialPropertiesTable::GetMRProbability@plt"
0,0,2377,0,0,0,"g4run","libG4processes.so","0x000000000037d970"
0,0,2365,0,0,0,"g4run","libG4geometry.so","0x00000000002704c8"
0,0,2364,0,0,0,"g4run","libG4processes.so","0x000000000083f52d"
0,0,2361,0,1535,0,"g4run","libG4geometry.so","0x00000000001daa98"
0,0,2351,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::FindFragments"
0,0,2351,0,0,0,"g4run","libG4processes.so","G4fissionEvent::G4SmpTerrell"
0,0,2334,0,0,0,"g4run","libG4processes.so","std::vector<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > >, std::allocator<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > > > >::~vector@plt"
0,0,2325,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions"
0,0,2315,0,0,19,"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection@plt"
0,0,2315,0,0,0,"g4run","libG4geometry.so","0x00000000001c28c8"
0,0,2290,0,1747,0,"g4run","libG4processes.so","0x0000000000a1b3ea"
0,0,2267,0,1723,0,"g4run","libG4processes.so","0x00000000008c4d8f"
0,0,2263,0,2437,0,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
0,0,2263,0,0,0,"g4run","libG4geometry.so","G4Torus::BoundingLimits"
0,0,2255,0,1055,0,"g4run","libG4processes.so","0x0000000000b36476"
0,0,2247,0,0,0,"g4run","libG4processes.so","0x000000000083fd1b"
0,0,2246,0,1459,0,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergyTransitionFTF_Cascade"
0,0,2241,0,1169,0,"g4run","libG4processes.so","G4DNARuddIonisationExtendedModel::S_1s@plt"
0,0,2240,0,0,0,"g4run","libG4event.so","0x000000000006a4ab"
0,0,2239,0,0,0,"g4run","libG4processes.so","0x0000000000380ba0"
0,0,2216,101077,0,19,"g4run","libG4event.so","0x0000000000069da5"
0,0,2210,0,3510,19,"g4run","libG4processes.so","G4LossTableBuilder::InitialiseBaseMaterials"
0,0,2204,0,0,0,"g4run","libG4processes.so","std::istream::_M_extract<unsigned long>@plt"
0,0,2181,0,0,0,"g4run","libG4processes.so","0x0000000000b38184"
0,0,2176,0,0,0,"g4run","libG4global.so","0x0000000000038eda"
0,0,2171,0,2647,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::GetFissionProduct"
0,0,2169,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator/="
0,0,2168,0,1500,0,"g4run","libG4geometry.so","G4Box::GetExtent"
0,0,2164,0,0,0,"g4run","libG4processes.so","0x00000000008c0aab"
0,0,2146,0,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::Interact"
0,0,2082,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::operator/="
0,0,2082,0,0,0,"g4run","libG4processes.so","G4PolynomialPDF::G4PolynomialPDF@plt"
0,0,2073,0,1066,0,"g4run","libG4processes.so","G4OpticalParameters::GetCerenkovMaxPhotonsPerStep"
0,0,2066,110560,0,19,"g4run","libG4processes.so","G4AdjointCSManager::GetPostStepWeightCorrection@plt"
0,0,2058,0,1999,19,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>"
0,0,2053,0,0,0,"g4run","libG4processes.so","G4KineticTrackVector::Shift"
0,0,2047,0,0,0,"g4run","libG4processes.so","std::ctype<char>::_M_widen_init@plt"
0,0,2046,96731,0,0,"g4run","libG4particles.so","G4ParticleTable::G4ParticleTable@plt"
0,0,2039,0,0,0,"g4run","libG4particles.so","G4TextPPReporter::GeneratePropertyTable@plt"
0,0,2035,0,0,0,"g4run","libG4processes.so","operator<<"
0,0,2030,106680,1113,19,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
0,0,2027,360634,0,19,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorEM"
0,0,2026,0,0,0,"g4run","libG4particles.so","G4IonTable::Contains"
0,0,2024,0,0,0,"g4run","libG4processes.so","G4MolecularConfiguration::G4MolecularConfigurationManager::GetMolecularConfiguration@plt"
0,0,2022,66378,1620,0,"g4run","libG4processes.so","G4OpticalParameters::GetBoundaryInvokeSD"
0,0,2013,130380,5112,19,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::~G4HadronicAbsorptionBertini"
0,0,2005,0,0,19,"g4run","libG4processes.so","G4NuclearPolarizationStore::FindOrBuild"
0,0,1998,0,0,0,"g4run","libG4processes.so","G4UAtomicDeexcitation::GenerateAuger"
0,0,1972,253220,0,0,"g4run","libG4processes.so","std::map<int, G4ParticleDefinition*, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::~map"
0,0,1971,109858,2370,20,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase"
0,0,1970,0,0,0,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
0,0,1967,0,1049,38,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,1963,103690,2427,19,"g4run","libG4processes.so","0x00000000008aece1"
0,0,1961,0,1090,0,"g4run","libG4processes.so","0x000000000095fb47"
0,0,1944,128877,5843,38,"g4run","libG4processes.so","G4LundStringFragmentation::SplitEandP"
0,0,1944,112238,0,0,"g4run","libG4processes.so","0x0000000000a16ca9"
0,0,1940,0,1701,19,"g4run","libG4processes.so","0x00000000008b6fbc"
0,0,1936,113380,0,0,"g4run","libG4processes.so","0x0000000000a1cf58"
0,0,1931,0,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleIntegerGaussian"
0,0,1924,0,0,0,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,0,1915,0,2863,0,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
0,0,1884,0,1437,0,"g4run","libG4processes.so","G4FPYSamplingOps::ShiftParameters"
0,0,1882,0,2261,0,"g4run","libG4processes.so","G4FTFModel::StoreInvolvedNucleon"
0,0,1882,0,0,0,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::Hep3Vector*> >"
0,0,1880,0,1496,0,"g4run","libG4processes.so","G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt"
0,0,1880,0,1295,19,"g4run","libG4processes.so","G4SBBremTable::BuildSamplingTables@plt"
0,0,1877,0,0,0,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, double, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<double> > >"
0,0,1866,107041,0,0,"g4run","libG4processes.so","G4QGSParticipants::CreateStrings@plt"
0,0,1866,0,1117,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::fillOutgoingMasses"
0,0,1858,0,0,0,"g4run","libG4processes.so","G4Parton::G4Parton@plt"
0,0,1853,0,0,0,"g4run","libG4processes.so","0x00000000009f3032"
0,0,1850,0,0,0,"g4run","libG4processes.so","0x00000000009f2078"
0,0,1847,0,6629,0,"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate"
0,0,1839,0,0,0,"g4run","libG4processes.so","std::vector<std::vector<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >*, std::allocator<std::vector<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >*> >::_M_realloc_insert<std::vector<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >* const&>"
0,0,1827,214296,1543,19,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
0,0,1825,106470,0,0,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio@plt"
0,0,1824,94120,1129,19,"g4run","libG4event.so","0x0000000000069d4a"
0,0,1807,204189,4462,20,"g4run","libG4tracking.so","0x000000000002fff6"
0,0,1807,0,0,0,"g4run","libG4processes.so","G4Na25GEMChannel::~G4Na25GEMChannel"
0,0,1795,0,0,0,"g4run","libG4track.so","0x000000000000f3b8"
0,0,1794,0,2831,19,"g4run","libG4processes.so","0x000000000095fa5e"
0,0,1790,0,0,0,"g4run","libG4processes.so","0x0000000000a4923d"
0,0,1771,0,0,0,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
0,0,1765,0,1454,0,"g4run","libm.so.6","__fmod_finite@GLIBC_2.15"
0,0,1764,0,1492,0,"g4run","libG4processes.so","G4ANuElNucleusNcModel::ApplyYourself"
0,0,1764,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,1757,111649,0,0,"g4run","libG4processes.so","0x00000000008b6cdb"
0,0,1754,0,0,0,"g4run","libG4processes.so","0x000000000083e5ee"
0,0,1705,119333,0,0,"g4run","libG4processes.so","G4CollisionNNToNDeltastar::~G4CollisionNNToNDeltastar@plt"
0,0,1699,111211,1463,0,"g4run","libG4processes.so","G4FTFModel::AdjustNucleons"
0,0,1699,0,0,0,"g4run","libG4processes.so","0x0000000000ef764b"
0,0,1697,0,0,0,"g4run","libG4processes.so","ptwX_free@plt"
0,0,1697,0,0,0,"g4run","libG4processes.so","0x0000000000e74954"
0,0,1691,0,1523,0,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
0,0,1688,0,0,0,"g4run","libG4processes.so","G4IntraNucleiCascader::G4IntraNucleiCascader@plt"
0,0,1668,0,1134,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
0,0,1657,112386,6156,0,"g4run","libG4processes.so","0x0000000000a1b3ee"
0,0,1645,109692,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsXsc"
0,0,1635,0,1055,0,"g4run","libG4processes.so","G4FissionProductYieldDist::GenerateAlphas"
0,0,1632,0,905,0,"g4run","libG4processes.so","G4FTFModel::ReggeonCascade"
0,0,1619,0,2635,19,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
0,0,1578,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::print"
0,0,1577,0,0,0,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
0,0,1571,0,1447,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
0,0,1534,102271,2414,21,"g4run","libG4event.so","0x0000000000068d79"
0,0,1534,0,936,19,"g4run","libG4processes.so","std::vector<int, std::allocator<int> >::_M_range_insert<int const*>"
0,0,1476,0,0,0,"g4run","libG4processes.so","0x0000000000efc43f"
0,0,1388,0,887,0,"g4run","libG4particles.so","G4IonTable::IsIon"
0,0,1178,0,634,0,"g4run","libG4geometry.so","0x00000000000f6b29"
0,0,0,305871,1441,21,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal@plt"
0,0,0,298388,1102,21,"g4run","libG4processes.so","G4ChannelingECHARM::ReadFromECHARM@plt"
0,0,0,267730,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsArray"
0,0,0,250021,0,19,"g4run","libG4processes.so","0x00000000009edb0d"
0,0,0,245191,0,0,"g4run","libG4processes.so","G4CoulombBarrier::G4CoulombBarrier@plt"
0,0,0,240621,1426,20,"g4run","libG4processes.so","G4KineticTrackVector::Boost"
0,0,0,236966,1181,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt"
0,0,0,230885,1632,0,"g4run","libG4particles.so","0x00000000000631ed"
0,0,0,226926,849,0,"g4run","libG4processes.so","0x0000000000aa349c"
0,0,0,214193,0,0,"g4run","libG4processes.so","0x0000000000936c12"
0,0,0,213351,1686,0,"g4run","libG4processes.so","0x0000000000a63153"
0,0,0,144862,0,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::IsApplicable"
0,0,0,139423,3117,40,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon@plt"
0,0,0,135960,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions"
0,0,0,135370,2630,19,"g4run","libG4geometry.so","G4FieldManager::SetDetectorField@plt"
0,0,0,134843,0,0,"g4run","libG4processes.so","G4Analyser::setWatchers"
0,0,0,132015,1418,0,"g4run","libG4particles.so","0x000000000005b2d6"
0,0,0,127073,1417,19,"g4run","libG4processes.so","G4INCL::Config::getVersionHash[abi:cxx11]@plt"
0,0,0,123808,0,0,"g4run","libG4processes.so","G4INCL::ParticleSpecies::ParticleSpecies@plt"
0,0,0,119801,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::printTable"
0,0,0,118451,0,0,"g4run","libG4processes.so","G4BinaryCascade::PrintKTVector"
0,0,0,117860,0,0,"g4run","libG4processes.so","0x0000000000a1313e"
0,0,0,116955,1644,0,"g4run","libG4processes.so","G4HadronicParametersMessenger::SetNewValue"
0,0,0,115030,0,0,"g4run","libG4processes.so","0x00000000008e2f7a"
0,0,0,114498,0,0,"g4run","libG4processes.so","G4GSMottCorrection::ClearMCDataPerMaterial@plt"
0,0,0,114164,0,0,"g4run","libG4processes.so","G4XAqmTotal::G4XAqmTotal@plt"
0,0,0,114007,0,0,"g4run","libG4processes.so","0x0000000000f66d89"
0,0,0,113025,0,0,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetHMaxT"
0,0,0,112506,1108,19,"g4run","libm.so.6","__sinh_finite@GLIBC_2.15"
0,0,0,112033,0,0,"g4run","libG4processes.so","0x00000000009ed328"
0,0,0,111604,0,20,"g4run","libG4processes.so","G4ResonanceNames::~G4ResonanceNames"
0,0,0,111180,0,0,"g4run","libG4processes.so","0x000000000096dba4"
0,0,0,109903,0,0,"g4run","libG4processes.so","G4WilsonAbrasionModel::G4WilsonAbrasionModel"
0,0,0,109544,0,0,"g4run","libG4processes.so","G4BetheBlochModel::SetupParameters"
0,0,0,109475,0,0,"g4run","libG4processes.so","0x0000000000e4d0bb"
0,0,0,108329,1485,0,"g4run","libG4processes.so","G4PreCompoundDeexcitation::deExcite"
0,0,0,107810,0,0,"g4run","libG4processes.so","0x0000000000a0d3cd"
0,0,0,107585,0,0,"g4run","libG4processes.so","0x000000000083809a"
0,0,0,106214,0,0,"g4run","libG4processes.so","G4WendtFissionFragmentGenerator::InitializeANucleus"
0,0,0,105939,1353,0,"g4run","libG4processes.so","0x0000000000a19c58"
0,0,0,105785,0,0,"g4run","libc.so.6","alloc_perturb"
0,0,0,105670,0,20,"g4run","libc.so.6","__vfprintf_internal"
0,0,0,105614,0,0,"g4run","libG4processes.so","G4N15GEMChannel::~G4N15GEMChannel"
0,0,0,105304,1242,0,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
0,0,0,105232,0,0,"g4run","libG4processes.so","0x00000000008b6e6d"
0,0,0,105211,0,0,"g4run","libG4geometry.so","0x00000000000f72be"
0,0,0,104829,0,0,"g4run","libG4processes.so","G4CascadeChannelTables::Print"
0,0,0,104556,0,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions()"
0,0,0,103990,0,0,"g4run","libG4processes.so","0x0000000000857a8d"
0,0,0,103763,0,0,"g4run","libG4processes.so","0x00000000008b8fcf"
0,0,0,103479,0,0,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomGauss"
0,0,0,102348,0,0,"g4run","libG4processes.so","0x0000000000833d86"
0,0,0,100939,0,0,"g4run","libG4processes.so","0x0000000000a4b27c"
0,0,0,100768,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::~G4ChipsPionPlusInelasticXS"
0,0,0,99338,0,0,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
0,0,0,98233,1473,0,"g4run","libG4geometry.so","0x00000000001cc616"
0,0,0,98144,0,0,"g4run","libG4geometry.so","0x000000000014aa08"
0,0,0,98033,0,0,"g4run","libG4processes.so","G4KineticTrack::G4KineticTrack"
0,0,0,97477,0,20,"g4run","libG4processes.so","G4BinaryLightIonReaction::DeExciteSpectatorNucleus"
0,0,0,97134,0,0,"g4run","libG4event.so","0x0000000000068dae"
0,0,0,96340,0,0,"g4run","libG4geometry.so","0x0000000000193f6c"
0,0,0,95809,0,0,"g4run","libG4processes.so","0x0000000000f190b6"
0,0,0,95357,0,19,"g4run","libG4processes.so","0x000000000083f6fc"
0,0,0,92470,8810,19,"g4run","libG4vis_management.so","G4VisCommandViewerList::SetNewValue"
0,0,0,88990,1728,0,"g4run","libG4geometry.so","0x0000000000125058"
0,0,0,88787,0,0,"g4run","libG4global.so","0x0000000000036aa4"
0,0,0,88780,1145,19,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::rapidity"
0,0,0,65639,1282,0,"g4run","libG4processes.so","0x000000000037d570"
0,0,0,0,4840,0,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
0,0,0,0,3985,0,"g4run","libG4processes.so","G4QMDCollision::CalKinematicsOfBinaryCollisions@plt"
0,0,0,0,3916,0,"g4run","libG4particles.so","G4KaonZero::Definition"
0,0,0,0,3850,19,"g4run","libG4event.so","0x0000000000068ea0"
0,0,0,0,3422,0,"g4run","libG4processes.so","G4DiffuseElasticV2::SampleTableThetaCMS"
0,0,0,0,3340,0,"g4run","libG4processes.so","G4PenelopeOscillatorManager::Clear@plt"
0,0,0,0,3331,0,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::GenerateMultiBody"
0,0,0,0,3138,0,"g4run","libG4event.so","0x0000000000069d67"
0,0,0,0,2971,0,"g4run","libG4processes.so","G4hIonisation::InitialiseEnergyLossProcess"
0,0,0,0,2712,0,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, G4DNACrossSectionDataSet*>, std::_Select1st<std::pair<G4String const, G4DNACrossSectionDataSet*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4DNACrossSectionDataSet*> > >::find@plt"
0,0,0,0,2684,0,"g4run","libG4processes.so","0x0000000000ab2a52"
0,0,0,0,2595,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS"
0,0,0,0,2576,19,"g4run","libG4processes.so","G4LENDCrossSection::DumpLENDTargetInfo@plt"
0,0,0,0,2526,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
0,0,0,0,2496,0,"g4run","libc.so.6","__memset_avx2_unaligned_erms"
0,0,0,0,2414,20,"g4run","libm.so.6","__atan_fma"
0,0,0,0,2399,0,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeFileName"
0,0,0,0,2357,0,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector"
