cycles,ex_div_busy,ex_div_count,comm,dso,symbol
26522012,678,77,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
26520777,997,0,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
26519758,1066,39,"g4run","libG4processes.so","G4EmExtraParameters::ActivateSecondaryBiasing"
26517420,4487,180,"g4run","libG4particles.so","G4IonTable::GetIon"
26516880,1004,30,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
25830323,1920,330,"g4run","libG4processes.so","G4MuonicAtomDecay::DecayIt"
25830120,1554,274,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
25826958,817,82,"g4run","libG4processes.so","G4VXTRenergyLoss::GetAngleVector"
25825306,632,99,"g4run","libG4processes.so","0x0000000000a48fca"
25824431,3196,91,"g4run","libG4processes.so","0x000000000037e7c0"
25823466,391,0,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn@plt"
25820353,5000,203,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV"
25818239,1468,21,"g4run","libG4particles.so","G4Gamma::Definition"
25136688,270,16,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
25132238,2328,50,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
25124960,41787,2088,"g4run","libG4processes.so","G4CollisionOutput::G4CollisionOutput"
25124688,381,81,"g4run","libG4geometry.so","0x00000000000e516c"
25123288,460,403,"g4run","libG4geometry.so","0x00000000000e4a2e"
24436142,245,34,"g4run","libG4processes.so","0x000000000037b330"
24432235,222,49,"g4run","libG4processes.so","0x0000000000f18f2b"
24431772,838,123,"g4run","libG4processes.so","0x00000000008363e9"
24427051,351,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
24423982,364,16,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
23734783,2692,23,"g4run","libG4processes.so","__cxa_rethrow@plt"
23734122,259,83,"g4run","libG4processes.so","G4DiffuseElasticV2::~G4DiffuseElasticV2@plt"
23732176,3734,52,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep@plt"
23730479,54,0,"g4run","libG4processes.so","0x00000000008363e3"
23730109,974,171,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionElastic"
23727035,537,89,"g4run","libG4geometry.so","G4TessellatedSolid::~G4TessellatedSolid@plt"
23035817,1032,83,"g4run","libG4processes.so","G4PhotoElectricEffect::IsApplicable"
23035323,4233,17,"g4run","libG4processes.so","G4VXTRenergyLoss::GetAngleXTR"
23031620,94,30,"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope"
23027975,681,289,"g4run","libG4global.so","G4ThreadLocalSingleton<G4GeometryTolerance>::G4ThreadLocalSingleton"
23027173,237,186,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
22341352,134,26,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
22338132,1697,16,"g4run","libG4tracking.so","0x000000000002f837"
22337042,361,98,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectTranslation"
22331532,137,40,"g4run","libG4processes.so","G4ElementaryParticleCollider::~G4ElementaryParticleCollider"
22330922,2012,29,"g4run","libG4event.so","0x0000000000068e44"
21644396,3757,0,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
21642242,494,25,"g4run","libG4processes.so","0x000000000037f6a0"
21641725,1388,16,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print"
21640367,539,61,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
21640128,753,58,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getMultiplicity"
21638348,62,0,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
21636126,1710,561,"g4run","libG4geometry.so","_G4cerr_p@plt"
21635666,98,136,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
21629035,659,182,"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal"
21626402,2477,44,"g4run","libG4processes.so","std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append"
21176118,1629,76,"g4run","libG4geometry.so","G4BooleanSolid::GetListOfPrimitives"
20946567,170,40,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
20945439,367,422,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTrackLength"
20944371,499,59,"g4run","libG4geometry.so","0x00000000001f840f"
20943220,125,89,"g4run","libG4processes.so","G4StatMFParameters::DBetaDT"
20941900,1784,279,"g4run","libG4particles.so","G4Electron::Definition@plt"
20941372,738,171,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetTransitionRandom"
20941106,1201,93,"g4run","libG4processes.so","CLHEP::HepStat::inverseErf@plt"
20941092,0,17,"g4run","libG4processes.so","0x0000000000f2e138"
20940374,293,407,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_erase"
20940121,1554,31,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt"
20937079,635,67,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
20935126,104,0,"g4run","libG4geometry.so","G4MultiUnion::operator="
20932973,178,135,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print"
20250631,1715,32,"g4run","libG4geometry.so","G4EllipticalTube::~G4EllipticalTube@plt"
20249710,261,0,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
20249364,1364,65,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIxSection"
20243785,1453,72,"g4run","libG4processes.so","0x00000000008388fb"
20243681,453,0,"g4run","libG4geometry.so","field_utils::relativeError"
20243635,224,0,"g4run","libG4processes.so","0x00000000008b6d6c"
20242875,1363,159,"g4run","libstdc++.so.6.0.30","operator delete"
20242833,1558,571,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
20241664,349,437,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
20240118,570,434,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
20240055,432,65,"g4run","libG4processes.so","G4Region::SetFastSimulationManager@plt"
20239980,28788,1737,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize"
20237276,1137,0,"g4run","libG4processes.so","G4StatMFParameters::Beta"
20234298,998,89,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
20231073,55,165,"g4run","libG4processes.so","0x0000000000a5962d"
20228621,259,0,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetCrossSectionForProjectile"
19548645,3647,22,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
19546472,723,39,"g4run","libG4particles.so","0x000000000006c63d"
19544128,253,16,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
19541462,189,0,"g4run","libG4processes.so","G4O19GEMProbability::G4O19GEMProbability"
19541277,442,49,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
19540580,117,32,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
19534903,826,0,"g4run","libstdc++.so.6.0.30","operator delete"
19534793,145,370,"g4run","libG4processes.so","G4ScreeningMottCrossSection::DifferentialXSection"
19531325,697,0,"g4run","libG4processes.so","0x0000000000f69b7f"
18851591,149,70,"g4run","libG4geometry.so","G4Box::DistanceToOut"
18849761,475,16,"g4run","libG4processes.so","G4EquilibriumEvaporator::~G4EquilibriumEvaporator"
18848000,524,55,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection"
18845967,139,110,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
18845644,971,98,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
18844227,371,90,"g4run","libG4processes.so","0x000000000037b9d0"
18841577,379,79,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
18840538,131,66,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
18838384,1408,0,"g4run","libG4processes.so","G4DNAMolecularReactionData::ComputeEffectiveRadius@plt"
18838193,956,90,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
18153563,468,0,"g4run","libG4track.so","0x000000000001155f"
18153310,206,281,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable"
18152958,951,204,"g4run","libG4processes.so","G4HadronicParameters::SetVerboseLevel"
18151338,1200,115,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
18150605,202,222,"g4run","libG4processes.so","G4ChipsProtonElasticXS::G4ChipsProtonElasticXS"
18150182,1329,72,"g4run","libG4event.so","G4IonTable::GetIon@plt"
18146602,560,0,"g4run","libG4geometry.so","atan2@plt"
18146028,188,0,"g4run","libG4event.so","0x0000000000069d87"
18137815,429,31,"g4run","libG4processes.so","0x00000000009d3585"
17453658,184,303,"g4run","libG4processes.so","0x0000000000838e4f"
17453360,1926,27,"g4run","libG4geometry.so","0x000000000021226e"
17453247,137,56,"g4run","libG4processes.so","G4SBBremTable::InitSamplingTables"
17452610,741,144,"g4run","libG4geometry.so","0x00000000000eac5d"
17451736,46,314,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
17450557,1802,142,"g4run","libG4processes.so","G4IonDEDXHandler::GetUpperEnergyEdge@plt"
17449897,234,78,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
17449401,992,155,"g4run","libG4processes.so","G4RKPropagation::G4RKPropagation"
17448302,766,0,"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil"
17446435,0,180,"g4run","libG4processes.so","0x0000000000a0cc68"
17446191,818,0,"g4run","libG4processes.so","0x000000000083d84f"
17446031,0,0,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePathOnly"
17444889,0,61,"g4run","libG4geometry.so","G4ExtrudedSolid::GetVertex"
17440013,774,704,"g4run","libG4global.so","G4JTPolynomialSolver::FindRoots"
16758562,1218,142,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
16754050,1207,41,"g4run","libG4processes.so","G4PolarizedIonisationBhabhaXS::Initialize"
16752309,52,0,"g4run","libG4track.so","0x000000000000f3b4"
16752079,480,185,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirManyBody"
16752013,74,18,"g4run","libG4processes.so","G4CollisionOutput::setOnShell"
16751170,228,0,"g4run","libG4particles.so","0x000000000006cd3a"
16751057,368,0,"g4run","libG4tracking.so","0x000000000002f1d6"
16750659,278,0,"g4run","libG4geometry.so","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
16749658,65,18,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
16748679,2581,131,"g4run","libG4global.so","0x0000000000054997"
16747137,1180,165,"g4run","libG4processes.so","0x000000000093aa4c"
16745743,261,228,"g4run","libG4geometry.so","G4Tubs::operator="
16744762,140,42,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionInelastic"
16061346,398,20,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::InitialiseForElement"
16059456,49,22,"g4run","libG4processes.so","0x0000000000f67efd"
16055545,751,76,"g4run","libG4track.so","G4ParticleChange::CheckIt"
16055108,1561,0,"g4run","libG4tracking.so","0x000000000002f82a"
16054173,2495,0,"g4run","libG4event.so","0x0000000000068d71"
16054154,0,130,"g4run","libG4processes.so","G4CascadeColliderBase::~G4CascadeColliderBase"
16053543,180,73,"g4run","libG4processes.so","G4CollisionOutput::tuneSelectedPair"
16052710,56,39,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
16051507,534,0,"g4run","libG4geometry.so","std::_Rb_tree_decrement@plt"
16050425,58,147,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
16049235,0,70,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache"
16046269,433,155,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronElastic"
15360481,57,35,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
15358085,829,102,"g4run","libG4geometry.so","0x00000000000e4a28"
15356925,1224,0,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
15355982,65,0,"g4run","libG4geometry.so","G4Trap::GetVertices"
15354955,892,0,"g4run","libG4processes.so","0x0000000000f08353"
15354927,556,102,"g4run","libG4tracking.so","0x000000000002f83b"
15354858,954,32,"g4run","libG4processes.so","G4VRangeToEnergyConverter::ConvertForElectron@plt"
15353450,2307,290,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton()::{lambda()#1}>"
15352911,998,0,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
15352263,111,28,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
15352167,167,18,"g4run","libG4processes.so","0x00000000009d358e"
15350797,547,78,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
15350457,512,16,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PhysicsFreeVector*>, std::_Select1st<std::pair<G4Material const* const, G4PhysicsFreeVector*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PhysicsFreeVector*> > >::_M_erase"
14695108,183,0,"g4run","libG4processes.so","G4SeltzerBergerModel::Initialise"
14660968,304,17,"g4run","libG4processes.so","0x000000000037cf50"
14660769,579,17,"g4run","libG4tracking.so","0x000000000002f1de"
14660542,159,36,"g4run","libG4track.so","0x00000000000137d8"
14659394,2564,70,"g4run","libG4processes.so","G4NucleiModel::getFermiKinetic"
14657385,15059,1787,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei"
14655488,0,96,"g4run","libG4particles.so","strlen@plt"
14652692,212,68,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
14652358,153,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
14652151,358,161,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
14649111,0,18,"g4run","libG4particles.so","G4MesonConstructor::~G4MesonConstructor"
14648192,1080,58,"g4run","libG4tracking.so","G4UserLimits::GetUserMinRange"
14646927,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
13963180,56,0,"g4run","libG4event.so","0x0000000000068e28"
13961806,540,16,"g4run","libG4event.so","0x0000000000068db6"
13961519,1004,23,"g4run","libG4processes.so","0x0000000000f69b64"
13961499,0,153,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMGsPhis"
13961067,101,0,"g4run","libG4event.so","0x000000000006a41d"
13960862,1117,40,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getCrossSection"
13960739,305,0,"g4run","libG4event.so","0x0000000000068d7d"
13960707,0,123,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
13960386,0,48,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
13959901,0,0,"g4run","libG4processes.so","G4CascadeCheckBalance::strangeOkay"
13958988,280,32,"g4run","libG4processes.so","G4eIonisationParameters::~G4eIonisationParameters@plt"
13958246,417,47,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
13957911,843,191,"g4run","libG4processes.so","G4MuMinusCapturePrecompound::ApplyYourself"
13957120,1655,86,"g4run","libG4geometry.so","G4PolyconeSide::FindLineIntersect"
13956391,0,0,"g4run","libG4geometry.so","G4BooleanSolid::GetPolyhedron"
13954541,3237,49,"g4run","libG4geometry.so","field_utils::inverseCurvatureRadius"
13953083,1775,16,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
13267207,148,63,"g4run","libG4geometry.so","0x000000000026fb75"
13265120,222,88,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
13264842,153,0,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection"
13264726,80,0,"g4run","libG4processes.so","G4HadronicException::what"
13263789,657,0,"g4run","libG4geometry.so","0x00000000000f76ab"
13263015,0,20,"g4run","libG4geometry.so","G4FSALBogackiShampine45::G4FSALBogackiShampine45@plt"
13261682,176,127,"g4run","libG4processes.so","0x000000000083492a"
13261316,132,1532,"g4run","libG4processes.so","G4VXTRenergyLoss::GetComptonPerAtom"
13260928,742,17,"g4run","libG4processes.so","0x00000000009319da"
13259073,155,189,"g4run","libG4processes.so","0x0000000000f18f2d"
13258962,428,94,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
13257517,1303,130,"g4run","libG4processes.so","0x00000000008b6d17"
13257229,80,25,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
13254890,48,16,"g4run","libG4processes.so","G4CrossSectionDataStore::BuildPhysicsTable"
12567257,212,0,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTrackLength"
12566576,3924,0,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
12566464,0,65,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway@plt"
12566022,90,0,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
12565774,13763,1207,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
12565202,276,60,"g4run","libG4geometry.so","G4Trap::Clone"
12565155,65,0,"g4run","libG4processes.so","G4VCrossSectionDataSet::G4VCrossSectionDataSet"
12564396,678,23,"g4run","libG4event.so","0x0000000000068d78"
12563798,1927,131,"g4run","libG4processes.so","0x00000000008b6d4e"
12563724,1424,0,"g4run","libG4global.so","0x000000000005499e"
12562554,667,291,"g4run","libG4event.so","0x0000000000069d40"
12561860,2358,963,"g4run","libG4processes.so","G4CollisionOutput::rotateEvent"
12561048,310,19,"g4run","libG4event.so","0x0000000000068ea6"
12561046,120,69,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
12560951,220,17,"g4run","libG4processes.so","0x0000000000f183b8"
12559096,126,38,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel"
12558479,57,161,"g4run","libG4geometry.so","G4TessellatedSolid::InsideVoxels@plt"
11893106,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
