cycles_ukP,comm,dso,symbol
698481,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
698479,"g4run","libvtkFiltersFlowPaths-9.1.so.9.1.0","std::vector<double, std::allocator<double> >::_M_fill_insert"
698478,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::~G4CascadeFunctions"
698476,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
698476,"g4run","libG4processes.so","0x000000000037d120"
698475,"g4run","libG4particles.so","G4Proton::Definition"
698474,"g4run","libG4geometry.so","0x00000000001925fa"
698474,"g4run","libG4processes.so","G4PAIxSection::GetCerenkovEnergyTransfer"
698474,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
698473,"g4run","libG4processes.so","G4FTFParticipants::SortInteractionsIncT"
698473,"g4run","libG4processes.so","G4NucleiModel::generateModel"
698473,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
698473,"g4run","libG4processes.so","0x0000000000770c89"
698472,"g4run","libG4processes.so","0x0000000000945a5a"
698472,"g4run","libG4processes.so","0x000000000095fb17"
698470,"g4run","libG4processes.so","0x000000000083d213"
698468,"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString"
698468,"g4run","libG4processes.so","G4ResonanceNames::~G4ResonanceNames"
698468,"g4run","libG4processes.so","G4hRDEnergyLoss::~G4hRDEnergyLoss@plt"
698468,"g4run","libG4processes.so","0x000000000037e9b0"
698467,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
698467,"g4run","libG4processes.so","0x0000000000a0cc6a"
698466,"g4run","libG4processes.so","G4FTFParticipants::GetList"
698466,"g4run","libG4processes.so","0x00000000008e2f6d"
698466,"g4run","libG4processes.so","0x0000000000f69b3a"
698465,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >"
698465,"g4run","libG4processes.so","std::vector<G4VStatMFMacroCluster*, std::allocator<G4VStatMFMacroCluster*> >::_M_realloc_insert<G4VStatMFMacroCluster*>"
698464,"g4run","libG4particles.so","G4MesonConstructor::ConstructCharmMesons"
698463,"g4run","libG4event.so","0x0000000000068e30"
698461,"g4run","libG4processes.so","G4INCL::CrossSections::NDeltaToNLK@plt"
698461,"g4run","libG4processes.so","G4MuNeutrinoNucleusTotXsc::GetEnergyIndex@plt"
698461,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
698460,"g4run","libG4processes.so","G4EquilibriumEvaporator::setVerboseLevel"
698460,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::~G4SingleDiffractiveExcitation"
698460,"g4run","libG4processes.so","0x000000000037ebd0"
698459,"g4run","libG4geometry.so","G4Box::Inside"
698459,"g4run","libG4processes.so","std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>"
698458,"g4run","libG4processes.so","G4WilsonAblationModel::G4WilsonAblationModel"
698457,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator"
698457,"g4run","libG4processes.so","0x0000000000841d9f"
698457,"g4run","libG4processes.so","0x0000000000a45da4"
698456,"g4run","libG4particles.so","G4AntiAlpha::Definition"
698455,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SaveKinematics"
698454,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateMultiplicity"
698454,"g4run","libG4processes.so","0x000000000037d810"
698453,"g4run","libG4particles.so","G4DecayProducts::operator="
698453,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase"
698453,"g4run","libG4processes.so","0x0000000000a2a7fc"
698452,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt"
698452,"g4run","libG4processes.so","std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt"
698451,"g4run","libG4processes.so","0x0000000000e96c7b"
698450,"g4run","libG4particles.so","G4AntiOmegacZero::Definition"
698448,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
698446,"g4run","libG4processes.so","G4VRestContinuousProcess::~G4VRestContinuousProcess@plt"
698445,"g4run","libG4processes.so","0x000000000037e880"
698445,"g4run","libG4processes.so","0x000000000083fd17"
698445,"g4run","libG4processes.so","0x00000000008b6d5c"
698444,"g4run","libG4processes.so","0x00000000009ed5c4"
698443,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt"
698443,"g4run","libG4processes.so","std::__pop_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >@plt"
698441,"g4run","libG4processes.so","0x000000000083ee2f"
698440,"g4run","libG4event.so","0x0000000000069d46"
698440,"g4run","libG4processes.so","G4DNAGillespieDirectMethod::SetTimeStep@plt"
698440,"g4run","libG4processes.so","G4HadPhaseSpaceNBodyAsai::GenerateMultiBody"
698440,"g4run","libG4processes.so","0x00000000009d3589"
698438,"g4run","libG4processes.so","G4StatMFParameters::GetKappaCoulomb"
698438,"g4run","libG4processes.so","0x000000000037d970"
698437,"g4run","libG4processes.so","G4BetheBlochModel::CrossSectionPerVolume"
698437,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
698437,"g4run","libG4processes.so","std::istream::_M_extract<unsigned long>@plt"
698436,"g4run","libG4geometry.so","operator delete@plt"
698435,"g4run","libG4processes.so","G4PAIxSection::GetStepCerenkovLoss"
698434,"g4run","libG4processes.so","G4VAtomDeexcitation::InitialiseAtomicDeexcitation@plt"
698433,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::~G4HadronicAbsorptionBertini"
698433,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
698431,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
698431,"g4run","libG4processes.so","G4LundStringFragmentation::Quark_AntiQuark_lastSplitting"
698431,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
698430,"g4run","libG4particles.so","0x0000000000081551"
698430,"g4run","libG4processes.so","G4DNACPA100IonisationModel::RandomizeEjectedElectronEnergyFromCumulatedDcs@plt"
698430,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698430,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_of@plt"
698429,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<15, 19>::~G4NumIntTwoBodyAngDst"
698428,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering@plt"
698428,"g4run","libG4processes.so","0x000000000092d202"
698425,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::getOutgoingParticleTypes"
698424,"g4run","libG4processes.so","G4InuclParticle::print"
698423,"g4run","libG4event.so","0x0000000000069d48"
698422,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc"
698420,"g4run","libG4processes.so","0x00000000009edb0f"
698419,"g4run","libG4geometry.so","0x00000000001fe2cd"
698419,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
698418,"g4run","libG4processes.so","G4ChipsAntiBaryonElasticXS::G4ChipsAntiBaryonElasticXS@plt"
698417,"g4run","libG4processes.so","0x00000000008c2946"
698416,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
698415,"g4run","libG4particles.so","G4DecayTable::~G4DecayTable"
698415,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS"
698415,"g4run","libG4processes.so","G4PhysicsVector::Value"
698415,"g4run","libG4processes.so","0x000000000083efbf"
698414,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
698414,"g4run","libG4processes.so","0x00000000008aec9a"
698411,"g4run","libG4processes.so","0x000000000037b500"
698411,"g4run","libG4processes.so","0x000000000082eb14"
698411,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
698410,"g4run","libG4geometry.so","0x00000000001498d8"
698410,"g4run","libG4vis_management.so","G4VisCommandViewerList::SetNewValue"
698409,"g4run","libG4processes.so","G4LegendrePolynomial::BuildUpToOrder"
698409,"g4run","libG4processes.so","0x00000000005f4426"
698407,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
698406,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
698406,"g4run","libG4processes.so","G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::printXsec"
698406,"g4run","libG4processes.so","0x00000000008b6d39"
698405,"g4run","libG4processes.so","G4QuarkExchange::ExciteParticipants"
698405,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698405,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698404,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::IsOKWithParentMass"
698402,"g4run","libG4processes.so","G4EmBiasingManager::G4EmBiasingManager"
698401,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::rapidity"
698401,"g4run","libG4geometry.so","0x00000000001818b9"
698401,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
698401,"g4run","libG4processes.so","G4Fancy3DNucleus::DoLorentzContraction"
698400,"g4run","libG4geometry.so","G4Tubs::CreatePolyhedron"
698400,"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection@plt"
698400,"g4run","libG4processes.so","G4ProductionCutsTable::UpdateCoupleTable"
698397,"g4run","libG4processes.so","G4AdjointCSManager::GetPostStepWeightCorrection@plt"
698397,"g4run","libG4processes.so","G4Bessel::K0"
698397,"g4run","libm.so.6","__fmod"
698395,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt"
698394,"g4run","libG4geometry.so","0x00000000001c9e15"
698393,"g4run","g4run","CLHEP::MixMaxRng::iterate@plt"
698389,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToNNKKbChannel>::getObject@plt"
698389,"g4run","libG4processes.so","operator<<"
698388,"g4run","libG4geometry.so","0x0000000000193f0e"
698388,"g4run","libG4physicslists.so","G4PrecoProtonBuilder::G4PrecoProtonBuilder"
698386,"g4run","libG4processes.so","G4StatMFParameters::Getr0"
698386,"g4run","libG4processes.so","0x0000000000f183bc"
698385,"g4run","libG4geometry.so","0x0000000000103d07"
698385,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions"
698385,"g4run","libG4processes.so","G4CascadeSampler<31, 6>::findMultiplicity"
698384,"g4run","libG4processes.so","nfu_free@plt"
698383,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
698381,"g4run","libG4geometry.so","G4Trap::CheckParameters"
698381,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData"
698380,"g4run","libG4geometry.so","0x00000000001946a7"
698380,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_insert_and_rebalance"
698379,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcMeanA"
698379,"g4run","libG4processes.so","0x0000000000a1abde"
698377,"g4run","libG4particles.so","G4ExcitedMesonConstructor::GetQuarkContents@plt"
698376,"g4run","libG4geometry.so","G4ClassicalRK4::DumbStepper"
698376,"g4run","libG4geometry.so","0x00000000001c9d8a"
698376,"g4run","libG4processes.so","G4ElectronIonPair::SampleIonsAlongStep"
698376,"g4run","libG4processes.so","0x0000000000873765"
698375,"g4run","libG4processes.so","G4CollisionOutput::reset"
698375,"g4run","libG4processes.so","0x00000000009f2071"
698375,"g4run","libG4tracking.so","0x000000000002f9ca"
698374,"g4run","libG4processes.so","G4HadronicInteractionRegistry::Clean@plt"
698373,"g4run","libG4processes.so","G4PenelopeOscillatorManager::Clear@plt"
698372,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos@plt"
698372,"g4run","libG4processes.so","0x0000000000806bad"
698371,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::TwoBodyDecayIt"
698371,"g4run","libG4processes.so","std::vector<cacheEl_t*, std::allocator<cacheEl_t*> >::_M_realloc_insert<cacheEl_t*>"
698370,"g4run","libG4processes.so","G4PreCompoundDeexcitation::deExcite"
698370,"g4run","libG4processes.so","0x0000000000a4b27c"
698370,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
698369,"g4run","libG4geometry.so","G4MagInt_Driver::QuickAdvance"
698367,"g4run","libG4processes.so","G4PAIModelData::SampleAlongStepTransfer@plt"
698366,"g4run","libG4particles.so","G4Upsilon::Definition"
698366,"g4run","libstdc++.so.6.0.30","memcpy@plt"
698365,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::ThresholdMomentum"
698365,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2ExpHof"
698362,"g4run","libG4processes.so","0x00000000009fe29e"
698361,"g4run","libG4geometry.so","std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt"
698358,"g4run","libG4processes.so","G4Abla::initEvapora"
698356,"g4run","libG4processes.so","G4AblaDataFile::readData"
698356,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
698356,"g4run","libG4processes.so","0x000000000096dbfc"
698354,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
698353,"g4run","libG4processes.so","G4CollisionNNToNDeltastar::~G4CollisionNNToNDeltastar@plt"
698352,"g4run","libG4processes.so","MCGIDI_POP_release@plt"
698351,"g4run","libG4processes.so","MCGIDI_POPs_initial@plt"
698350,"g4run","g4run","CLHEP::MixMaxRng::flat"
698350,"g4run","libG4processes.so","G4BaryonWidth::MassDependentWidth"
698347,"g4run","libG4processes.so","G4Absorber::FindProducts"
698344,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::set"
698337,"g4run","libG4processes.so","G4Ne20GEMProbability::~G4Ne20GEMProbability@plt"
698336,"g4run","libG4processes.so","G4HadronicParameters::G4HadronicParameters"
698335,"g4run","libG4processes.so","0x000000000037dc80"
698332,"g4run","libG4geometry.so","0x00000000000d8158"
698328,"g4run","libm.so.6","@plt"
698326,"g4run","libG4processes.so","0x0000000000f182d7"
698325,"g4run","libG4event.so","0x000000000006a400"
698323,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698320,"g4run","libG4track.so","_GLOBAL__sub_I_G4ParticleChangeForGamma.cc"
698319,"g4run","libG4geometry.so","G4Box::CreatePolyhedron"
698319,"g4run","libG4processes.so","xDataTOME_getInterpolation@plt"
698318,"g4run","libG4processes.so","G4FTFParameters::Reset@plt"
698317,"g4run","libG4tracking.so","0x000000000002f7aa"
698314,"g4run","libG4processes.so","G4PenelopeOscillator::G4PenelopeOscillator@plt"
698314,"g4run","libG4processes.so","G4StatMFParameters::GetCoulomb"
698312,"g4run","libG4processes.so","0x00000000008e196b"
698311,"g4run","libG4geometry.so","std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt"
698309,"g4run","libG4processes.so","0x00000000008af1d6"
698308,"g4run","libG4geometry.so","0x0000000000193fbd"
698308,"g4run","libG4processes.so","0x0000000000a4923d"
698307,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
698305,"g4run","libG4processes.so","0x0000000000e969e8"
698304,"g4run","libG4event.so","0x0000000000068db1"
698300,"g4run","libG4geometry.so","0x000000000021242e"
698299,"g4run","libG4processes.so","0x000000000037d9c0"
698298,"g4run","libG4processes.so","G4FTFModel::ModelDescription"
698298,"g4run","libG4processes.so","0x000000000037bc80"
698296,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherford"
698294,"g4run","libG4particles.so","0x00000000000631a6"
698292,"g4run","libG4geometry.so","G4Torus::DistanceToOut"
698292,"g4run","libG4processes.so","G4WilsonAbrasionModel::ApplyYourself"
698291,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::ComputeGeomPathLength"
698288,"g4run","libG4processes.so","0x000000000037f2a0"
698285,"g4run","libG4processes.so","0x0000000000a0cc66"
698278,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache@plt"
698274,"g4run","libG4processes.so","G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst"
698271,"g4run","libG4particles.so","G4IonTable::GetIonName"
698266,"g4run","libG4track.so","0x000000000000f483"
698262,"g4run","libG4geometry.so","0x00000000001c23ba"
698257,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4CascadeParameters>::Insert()::{lambda()#1}>"
698256,"g4run","libG4geometry.so","0x000000000015995e"
698255,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
698248,"g4run","libG4particles.so","G4DecayProducts::~G4DecayProducts"
698248,"g4run","libG4processes.so","G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt"
698247,"g4run","libG4processes.so","G4ParamExpTwoBodyAngDst<10>::GetCosTheta"
698245,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::findBoostToCM"
698244,"g4run","libm.so.6","with_errno"
698243,"g4run","libG4processes.so","G4BinaryCascade::ApplyYourself"
698238,"g4run","libG4geometry.so","G4Cons::GetPointOnSurface"
698237,"g4run","libG4processes.so","G4FTFModel::StoreInvolvedNucleon"
698231,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SetSecondParton"
698228,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::CalculateCrossSection"
698221,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle const&>@plt"
698215,"g4run","libG4processes.so","G4CrossSectionFactory<G4ChipsPionPlusElasticXS, 0>::Instantiate"
698203,"g4run","libG4event.so","0x0000000000069d8a"
698196,"g4run","libG4processes.so","G4BinaryCascade::G4BinaryCascade"
698192,"g4run","libG4processes.so","0x0000000000ef7c9a"
698183,"g4run","libG4geometry.so","0x00000000001ca1ae"
698171,"g4run","libG4geometry.so","G4ElectroMagneticField::G4ElectroMagneticField@plt"
698169,"g4run","libG4geometry.so","0x00000000001cc616"
698164,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
698141,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698133,"g4run","libG4processes.so","0x00000000008b8fcf"
698130,"g4run","libG4processes.so","G4AutoDelete::Register<G4InuclElementaryParticle>"
698129,"g4run","libG4processes.so","0x0000000000a31fb9"
698128,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, G4DNACrossSectionDataSet*>, std::_Select1st<std::pair<G4String const, G4DNACrossSectionDataSet*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4DNACrossSectionDataSet*> > >::find@plt"
698126,"g4run","libG4geometry.so","G4SafetyHelper::InitialiseHelper@plt"
698094,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
698093,"g4run","libG4processes.so","G4FissionProductYieldDist::FindParticleInterpolation@plt"
698091,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::GetChannel"
698088,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::GetTranslation@plt"
698088,"g4run","libG4processes.so","0x0000000000a516c6"
698084,"g4run","libG4processes.so","0x00000000008c4c3f"
698081,"g4run","libG4processes.so","G4DNAMillerGreenExcitationModel::S_2p@plt"
698035,"g4run","libG4processes.so","G4BetheBlochModel::G4BetheBlochModel"
698026,"g4run","libG4processes.so","0x0000000000b3f906"
698015,"g4run","libm.so.6","__cos_fma"
698004,"g4run","libG4processes.so","G4INCL::NKbElasticChannel::~NKbElasticChannel@plt"
697993,"g4run","libG4processes.so","0x0000000000ef790b"
697982,"g4run","libG4particles.so","0x0000000000081554"
697981,"g4run","libG4processes.so","xDataTOM_XYs_getDataFromXDataInfo@plt"
697969,"g4run","libG4geometry.so","G4LogicalSkinSurface::GetSurfaceTable"
697965,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CalculateCrossSection"
697959,"g4run","libG4processes.so","0x0000000000a2a7f5"
697955,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator/="
697954,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
697931,"g4run","libG4processes.so","G4RKFieldIntegrator::GetAntiprotonPotential"
697908,"g4run","libG4processes.so","0x0000000000380410"
697886,"g4run","libG4geometry.so","memset@plt"
697873,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()"
697868,"g4run","libG4processes.so","G4IonParametrisedLossModel::BuildRangeVector@plt"
697855,"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate"
697823,"g4run","libG4tracking.so","0x000000000002f7ac"
697822,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::G4ElectroNuclearCrossSection"
697807,"g4run","libG4processes.so","G4Molecule::G4Molecule@plt"
697807,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::TestAngleTable"
697801,"g4run","libG4processes.so","0x0000000000b3818c"
697787,"g4run","libm.so.6","__math_check_uflow"
697777,"g4run","libG4processes.so","0x00000000008b6cf6"
697761,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
697741,"g4run","libG4geometry.so","0x000000000027093c"
697735,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::PreparePhysicsTable"
697722,"g4run","libG4processes.so","0x0000000000833f67"
697707,"g4run","libG4processes.so","G4HadronicException::G4HadronicException"
697695,"g4run","g4run","_init"
697655,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::printXsec"
697645,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
697634,"g4run","libG4processes.so","G4InuclParamMomDst::GetMomentum"
697626,"g4run","libG4geometry.so","0x00000000001a315d"
697613,"g4run","libG4processes.so","G4KineticTrack::Decay"
697610,"g4run","libG4processes.so","G4KineticTrackVector::Boost"
697601,"g4run","libG4geometry.so","0x000000000025531d"
697599,"g4run","libG4processes.so","G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::printXsec"
697598,"g4run","libG4physicslists.so","G4ProtonBuilder::G4ProtonBuilder"
697578,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
697548,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetWilsonProbabilityForProtonDissociation"
697514,"g4run","libG4processes.so","G4Na24GEMChannel::~G4Na24GEMChannel"
697510,"g4run","libG4processes.so","G4B10GEMProbability::G4B10GEMProbability@plt"
697500,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
697483,"g4run","libG4processes.so","0x00000000008b6d06"
697419,"g4run","libG4processes.so","ptwX_setData@plt"
697388,"g4run","libG4processes.so","G4HadronicParameters::SetEnableHyperNuclei"
697366,"g4run","libG4processes.so","0x0000000000e4d10b"
697352,"g4run","libG4processes.so","G4CollisionOutput::getRecoilFragment"
697301,"g4run","libG4geometry.so","G4Tubs::GetEntityType"
697291,"g4run","libG4geometry.so","G4CutTubs::GetCutZ"
697184,"g4run","libG4processes.so","0x0000000000a2a78a"
697143,"g4run","libG4processes.so","G4ASTARStopping::Initialise"
697014,"g4run","libG4processes.so","G4C16GEMProbability::~G4C16GEMProbability@plt"
696930,"g4run","libG4particles.so","0x00000000000737e9"
695134,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InteractionContent**, std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> > >, long, G4InteractionContent*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4InteractionContent const*, G4InteractionContent const*)> >"
