id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all;g4run;libG4processes;G4GEMCoulombBarrier::CalcCompoundRadius",26519126,13479374,92402,7476650,59457,581
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::HighEnergyJ2",0,0,0,103189,0,20
"all;g4run;libG4processes;G4FragmentingString::DecayIsQuark",0,0,2115,0,0,0
"all;g4run;libG4processes;G4NuclearRadii::CoulombFactor@plt",696227,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeCoalescence::maxDeltaP@plt",698295,231197,0,0,0,0
"all;g4run;libG4processes;G4Fancy3DNucleus::GetOuterRadius",698491,0,11459,122930,6947,19
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::HighEnergyJ3",2793508,483623,0,207287,3428,19
"all;g4run;libG4processes;G4CascadeDeexcitation::deExcite",25102597,6632377,124014,2454396,89420,383
"all;g4run;libG4processes;G4HadronicProcess::PostStepDoIt",69055570,19120943,309912,11726044,243935,1524
"all;g4run;libG4processes;G4HadProjectile::Initialise",116518853,34069726,222352,22220983,125595,1605
"all;g4run;libG4processes;std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",2789067,0,15515,367280,17301,38
"all;g4run;libG4processes;G4UrbanMscModel::SampleScattering",593191015,134068330,1261734,84746094,816235,8058
"all;g4run;libG4processes;G4InuclElementaryParticle::setType@plt",2091236,388538,2293,197590,4344,38
"all;g4run;libG4processes;G4CascadeDeexciteBase::makeFragment",0,0,6600,0,1595,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirManyBody",1393609,0,6624,250875,2825,0
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateOutgoingPartTypes",110466632,25302157,475804,19558371,281700,1630
"all;g4run;libG4processes;G4LogicalVolume::GetSensitiveDetector@plt",0,165670,0,233518,1729,0
"all;g4run;libG4processes;G4CascadeCheckBalance::chargeOkay",13248037,1855325,65227,680171,49079,229
"all;g4run;libG4processes;G4VMultipleScattering::AlongStepGetPhysicalInteractionLength",1360334920,337719788,3457231,221438382,2123379,21527
"all;g4run;libG4processes;operator new@plt",0,0,3539,0,1343,19
"all;g4run;libG4processes;G4Fancy3DNucleus::GetCharge",0,193266,0,0,0,0
"all;g4run;libG4processes;G4NucleiModel::generateInteractionLength@plt",6279604,1454152,12535,1125460,12885,39
"all;g4run;libG4processes;G4SigmaZero::Definition@plt",0,0,2334,0,0,0
"all;g4run;libG4processes;G4InuclElementaryParticle::operator=",95592822,25479695,443510,15696068,283344,1476
"all;g4run;libG4processes;G4NuclearRadii::ParticleRadius",5578912,2447210,53034,1652071,27893,114
"all;g4run;libG4processes;G4NucleiModel::generateNucleonMomentum@plt",0,146456,0,0,1389,0
"all;g4run;libvtkFiltersFlowPaths-9",,,,,,
"all;g4run;libvtkFiltersFlowPaths-9;std::vector<double, std::allocator<double> >::_M_fill_insert",698430,0,3712,207216,4837,19
"all;g4run;libG4particles",,,,,,
"all;g4run;libG4particles;G4Neutron::Definition",1144134818,285861197,3382389,194544304,2047600,17103
"all;g4run;libG4particles;pDynamicParticleAllocator",289506984,57795178,654192,36151341,424337,4446
"all;g4run;libG4particles;G4MuonMinus::Definition",0,158658,1843,0,1177,0
"all;g4run;libG4particles;G4Lambda::Definition",4189886,2350523,17335,1240820,11969,38
"all;g4run;libG4particles;std::_Rb_tree_increment@plt",0,0,6322,338404,2714,0
"all;g4run;libG4particles;G4IonTable::IsIon",0,0,1388,0,887,0
"all;g4run;libG4particles;G4Triton::Definition",3488399,703250,9701,352963,4371,79
"all;g4run;libG4particles;G4KaonPlus::Definition",9770555,3345870,17988,2451420,17485,78
"all;g4run;libG4particles;G4PDGCodeChecker::CheckPDGCode",0,0,1970,0,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",0,203297,5087,128321,0,19
"all;g4run;libG4particles;CLHEP::MixMaxRng::iterate@plt",0,0,0,0,0,19
"all;g4run;libG4particles;G4PionPlus::Definition",50217465,12234780,278551,9631437,160525,1282
"all;g4run;libG4particles;G4DecayProducts::~G4DecayProducts",2095127,0,4195,199755,1303,0
"all;g4run;libG4particles;G4SigmaZero::Definition",2789134,503802,6002,203172,7027,97
"all;g4run;libG4particles;G4DynamicParticle::Set4Momentum",1003939201,273051961,2494001,178498809,1697619,15330
"all;g4run;libG4particles;G4ParticleTable::CheckReadiness",698377,175911,6263,0,0,58
"all;g4run;libG4particles;G4AntiNeutron::Definition",1396653,391227,13890,218771,7429,0
"all;g4run;libG4particles;G4AntiNeutrinoMu::Definition",697749,0,0,0,0,0
"all;g4run;libG4particles;G4IonTable::FindIon@plt",14656261,5146974,30041,2301219,19370,116
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find",698307,344936,13558,110581,12044,58
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",2788532,892510,5818,223022,9194,20
"all;g4run;libG4particles;G4IonTable::FindIonInMaster",9075177,215459,6768,109188,4261,77
"all;g4run;libG4particles;G4PDefManager::offset@plt",30705812,8840983,64862,6576606,40830,577
"all;g4run;libG4particles;G4XiZero::Definition",1394059,180545,10451,296382,8908,58
"all;g4run;libG4particles;G4DynamicParticle::G4DynamicParticle",0,0,2496,104956,0,0
"all;g4run;libG4particles;G4TauPlus::Definition",0,171829,4466,0,0,0
"all;g4run;libG4particles;G4KaonMinus::Definition",11154347,3586013,17546,1857768,17230,192
"all;g4run;libG4particles;G4AntiKaonZero::Definition",32097187,7141625,138728,5069220,117558,593
"all;g4run;libG4particles;G4DynamicParticle::operator=",381840960,105512767,1454868,66761686,879298,5956
"all;g4run;libG4particles;G4NucleiProperties::GetNuclearMass",476446138,130342793,1414216,84906081,892994,7821
"all;g4run;libG4particles;G4NucleiProperties::GetBindingEnergy",38381172,10368442,258771,5635176,156181,775
"all;g4run;libG4particles;G4IonTable::FindIon",2291712233,545532410,5725268,320967022,3607685,32795
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetAtomicMass@plt",4186042,1248328,0,123581,6027,58
"all;g4run;libG4particles;G4ParticleTable::FindParticle",14647189,2067925,79403,1296517,59013,291
"all;g4run;libG4particles;G4DecayProducts::PushProducts",0,160292,3982,0,2729,19
"all;g4run;libG4particles;G4ParticleDefinition::GetTrackingManager",399780916,82372881,936612,51510578,621860,6113
"all;g4run;libG4particles;G4PionMinus::Definition",48148188,9781128,249342,4823665,144676,769
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetIndex@plt",11860870,4354144,63868,3402932,22817,174
"all;g4run;libG4particles;G4IonTable::GetNucleusEncoding@plt",4882150,1990180,15354,587926,12556,156
"all;g4run;libG4particles;G4KaonZeroShort::Definition",0,0,0,0,988,0
"all;g4run;libG4particles;G4IonTable::GetIon",32804910,7878302,109844,5564191,75665,691
"all;g4run;libG4particles;G4IonTable::GetNucleusMass",0,0,3797,0,0,0
"all;g4run;libG4particles;G4NeutrinoMu::Definition",1397017,170993,2506,0,1448,0
"all;g4run;libG4particles;G4AntiProton::Definition",2791637,0,6664,123809,3401,39
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::IsInTable",693945,0,0,0,0,0
"all;g4run;libG4particles;G4MuonDecayChannel::DecayIt",695843,0,4119,111576,2304,0
"all;g4run;libG4particles;G4DecayTable::SelectADecayChannel",2790255,0,19850,342568,6174,19
"all;g4run;libG4particles;G4KaonZero::Definition",25802158,7882468,123739,2813157,87105,619
"all;g4run;libG4particles;G4AntiAlpha::Definition",2791706,806449,19859,140860,3938,96
"all;g4run;libG4particles;G4Electron::Definition",241374597,55719054,1134205,36302383,652613,3786
"all;g4run;libG4particles;G4PionZero::Definition",25805559,6391257,170998,4557418,120293,637
"all;g4run;libG4particles;G4VDecayChannel::G4VDecayChannel",698228,162189,3250,0,2679,19
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::IsOKWithParentMass",698208,0,6312,114880,2453,38
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetIndex",698401,740831,2928,131404,1492,19
"all;g4run;libG4particles;G4DecayProducts::Boost",0,0,0,0,1565,0
"all;g4run;libG4particles;G4NuclideTable::GetIsotope",2094770,0,1573,0,0,40
"all;g4run;libG4particles;G4AntiHe3::Definition",4188481,195213,9373,107763,9558,38
"all;g4run;libG4particles;G4Electron::Definition@plt",19537062,3811124,61739,1301440,65404,269
"all;g4run;libG4particles;G4Deuteron::Deuteron",0,0,0,0,1230,19
"all;g4run;libG4particles;G4DecayProducts::PopProducts",697541,0,0,0,2788,0
"all;g4run;libG4particles;G4VDecayChannel::IsOKWithParentMass",3488780,0,5489,0,5052,57
"all;g4run;libG4particles;G4AntiLambda::Definition",0,570651,0,237533,955,19
"all;g4run;libG4particles;G4AntiTriton::Definition",2790529,369752,23154,314340,7684,19
"all;g4run;libG4particles;G4AntiKaonZero::AntiKaonZero",0,254298,0,0,0,0
"all;g4run;libG4particles;G4Gamma::Definition",95594488,23643732,392679,11639218,237225,1868
"all;g4run;libG4particles;G4NeutrinoE::Definition",0,0,0,0,1524,0
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetNuclearMass",390030050,108493035,1144242,59991120,752845,5463
"all;g4run;libG4particles;G4Positron::Definition",0,0,4977,0,0,0
"all;g4run;libG4particles;G4He3::Definition",2787961,387501,12098,0,2193,78
"all;g4run;libG4particles;G4DynamicParticle::SetMomentum",154885967,46762384,644819,29877931,480755,2221
"all;g4run;libG4particles;G4IonTable::InsertWorker",0,0,0,0,1237,0
"all;g4run;libG4particles;G4TauMinus::Definition",0,0,0,0,1386,0
"all;g4run;libG4particles;G4IonTable::GetNucleusEncoding",72533778,15762585,211839,11373212,132932,1315
"all;g4run;libG4particles;G4DecayProducts::G4DecayProducts",698667,0,2398,0,2845,0
"all;g4run;libG4particles;G4DynamicParticle::SetDefinition",281851422,83585052,871548,52842827,629430,5149
"all;g4run;libG4particles;G4DynamicParticle::~G4DynamicParticle",669818723,153844930,1881478,98597838,1190173,9601
"all;g4run;libG4particles;G4Electron::Electron",52312180,10679965,267585,7312098,135830,1099
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::Pmx",1395445,0,4150,111399,2731,38
"all;g4run;libG4particles;G4IonTable::FindIsotope",0,0,0,0,1372,0
"all;g4run;libG4particles;G4AntiDeuteron::Definition",2087638,321095,6517,221131,6781,20
"all;g4run;libG4particles;G4Gamma::Definition@plt",7676173,1403784,16888,1583702,17775,136
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetNuclearMass@plt",30001995,5185936,74047,2556088,39844,270
"all;g4run;libG4particles;G4SigmaMinus::Definition",3486556,338331,17960,689078,6699,20
"all;g4run;libG4particles;G4AntiNeutrinoE::Definition",698246,0,0,0,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetNuclearMass",0,217166,0,0,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::IsInTable@plt",1396301,1368316,24333,528273,20765,96
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetBindingEnergy",106017493,27219501,614729,15222468,444123,1560
"all;g4run;libG4particles;G4IonTable::GetNucleusMass@plt",698442,0,0,0,982,0
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetAtomicMass",456236542,117228919,1338743,72200579,895726,7284
"all;g4run;libG4particles;G4SigmaPlus::Definition",1396309,1059829,14554,549093,7849,38
"all;g4run;libG4particles;G4KaonZero::Definition@plt",0,0,2039,0,0,0
"all;g4run;libG4particles;G4IonTable::GetLightIon@plt",4183489,1793877,17069,1015207,7659,39
"all;g4run;libG4particles;G4Proton::Definition",1253769337,318339904,3820534,215987711,2298027,19774
"all;g4run;libG4particles;G4NeutrinoTau::Definition",0,0,0,0,1691,0
"all;g4run;libG4particles;G4VDecayChannel::ClearDaughtersName",0,157882,0,0,912,0
"all;g4run;libG4particles;G4Gamma::Gamma",14652966,1888872,108614,2398580,63127,383
"all;g4run;libG4particles;G4Proton::Proton",0,0,0,0,1198,0
"all;g4run;libG4particles;G4PionPlus::PionPlusDefinition",0,0,0,159600,0,0
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::IsInTable",78830541,21362575,334002,12234943,221529,1467
"all;g4run;libG4particles;G4XiMinus::Definition",2095156,515809,16645,336671,13516,78
"all;g4run;libG4particles;G4Proton::Definition@plt",0,0,2046,96731,0,0
"all;g4run;libG4particles;G4OmegaMinus::Definition",697604,524236,15383,313180,5598,57
"all;g4run;libG4particles;G4ParticleDefinition::GetProcessManager",959483577,215878631,1713681,140302976,1008420,12699
"all;g4run;libG4particles;G4PDefManager::offset",130464995,30047614,301210,16968676,168355,2187
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetIndex",1229204110,305055891,4501949,180109688,2877221,19298
"all;g4run;libG4particles;G4Alpha::Definition",4878652,555505,10641,289610,7368,79
"all;g4run;libG4particles;G4ParticleTable::GetParticleTable",249770212,66316401,650978,37997351,473707,3915
"all;g4run;libG4particles;G4KaonZeroLong::Definition",0,0,0,0,3916,0
"all;g4run;libG4particles;G4AntiKaonZero::Definition@plt",0,0,0,0,0,19
"all;g4run;libG4particles;G4Deuteron::Definition",2790719,174418,10326,201441,9524,59
"all;g4run;libG4particles;G4IonTable::GetLightIon",28606048,7332373,108105,5407918,78984,488
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::DecayIt",694310,0,0,123503,4720,0
"all;g4run;libG4particles;G4ParticleTable::GetIonTable",74654680,16391308,223946,11106393,133743,1022
"all;g4run;libG4particles;__tls_get_addr@plt",80927422,18940426,178028,9659601,106327,1051
