id,cycles,instructions,ic_fetch_stall_ic_stall_any,ic_fetch_stall_ic_stall_dq_empty,ic_fetch_stall_ic_stall_back_pressure,ic_cache_fill_sys
"all;g4run;libG4processes;G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF",25818262,25330455,12841282,520671,5514368,316238
"all;g4run;libG4processes;0x0000000000a3f6af",0,2165569,331515,65100,425673,30666
"all;g4run;libG4processes;G4GammaNuclearXS::FindDirectoryPath",4886808,2130317,2736707,95049,1220158,95630
"all;g4run;libG4processes;G4HETCFragment::G4HETCFragment@plt",168863240,298373927,99364623,8068455,23658215,927465
"all;g4run;libG4processes;G4CollisionOutput::operator=",380944213,520534979,187574270,13051312,40112113,8901440
"all;g4run;libG4processes;G4ScoreSplittingProcess::CopyStepStart",20230835,16306008,11240290,361964,3152793,129527
"all;g4run;libG4processes;G4ITPathFinder::G4ITPathFinder@plt",0,0,369493,0,0,0
"all;g4run;libG4processes;G4PreCompoundFragmentVector::CalculateProbabilities@plt",0,0,0,27129,0,0
"all;g4run;libG4processes;G4EMDissociationSpectrum::GetGeneralE2Spectrum",56504557,75368817,21578478,1048605,17124681,311353
"all;g4run;libG4processes;0x0000000000833f67",698441,0,721767,0,276443,8435
"all;g4run;libG4processes;G4SBBremTable::G4SBBremTable",40455298,65154553,16507126,319672,12954184,181652
"all;g4run;libvtkFiltersFlowPaths-9",,,,,,
"all;g4run;libvtkFiltersFlowPaths-9;std::vector<double, std::allocator<double> >::_M_fill_insert",2791682,2036840,1115432,28758,515462,47576
"all;g4run;libG4particles",,,,,,
"all;g4run;libG4particles;G4Neutron::Definition",6276113,5392270,2610439,306516,142810,49314
"all;g4run;libG4particles;G4KL3DecayChannel::~G4KL3DecayChannel@plt",0,0,0,0,0,3763
"all;g4run;libG4particles;G4Upsilon::Definition",697152,0,0,27029,0,72623
"all;g4run;libG4particles;strlen@plt",4880478,4228321,727145,95772,884207,86683
"all;g4run;libG4particles;0x000000000006f81f",2094529,0,1063587,89175,439300,109314
"all;g4run;libG4particles;G4MuonMinus::Definition",696085,0,0,83613,116594,35487
"all;g4run;libG4particles;G4UnknownParticle::Definition",698403,2024070,367329,41524,324046,23791
"all;g4run;libG4particles;0x000000000005b2a8",694545,0,363900,31284,0,16968
"all;g4run;libG4particles;G4Alpha::Definition@plt",48838697,55625256,26207027,500585,9375426,354574
"all;g4run;libG4particles;G4VDecayChannel::~G4VDecayChannel@plt",0,0,0,13743,0,0
"all;g4run;libG4particles;G4IonTable::IsIon",0,0,0,29862,0,0
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNGammaMode",2789932,984329,0,230826,114229,47381
"all;g4run;libG4particles;G4ParticleTable::G4ParticleTable@plt",0,0,0,0,0,10802
"all;g4run;libG4particles;0x0000000000081551",5580623,5314571,1374938,373748,1591860,13906
"all;g4run;libG4particles;0x000000000006c63d",16049842,27671880,8826513,921982,2390904,43491
"all;g4run;libG4particles;G4KaonPlus::Definition",99791738,136500252,44897475,5060701,8668118,940842
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",48135839,59548511,22780705,2703163,4243657,1400821
"all;g4run;libG4particles;CLHEP::MixMaxRng::iterate@plt",4182185,3276627,2216340,98548,1175917,85931
"all;g4run;libG4particles;0x0000000000081554",0,1028524,0,0,0,3770
"all;g4run;libG4particles;G4DecayTable::~G4DecayTable",4188375,2037123,365547,40530,400591,18301
"all;g4run;libG4particles;G4PionPlus::Definition",104678840,172851711,50986093,4316612,13731972,978355
"all;g4run;libG4particles;G4KL3DecayChannel::G4KL3DecayChannel",698355,2206468,734671,56678,618656,41274
"all;g4run;libG4particles;G4DecayProducts::~G4DecayProducts",1396645,0,0,53023,0,73513
"all;g4run;libG4particles;G4ExcitedMesonConstructor::AddKStar2PiMode@plt",39083893,42336989,14996404,1096479,5237560,273196
"all;g4run;libG4particles;G4DynamicParticle::Set4Momentum",1637614878,2350859766,847996767,91946928,128671887,9628064
"all;g4run;libG4particles;0x0000000000081559",0,1067888,0,0,0,0
"all;g4run;libG4particles;0x000000000006f806",3490632,4075338,2192203,491562,151117,92086
"all;g4run;libG4particles;G4XibZero::Definition",9069481,10671495,4022059,335430,241897,139840
"all;g4run;libG4particles;G4MesonConstructor::~G4MesonConstructor",13965157,16873002,10765294,502105,2776213,279776
"all;g4run;libG4particles;G4AntiNeutrinoMu::Definition",0,1169539,716669,0,0,0
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find",0,992981,373687,0,211881,0
"all;g4run;libG4particles;G4VIsotopeTable::G4VIsotopeTable",0,0,0,0,129315,0
"all;g4run;libG4particles;0x000000000006f808",3490811,4336127,2629532,147496,786763,77440
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",0,1030047,718280,106012,127413,43349
"all;g4run;libG4particles;G4AntiHyperTriton::Definition",6281528,7332734,1128358,327064,522728,144305
"all;g4run;libG4particles;G4XiZero::Definition@plt",0,0,0,17689,0,0
"all;g4run;libG4particles;G4IonTable::GetIonName",698374,0,0,28734,0,3653
"all;g4run;libG4particles;G4Gamma::GammaDefinition@plt",19537483,31426613,12773791,461068,5720356,271689
"all;g4run;libG4particles;0x000000000006cd3a",29304877,39723074,13404686,1462365,1784737,211116
"all;g4run;libG4particles;G4AntiLambdacPlus::Definition",4188428,6121016,4446310,463275,175535,165536
"all;g4run;libG4particles;G4IonTable::FindIonInMaster",48834721,7107697,42783382,792813,39048638,70941
"all;g4run;libG4particles;G4DynamicParticle::G4DynamicParticle",0,1108938,724888,56715,66369,10122
"all;g4run;libG4particles;G4ExcitedMesonConstructor::GetCharge@plt",0,0,0,0,0,5001
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy",82332289,147395857,47307568,5448014,10879073,3240374
"all;g4run;libG4particles;G4KaonMinus::Definition",58613101,115462323,32205494,4082769,6410968,61565
"all;g4run;libG4particles;0x00000000000631aa",3485225,9070144,1095883,96906,222872,28269
"all;g4run;libG4particles;0x00000000000631ac",695392,7941074,706013,15201,285960,17422
"all;g4run;libG4particles;G4IonConstructor::ConstructLightIons",0,2044255,0,31254,0,0
"all;g4run;libG4particles;0x00000000000631ad",10467069,14507900,2929804,299094,940686,37599
"all;g4run;libG4particles;G4DynamicParticle::operator=",96309405,161204412,52162189,4882156,7647105,559530
"all;g4run;libG4particles;G4NucleiProperties::GetNuclearMass",908179160,1488779324,444657367,21263744,229763026,8047194
"all;g4run;libG4particles;G4IonTable::FindIon",24414285,23211563,12685823,868450,3395326,650080
"all;g4run;libG4particles;G4ExcitedBaryonConstructor::ConstructParticle",0,0,365412,0,0,0
"all;g4run;libG4particles;std::_Rb_tree_decrement@plt",4881038,8564775,3253686,125346,1463137,233679
"all;g4run;libG4particles;G4PionMinus::Definition",156318369,206056492,81227777,7445172,20810683,1811232
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ManyBodyDecayIt",163250916,253384224,90093937,4808589,33764461,4168265
"all;g4run;libG4particles;G4IonTable::size",1394320,979477,2002239,1335896,309509,0
"all;g4run;libG4particles;G4DecayProducts::operator=",1396123,0,366993,49974,0,66321
"all;g4run;libG4particles;G4IonTable::GetIon",0,0,0,0,0,6953
"all;g4run;libG4particles;G4MesonConstructor::ConstructLightMesons",85132116,138244562,43032243,3039845,9678188,634346
"all;g4run;libG4particles;G4MuonPlus::Definition",0,0,0,0,0,40556
"all;g4run;libG4particles;G4IonTable::GetNucleusMass",1396684,0,0,34619,0,14272
"all;g4run;libG4particles;G4DalitzDecayChannel::DecayIt",0,0,0,0,0,10182
"all;g4run;libG4particles;G4NeutrinoMu::Definition",0,1148185,0,22969,0,22501
"all;g4run;libG4particles;0x00000000000737e7",0,0,0,0,0,16528
"all;g4run;libG4particles;0x00000000000631ed",2095099,3300745,347661,33454,208792,16616
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::ThreeBodyDecayIt",2790907,0,1117760,299844,249560,168291
"all;g4run;libG4particles;G4MuonDecayChannel::DecayIt",1395135,0,369236,27869,554190,15336
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::IsInTable",175148221,321940172,85091892,4421372,51212267,1688758
"all;g4run;libG4particles;0x00000000000737e9",0,0,0,0,0,13726
"all;g4run;libG4particles;G4DecayTable::SelectADecayChannel",0,0,363957,33185,0,7287
"all;g4run;libG4particles;0x00000000000631ef",698458,1392391,737532,0,117482,0
"all;g4run;libG4particles;G4LambdacPlus::Definition",2225732746,3408201121,1128848880,128737628,274108497,12170264
"all;g4run;libG4particles;G4KaonZero::Definition",0,0,733935,27192,0,0
"all;g4run;libG4particles;0x0000000000064d0b",0,0,0,0,0,5198
"all;g4run;libG4particles;G4AntiAlpha::Definition",4186279,2005785,729762,163002,127628,126671
"all;g4run;libG4particles;G4Electron::Definition",94192549,117940355,50231483,3943103,7299352,1515517
"all;g4run;libG4particles;G4Geantino::Definition@plt",0,0,355955,0,0,0
"all;g4run;libG4particles;0x000000000005b2cd",0,1071402,712621,48429,209521,3768
"all;g4run;libG4particles;G4ExcitedBaryons::G4ExcitedBaryons",698125,0,0,28278,0,0
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",48844555,62169647,22460830,1277991,7079197,1585492
"all;g4run;libG4particles;G4ExcitedMesonConstructor::Add2KPiMode@plt",0,0,417725,0,0,0
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNPiMode",698449,0,0,0,0,0
"all;g4run;libG4particles;G4MesonConstructor::ConstructCharmMesons",1396790,2302979,1426470,65216,0,15410
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::IsOKWithParentMass",0,0,0,0,0,9581
"all;g4run;libG4particles;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos@plt",0,0,0,0,0,10976
"all;g4run;libG4particles;0x000000000006f80c",991554100,1387596914,533011371,29950691,133558999,28483976
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetIndex",1512730594,2426872906,788423838,44182887,354496770,20926135
"all;g4run;libG4particles;G4DecayProducts::Boost",2093667,0,1481142,123096,0,156161
"all;g4run;libG4particles;G4Electron::Definition@plt",26514683,40876298,16856025,1210380,2305614,1668830
"all;g4run;libG4particles;G4NuclideTable::GetIsotope",562377977,909148490,309701242,12012910,203919570,4416929
"all;g4run;libG4particles;G4BaryonConstructor::ConstructStrangeBaryons",4882661,14256369,5823414,351950,1788027,32678
"all;g4run;libG4particles;G4ExcitedSigmaConstructor::AddLambdaStarPiMode@plt",94895373,157472866,51651710,1831582,22077869,1023105
"all;g4run;libG4particles;G4JPsi::Definition",61413368,81965514,30687109,3607837,7228369,89465
"all;g4run;libG4particles;G4VDecayChannel::IsOKWithParentMass",0,0,0,64104,0,5497
"all;g4run;libG4particles;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt",5582272,8234397,2564565,172440,485857,107358
"all;g4run;libG4particles;G4MesonConstructor::ConstructBottomMesons@plt",698015,0,0,25937,0,0
"all;g4run;libG4particles;G4ParticleDefinition::DumpTable",1518458911,2319650241,830809921,24391507,284095266,18786284
"all;g4run;libG4particles;G4TextPPReporter::GeneratePropertyTable@plt",0,0,365420,14902,0,0
"all;g4run;libG4particles;G4AntiTriton::Definition",5586026,5255637,3998546,360200,664687,123763
"all;g4run;libG4particles;G4Gamma::Definition",32797454,28864578,13885814,573191,6129953,1096905
"all;g4run;libG4particles;0x000000000006bd68",51639036,86587914,21284584,2826567,5571160,564229
"all;g4run;libG4particles;0x0000000000081316",163252143,255751119,83024446,3513150,39981490,1759526
"all;g4run;libG4particles;G4NeutrinoE::Definition",698432,0,0,0,0,13980
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetNuclearMass",2094365,3186055,380728,29392,407587,11770
"all;g4run;libG4particles;G4AntiOmegacZero::Definition",7674448,5360658,2187208,360262,150836,85003
"all;g4run;libG4particles;G4NuclideTable::~G4NuclideTable",0,0,735140,75619,164737,19815
"all;g4run;libG4particles;G4Positron::Definition",698450,0,0,0,0,9760
"all;g4run;libG4particles;G4DynamicParticle::SetMomentum",205825329,349989101,116859105,15333139,18701157,2687942
"all;g4run;libG4particles;G4AntiNeutrinoTau::Definition",496821032,809514036,243436807,22789872,57304900,4562089
"all;g4run;libG4particles;G4TauMinus::Definition",0,0,383013,0,0,17299
"all;g4run;libG4particles;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",0,0,730741,0,0,20203
"all;g4run;libG4particles;G4DecayProducts::G4DecayProducts",2094808,1001186,0,80449,0,69906
"all;g4run;libG4particles;G4DynamicParticle::SetDefinition",219743751,364221603,123642411,13936387,33009177,2334289
"all;g4run;libG4particles;0x000000000005b2d6",698318,0,0,48574,125077,9005
"all;g4run;libG4particles;G4ParticlesWorkspace::InitialiseWorkspace",27207827,24036695,14356303,1189933,5206738,368126
"all;g4run;libG4particles;G4AntiDMesonZero::Definition",54436840,89899875,26562609,2816895,5891724,1133957
"all;g4run;libG4particles;0x00000000000812a4",0,0,0,27849,0,0
"all;g4run;libG4particles;G4IsotopeProperty::operator=",0,0,0,0,0,4597
"all;g4run;libG4particles;G4HyperTriton::HyperTritonDefinition",1396796,3015933,1834276,224160,801639,45605
"all;g4run;libG4particles;G4PionRadiativeDecayChannel::DecayIt",4888830,3052152,736805,248927,331747,312498
"all;g4run;libG4particles;0x000000000006c848",66997059,67427601,32554889,2148593,3165827,642855
"all;g4run;libG4particles;G4SigmaMinus::Definition",7678137,11597437,4349716,459914,784812,52432
"all;g4run;libG4particles;G4AntiNeutrinoE::Definition",698451,0,0,0,0,20044
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetNuclearMass",273634797,445379254,140715682,6179799,79664014,2568728
"all;g4run;libG4particles;G4AntiDoubleHyperH4::Definition",8372374,7050548,2185678,608663,764920,191487
"all;g4run;libG4particles;0x00000000000737eb",2093749,3330091,1133430,39698,0,17722
"all;g4run;libG4particles;G4ParticlesWorkspace::G4ParticlesWorkspace",0,0,365319,0,0,0
"all;g4run;libG4particles;G4DecayTable::G4DecayTable",2094270,3390567,1443051,81624,482066,35365
"all;g4run;libG4particles;G4ParticleDefinition::operator!=",141670849,188700954,57787384,2534037,18044847,2384632
"all;g4run;libG4particles;G4NucleiPropertiesTableAME12::GetAtomicMass",0,0,0,20156,117719,4418
"all;g4run;libG4particles;0x00000000000737ef",2091069,3374974,1113178,0,0,7659
"all;g4run;libG4particles;G4ExcitedMesonConstructor::GetQuarkContents@plt",0,0,0,101245,0,0
"all;g4run;libG4particles;G4SigmaPlus::Definition",5581439,15720130,6175191,316220,1005923,39975
"all;g4run;libG4particles;G4ChargedGeantino::Definition",193286520,327450951,101381373,7496254,37044174,3298273
"all;g4run;libG4particles;G4Proton::Definition",4188646,5433659,3281739,429640,492699,62965
"all;g4run;libG4particles;G4IonTable::Contains",0,1092374,0,67487,0,4460
"all;g4run;libG4particles;G4NeutrinoTau::Definition",0,1052709,368825,42345,0,30141
"all;g4run;libG4particles;G4IonTable::IsAntiIon",0,0,0,14669,0,0
"all;g4run;libG4particles;G4IonTable::GetNucleusByEncoding",46035840,71089207,27114344,1178362,5994814,1519686
"all;g4run;libG4particles;G4OmegacZero::Definition",2516947930,4071482843,1298554828,131922831,325508263,13641559
"all;g4run;libG4particles;G4IonTable::CreateIon",0,0,362744,0,0,0
"all;g4run;libG4particles;std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase",0,2039186,351681,13848,287044,13291
"all;g4run;libG4particles;G4XiMinus::Definition",2094182,6351639,2217870,183566,642566,62468
"all;g4run;libG4particles;G4AntiProton::AntiProtonDefinition@plt",4879123,9312659,3645818,55290,2987359,24183
"all;g4run;libG4particles;G4ExcitedBaryonConstructor::~G4ExcitedBaryonConstructor",0,0,0,0,126467,3690
"all;g4run;libG4particles;G4IonTable::AddProcessManager",0,0,0,0,0,10336
"all;g4run;libG4particles;G4VDecayChannel::operator=",0,0,0,13911,130869,3448
"all;g4run;libG4particles;std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_copy<false, std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_Alloc_node>",0,1006684,741292,0,80502,8435
"all;g4run;libG4particles;0x000000000008127d",3482032,3439281,1107323,56246,236573,59343
"all;g4run;libG4particles;0x000000000006cd39",698347,0,0,22283,0,10482
"all;g4run;libG4particles;G4DynamicParticle::AllocateElectronOccupancy",249091734,372058075,133561146,16653305,29942938,2185315
"all;g4run;libG4particles;0x00000000000631a1",14368976,21595079,3928438,360839,2720599,119955
"all;g4run;libG4particles;G4DecayTableMessenger::~G4DecayTableMessenger@plt",4881456,15460557,2160097,86985,1503911,78908
"all;g4run;libG4particles;G4IonTable::GetParticle",0,0,780108,160378,0,0
"all;g4run;libG4particles;0x00000000000631a4",698036,0,0,0,0,0
"all;g4run;libG4particles;0x000000000006bd6f",4184849,4232019,2892020,288258,86415,29780
"all;g4run;libG4particles;G4Allocator<G4ElectronOccupancy>::GetPageSize",0,0,0,0,0,7036
"all;g4run;libG4particles;0x00000000000631a6",695180,0,0,23281,0,0
"all;g4run;libG4particles;G4DecayProducts::SetParentParticle",0,0,0,0,0,41292
"all;g4run;libG4particles;G4Alpha::Definition",4189620,7390032,2225195,299321,844258,106735
"all;g4run;libG4particles;0x00000000000631a8",11158925,19746469,3259873,256402,1553532,26208
"all;g4run;libG4particles;0x000000000008131f",145110553,266456248,78210898,2831998,44782747,858000
"all;g4run;libG4particles;G4ParticleDefinition::GetSubInstanceManager",9071460,21285601,4032710,254221,916764,137491
"all;g4run;libG4particles;G4DynamicParticle::operator delete",0,0,0,21348,0,0
"all;g4run;libG4particles;G4KaonZeroLong::Definition",2095092,0,364046,0,121987,7339
"all;g4run;libG4particles;0x000000000006c82a",5585833,10561241,3287507,324531,567609,10021
