instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses,comm,dso,symbol
4114442,1319341,144137,479,"g4run","libpythia8.so","0x00000000001aa740"
4106981,1669895,73216,1610,"g4run","libG4processes.so","G4BraggModel::DEDX"
4102975,0,105813,0,"g4run","libG4processes.so","G4ProcessManager::AddProcess"
4100241,1417102,3241,4795,"g4run","libstdc++.so.6.0.30","0x000000000012fa2a"
4099089,5152693,0,0,"g4run","libG4materials.so","G4SandiaTable::GetSandiaCofPerAtom"
4098648,4654453,187020,164288,"g4run","libG4processes.so","0x00000000003d1f14"
4095051,1508605,0,3097,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_increment"
4080904,1134893,98740,10744,"g4run","libG4processes.so","G4CrossSectionPatch::CrossSection"
4078703,1981768,11612,12367,"g4run","libpythia8.so","Pythia8::ParticleData::addParticle"
4068310,4385461,341731,64777,"g4run","libG4processes.so","0x00000000003ae6b4"
4066876,1132941,0,10633,"g4run","libG4processes.so","0x00000000003c7670"
4060800,2859394,0,0,"g4run","libG4processes.so","0x00000000003ad6e0"
4044873,2982366,0,30908,"g4run","libG4processes.so","G4DiffractiveExcitation::GaussianPt"
4021628,0,226569,27092,"g4run","libstdc++.so.6.0.30","operator new[]"
4019636,1829831,128560,13184,"g4run","libG4processes.so","G4CollisionComposite::FinalState"
4016709,584903,45912,50573,"g4run","libG4processes.so","0x00000000003c21d4"
4016401,1835755,28789,3296,"g4run","libG4geometry.so","0x0000000000099b24"
4010805,1841184,235393,23109,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getMultiplicity"
4008368,2577208,0,24827,"g4run","libG4persistency.so","G4GDMLReadMaterials::MaterialRead"
4007932,1026030,23649,0,"g4run","libG4run.so","G4VUserPhysicsList::InitializeProcessManager"
4001226,598588,4329,7510,"g4run","libpythia8.so","Pythia8::Settings::doubleAttributeValue"
3992307,825424,30298,13266,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::getLength"
3985180,631223,12500,11190,"g4run","libG4geometry.so","G4LogicalVolume::InitialiseWorker"
3984795,1224596,51650,54054,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetExchangeT"
3981694,2631724,16285,0,"g4run","libG4materials.so","G4DensityEffectData::GetIndex"
3963650,2444444,188825,36239,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
3955549,4185241,98932,45907,"g4run","libG4processes.so","G4ElasticHNScattering::ElasticScattering"
3946319,1806267,161468,11257,"g4run","libG4processes.so","0x00000000003d44b0"
3940888,2720253,12815,1853,"g4run","libpythia8.so","0x00000000001b38b0"
3937427,1639501,0,0,"g4run","libicuuc.so.70.1","0x00000000000d44c9"
3935299,2734216,0,25217,"g4run","libG4processes.so","0x00000000003ca894"
3932995,5118719,8896,59433,"g4run","libc.so.6","__GI___printf_fp_l"
3927308,3764624,169908,12858,"g4run","libG4processes.so","G4KineticTrack::~G4KineticTrack"
3925755,3004473,240226,78417,"g4run","libG4processes.so","0x00000000003c7674"
3917223,557487,0,0,"g4run","libG4processes.so","0x00000000003bd214"
3914640,565668,0,29290,"g4run","libG4particles.so","G4Proton::Proton"
3910060,712004,95196,52627,"g4run","libG4processes.so","0x00000000003c0364"
3907041,0,13343,0,"g4run","libG4persistency.so","G4GDMLReadSolids::TubeRead"
3902668,1371554,4184,0,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeCrossSectionPerAtom"
3895772,1825003,46653,46496,"g4run","libG4processes.so","0x00000000003cca94"
3891176,3797211,97407,10948,"g4run","libm.so.6","__fmod_finite@GLIBC_2.15"
3890948,1164061,52912,29285,"g4run","libG4processes.so","0x00000000003c20b0"
3890796,1214856,193197,51666,"g4run","libG4processes.so","0x00000000003c2514"
3887040,1932929,967,343,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::FillFq2"
3885326,3131608,8482,0,"g4run","libpythia8.so","Pythia8::ResonanceWidths::init"
3878836,595436,180001,51455,"g4run","libG4processes.so","0x00000000003b8c14"
3875682,1157337,148479,0,"g4run","libG4processes.so","0x00000000003b4904"
3870167,597884,209452,158676,"g4run","libG4particles.so","G4DecayProducts::Boost"
3870119,0,0,629,"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>"
3865402,1787241,150215,46140,"g4run","libG4processes.so","0x00000000003b1040"
3855181,4067723,29065,71791,"g4run","libG4persistency.so","G4GDMLEvaluator::Evaluate"
3848781,818141,11309,14645,"g4run","libG4clhep.so","CLHEP::HepRotation::rectify"
3840820,831429,106790,13747,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >"
3839901,836710,0,13261,"g4run","libc.so.6","__errno_location"
3835799,0,33301,27399,"g4run","libicuuc.so.70.1","0x00000000000d4811"
3829277,1663952,29306,101901,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutexLock::~XMLMutexLock"
3826127,572073,48087,20479,"g4run","libG4processes.so","0x00000000003c1614"
3823508,807379,15962,0,"g4run","libicuuc.so.70.1","0x00000000000d45aa"
3821792,1194082,101345,37340,"g4run","libG4processes.so","0x00000000003aef60"
3818986,647273,0,1853,"g4run","libpythia8.so","0x00000000001b4c10"
3808403,4605628,64940,4452,"g4run","libG4geometry.so","aNodeAllocator"
3808325,772880,15777,38844,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutex::lock"
3807543,2468645,19494,0,"g4run","libicuuc.so.70.1","0x00000000000d4496"
3805235,0,0,40856,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::rapidity"
3803319,0,0,0,"g4run","libG4clhep.so","HepGeom::Transform3D::operator()"
3802684,1646081,19639,13334,"g4run","libicuuc.so.70.1","0x00000000000d4494"
3800481,574561,0,1225,"g4run","libG4processes.so","G4ProcessManager::InsertAt"
3791325,797811,75806,30524,"g4run","libG4geometry.so","G4ReflectionFactory::Place"
3788093,1633114,46761,44328,"g4run","libG4persistency.so","0x000000000003ff70"
3786371,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMTextImpl::getNodeValue"
3782977,0,0,27824,"g4run","libicuuc.so.70.1","0x00000000000d4927"
3768499,1602733,67611,0,"g4run","libG4clhep.so","HepGeom::Transform3D::getDecomposition"
3767907,859281,0,0,"g4run","libG4processes.so","G4FermiFragmentsPoolVI::IsInPhysPairs"
3765890,1621397,0,0,"g4run","libG4persistency.so","G4GDMLReadDefine::GetRotationMatrix"
3764990,622330,49842,22192,"g4run","libG4processes.so","0x00000000003cd580"
3759991,595146,54394,8175,"g4run","libG4processes.so","0x00000000003cfc34"
3754704,3183284,73633,43865,"g4run","libG4persistency.so","G4GDMLRead::AuxiliaryRead"
3748655,830432,0,13631,"g4run","libicuuc.so.70.1","0x00000000000d480d"
3748463,0,12388,0,"g4run","libG4geometry.so","G4LogicalVolumeStore::Register"
3747431,1638209,38996,52167,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMChildNode::getNextSibling"
3746884,798268,39985,13746,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMElementImpl::getNextSibling"
3739499,0,0,1269,"g4run","libstdc++.so.6.0.30","0x000000000012b155"
3732637,0,0,0,"g4run","libxerces-c-3.2.so","0x0000000000128836"
3728384,630945,54881,333,"g4run","libpythia8.so","Pythia8::ColourReconnection::reconnectMPIs"
3717110,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::getFlagMap"
3709887,0,31025,4082,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::branch"
3709442,6526119,41734,29236,"g4run","libicuuc.so.70.1","0x00000000000d4854"
3703638,2426041,0,14087,"g4run","libG4persistency.so","std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::_M_realloc_insert<G4GDMLAuxStructType>"
3702415,0,0,0,"g4run","libG4processes.so","G4LossTableBuilder::BuildTableForModel"
3699872,1628607,57349,23967,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMElementImpl::getTagName"
3693674,0,0,0,"g4run","libicuuc.so.70.1","0x00000000000cedae"
3687589,4067067,29823,0,"g4run","libicuuc.so.70.1","0x00000000000cecd2"
3685066,1180249,47359,353,"g4run","ld-linux-x86-64.so.2","strcmp"
3683309,1674310,16302,12796,"g4run","libstdc++.so.6.0.30","std::basic_ios<char, std::char_traits<char> >::clear"
3668353,589796,0,9666,"g4run","libG4geometry.so","G4MagErrorStepper::Stepper"
3625516,1427927,44410,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::decay"
3617312,0,0,1135,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQED"
3617310,1745320,205518,108540,"g4run","libG4track.so","0x000000000000ab34"
3602538,527036,0,0,"g4run","libG4clhep.so","CLHEP::MixMaxRng::mod128"
3596442,2077758,0,3134,"g4run","libstdc++.so.6.0.30","0x000000000012f9f4"
3594078,1890481,64314,3016,"g4run","libG4clhep.so","CLHEP::RandFlat::shootArray"
3586011,0,0,0,"g4run","libstdc++.so.6.0.30","0x00000000000a05d0"
3580125,1215244,46016,0,"g4run","libG4global.so","G4AllocatorPool::Reset"
3571873,1114265,38720,1399,"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::sigmaHat"
3541212,1387963,603964,1495,"g4run","libG4processes.so","G4FermiFragmentsPoolVI::IsInThePool"
3532415,5333330,244721,127034,"g4run","libG4processes.so","0x00000000003aeb24"
3525911,2036173,6692,2423,"g4run","libG4processes.so","G4VEmModel::InitialiseElementSelectors"
3516096,833929,0,0,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeCrossSectionPerAtom"
3507827,1272846,77344,14252,"g4run","libG4processes.so","G4LevelManager::G4LevelManager"
3506984,523137,0,0,"g4run","libG4particles.so","G4IonTable::AddProcessManager"
3498581,2241733,0,30717,"g4run","libG4processes.so","0x00000000003b4c70"
3492339,0,42879,10979,"g4run","libpythia8.so","std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>"
3486351,0,28735,0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_erase"
3440876,0,8239,6918,"g4run","libpythia8.so","0x00000000001b1e50"
3436838,437994,164454,26032,"g4run","libG4geometry.so","0x000000000009d6c0"
3423422,3575885,233312,15591,"g4run","libG4processes.so","0x00000000003af670"
3398806,1223474,8203,0,"g4run","libG4processes.so","0x00000000003c2f04"
3378010,610986,2817,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_not_of"
3371712,552004,175655,1243,"g4run","libpythia8.so","0x00000000001b38b4"
3358992,253563,31919,3238,"g4run","libpythia8.so","Pythia8::RotBstMatrix::rot"
3358196,1647970,0,19641,"g4run","libc.so.6","__vfprintf_internal"
3356450,578307,49644,30552,"g4run","libG4processes.so","0x00000000003ceaf0"
3348357,0,0,1328,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3343895,0,21306,12263,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::setDefaults"
3334716,2183032,139506,2923,"g4run","libG4geometry.so","G4Torus::DistanceToOut"
3297743,2913011,135547,4009,"g4run","libG4particles.so","G4MuonMinus::Definition"
3294059,2557076,0,0,"g4run","libG4processes.so","0x00000000003d0b34"
3292373,546315,139470,6473,"g4run","libG4global.so","G4AllocatorPool::Grow"
3288074,1182353,21393,39051,"g4run","libG4processes.so","0x00000000003c9d24"
3279417,0,0,5007,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
3269260,1296747,75782,5040,"g4run","g4run","std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release"
3265836,1281898,0,842,"g4run","libpythia8.so","Pythia8::PDF::xfMax"
3263856,1930409,112016,0,"g4run","libG4event.so","G4PrimaryTransformer::GenerateSingleTrack"
3246264,1133615,51466,5083,"g4run","libG4processes.so","G4ExcitedString::GetLeftParton"
3241842,1413436,4480,11036,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3239628,2496132,9670,7476,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3235020,2322929,49334,29376,"g4run","libG4processes.so","0x00000000003ceb90"
3229303,585335,49619,7191,"g4run","libG4processes.so","0x00000000003bbfd0"
3221936,3345456,15560,4479,"g4run","libpythia8.so","Pythia8::ParticleData::m0"
3220590,2376535,0,29295,"g4run","libG4processes.so","0x00000000003b57d0"
3215218,1271097,72612,3269,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectZ"
3198187,0,0,0,"g4run","libG4processes.so","0x00000000003ae320"
3178992,2051723,71415,3758,"g4run","libpythia8.so","Pythia8::HadronWidths::check"
3177063,2479302,0,67524,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
3172334,0,0,9442,"g4run","libG4processes.so","0x00000000003cf774"
3171652,751967,0,0,"g4run","libstdc++.so.6.0.30","0x0000000000126fe0"
3155970,636032,59673,10242,"g4run","libG4processes.so","0x00000000003c3744"
3154585,3044073,123643,54438,"g4run","libG4processes.so","G4CollisionOutput::removeOutgoingParticle"
3141261,1704492,0,8034,"g4run","libstdc++.so.6.0.30","0x0000000000126ff2"
3140124,592313,105221,14695,"g4run","libG4particles.so","0x0000000000034ac0"
3135368,1088185,101141,4550,"g4run","libG4processes.so","std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_erase"
3134521,2062791,7724,8897,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::xsputn"
3124245,0,0,11285,"g4run","libG4processes.so","0x00000000003b7cc0"
3119749,2352865,0,5862,"g4run","libG4processes.so","0x00000000003d1690"
3119742,1291085,17895,3699,"g4run","libstdc++.so.6.0.30","std::__basic_file<char>::xsgetn"
3119273,1796208,50584,17182,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
3117398,3696588,0,16101,"g4run","libstdc++.so.6.0.30","0x00000000000c23b2"
3114876,3663292,0,7935,"g4run","libG4processes.so","G4FTFModel::CheckKinematics"
3112222,3529612,110939,76479,"g4run","libG4processes.so","0x00000000003bb0a4"
3104645,613667,22322,0,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2Kin"
3104039,1819441,254542,0,"g4run","libG4geometry.so","0x000000000009e2d0"
3098182,0,27619,0,"g4run","libpythia8.so","0x00000000001b4840"
3086129,3060498,0,30201,"g4run","libG4processes.so","0x00000000003cca90"
3085048,3857939,46812,9649,"g4run","libG4processes.so","0x00000000003b52c0"
3082163,1755615,118788,25975,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
3080987,2411206,691614,190982,"g4run","libG4processes.so","G4ChipsProtonElasticXS::CalculateCrossSection"
3077996,2360747,249816,32051,"g4run","libG4processes.so","G4BinaryCascade::CheckPauliPrinciple"
3076720,583962,0,0,"g4run","libG4processes.so","G4InteractionContent::~G4InteractionContent"
3071542,2679343,232935,26789,"g4run","libG4geometry.so","std::vector<G4NavigationLevel, std::allocator<G4NavigationLevel> >::_M_default_append"
3070076,0,0,10041,"g4run","libG4processes.so","0x00000000003b3bc0"
3064694,2428829,97632,32345,"g4run","libG4processes.so","G4NeutronField::GetField"
3063439,616274,103285,28222,"g4run","libG4processes.so","0x00000000003d1a30"
3059823,4315493,158153,43459,"g4run","libG4processes.so","std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> >::_M_default_append"
3059230,0,30572,4276,"g4run","libpythia8.so","Pythia8::StringFragmentation::energyUsedUp"
3057504,1222195,249234,77279,"g4run","libG4particles.so","G4DecayProducts::~G4DecayProducts"
3051447,1161916,0,3854,"g4run","libG4processes.so","0x00000000003b5f94"
3051110,2502532,0,47926,"g4run","libG4physicslists.so","std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>"
3050533,2897303,0,18929,"g4run","libG4processes.so","0x00000000003b8dc0"
3045248,3374632,91044,8809,"g4run","libstdc++.so.6.0.30","0x000000000009f310"
3040310,3735791,157982,90813,"g4run","libG4processes.so","0x00000000003c8f14"
3038990,4753568,457645,89156,"g4run","libG4processes.so","0x00000000003c83b4"
3034967,439338,0,0,"g4run","libG4processes.so","0x00000000003c9604"
3032434,1284431,0,16622,"g4run","libG4processes.so","G4BinaryCascade::DoTimeStep"
3026089,2265215,0,10537,"g4run","libG4processes.so","0x00000000003c1200"
3021052,3721024,215372,0,"g4run","libG4track.so","G4ParticleChange::UpdateStepForAtRest"
3003124,0,0,3840,"g4run","libG4processes.so","0x00000000003c1db4"
2991675,0,0,4004,"g4run","libG4processes.so","0x00000000003c4864"
2986655,1199102,0,0,"g4run","libG4processes.so","0x00000000003bcad0"
2983537,2416711,0,23982,"g4run","libG4processes.so","G4FTFModel::ExciteParticipants"
2983003,1900967,118631,10957,"g4run","libG4processes.so","0x00000000003c06f4"
2981178,0,0,0,"g4run","libG4particles.so","G4NeutrinoTau::Definition"
2978735,1153624,59145,26358,"g4run","libG4track.so","G4ParticleChangeForDecay::UpdateStepForAtRest"
2975046,2459317,117023,8523,"g4run","libG4processes.so","0x00000000003b7650"
2973124,646128,0,8179,"g4run","libpythia8.so","std::vector<double, std::allocator<double> >::_M_default_append"
2965504,1312743,0,3512,"g4run","libG4processes.so","G4KineticTrackVector::Boost"
2961786,2425949,105651,43701,"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString"
2961320,1889624,190724,4594,"g4run","libG4geometry.so","0x000000000009e8e4"
2959093,1749227,408267,28247,"g4run","libG4processes.so","0x00000000003adb34"
2956063,1234332,84878,10955,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::DecayIt"
2953017,1184002,52577,27462,"g4run","libG4processes.so","std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::_M_fill_insert"
2951983,1861692,166524,54843,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
2951097,3600718,80384,5692,"g4run","libG4processes.so","G4ProtonField::GetField"
2945146,0,0,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::limitZ"
2938477,526801,42290,3292,"g4run","libG4geometry.so","0x000000000009a440"
2938169,605634,0,6314,"g4run","libG4processes.so","0x00000000003bde60"
2936250,631720,282744,42590,"g4run","libG4processes.so","0x00000000003c4904"
2931249,981208,0,0,"g4run","libG4global.so","G4UnitsTable::Contains"
2930255,3688433,176513,11577,"g4run","libG4tracking.so","0x0000000000013a94"
2925552,4229456,56084,12249,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
2919626,3561825,209192,52781,"g4run","libG4processes.so","0x00000000003b4950"
2880819,1812605,46742,25428,"g4run","libG4geometry.so","0x000000000009fbc4"
2874486,607605,0,14541,"g4run","libG4processes.so","0x00000000003c17a4"
