comm,dso,symbol,cycles,instructions,branches,branch_misses
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity",3823246120,5081406734,778680314,2983212
"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToOut",3799231791,6104652018,978254276,9927602
"g4run","libG4processes.so","G4WentzelVIModel::ComputeTruePathLengthLimit",3748802957,3757173181,647392732,13085100
"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode",3742663066,7335823314,1093115953,7772261
"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMfunctions",3680818130,3669091907,408674004,4188522
"g4run","libG4geometry.so","G4Box::DistanceToIn",3668910640,6669106797,1124543765,7807025
"g4run","libG4geometry.so","G4Box::DistanceToOut",3646756987,5579364569,838888801,7825419
"g4run","libG4processes.so","G4TwoBodyAngularDist::passVerbose",3642791171,7710127474,1335042534,5308941
"g4run","libG4processes.so","G4Decay::PostStepGetPhysicalInteractionLength",3610432893,7663007509,1047460966,4849963
"g4run","libG4geometry.so","G4IntersectingCone::HitOn",3607917911,6374986324,914588082,18210775
"g4run","libG4geometry.so","G4SafetyHelper::ComputeSafety",3590566862,5072596672,849455095,13600676
"g4run","libG4geometry.so","G4LogicalVolume::GetMaterialCutsCouple",3587259728,5584985610,849390468,11206467
"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForPostStep",3584062501,4543164533,706515532,21492169
"g4run","libG4geometry.so","G4Polycone::Inside",3582216811,4342220114,691458963,13170131
"g4run","libG4processes.so","G4CollisionOutput::reset",3581357283,3594162485,637055957,14526405
"g4run","libG4processes.so","G4NeutronElasticXS::IsElementApplicable",3571916383,7594882667,1041395990,6708292
"g4run","libG4particles.so","G4PDefManager::offset",3563392313,5547105279,639016460,4904110
"g4run","libG4event.so","G4StackManager::GetNUrgentTrack",3526275566,5800380448,830234340,3013121
"g4run","libG4particles.so","pDynamicParticleAllocator",3522440813,6594268111,958169806,7175948
"g4run","libG4processes.so","G4hBremsstrahlungModel::ComputeDMicroscopicCrossSection",3504501442,4132026852,467656039,2543887
"g4run","libG4processes.so","G4eeToTwoGammaModel::ComputeCrossSectionPerElectron",3383620082,5239892373,703597766,8116508
"g4run","libG4processes.so","G4UrbanMscModel::ComputeTrueStepLength",3382514389,6238714549,728631945,6872211
"g4run","libG4geometry.so","G4NavigationHistoryPool::GetInstance",3381302735,4725440691,719958318,10416142
"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody",3346451940,5775261357,840750780,6262906
"g4run","libm.so.6","exp@@GLIBC_2.29",3299177850,6156341253,735195151,3003759
"g4run","libG4geometry.so","G4Navigator::SetupHierarchy",3289052936,4566064557,829977468,5412250
"g4run","libG4geometry.so","G4LogicalVolume::GetSensitiveDetector",3286262453,5256115728,778053185,9816822
"g4run","libG4processes.so","G4Decay::GetMeanFreePath",3281548641,6862704132,906026676,5226635
"g4run","libG4geometry.so","G4Navigator::RestoreSavedState",3252241335,5303357822,876098046,9967598
"g4run","libm.so.6","__sin_fma",3248920143,3381372413,477333223,8824390
"g4run","libG4processes.so","G4PairProductionRelModel::SampleSecondaries",3211618510,3557613950,536678178,11928859
"g4run","libG4processes.so","G4PiData::ReactionXSection",3179584301,6401396473,1276042369,18964715
"g4run","libG4particles.so","G4DynamicParticle::SetDefinition",3166117752,4243469514,784107106,17250203
"g4run","libG4geometry.so","G4Trap::DistanceToIn",3130705427,4115287197,647703010,11816509
"g4run","libG4geometry.so","G4Box::DistanceToOut",3096507138,4944359206,718989775,9213314
"g4run","libG4geometry.so","G4NavigationHistory::~G4NavigationHistory",3087265666,4228269494,624533805,9593416
"g4run","libG4processes.so","G4PhysicsVector::GetBin",3061291534,6962088912,901647996,9380518
"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetExchangeT",3058188246,4022797483,646277377,3876793
"g4run","libG4track.so","G4ParticleChangeForMSC::UpdateStepForAlongStep",3020210230,5122567571,646381477,9156943
"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToIn",3004375702,5938533050,856346820,14236724
"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV",2989564043,4705866013,603193832,11075763
"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle",2972999723,3776838223,578295488,14562820
"g4run","libG4processes.so","G4CascadeChannelTables::instance",2958850974,5848542034,888970337,7057094
"g4run","libG4geometry.so","0x000000000009ba20",2945093174,5175248466,868529834,8281859
"g4run","libG4processes.so","G4NucleiModel::inverseMeanFreePath",2862996505,4454193072,657014115,12885516
"g4run","libG4processes.so","G4CascadeNPChannel::findCrossSection",2840388116,4472185688,578220026,10804943
"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdgesExact",2829447867,5066144700,789530295,18320682
"g4run","libG4geometry.so","G4TouchableHistory::~G4TouchableHistory",2816653902,3705528849,571756432,9432669
"g4run","libG4processes.so","G4CascadeRecoilMaker::collide",2811537896,4060320151,686773686,12442487
"g4run","libG4particles.so","G4ParticleTable::GetParticleTable",2792559605,3700128045,479219068,12110320
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity",2788051854,4170077477,647329558,2940209
"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle",2716569115,4294153456,728826198,9744586
"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection",2714749748,3885149782,494684313,11082936
"g4run","libG4processes.so","G4ProductionCutsTable::ScanAndSetCouple",2685462932,7513978910,1459960787,5943561
"g4run","libc.so.6","malloc",2666504098,2730299460,469424578,11083627
"g4run","libG4track.so","G4ParticleChange::Initialize",2663011707,4246065856,648100177,6577072
"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade",2662242314,3774162410,594187142,8504418
"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection",2590126238,3448480253,472340634,3185217
"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass",2582794307,4830858599,774439461,6887136
"g4run","libG4geometry.so","aNavigLevelRepAllocator",2544645037,3624245732,506612653,10230983
"g4run","libG4particles.so","G4ParticleDefinition::GetQuarkContent",2475289346,3667408914,534142621,6646763
"g4run","libG4geometry.so","0x000000000009c050",2460844479,4574930531,670276901,7312219
"g4run","libG4geometry.so","aTouchableHistoryAllocator",2435631686,3470518908,539444466,7510928
"g4run","libG4processes.so","G4BGGNucleonInelasticXS::CoulombFactor",2426318035,3831345605,700885203,8347042
"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles",2412924055,3509314819,604763891,9271183
"g4run","libG4geometry.so","G4PropagatorInField::RefreshIntersectionLocator",2410389340,2790449345,487967861,7738113
"g4run","libG4geometry.so","G4NavigationLevel::~G4NavigationLevel",2396624808,3119443447,480797300,8170742
"g4run","libG4track.so","G4ParticleChange::CheckIt",2352062735,3159084085,539757445,4205336
"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OneGoodStep",2323968742,4101047031,478513493,1813881
"g4run","libG4processes.so","G4CascadeRecoilMaker::deltaM",2252567271,4104278906,577362430,3247584
"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection",2230515099,2997858411,430500048,4986572
"g4run","libG4geometry.so","0x000000000009c450",2200379281,3658678695,664912095,6970073
"g4run","libG4processes.so","G4eeToTwoGammaModel::SampleSecondaries",2173438496,1753384305,293084970,15889352
"g4run","libG4processes.so","G4LivermorePhotoElectricModel::CrossSectionPerVolume",2169912632,4255237388,542887181,4452738
"g4run","libG4particles.so","G4Electron::Definition",2168122351,3821122704,575398311,5171786
"g4run","libG4processes.so","G4LorentzConvertor::rotate",2153914351,2933549698,410142899,6247684
"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetQ2max",2136545336,2632576826,367847018,5640865
"g4run","libG4processes.so","G4PhysicsVector::Value",2133495669,2315073202,355189765,9588307
"g4run","libG4geometry.so","G4TouchableHistory::~G4TouchableHistory",2131151425,2712447593,407432047,6830802
"g4run","libc.so.6","__memmove_avx_unaligned",2104813042,3211599476,354808080,3124096
"g4run","libG4geometry.so","G4PropagatorInField::GimmeTrajectoryVectorAndForgetIt",2083506182,3590883668,428291486,5799084
"g4run","libG4geometry.so","field_utils::relativeError2",2078082462,4412362261,435650282,1930472
"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OnComputeStep",2021627132,2506866595,452742091,6122770
"g4run","libG4processes.so","G4eplusAnnihilation::AtRestDoIt",2000196552,1943055903,320210599,7523000
"g4run","libc.so.6","getenv",1968779937,1327885949,199499749,20923837
"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom",1960453369,2656188590,382295986,5702827
"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetElementCrossSection",1954242220,2321301231,335192048,6792225
"g4run","libG4processes.so","G4PiData::TotalXSection",1926660007,4255186037,837034922,11954465
"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil",1915954242,3159614938,420073135,3803550
"g4run","libG4processes.so","G4ParticleDefinition::GetAntiQuarkContent",1908670333,2973226115,432545066,4313600
"g4run","libG4geometry.so","0x000000000009d730",1902021826,2456826543,377110056,6177107
"g4run","libpythia8.so","Pythia8::ResonanceWidths::numInt2BW",1875831807,3060322190,512024816,655957
"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose",1863066580,3884738860,614138217,8663057
"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToIn",1858616703,3078234888,491438893,3872373
"g4run","libG4processes.so","G4ionEffectiveCharge::EffectiveCharge",1847294938,1151613366,187289643,9268646
"g4run","libG4processes.so","G4NuclearRadii::CoulombFactor",1835532299,3580433493,635794377,7523152
"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToOut",1800329794,3457714985,561340838,8399794
"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum",1796164357,2641600504,455407934,4747734
"g4run","libG4geometry.so","G4Trap::DistanceToIn",1785177764,2199853238,343288039,5990966
"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone",1770219986,2747381791,421630248,9622397
"g4run","libG4geometry.so","G4Navigator::SetSavedState",1758695253,2246159900,341789603,7541726
"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputeDMicroscopicCrossSection",1752743799,1863284136,150558285,1433646
"g4run","libG4processes.so","G4InuclElementaryParticle::getParticleMass",1747968790,2944704593,577986333,6964044
"g4run","libG4particles.so","G4DynamicParticle::SetMomentum",1737830708,2720141563,451763290,7265426
"g4run","libG4processes.so","G4CollisionOutput::setOnShell",1712061750,2261595463,410514497,8445434
"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn",1711025120,3774241706,655615513,5530491
"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles",1699514445,2613935070,390376481,4321767
"g4run","libG4processes.so","G4ModifiedTsai::SampleDirection",1685092087,1834845166,259228898,11540416
"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeMaxElectronScattering",1674257772,2036021576,328576496,4597631
"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState",1664840565,2354824703,440861643,4559474
"g4run","libG4processes.so","G4InuclElementaryParticle::~G4InuclElementaryParticle",1663767913,2114479370,362421031,4553023
"g4run","libG4processes.so","G4NeutronInelasticXS::GetIsoCrossSection",1647507310,2865477136,365381565,1952620
"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::rotateZ",1635286968,2624324115,358109104,2274419
"g4run","libG4processes.so","G4VEmModel::SelectRandomAtom",1635173546,2223134716,337831947,5258442
"g4run","libG4processes.so","G4VMscModel::GetRange",1627249523,2082037376,328635945,5634834
"g4run","libG4geometry.so","G4Navigator::GetGlobalExitNormal",1622333247,2638188853,361547114,7133209
"g4run","libG4processes.so","G4UPiNuclearCrossSection::Interpolate",1612693594,2595976365,407076761,5834743
"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile",1608593576,2177694021,316125425,3484355
"g4run","libG4processes.so","G4NeutronElasticXS::SelectIsotope",1596628698,2346916757,344003050,3339615
"g4run","libG4geometry.so","G4PVPlacement::VolumeType",1591449303,2421244942,310024912,9201046
"g4run","libG4processes.so","G4HadronicProcess::FillResult",1588973850,1184089462,210740361,7912625
"g4run","libG4processes.so","G4CascadeChannelTables::GetTable",1572995896,2879045796,414267226,4253133
"g4run","libG4processes.so","G4NuclearRadii::Radius",1572412417,1532953108,273921127,6803845
"g4run","libG4geometry.so","G4PolyconeSide::GetPhi",1557554933,1908677991,335070193,9086466
"g4run","libG4processes.so","0x00000000003ceb40",1553340302,2281024800,385443571,5109892
"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::rotateY",1548186053,2870531369,422273566,1739648
"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::ComputeCrossSections",1547105455,2715938108,526644097,8147672
"g4run","libG4processes.so","G4HadFinalState::Clear",1543576268,2280722552,370040295,3493967
"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators",1537827512,1681153433,375330510,4307190
"g4run","libG4particles.so","G4Gamma::Definition",1513236951,1470826285,226288323,9937255
"g4run","libG4processes.so","0x00000000003b37b4",1503640931,2038238965,292712402,2940460
"g4run","libG4clhep.so","0x0000000000025dc4",1493683759,1909438555,271183566,4122151
"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn",1484778903,2815713363,530863362,6768668
"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite",1474961329,1569098584,305397833,7218828
"g4run","libc.so.6","cfree@GLIBC_2.2.5",1473482641,1568736413,289431931,7495953
"g4run","libG4geometry.so","G4PolyhedraSide::Normal",1449613577,2747149563,455020038,5313150
"g4run","libG4processes.so","G4KalbachCrossSection::ComputeCrossSection",1422248268,2446859585,388972453,2807959
"g4run","libG4geometry.so","G4PolyPhiFace::Normal",1418209141,2575732710,453692056,5506180
"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepGetPhysicalInteractionLength",1416120282,2148864359,298949506,4151915
"g4run","libG4processes.so","0x00000000003d4ec0",1412352930,2062726525,272112171,4286051
"g4run","libm.so.6","__tan_fma",1406649039,1638246465,241740225,4535499
"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom",1404238926,2506685364,275288677,1315280
"g4run","libG4processes.so","G4PhotonEvaporation::GenerateGamma",1396926463,787102011,134531325,7116259
"g4run","libG4tracking.so","G4SteppingManager::InvokeAtRestDoItProcs",1381033701,1727497482,243813498,4892298
"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetBindingEnergy",1367029768,1967084625,363001094,5814248
"g4run","libG4clhep.so","HepGeom::operator*",1366140073,1870709550,268718763,3858996
"g4run","libG4processes.so","G4InteractionCase::set",1365242963,1850104988,304895549,6651973
"g4run","libG4processes.so","G4CascadParticle::operator=",1350047753,1976378044,317205614,5187894
"g4run","libG4processes.so","G4PhysicsVector::Value",1319511609,1983453811,316826661,4221631
"g4run","libG4geometry.so","G4LogicalVolume::GetFieldManager",1313292667,1590984305,288615704,4712383
"g4run","libc.so.6","_int_free",1311979182,1955996433,359723547,5219982
"g4run","libG4processes.so","G4TwoBodyAngularDist::ChooseDist",1305712461,1656070609,368310417,2565392
"g4run","libG4geometry.so","0x000000000009c054",1282079214,2289432390,322119421,3241631
"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetTabValues",1259972191,1517767112,267523865,2058330
"g4run","libG4processes.so","G4LossTableManager::GetEnergyLossProcess",1258407447,630206365,91627345,3861368
"g4run","libG4track.so","G4Track::ClearAuxiliaryTrackInformation",1256677542,1890874937,285457480,2348162
"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticle",1246118176,1849132283,263420206,3245299
